,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
1270,22018,1610612740,NOP,New Orleans Pelicans,0021800633,2019-01-12,NOP @ MIN,L,240,40,87,0.46,5,24,0.208,21,24,0.875,10,38,48,22,7,8,17,20,106,-4,1
1292,22018,1610612740,NOP,New Orleans Pelicans,0021800650,2019-01-14,NOP @ LAC,W,240,46,105,0.438,8,25,0.32,21,28,0.75,15,34,49,28,8,7,7,19,121,4,2
1312,22018,1610612740,NOP,New Orleans Pelicans,0021800663,2019-01-16,NOP @ GSW,L,240,47,98,0.48,19,37,0.514,27,33,0.818,7,42,49,36,6,5,10,23,140,-7,1
1348,22018,1610612740,NOP,New Orleans Pelicans,0021800677,2019-01-18,NOP @ POR,L,240,41,84,0.488,8,25,0.32,22,27,0.815,7,34,41,23,4,6,12,24,112,-16,1
1400,22018,1610612740,NOP,New Orleans Pelicans,0021800697,2019-01-21,NOP @ MEM,W,240,39,74,0.527,9,26,0.346,18,26,0.692,7,43,50,19,8,7,19,17,105,20,1
1428,22018,1610612740,NOP,New Orleans Pelicans,0021800714,2019-01-23,NOP vs. DET,L,240,42,91,0.462,6,22,0.273,4,9,0.444,8,41,49,20,3,9,12,18,94,-4,1
1437,22018,1610612740,NOP,New Orleans Pelicans,0021800717,2019-01-24,NOP @ OKC,L,240,49,101,0.485,10,36,0.278,8,12,0.667,8,34,42,34,7,6,12,16,116,-6,1
1466,22018,1610612740,NOP,New Orleans Pelicans,0021800730,2019-01-26,NOP vs. SAS,L,240,45,96,0.469,7,27,0.259,17,24,0.708,10,31,41,26,6,6,8,18,114,-12,1
1507,22018,1610612740,NOP,New Orleans Pelicans,0021800753,2019-01-29,NOP @ HOU,W,240,46,90,0.511,9,31,0.29,20,25,0.8,13,42,55,27,8,9,17,17,121,5,1
1525,22018,1610612740,NOP,New Orleans Pelicans,0021800761,2019-01-30,NOP vs. DEN,L,240,37,89,0.416,15,36,0.417,10,13,0.769,8,40,48,27,4,4,15,20,99,-6,1
1551,22018,1610612740,NOP,New Orleans Pelicans,0021800779,2019-02-02,NOP @ SAS,L,240,43,96,0.448,10,35,0.286,12,12,1.0,5,37,42,26,6,4,9,16,108,-5,1
1588,22018,1610612740,NOP,New Orleans Pelicans,0021800793,2019-02-04,NOP vs. IND,L,240,39,90,0.433,9,38,0.237,20,24,0.833,13,42,55,26,6,4,17,19,107,-2,1
1609,22018,1610612740,NOP,New Orleans Pelicans,0021800805,2019-02-06,NOP @ CHI,W,240,45,85,0.529,15,35,0.429,20,30,0.667,14,32,46,26,1,6,12,18,125,5,1
1647,22018,1610612740,NOP,New Orleans Pelicans,0021800823,2019-02-08,NOP vs. MIN,W,240,43,91,0.473,9,30,0.3,27,28,0.964,8,37,45,27,11,7,11,21,122,5,1
1665,22018,1610612740,NOP,New Orleans Pelicans,0021800831,2019-02-09,NOP @ MEM,L,240,34,86,0.395,6,33,0.182,16,27,0.593,17,35,52,25,6,5,15,22,90,-9,1
1702,22018,1610612740,NOP,New Orleans Pelicans,0021800851,2019-02-12,NOP vs. ORL,L,240,36,94,0.383,10,29,0.345,6,8,0.75,8,34,42,21,5,8,14,16,88,-30,1
1731,22018,1610612740,NOP,New Orleans Pelicans,0021800866,2019-02-14,NOP vs. OKC,W,240,50,92,0.543,12,26,0.462,19,24,0.792,13,38,51,35,7,7,15,15,131,9,1
1749,22018,1610612740,NOP,New Orleans Pelicans,0021800874,2019-02-22,NOP @ IND,L,240,43,93,0.462,8,27,0.296,17,30,0.567,14,37,51,25,5,5,17,25,111,-15,1
1784,22018,1610612740,NOP,New Orleans Pelicans,0021800887,2019-02-23,NOP vs. LAL,W,240,50,96,0.521,15,40,0.375,13,16,0.813,9,32,41,31,14,4,18,21,128,13,1
1812,22018,1610612740,NOP,New Orleans Pelicans,0021800906,2019-02-25,NOP vs. PHI,L,240,44,104,0.423,5,28,0.179,17,24,0.708,14,40,54,29,15,8,14,19,110,-1,1
1822,22018,1610612740,NOP,New Orleans Pelicans,0021800921,2019-02-27,NOP @ LAL,L,240,46,102,0.451,7,35,0.2,20,27,0.741,14,38,52,31,6,3,13,27,119,-6,1
1857,22018,1610612740,NOP,New Orleans Pelicans,0021800932,2019-03-01,NOP @ PHX,W,240,50,87,0.575,16,27,0.593,14,20,0.7,10,40,50,34,13,4,25,18,130,14,1
1885,22018,1610612740,NOP,New Orleans Pelicans,0021800941,2019-03-02,NOP @ DEN,W,240,45,92,0.489,12,30,0.4,18,26,0.692,12,35,47,28,10,4,21,25,120,8,1
1912,22018,1610612740,NOP,New Orleans Pelicans,0021800956,2019-03-04,NOP @ UTA,W,240,46,96,0.479,9,20,0.45,14,18,0.778,12,32,44,24,12,5,8,20,115,3,1
1947,22018,1610612740,NOP,New Orleans Pelicans,0021800971,2019-03-06,NOP vs. UTA,L,240,41,89,0.461,9,24,0.375,13,20,0.65,7,34,41,17,6,4,18,23,104,-10,1
1969,22018,1610612740,NOP,New Orleans Pelicans,0021800983,2019-03-08,NOP vs. TOR,L,240,43,105,0.41,10,39,0.256,8,13,0.615,14,37,51,28,11,0,17,12,104,-23,1
1994,22018,1610612740,NOP,New Orleans Pelicans,0021800995,2019-03-10,NOP @ ATL,L,240,45,101,0.446,18,41,0.439,8,8,1.0,5,37,42,29,6,9,8,17,116,-12,1
2025,22018,1610612740,NOP,New Orleans Pelicans,0021801010,2019-03-12,NOP vs. MIL,L,240,46,107,0.43,10,47,0.213,11,16,0.688,13,37,50,27,3,4,15,23,113,-17,1
2065,22018,1610612740,NOP,New Orleans Pelicans,0021801031,2019-03-15,NOP vs. POR,L,240,45,94,0.479,8,30,0.267,12,25,0.48,14,31,45,31,7,6,11,23,110,-12,2
2080,22018,1610612740,NOP,New Orleans Pelicans,0021801036,2019-03-16,NOP vs. PHX,L,265,47,102,0.461,15,30,0.5,27,41,0.659,18,39,57,34,11,4,23,30,136,-2,1
2108,22018,1610612740,NOP,New Orleans Pelicans,0021801056,2019-03-18,NOP @ DAL,W,265,49,104,0.471,12,39,0.308,19,22,0.864,14,41,55,34,7,6,17,28,129,4,1
2137,22018,1610612740,NOP,New Orleans Pelicans,0021801066,2019-03-20,NOP @ ORL,L,240,38,102,0.373,10,34,0.294,10,13,0.769,14,35,49,24,9,2,13,15,96,-23,1
2202,22018,1610612740,NOP,New Orleans Pelicans,0021801099,2019-03-24,NOP vs. HOU,L,240,38,92,0.413,7,28,0.25,7,10,0.7,15,29,44,26,9,3,15,9,90,-23,1
2230,22018,1610612740,NOP,New Orleans Pelicans,0021801113,2019-03-26,NOP vs. ATL,L,240,39,83,0.47,12,34,0.353,30,40,0.75,8,37,45,28,10,6,24,23,120,-10,1
2257,22018,1610612740,NOP,New Orleans Pelicans,0021801128,2019-03-28,NOP vs. SAC,W,240,49,97,0.505,9,28,0.321,14,14,1.0,8,37,45,27,6,6,12,16,121,3,1
2300,22018,1610612740,NOP,New Orleans Pelicans,0021801147,2019-03-31,NOP vs. LAL,L,240,38,83,0.458,8,31,0.258,18,21,0.857,5,40,45,19,5,1,24,16,102,-28,1
2350,22018,1610612740,NOP,New Orleans Pelicans,0021801171,2019-04-03,NOP vs. CHA,L,240,40,85,0.471,15,41,0.366,14,17,0.824,7,41,48,25,7,4,19,27,109,-6,1
2360,22018,1610612740,NOP,New Orleans Pelicans,0021801189,2019-04-05,NOP @ PHX,L,265,49,101,0.485,8,23,0.348,20,27,0.741,15,38,53,28,4,4,15,21,126,-7,1
2409,22018,1610612740,NOP,New Orleans Pelicans,0021801207,2019-04-07,NOP @ SAC,W,240,52,101,0.515,19,42,0.452,10,12,0.833,14,41,55,28,4,11,16,16,133,4,1
2437,22018,1610612740,NOP,New Orleans Pelicans,0021801215,2019-04-09,NOP vs. GSW,L,240,44,99,0.444,9,33,0.273,6,10,0.6,7,35,42,29,9,1,10,15,103,-9,1
