,GAME_DATE,TEAM_SELECTED,OPPONENT,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,STREAK_A,MATCHUP_A,PER_A,PTS_B,PTS_CON_B,FG_PCT_B,FG3_PCT_B,FT_PCT_B,REB_B,TOV_B,BLK_B,SEASON_B_PCT,H/A_B,ELO_B,STREAK_B,MATCHUP_B,PER_B,WINNER
383,2014-02-05,PHI,BOS,97.8,108.7,0.42590000000000006,0.3062,0.7241,43.1,16.6,3.3,0.30612244897959184,0.2,1313.0229812991918,-3,0.6,13.028709653721215,92.2,97.1,0.40679999999999994,0.2777,0.7915,45.4,14.9,4.2,0.32653061224489793,0.1,1551.7858652192263,1,0.4,13.302011920750438,B
384,2014-02-07,PHI,LAL,100.8,109.8,0.43549999999999994,0.32900000000000007,0.7424,43.6,16.5,3.3,0.3,0.1,1310.401211609545,-4,0.4,14.437975151608262,103.9,107.6,0.45470000000000005,0.42489999999999994,0.7855000000000001,40.3,13.5,3.8,0.3469387755102041,0.3,1517.904731112995,1,0.6,11.07870818508345,B
385,2014-02-09,PHI,LAC,100.7,110.3,0.43600000000000005,0.3537,0.7276,44.2,17.5,3.2,0.29411764705882354,0.5,1305.2729297427056,-5,0.4,14.177820216098674,109.2,103.2,0.4915999999999999,0.3736,0.7265,41.8,13.4,3.1,0.660377358490566,0.8,1520.1190948363321,1,0.6,21.888783667563114,B
386,2014-02-10,PHI,GSW,97.5,112.0,0.41529999999999995,0.30010000000000003,0.7407999999999999,43.2,17.9,3.2,0.28846153846153844,0.4,1293.9420101447265,-6,0.6,12.97789883225394,99.1,96.8,0.4343,0.34099999999999997,0.7873999999999999,44.6,12.5,5.5,0.5882352941176471,0.5,1466.0408984093067,-1,0.4,13.18184588107262,B
387,2014-02-12,PHI,UTA,96.0,113.9,0.4093,0.2819,0.7300999999999999,42.8,18.6,3.2,0.2830188679245283,0.3,1280.366130427901,-7,0.3,12.415772967744413,90.6,97.2,0.4204,0.32789999999999997,0.7287999999999999,43.4,13.1,3.9,0.35294117647058826,0.6,1536.1055533606195,2,0.7,13.12506053644676,B
388,2014-02-18,PHI,CLE,96.9,114.1,0.4178,0.30920000000000003,0.738,42.4,18.7,3.3,0.2777777777777778,0.1,1278.185669448794,-8,0.7,12.407257736852056,98.0,104.9,0.4239,0.3617,0.7162,41.7,12.9,2.6,0.37735849056603776,0.5,1459.631670579589,4,0.3,12.149829836649419,B
389,2014-02-21,PHI,DAL,94.1,113.1,0.4074,0.2919,0.7085,43.1,18.3,3.2,0.2727272727272727,0.1,1268.4878720335314,-9,0.2,11.57163761703006,105.3,100.5,0.4737,0.3551,0.8277000000000001,42.3,11.7,4.2,0.5818181818181818,0.6,1536.2813050597479,-1,0.8,16.77351783096463,B
390,2014-02-24,PHI,MIL,95.8,116.1,0.4090999999999999,0.2786,0.7243999999999999,42.5,18.9,2.9,0.26785714285714285,0.1,1265.1086345160038,-10,0.4,11.32708540505453,96.6,103.6,0.4305,0.4051,0.7421,42.2,14.5,4.2,0.18181818181818182,0.0,1480.5489016694696,-2,0.6,11.276172361409168,B
391,2014-02-26,PHI,ORL,96.9,116.6,0.42119999999999996,0.2846,0.7156,40.7,18.6,3.0,0.2631578947368421,0.0,1258.8377786129342,-11,0.3,13.901008688177653,98.6,102.2,0.4489000000000001,0.3866,0.7754000000000001,41.6,12.3,4.2,0.288135593220339,0.0,1579.0787177094899,-2,0.7,14.769108046094331,B
392,2014-03-01,PHI,WAS,96.3,115.4,0.41530000000000006,0.28350000000000003,0.7253999999999999,40.5,17.5,3.4,0.25862068965517243,0.0,1256.4422417849255,-12,0.6,13.706447651430043,105.3,101.5,0.4744999999999999,0.3998,0.6916999999999998,40.4,12.7,5.0,0.5172413793103449,0.6,1449.9671471966624,5,0.4,15.354590863275504,B
393,2014-03-02,PHI,ORL,96.4,116.8,0.4084,0.2662,0.7228,40.7,17.1,3.6,0.2542372881355932,0.2,1249.6766666523692,-13,0.3,13.315588628731684,99.4,102.8,0.4446,0.38170000000000004,0.7888000000000001,42.8,12.1,4.1,0.29508196721311475,0.7,1581.4742545374986,-1,0.7,14.305120347769163,B
394,2014-03-04,PHI,OKC,93.7,114.6,0.40090000000000003,0.2537,0.7045,40.5,17.4,3.6,0.25,0.2,1247.4319428984224,-14,0.1,12.8587594062725,105.6,104.6,0.4786,0.3807,0.8242,41.0,15.8,5.7,0.75,0.7,1561.3963742585524,2,0.9,14.177449991231097,B
395,2014-03-08,PHI,UTA,93.1,115.9,0.39239999999999997,0.24010000000000004,0.7207999999999999,39.3,16.9,3.4,0.2459016393442623,0.0,1242.149980834419,-15,0.3,13.368421474328159,94.6,103.1,0.45519999999999994,0.3616,0.7373000000000001,40.1,14.5,5.0,0.3387096774193548,0.1,1538.2860143397265,-5,0.7,12.999284565201012,B
396,2014-03-10,PHI,NYK,94.5,114.0,0.41279999999999994,0.2521,0.7118,38.2,17.0,3.5,0.24193548387096775,0.2,1239.255239103612,-16,0.3,12.70492353454496,102.0,106.9,0.44670000000000004,0.3677,0.7545,42.3,13.7,4.7,0.375,0.5,1498.1673031791377,3,0.7,12.90704242296087,B
397,2014-03-12,PHI,SAC,97.5,114.0,0.42729999999999996,0.2703,0.7132,38.6,17.1,3.4,0.23809523809523808,0.0,1235.5227735352207,-17,0.9,13.992522633271573,101.3,104.9,0.4606,0.2979,0.7344999999999999,44.6,16.7,4.3,0.34375,0.3,1392.2005582079964,-3,0.1,14.61162299810959,B
398,2014-03-14,PHI,IND,97.3,115.0,0.42029999999999995,0.263,0.7205999999999999,38.4,17.5,3.3,0.234375,0.0,1228.0084136671665,-18,0.5,11.991068123379788,98.2,98.9,0.4662,0.36800000000000005,0.7925,43.2,14.6,5.2,0.734375,0.4,1506.2239193807793,1,0.5,16.365777657387078,B
399,2014-03-15,PHI,MEM,98.2,113.7,0.4236,0.2711,0.7428,37.4,16.8,3.3,0.23076923076923078,0.0,1225.6995389194508,-19,0.4444444444444444,13.721070677838787,101.0,97.1,0.4912000000000001,0.44040000000000007,0.7253000000000001,40.9,13.8,4.8,0.5846153846153846,0.5,1501.4450745102508,-1,0.5555555555555556,15.685844131179197,B
400,2014-03-17,PHI,IND,94.7,111.6,0.41620000000000007,0.2772,0.7183,38.2,17.4,3.6,0.22727272727272727,0.2,1220.214823545437,-20,0.4,14.147043059400026,96.7,98.9,0.4723,0.3588,0.7996,43.5,15.2,5.3,0.7424242424242424,0.8,1508.532794128495,3,0.6,14.358750530915074,B
401,2014-03-19,PHI,CHI,92.7,108.5,0.41050000000000014,0.28300000000000003,0.7037,39.9,17.5,3.7,0.22388059701492538,0.0,1217.6869018019272,-21,0.4,13.653903556227315,95.2,91.9,0.44749999999999995,0.3484999999999999,0.7732000000000001,42.6,13.2,4.2,0.5522388059701493,0.6,1565.4231342896974,-1,0.6,14.81954278185653,B
402,2014-03-21,PHI,NYK,93.1,108.6,0.4194000000000001,0.3061,0.6761,39.5,18.1,3.7,0.22058823529411764,0.0,1215.9960224525366,-22,0.3,13.785109186921039,105.7,99.7,0.4667,0.3901,0.7793,42.5,12.3,5.7,0.4117647058823529,0.4,1501.899768747529,7,0.7,16.133846108560757,B
403,2014-03-22,PHI,CHI,92.0,105.7,0.4116000000000001,0.3078,0.674,40.8,17.0,3.3,0.21739130434782608,0.1,1214.932334735414,-23,0.3,11.976489293775337,92.4,92.3,0.43019999999999997,0.3635,0.7920999999999999,42.3,13.7,5.3,0.5507246376811594,0.7,1567.114013639088,-1,0.7,13.786287398584523,B
404,2014-03-24,PHI,SAS,92.0,105.6,0.40889999999999993,0.292,0.6982,41.1,16.2,3.4,0.21428571428571427,0.0,1213.0480748418609,-24,0.3,12.128381432538877,112.5,95.3,0.48769999999999997,0.4401,0.7927,47.2,12.9,6.0,0.7681159420289855,0.9,1552.1566994261948,13,0.7,23.257711644593577,B
405,2014-03-27,PHI,HOU,91.9,104.4,0.41579999999999995,0.292,0.6734,41.0,15.8,3.7,0.2112676056338028,0.0,1209.6231822937623,-25,0.7,8.51878857061977,109.1,101.0,0.4821,0.37179999999999996,0.7266999999999999,42.2,15.4,6.3,0.6857142857142857,1.0,1471.3442224343767,4,0.3,19.235240400380047,B
406,2014-03-29,PHI,DET,92.5,106.0,0.40730000000000005,0.3082000000000001,0.662,41.6,16.1,3.7,0.20833333333333334,0.0,1204.369009967458,-26,0.4,12.48905928791029,99.3,104.9,0.4481,0.34950000000000003,0.6299000000000001,46.3,14.2,4.2,0.3611111111111111,0.1,1519.9802902631802,-2,0.6,14.185006175144522,A
407,2014-03-31,PHI,ATL,93.8,103.5,0.4083,0.3353,0.6688999999999999,42.0,15.7,4.4,0.2191780821917808,0.0,1248.4923179619052,1,0.6,13.845260113815113,96.5,100.2,0.4284,0.3198,0.7863999999999999,39.3,16.1,3.3,0.4305555555555556,0.4,1476.2551750164391,-6,0.4,16.286539210309854,B
408,2014-04-02,PHI,CHA,93.5,102.3,0.41580000000000006,0.3372,0.6432,42.2,15.7,4.6,0.21621621621621623,0.1,1245.2313910696114,-1,0.7,14.513215333071331,102.0,98.0,0.4640999999999999,0.33409999999999995,0.8023999999999999,45.1,11.1,5.4,0.4864864864864865,0.3,1456.757343440401,1,0.3,18.159907445919423,B
409,2014-04-04,PHI,BOS,93.4,104.5,0.4191,0.3286,0.6274,42.0,15.8,4.6,0.21333333333333335,0.0,1236.6908020066694,-2,0.5,13.302133019325353,95.5,103.5,0.42560000000000003,0.3303,0.8142999999999999,41.0,14.8,3.2,0.30666666666666664,0.4,1554.407634908873,-6,0.5,13.061690458830736,A
410,2014-04-05,PHI,BKN,96.8,104.4,0.4324,0.33409999999999995,0.6529999999999999,41.2,15.0,4.7,0.2236842105263158,0.1,1259.1812724058334,1,0.2857142857142857,14.596103290874998,106.4,103.2,0.48949999999999994,0.3934,0.7609999999999999,37.8,12.9,3.3,0.5466666666666666,0.4,1484.4937823146595,1,0.7142857142857143,18.75708381443318,B
411,2014-04-09,PHI,TOR,97.9,105.0,0.4348000000000001,0.33849999999999997,0.6684,40.7,14.4,4.3,0.22077922077922077,0.1,1256.8806562744783,-1,0.5,14.559860643680812,101.0,98.1,0.4469,0.36979999999999996,0.7749999999999999,40.1,13.7,3.6,0.5844155844155844,0.8,1487.2131432028016,3,0.5,15.563256770579628,B
412,2014-04-11,PHI,MEM,99.9,107.3,0.44089999999999996,0.3308,0.7067,40.5,14.3,4.2,0.21794871794871795,0.1,1252.978481997139,-2,0.4,15.810757725511877,95.4,95.5,0.46370000000000006,0.3599,0.6738,41.3,12.0,3.9,0.5897435897435898,1.0,1506.9297898842647,1,0.6,15.726951351748978,B
413,2014-04-12,PHI,CHA,100.2,109.7,0.4478,0.3397,0.7047000000000001,38.8,14.7,4.4,0.21518987341772153,0.1,1247.5010506189456,-3,0.7,15.676874533552544,104.1,97.0,0.4487,0.35940000000000005,0.7956999999999999,45.4,10.6,4.6,0.5063291139240507,0.8,1465.297932503343,-1,0.3,14.826371083355653,B
414,2014-04-14,PHI,BOS,102.6,111.7,0.4574,0.35470000000000007,0.683,38.0,14.5,3.9,0.2125,0.1,1244.576465000809,-4,0.6,16.31159894446826,99.4,105.6,0.4528999999999999,0.3557,0.8181,38.4,15.7,3.3,0.3125,0.1,1531.917164509709,2,0.4,15.66549691908696,A
415,2014-04-16,PHI,MIA,104.8,111.2,0.4709,0.34640000000000004,0.7018,38.5,14.5,4.4,0.2222222222222222,0.1,1259.9179604349988,1,0.1,16.881745723624604,96.5,93.3,0.48389999999999994,0.3446,0.7593,37.7,14.1,3.8,0.6666666666666666,0.7,1629.2136073267018,-2,0.9,13.275535585996963,A
416,2014-11-07,PHI,CHI,90.0,101.0,0.43019999999999997,0.3254,0.6382,38.0,18.4,7.2,0.0,0.0,1272.7210637190906,-5,0.2,10.210452511072273,102.2,95.0,0.4748,0.37639999999999996,0.7767999999999999,42.6,16.0,7.6,0.8,1.0,1568.9982735326412,3,0.8,16.544085179971557,B
417,2014-11-09,PHI,TOR,94.16666666666667,103.83333333333333,0.4373333333333333,0.3378333333333334,0.6451666666666667,38.666666666666664,17.5,6.333333333333333,0.0,0.0,1271.3313686922545,-6,0.4,13.155263980470865,105.33333333333333,97.16666666666667,0.43216666666666664,0.30883333333333335,0.7788333333333334,39.666666666666664,9.833333333333334,4.666666666666667,0.8333333333333334,1.0,1491.115317480141,3,0.6,17.152484688857147,B
418,2014-11-13,PHI,DAL,93.28571428571429,106.14285714285714,0.42899999999999994,0.3315714285714286,0.6482857142857144,37.57142857142857,17.857142857142858,6.285714285714286,0.0,0.0,1262.751754649335,-7,0.2,9.653092124393403,105.125,101.625,0.479375,0.35425,0.80025,38.375,11.125,5.625,0.625,0.75,1539.6605425772755,1,0.8,13.620170978021509,B
419,2014-11-14,PHI,HOU,90.375,108.25,0.41274999999999995,0.3225,0.631625,38.625,19.125,6.0,0.0,0.0,1253.5252050886443,-8,0.5,11.361451863593837,103.25,92.125,0.451375,0.41100000000000003,0.7281250000000001,43.25,18.5,5.125,0.875,0.6666666666666666,1481.2022829809166,1,0.5,17.31398844858412,B
420,2014-11-17,PHI,SAS,90.0,106.0,0.41411111111111104,0.3236666666666667,0.6355555555555555,39.44444444444444,19.88888888888889,5.888888888888889,0.0,0.0,1252.0728626473183,-9,0.2,11.689452347514974,94.44444444444444,93.66666666666667,0.4347777777777778,0.3026666666666667,0.7963333333333333,42.22222222222222,14.555555555555555,4.222222222222222,0.5555555555555556,0.6666666666666666,1555.5815919742934,-1,0.8,12.206392299403447,B
421,2014-11-19,PHI,BOS,88.5,105.4,0.40519999999999995,0.30670000000000003,0.6428,39.4,19.3,5.7,0.0,0.0,1247.4940712273556,-10,0.6,11.406374088904187,107.44444444444444,109.44444444444444,0.4861111111111112,0.31311111111111106,0.7912222222222223,42.666666666666664,15.0,4.0,0.3333333333333333,0.3333333333333333,1516.5756690755193,-3,0.4,16.831993542677026,B
422,2014-11-21,PHI,PHX,88.4,105.2,0.4065,0.3114,0.6575,39.6,19.8,5.4,0.0,0.0,1244.318474414944,-11,0.4,11.47749441632389,103.3,106.2,0.4492,0.3335,0.8295,41.5,15.7,4.4,0.5833333333333334,0.6,1489.173070985974,2,0.6,12.920433124424118,B
423,2014-11-22,PHI,NYK,89.9,108.1,0.41550000000000004,0.30710000000000004,0.6636000000000001,39.3,19.8,5.0,0.0,0.0,1237.844836999988,-12,0.3,10.574890554025433,97.4,102.4,0.4612000000000001,0.44209999999999994,0.7788999999999999,38.8,14.1,3.9,0.23076923076923078,0.2857142857142857,1502.9634564646515,-2,0.7,13.851685472688752,B
424,2014-11-24,PHI,POR,88.6,105.8,0.40330000000000005,0.3075,0.6505000000000001,39.2,19.1,4.1,0.0,0.0,1235.1698207314757,-13,0.5,11.81189454188937,105.7,94.3,0.47000000000000003,0.4163,0.8070999999999998,48.0,15.0,4.9,0.7692307692307693,0.5,1486.1893029175953,7,0.5,18.560771691268375,B
425,2014-11-26,PHI,BKN,89.7,106.8,0.40869999999999995,0.25749999999999995,0.6641999999999999,39.0,18.3,4.3,0.0,0.0,1231.8724494506992,-14,0.25,11.623469453988745,97.7,101.7,0.4468,0.32670000000000005,0.8147000000000002,41.6,15.5,4.6,0.38461538461538464,0.2857142857142857,1486.7943984460146,-1,0.75,11.660320691857807,B
426,2014-11-29,PHI,DAL,89.9,107.6,0.40580000000000005,0.263,0.6814,39.4,18.3,3.6,0.0,0.0,1229.0469977113378,-15,0.2,12.246944904790649,111.9,98.3,0.48529999999999995,0.3378,0.7499,43.7,11.2,5.9,0.7058823529411765,0.625,1548.8870921379662,2,0.8,19.494987890161006,B
427,2014-12-01,PHI,SAS,88.7,106.8,0.40090000000000003,0.25159999999999993,0.694,40.7,19.4,3.8,0.0,0.0,1227.2126724544773,-16,0.2,12.843392126029016,103.8,91.1,0.4865000000000001,0.4081,0.8070999999999999,43.6,13.7,6.2,0.75,0.6666666666666666,1560.160383394256,7,0.8,16.33152558377919,B
428,2014-12-03,PHI,MIN,90.2,105.7,0.40569999999999995,0.2636,0.6872999999999999,41.8,18.6,3.5,0.0,0.0,1225.6465226094408,-17,0.4,11.098405872782143,101.7,117.2,0.4475999999999999,0.34459999999999996,0.7294,36.9,15.8,3.7,0.25,0.2857142857142857,1512.642878050128,-2,0.6,14.60163495053865,A
429,2014-12-05,PHI,OKC,91.7,101.1,0.41479999999999995,0.25850000000000006,0.6998,42.1,17.7,3.8,0.05555555555555555,0.0,1245.4260631456584,1,0.0,11.859150549344713,92.8,92.1,0.41580000000000006,0.3238,0.6735,45.1,13.8,6.5,0.2777777777777778,0.1111111111111111,1566.6783363225559,-1,1.0,17.919167335347865,B
430,2014-12-06,PHI,DET,92.1,102.6,0.4104,0.2538,0.6963999999999999,41.9,17.0,3.5,0.05263157894736842,0.125,1242.9089074148142,-1,0.4,12.205934395969031,91.9,101.4,0.3981,0.33540000000000003,0.6833,43.3,13.9,4.5,0.15789473684210525,0.2,1475.856982268733,-10,0.6,10.538352292047822,A
431,2014-12-10,PHI,ATL,95.4,102.7,0.4239,0.2688,0.6956,43.3,17.5,3.9,0.1,0.2222222222222222,1259.3002898223003,1,0.5,12.655699251512702,104.8,94.1,0.48739999999999994,0.384,0.7830999999999999,40.4,14.1,5.1,0.7,0.8,1479.516101908733,7,0.5,20.367342022197143,B
432,2014-12-12,PHI,BKN,94.3,102.1,0.42610000000000003,0.25949999999999995,0.6832999999999999,42.8,17.7,4.7,0.09523809523809523,0.2,1254.0492376359225,-1,0.2222222222222222,12.252842387332068,91.8,100.5,0.4178,0.28509999999999996,0.7546999999999999,43.6,15.3,4.0,0.4,0.4,1489.619850185376,-3,0.7777777777777778,12.390815557728727,B
433,2014-12-13,PHI,MEM,91.7,98.7,0.41179999999999994,0.2814,0.6977,42.6,18.3,5.0,0.09090909090909091,0.0,1248.7979515448446,-2,0.3,12.27961524383148,105.9,97.9,0.4993999999999999,0.3901,0.7645,43.0,13.7,4.9,0.8181818181818182,0.7,1512.407221262458,3,0.7,19.641272140234584,B
434,2014-12-15,PHI,BOS,94.9,101.6,0.4206,0.2899,0.7083,43.5,18.2,5.3,0.08695652173913043,0.0,1246.707624095429,-3,0.5,13.16066378477468,102.1,104.4,0.43439999999999995,0.3593,0.7585999999999998,45.6,15.5,3.4,0.3333333333333333,0.25,1519.751265887931,-3,0.5,13.034427895903486,B
435,2014-12-19,PHI,CHA,93.2,100.7,0.4061,0.30419999999999997,0.7060000000000001,45.4,19.5,5.6,0.08333333333333333,0.0,1242.4084849222922,-4,0.6,12.494936077909777,95.5,104.2,0.42300000000000004,0.2882,0.7343,41.1,9.3,5.3,0.24,0.1,1468.2225181214794,-4,0.4,13.956692784522547,B
436,2014-12-21,PHI,ORL,93.2,101.7,0.4112,0.3129,0.7118,44.7,20.0,6.3,0.08,0.2,1236.8825139988937,-5,0.2,14.071799368925758,92.4,98.3,0.45809999999999995,0.38249999999999995,0.7618999999999999,37.9,13.5,4.0,0.3448275862068966,0.3,1584.8327908983276,-3,0.8,16.09279067751622,A
437,2014-12-23,PHI,MIA,92.5,99.5,0.4114999999999999,0.3104,0.7111999999999999,44.4,19.5,6.5,0.11538461538461539,0.3,1259.053829541134,1,0.2,12.500484243651304,91.7,98.4,0.4534000000000001,0.3451,0.7058,34.5,13.2,3.1,0.4642857142857143,0.2,1601.5275326095564,1,0.8,11.37683354131285,A
438,2014-12-26,PHI,POR,91.3,97.3,0.4117,0.2953,0.7253,44.4,20.0,7.3,0.14814814814814814,0.4,1274.3462563766468,2,0.4,12.540764539883702,104.6,99.6,0.4566,0.3851,0.8067,45.0,14.5,4.7,0.7666666666666667,0.9,1489.486674198372,1,0.6,15.836169249592423,B
439,2014-12-27,PHI,UTA,92.1,101.0,0.4171,0.2959,0.7157999999999999,43.7,19.9,7.3,0.14285714285714285,0.4,1267.8481965046717,-1,0.3,13.755441146918862,96.4,98.3,0.4593,0.35309999999999997,0.7614999999999998,41.3,14.7,6.0,0.3103448275862069,0.2,1541.1807560705336,1,0.7,14.345659538015433,B
440,2014-12-30,PHI,GSW,90.1,99.5,0.4114,0.28650000000000003,0.7167999999999999,43.7,19.8,7.6,0.13793103448275862,0.4,1263.7201030774045,-2,0.6,11.380254599172787,108.1,103.3,0.4729,0.3452,0.8014999999999999,44.4,15.4,6.3,0.8275862068965517,0.9,1479.6167781261322,1,0.4,19.51976195752864,B
441,2015-01-02,PHI,PHX,87.9,102.0,0.40379999999999994,0.28609999999999997,0.7076999999999999,43.2,20.7,7.0,0.13333333333333333,0.4,1253.3996479738496,-3,0.4,10.413755775327438,109.1,107.1,0.4666,0.3791999999999999,0.7724,42.5,13.4,5.4,0.5294117647058824,0.5,1495.6467084009298,-2,0.6,16.49338124292633,B
442,2015-01-03,PHI,LAC,89.6,103.7,0.40459999999999996,0.28900000000000003,0.7085999999999999,43.4,20.5,6.7,0.12903225806451613,0.4,1248.7199003312426,-4,0.3,11.579203645288011,104.7,100.5,0.45360000000000006,0.3895,0.7223999999999999,44.3,12.2,5.1,0.6666666666666666,0.9,1531.4500144343112,2,0.7,18.61963555586897,B
443,2015-01-05,PHI,CLE,91.7,107.6,0.41319999999999996,0.28569999999999995,0.7028000000000001,44.2,20.2,6.4,0.125,0.0,1242.0278747004484,-5,0.6,13.185200450815838,95.6,98.0,0.43339999999999995,0.3309,0.7506,41.0,14.3,4.3,0.5588235294117647,0.5,1469.3294679948515,-1,0.4,11.538378726037143,A
444,2015-01-07,PHI,MIL,89.7,104.8,0.4125,0.2768,0.7121999999999999,44.0,20.2,6.8,0.15151515151515152,0.1,1252.7867568609774,1,0.3,11.52541090846082,98.5,94.0,0.46109999999999995,0.3518,0.7472000000000001,43.1,16.9,5.7,0.5,0.6,1491.6354729672787,-1,0.7,13.582227354941825,B
445,2015-01-09,PHI,BKN,88.7,104.0,0.40709999999999996,0.2705,0.7173999999999999,43.6,20.3,6.5,0.14705882352941177,0.3,1247.2355616783314,-1,0.2,11.234809514673804,96.2,97.0,0.45030000000000003,0.306,0.7372,42.5,14.1,4.6,0.45714285714285713,0.4,1494.8711362764539,-3,0.8,16.75078224942137,A
446,2015-01-10,PHI,IND,88.6,101.9,0.4076000000000001,0.2714,0.688,43.9,19.2,5.7,0.17142857142857143,0.1,1256.9512121275468,1,0.3,11.857712406209853,100.6,97.5,0.44939999999999997,0.40700000000000003,0.7950999999999999,43.7,13.9,5.2,0.39473684210526316,0.4,1515.410271083201,1,0.7,13.513698703597473,A
447,2015-01-13,PHI,ATL,88.3,102.3,0.4048999999999999,0.2911,0.6799999999999999,43.1,19.0,6.3,0.19444444444444445,0.2,1265.2644998669282,2,0.4,10.130583692484507,102.5,97.2,0.4494999999999999,0.39170000000000005,0.7678999999999999,43.8,14.5,3.6,0.7837837837837838,0.9,1484.7671540951108,8,0.6,12.444557307889644,B
448,2015-01-14,PHI,TOR,87.9,104.1,0.40280000000000005,0.3008,0.6698999999999999,42.4,19.2,5.8,0.1891891891891892,0.3,1259.5547084319915,-1,0.4,10.952992666649285,109.0,110.3,0.46099999999999997,0.34839999999999993,0.7529999999999999,42.8,12.8,4.4,0.6756756756756757,0.6,1499.6949315230604,-1,0.6,15.449821744477116,B
449,2015-01-16,PHI,NOP,87.0,102.7,0.3972,0.2952,0.6767,42.7,18.6,5.9,0.18421052631578946,0.2,1254.8226348168018,-2,0.0,10.404137063408472,100.1,96.8,0.4568,0.3766,0.7989999999999999,45.2,14.4,6.2,0.5,0.4,1512.5917473955008,1,1.0,13.341687771037751,A
450,2015-01-17,PHI,DET,89.5,102.0,0.4098,0.30779999999999996,0.6753999999999999,42.2,17.8,6.4,0.20512820512820512,0.3,1282.474371301932,1,0.4,11.810174339926157,104.0,97.2,0.4464,0.35900000000000004,0.7382,47.2,12.5,4.5,0.375,0.3,1459.4655998612468,1,0.6,16.54756290776431,B
451,2015-01-19,PHI,WAS,89.8,100.1,0.41769999999999996,0.3028,0.7001999999999999,41.6,17.2,6.7,0.2,0.3,1275.3966611290607,-1,0.5,12.248254962061898,96.3,97.6,0.48469999999999996,0.36740000000000006,0.7521,41.8,14.7,5.3,0.6829268292682927,0.7,1456.7327223292186,1,0.5,15.432774176416782,B
452,2015-01-21,PHI,NYK,87.8,100.0,0.4081,0.3009,0.7011,40.5,17.2,6.4,0.1951219512195122,0.3,1264.2635472216057,-2,0.2,12.054427616227237,85.0,101.5,0.40729999999999994,0.35,0.6990000000000001,38.7,14.6,3.3,0.14285714285714285,0.1,1505.6384727331638,1,0.8,13.301758784253009,B
453,2015-01-23,PHI,TOR,87.8,97.1,0.4043,0.29969999999999997,0.71,40.3,16.5,7.6,0.19047619047619047,0.3,1261.4502235738544,-3,0.3,13.104196808236319,98.9,103.4,0.4351,0.3055,0.7445,43.7,16.5,5.0,0.6428571428571429,0.5,1504.42700513825,-1,0.7,14.212256683499007,B
454,2015-01-24,PHI,MEM,86.9,97.0,0.3945,0.30029999999999996,0.7133,40.8,16.6,7.4,0.18604651162790697,0.2,1259.1166753279276,-4,0.2,12.971152086581215,99.1,98.4,0.46349999999999997,0.2888,0.7726,44.4,14.6,5.3,0.7142857142857143,0.6,1514.4975487118736,1,0.8,14.570312031149086,B
455,2015-01-26,PHI,NOP,87.5,97.4,0.4027000000000001,0.3298,0.6816,41.2,16.6,7.0,0.18181818181818182,0.1,1254.388602593875,-5,0.3333333333333333,11.15189763596911,97.0,95.3,0.45520000000000005,0.38480000000000003,0.7451999999999999,45.0,14.2,5.7,0.5227272727272727,0.7,1484.9400109103706,3,0.6666666666666666,14.096522976494589,B
456,2015-01-28,PHI,DET,85.9,98.5,0.39170000000000005,0.296,0.6990000000000001,41.2,16.5,7.5,0.17777777777777778,0.3,1247.6022890486313,-6,0.3,11.344542328389895,101.2,102.3,0.4239,0.3478,0.7602,46.3,14.7,4.6,0.3695652173913043,0.7,1466.5433100341181,-3,0.7,14.705721305439928,A
457,2015-01-30,PHI,MIN,85.5,96.2,0.39910000000000007,0.28350000000000003,0.6937,41.6,17.0,7.3,0.1956521739130435,0.4,1278.5451726059205,1,0.4,12.992674432536418,94.8,102.1,0.43499999999999994,0.306,0.8099000000000001,41.0,14.3,3.7,0.17777777777777778,0.2,1492.8633375139104,1,0.6,15.936425306331708,A
458,2015-01-31,PHI,ATL,87.1,95.1,0.4083,0.2823,0.7136999999999999,41.5,16.6,7.6,0.2127659574468085,0.1,1296.7422182616483,2,0.3,12.285835091659655,106.3,93.3,0.49849999999999994,0.4159,0.7762,40.2,14.0,4.5,0.8297872340425532,0.9,1490.4769455300475,18,0.7,20.302128113875106,B
459,2015-02-02,PHI,CLE,87.2,94.2,0.40780000000000005,0.3065,0.7123999999999999,41.4,16.9,7.2,0.20833333333333334,0.1,1293.4362210872162,-1,0.6,11.551180595515728,109.5,96.6,0.47359999999999997,0.3705,0.747,47.4,12.6,4.3,0.5918367346938775,0.6,1458.5705858343224,10,0.4,18.623324567469176,B
460,2015-02-03,PHI,DEN,86.0,95.8,0.4025,0.3111,0.7208,41.2,18.1,6.9,0.20408163265306123,0.5,1287.4020558142836,-2,0.5,13.686596008502152,93.2,104.8,0.40910000000000013,0.32860000000000006,0.7178000000000001,43.3,12.6,3.9,0.3958333333333333,0.3,1486.6455069470028,-2,0.5,13.768799304520197,A
461,2015-02-06,PHI,BOS,87.6,94.9,0.40049999999999997,0.3268,0.7112999999999999,41.9,18.0,7.3,0.22,0.1,1302.593198098667,1,0.5,10.996947482649126,96.5,97.7,0.43760000000000004,0.3475,0.7248999999999999,43.3,14.2,3.4,0.375,0.3,1524.0504050610677,2,0.5,13.816023260551184,B
