,SEASON_ID,TEAM_SELECTED,OPPONENT,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,STREAK_A,MATCHUP_A,PER_A,PTS_B,PTS_CON_B,FG_PCT_B,FG3_PCT_B,FT_PCT_B,REB_B,TOV_B,BLK_B,SEASON_B_PCT,H/A_B,ELO_B,STREAK_B,MATCHUP_B,PER_B,WINNER
34,22008,BOS,CLE,101.9,95.6,0.5072,0.3799,0.7679,40.7,16.5,3.4,0.7741935483870968,0.7,1664.353884604514,1,0.5,16.348827840429138,96.3,86.7,0.4558,0.4262,0.7735999999999998,41.1,15.0,5.4,0.8,0.7,1513.3978344780342,4,0.5,17.05151102450187,A
35,22008,BOS,ORL,102.5,94.5,0.5107999999999999,0.3901,0.7702,40.4,16.3,3.5,0.7777777777777778,0.7,1670.1597534106859,2,1.0,16.114293106036026,102.9,102.1,0.4589,0.35819999999999996,0.7414,41.7,15.7,5.0,0.7377049180327869,0.6,1484.8426544386205,3,0.0,16.750125226392797,B
36,22008,BOS,MIA,101.5,95.4,0.5059999999999999,0.39580000000000004,0.7636999999999999,40.9,16.7,3.4,0.765625,0.8,1655.4630102633212,-1,1.0,12.81262696408144,106.4,107.4,0.4774,0.3450000000000001,0.8508999999999999,39.5,13.1,5.3,0.5396825396825397,0.7,1492.6690088756584,1,0.0,18.013481982349358,B
37,22008,BOS,MIL,103.2,97.1,0.5089,0.41679999999999995,0.7636999999999999,39.8,15.7,3.9,0.7575757575757576,0.7,1646.2125324645663,1,1.0,16.616694516850504,101.4,106.3,0.4338000000000001,0.3617,0.8084999999999999,38.7,13.4,4.0,0.4411764705882353,0.5,1483.6363525943525,-2,0.0,14.246659979208676,B
38,22008,BOS,CHI,98.1,94.9,0.4835999999999999,0.38070000000000004,0.7623,40.6,16.1,4.2,0.746268656716418,0.6,1630.139099919405,-1,1.0,14.737969016431347,100.5,103.2,0.43170000000000003,0.41830000000000006,0.7726999999999999,44.4,14.1,4.7,0.44776119402985076,0.7,1479.4815144320128,1,0.0,15.680098012122063,B
39,22008,BOS,MIA,98.8,100.0,0.48360000000000003,0.3748,0.7655000000000001,40.2,16.4,4.1,0.7352941176470589,0.6,1617.7562716814564,-2,0.5,12.249482645226252,108.9,108.3,0.4718,0.35140000000000005,0.8374,40.9,13.9,5.8,0.5454545454545454,0.3,1507.6699372367302,-1,0.5,12.184096011553702,A
40,22008,BOS,SAS,100.9,101.5,0.4915,0.39100000000000007,0.7634,40.2,15.5,4.1,0.7391304347826086,0.5,1621.7862925048446,1,0.0,15.853737006394056,94.7,90.0,0.46709999999999996,0.42889999999999995,0.728,41.7,11.7,3.7,0.6716417910447762,0.8,1513.3742260449396,1,1.0,15.031476471291898,A
41,22008,BOS,MEM,98.5,99.3,0.4803,0.38839999999999997,0.763,41.1,14.2,3.9,0.7428571428571429,0.5,1625.375634619088,2,1.0,15.580860860584036,94.0,99.7,0.4595000000000001,0.43689999999999996,0.7872999999999999,36.4,14.9,6.0,0.25,0.3,1494.249549437683,-3,0.0,13.58322309373818,A
42,22008,BOS,LAC,99.5,97.5,0.48979999999999996,0.4091,0.7505,41.4,14.7,4.3,0.7464788732394366,0.6,1634.1914098747748,3,0.0,15.326770825125688,97.1,107.2,0.45009999999999994,0.3975000000000001,0.7313,37.7,14.5,5.2,0.24285714285714285,0.2,1508.4497374761902,-2,1.0,15.468667271539852,A
43,22008,BOS,ORL,97.0,94.1,0.4765,0.4112,0.7436999999999999,40.8,14.2,4.5,0.75,0.5,1641.4623158589104,4,0.6666666666666666,15.254056665515565,102.4,93.0,0.4622,0.3536,0.7206,45.7,14.2,5.7,0.7428571428571429,0.8,1499.5393975859852,3,0.3333333333333333,16.721796342383097,B
44,22008,BOS,ATL,94.7,93.1,0.4657,0.3987,0.7486999999999999,41.9,15.1,4.5,0.7397260273972602,0.5,1633.9011307743544,-1,1.0,12.943486860473906,98.6,90.7,0.47730000000000006,0.3898,0.717,42.1,11.4,4.1,0.5833333333333334,0.8,1494.0181162074393,-1,0.0,16.267144820614003,A
45,22008,BOS,OKC,96.7,93.8,0.4736000000000001,0.4237,0.7540999999999999,42.0,14.8,4.5,0.7432432432432432,0.6,1638.197712627192,1,1.0,13.988121195062272,93.2,97.9,0.43500000000000005,0.2638999999999999,0.8316999999999999,41.4,16.8,4.7,0.2777777777777778,0.3,1488.2730684456299,-2,0.0,15.30315927351037,A
