,SEASON_ID,TEAM_SELECTED,OPPONENT,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,STREAK_A,MATCHUP_A,PER_A,PTS_B,PTS_CON_B,FG_PCT_B,FG3_PCT_B,FT_PCT_B,REB_B,TOV_B,BLK_B,SEASON_B_PCT,H/A_B,ELO_B,STREAK_B,MATCHUP_B,PER_B,WINNER
669,22017,CLE,CHI,111.2,104.5,0.5029,0.41669999999999996,0.8054,39.3,13.0,3.3,0.71875,1.0,1606.4287884034566,-1,0.3,19.87467915572247,107.1,103.4,0.47429999999999994,0.36219999999999997,0.7122999999999999,45.5,12.4,4.7,0.3333333333333333,0.2,1583.1327641861226,7,0.7,17.236712441100998,A
670,22017,CLE,GSW,111.1,104.6,0.4981,0.4123,0.8005000000000001,39.7,13.1,2.9,0.7272727272727273,0.8,1611.5496707584239,1,0.3,21.229438921652974,108.1,99.6,0.4922999999999999,0.3548,0.7962999999999999,44.1,15.1,8.8,0.7878787878787878,0.8,1586.7648147439875,-1,0.7,17.69722139082069,B
671,22017,CLE,SAC,109.0,105.4,0.4779999999999999,0.41790000000000005,0.7904,40.1,13.7,2.7,0.7058823529411765,0.7,1602.3554832180496,-1,0.6,19.34686851779716,98.5,105.5,0.4548,0.3836,0.6666,41.8,14.1,4.8,0.3333333333333333,0.5,1475.803314255346,-2,0.4,12.994989753936126,B
672,22017,CLE,UTA,108.4,106.8,0.47380000000000005,0.42069999999999996,0.8045,39.5,13.4,2.8,0.6857142857142857,0.6,1583.0513424746841,-2,0.7,19.778134494580446,95.8,107.6,0.4293,0.343,0.8027,41.0,13.5,3.2,0.4166666666666667,0.7,1486.7475339306484,-3,0.3,14.708024899210233,B
673,22017,CLE,POR,108.3,106.6,0.47230000000000005,0.42010000000000003,0.808,39.7,13.6,2.9,0.6666666666666666,1.0,1575.356784037485,-3,0.4,19.555131193318836,99.5,100.3,0.45010000000000006,0.35850000000000004,0.7367,42.6,13.6,5.2,0.5277777777777778,0.7,1554.8661253551772,1,0.6,15.038068268358254,A
674,22017,CLE,BOS,110.5,107.8,0.4761,0.4124,0.8077,40.4,12.8,3.1,0.6756756756756757,0.5,1588.919075935482,1,0.6,18.02471346964479,102.0,100.0,0.4589,0.41190000000000004,0.7431,41.8,13.9,5.3,0.75,0.7,1524.5708078578864,3,0.4,15.004346615459177,B
675,22017,CLE,ORL,107.0,106.6,0.4551,0.3848,0.8376999999999999,41.5,13.0,3.6,0.6578947368421053,0.4,1572.8762970123566,-1,0.9,18.118593103842432,98.7,108.9,0.4314,0.30579999999999996,0.7771999999999999,41.5,14.0,3.8,0.3076923076923077,0.3,1419.2230362153289,-3,0.1,14.882000016931386,A
676,22017,CLE,MIN,108.0,108.1,0.4551,0.3872,0.8286999999999999,42.1,13.1,3.3,0.6666666666666666,0.4,1576.168194800797,1,0.7,16.82074982809218,109.0,101.4,0.4856000000000001,0.3243,0.8324999999999999,40.8,11.8,4.9,0.6097560975609756,0.7,1445.3156806319541,1,0.3,20.009609270678478,B
677,22017,CLE,TOR,107.0,110.8,0.4459000000000001,0.3759,0.8154999999999999,41.7,13.3,3.6,0.65,0.3,1544.5805803138041,-1,0.7,17.731410905146458,111.4,107.0,0.43800000000000006,0.3355,0.8443999999999999,44.6,13.0,8.0,0.717948717948718,0.9,1507.575935232898,-1,0.3,11.072396678497526,B
678,22017,CLE,IND,106.3,114.2,0.437,0.3578,0.8154999999999999,41.0,13.4,3.6,0.6341463414634146,0.2,1517.268917907646,-2,0.6,16.637025216271763,104.3,106.3,0.488,0.32300000000000006,0.7684,39.3,13.1,4.6,0.5121951219512195,0.4,1553.8260796980737,-1,0.4,17.404982560464045,B
