,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,STREAK_A,PER_A,PTS_B,PTS_CON_B,FG_PCT_B,FG3_PCT_B,FT_PCT_B,REB_B,TOV_B,BLK_B,SEASON_B_PCT,H/A_B,ELO_B,STREAK_B,PER_B,WINNER
86,116.5,107.33333333333333,0.4768333333333334,0.3721666666666667,0.8223333333333334,48.666666666666664,15.0,6.0,0.6666666666666666,0.5,1536.2769580605836,2,17.181094404751605,104.8,111.6,0.41259999999999997,0.251,0.6534,49.6,15.4,5.6,0.2,0.3333333333333333,1467.2189024566637,1,13.817184336503434,B
87,124.25,110.75,0.5225,0.4025,0.839375,45.5,15.125,6.0,0.875,1.0,1575.4154073557247,5,21.657933629854206,122.5,118.83333333333333,0.49066666666666664,0.38000000000000006,0.7311666666666666,47.333333333333336,14.166666666666666,6.0,0.6666666666666666,0.5,1516.6135440867133,-2,22.252764987869742,A
88,111.14285714285714,117.0,0.4405714285714285,0.32528571428571423,0.7514285714285714,44.142857142857146,15.571428571428571,5.142857142857143,0.2857142857142857,0.0,1466.1760000295565,-4,17.01173380456593,122.0,122.28571428571429,0.4922857142857143,0.3288571428571428,0.7007142857142857,45.285714285714285,14.0,6.142857142857143,0.2857142857142857,0.3333333333333333,1488.6243645588022,-2,19.407471211314604,B
89,113.66666666666667,105.16666666666667,0.4598333333333333,0.2973333333333334,0.7941666666666666,48.5,13.833333333333334,5.333333333333333,0.8333333333333334,0.5,1542.8651915442026,1,17.16544942933187,110.28571428571429,119.85714285714286,0.4705714285714286,0.3854285714285714,0.7404285714285715,41.285714285714285,14.571428571428571,4.857142857142857,0.2857142857142857,0.3333333333333333,1457.5895927435693,-1,15.981608783290579,A
90,109.0,102.85714285714286,0.5052857142857142,0.4178571428571428,0.6832857142857144,40.285714285714285,13.857142857142858,4.857142857142857,0.5714285714285714,0.5,1522.9368451471105,-1,17.683360160518216,106.71428571428571,110.71428571428571,0.4301428571428571,0.3492857142857143,0.779,44.142857142857146,13.571428571428571,2.4285714285714284,0.2857142857142857,0.5,1478.143134717209,1,18.071729095595146,A
91,105.66666666666667,117.83333333333333,0.4668333333333334,0.333,0.8098333333333333,42.0,18.833333333333332,2.5,0.16666666666666666,0.5,1441.2926847372437,-5,11.349213675538572,113.66666666666667,116.83333333333333,0.45216666666666666,0.3938333333333333,0.8238333333333333,45.833333333333336,11.666666666666666,3.5,0.6666666666666666,0.5,1495.7970544201658,2,16.692062410838098,B
92,109.66666666666667,111.33333333333333,0.43649999999999994,0.31883333333333336,0.7648333333333334,47.666666666666664,13.833333333333334,4.0,0.6666666666666666,0.5,1498.2868977089165,-2,13.109267127914569,106.57142857142857,111.14285714285714,0.46028571428571435,0.3812857142857143,0.7285714285714285,43.0,17.285714285714285,5.142857142857143,0.2857142857142857,0.5,1469.0587368102565,-3,15.300630420270362,B
93,112.5,106.16666666666667,0.4676666666666667,0.367,0.8015,44.166666666666664,16.5,5.333333333333333,0.6666666666666666,1.0,1532.6363900851006,3,15.66209532051867,114.28571428571429,117.57142857142857,0.43571428571428567,0.3804285714285714,0.8304285714285714,44.285714285714285,13.714285714285714,6.714285714285714,0.42857142857142855,0.75,1487.9632214835906,1,26.247284229838566,B
94,112.5,113.5,0.43412500000000004,0.33687500000000004,0.7916249999999999,51.625,14.875,6.375,0.5,1.0,1498.1820993162512,-1,17.042981891795584,115.57142857142857,110.28571428571429,0.4762857142857143,0.36900000000000005,0.8144285714285715,47.142857142857146,16.428571428571427,6.142857142857143,0.5714285714285714,0.3333333333333333,1516.9930455581098,-1,17.52503409184637,A
95,102.42857142857143,97.57142857142857,0.41757142857142854,0.33099999999999996,0.7468571428571428,49.57142857142857,13.857142857142858,4.142857142857143,0.7142857142857143,0.6666666666666666,1531.1241052612818,3,14.275079524174807,120.0,104.14285714285714,0.48114285714285715,0.3824285714285715,0.7769999999999999,55.57142857142857,17.142857142857142,7.142857142857143,1.0,1.0,1585.886817064741,7,20.720129393309776,A
96,110.0,117.85714285714286,0.45099999999999996,0.34085714285714286,0.8185714285714285,44.42857142857143,14.714285714285714,1.4285714285714286,0.14285714285714285,0.25,1453.425576516568,1,16.498664414228163,112.85714285714286,105.42857142857143,0.45914285714285713,0.2932857142857143,0.7679999999999999,49.57142857142857,14.142857142857142,5.857142857142857,0.8571428571428571,0.6666666666666666,1545.738479618,2,16.339287367564946,B
97,122.28571428571429,120.57142857142857,0.4888571428571428,0.3747142857142857,0.7378571428571428,46.57142857142857,14.428571428571429,5.428571428571429,0.5714285714285714,0.3333333333333333,1508.3638716885973,-3,19.323769203033653,117.0,109.14285714285714,0.4725714285714286,0.3797142857142857,0.8798571428571428,51.0,15.285714285714286,5.428571428571429,0.7142857142857143,0.6666666666666666,1541.5088885365553,2,17.73810966175227,B
98,116.5,116.75,0.49712500000000004,0.39737500000000003,0.637125,46.0,15.375,5.125,0.625,0.6,1510.7487428804977,4,18.53163161864551,108.42857142857143,116.85714285714286,0.43957142857142856,0.3647142857142857,0.7221428571428572,45.285714285714285,18.571428571428573,5.714285714285714,0.2857142857142857,0.5,1448.2939670422732,-3,14.434750294534918,A
99,108.66666666666667,111.33333333333333,0.429,0.2973333333333333,0.6643333333333333,48.166666666666664,15.666666666666666,5.666666666666667,0.3333333333333333,0.0,1486.5028149591376,2,14.291573492471427,115.5,109.5,0.46425000000000005,0.376875,0.8083750000000001,43.75,11.75,7.25,0.5,0.6666666666666666,1526.8761600972346,1,18.228962303546766,A
100,116.0,118.5,0.453875,0.392875,0.8099999999999999,43.875,14.0,6.875,0.5,0.0,1494.5024452014584,2,17.702199571419285,125.0,111.88888888888889,0.5231111111111111,0.41333333333333333,0.8238888888888889,45.55555555555556,15.333333333333334,5.777777777777778,0.8888888888888888,1.0,1583.6650797538407,6,21.03223377193042,B
101,108.75,102.625,0.509875,0.40312499999999996,0.6787500000000001,40.375,14.0,5.5,0.625,0.6,1529.4448902425343,1,18.149463505815692,109.875,118.375,0.46475,0.396125,0.7381250000000001,41.5,14.5,5.0,0.25,0.25,1454.716304669772,-2,15.91305636294821,A
102,103.42857142857143,118.14285714285714,0.4557142857142858,0.3211428571428572,0.8052857142857144,41.0,18.285714285714285,2.5714285714285716,0.14285714285714285,0.3333333333333333,1423.601307040768,-6,15.616603786191861,117.375,109.0,0.483125,0.360375,0.7803749999999999,47.25,13.875,6.125,0.875,0.5,1560.4164323870884,1,19.506729337042717,B
103,105.83333333333333,116.33333333333333,0.413,0.3361666666666667,0.6943333333333334,42.0,14.0,6.333333333333333,0.16666666666666666,0.5,1450.8279976835286,-4,13.988958012029867,108.25,112.125,0.45600000000000007,0.373125,0.7291249999999999,44.5,17.125,4.875,0.375,0.6666666666666666,1473.5447699887288,1,14.980636870881595,A
104,115.25,111.75,0.47200000000000003,0.37175,0.818625,46.5,16.625,6.25,0.5,0.25,1506.5759546911347,-2,16.883815566483438,100.57142857142857,110.71428571428571,0.4122857142857143,0.3144285714285715,0.7441428571428571,46.0,13.857142857142858,6.285714285714286,0.2857142857142857,0.25,1452.9499364155906,-3,14.749481937831334,A
105,114.28571428571429,109.28571428571429,0.47014285714285714,0.3764285714285714,0.7727142857142857,44.714285714285715,16.142857142857142,5.285714285714286,0.5714285714285714,0.0,1526.0971663672328,-1,15.093708073909562,103.66666666666667,100.0,0.43933333333333335,0.37433333333333335,0.7858333333333333,39.666666666666664,13.666666666666666,3.1666666666666665,0.6666666666666666,0.3333333333333333,1518.6094134036537,2,16.994705669801775,B
106,111.375,116.625,0.44799999999999995,0.34062499999999996,0.749625,43.625,16.5,5.125,0.25,0.6666666666666666,1462.4615866595473,-5,15.512698763771605,106.0,110.25,0.430125,0.36562500000000003,0.791,43.0,14.0,2.875,0.25,0.0,1471.6350896217853,-1,14.216759213598554,B
107,109.0,110.71428571428571,0.4287142857142857,0.2857142857142857,0.6728571428571428,48.285714285714285,14.857142857142858,6.142857142857143,0.42857142857142855,0.3333333333333333,1493.7943149483424,3,15.813768019975482,111.85714285714286,122.42857142857143,0.4348571428571428,0.3158571428571429,0.8045714285714285,41.285714285714285,14.571428571428571,7.0,0.14285714285714285,0.0,1444.147665144612,-4,14.165172588423117,A
108,113.55555555555556,113.44444444444444,0.43844444444444447,0.3528888888888889,0.7869999999999999,50.666666666666664,15.0,6.444444444444445,0.5555555555555556,1.0,1508.5991901832263,1,17.14060715222017,111.0,112.57142857142857,0.434,0.31957142857142856,0.7654285714285715,48.714285714285715,14.285714285714286,4.285714285714286,0.5714285714285714,0.3333333333333333,1493.8008645304442,-3,17.559247660205244,A
109,121.875,122.0,0.481,0.362375,0.7503749999999999,46.25,14.25,5.125,0.5,0.25,1497.5628593574456,-4,20.91628911170575,114.57142857142857,113.0,0.46671428571428575,0.3692857142857143,0.838,46.0,12.0,3.857142857142857,0.7142857142857143,0.75,1513.4884321166414,3,16.014596259881476,B
110,107.71428571428571,115.57142857142857,0.4245714285714285,0.34314285714285714,0.6934285714285714,41.857142857142854,13.285714285714286,6.857142857142857,0.2857142857142857,0.6666666666666666,1460.679135662532,1,15.907676681994621,109.33333333333333,117.11111111111111,0.4655555555555555,0.39866666666666667,0.754888888888889,41.666666666666664,14.444444444444445,5.222222222222222,0.2222222222222222,0.2,1451.122802190382,-3,15.523401106656983,A
111,118.875,110.375,0.47675,0.39649999999999996,0.8747499999999999,50.375,15.125,5.25,0.75,0.75,1552.309900867707,3,18.326587139947073,121.0,121.125,0.49475,0.36124999999999996,0.706875,44.5,14.75,6.125,0.375,0.25,1492.3387779288114,1,18.88124577024227,B
112,104.25,99.5,0.42112499999999997,0.34412499999999996,0.75925,48.625,13.75,4.625,0.75,0.75,1538.7722099815956,4,15.653337698401003,108.55555555555556,102.88888888888889,0.5055555555555555,0.3882222222222222,0.7043333333333334,40.55555555555556,13.666666666666666,5.888888888888889,0.6666666666666666,0.6666666666666666,1533.0383927219243,2,18.13584465601063,B
113,109.25,120.5,0.445,0.351375,0.7163750000000001,45.0,19.0,5.75,0.25,0.3333333333333333,1430.7592094591191,-4,16.586812904326425,111.71428571428571,110.71428571428571,0.4375714285714286,0.3570000000000001,0.7197142857142858,49.857142857142854,15.857142857142858,6.857142857142857,0.42857142857142855,0.3333333333333333,1500.1072723047148,-2,16.634101216464117,A
114,112.5,109.375,0.469875,0.378,0.7461249999999999,44.0,15.875,5.25,0.5,0.8,1515.432148319293,-2,16.108047402000246,112.5,103.625,0.46199999999999997,0.3047500000000001,0.779125,48.875,13.875,6.0,0.875,1.0,1556.6375498868538,3,17.180071784093933,B
115,107.625,116.875,0.44587499999999997,0.333,0.834625,43.25,14.625,1.75,0.125,0.0,1442.5265062477142,-1,15.637876002728119,114.55555555555556,109.66666666666667,0.45811111111111114,0.3647777777777778,0.8195555555555556,44.55555555555556,12.444444444444445,6.777777777777778,0.4444444444444444,0.5,1519.5846601080298,-1,17.956585349785847,B
116,99.875,111.875,0.41625,0.30450000000000005,0.7234999999999999,45.25,13.375,6.0,0.25,0.3333333333333333,1437.3817912658133,-4,15.628716198385405,113.875,110.75,0.467,0.366625,0.8314999999999999,45.625,11.625,3.875,0.75,0.8,1525.6065916267764,4,16.719683387840874,A
117,116.22222222222223,107.77777777777777,0.4856666666666667,0.36077777777777775,0.7624444444444444,46.333333333333336,13.88888888888889,6.555555555555555,0.8888888888888888,0.6666666666666666,1565.903240269468,2,17.159337237862278,120.22222222222223,119.88888888888889,0.4978888888888889,0.36344444444444446,0.6994444444444444,45.111111111111114,15.333333333333334,6.666666666666667,0.4444444444444444,0.5,1500.117274617235,2,18.653002898876522,A
118,104.57142857142857,100.0,0.449,0.3922857142857143,0.7618571428571429,39.57142857142857,13.285714285714286,3.142857142857143,0.7142857142857143,0.5,1529.2744314515935,3,14.332262708091237,102.75,116.75,0.45375000000000004,0.3195,0.7741250000000001,42.0,18.0,2.75,0.125,0.25,1418.1144991583885,-7,15.335802076188413,B
119,113.1,112.0,0.43520000000000003,0.3486,0.7946,50.1,15.3,6.1,0.6,0.0,1518.4187138392679,2,16.92203555861094,108.55555555555556,112.88888888888889,0.46022222222222225,0.38066666666666665,0.7147777777777776,43.77777777777778,16.555555555555557,4.777777777777778,0.3333333333333333,0.5,1463.6936320097254,-1,14.900663993232785,B
120,117.88888888888889,110.77777777777777,0.4707777777777778,0.3714444444444444,0.8583333333333333,50.333333333333336,15.0,5.222222222222222,0.6666666666666666,0.6,1544.5314041792835,-1,16.910626942989005,114.11111111111111,118.22222222222223,0.4452222222222222,0.3813333333333333,0.7993333333333332,43.333333333333336,13.0,6.555555555555555,0.4444444444444444,0.0,1484.2638767875137,-1,11.813346338679388,A
121,119.125,105.75,0.48124999999999996,0.37337500000000007,0.7714999999999999,54.25,16.75,6.625,0.875,1.0,1578.2387123444273,-1,18.632165034722888,119.77777777777777,116.55555555555556,0.5020000000000001,0.39766666666666667,0.6566666666666667,46.0,15.222222222222221,4.888888888888889,0.6666666666666666,0.6666666666666666,1528.2835004636518,5,19.52690222677765,A
122,111.75,123.875,0.44449999999999995,0.313875,0.80125,39.875,15.125,6.625,0.125,0.0,1429.236041481142,-5,19.028383425170855,107.33333333333333,109.77777777777777,0.4432222222222222,0.3517777777777778,0.7843333333333333,42.666666666666664,13.777777777777779,3.0,0.3333333333333333,0.25,1482.8816038473092,1,16.76738945934734,A
123,104.0,100.25,0.452125,0.38125,0.757125,38.375,13.25,3.125,0.625,0.4,1522.3297389590703,-1,14.557871652351354,124.1,110.6,0.5197,0.4102,0.8188000000000001,47.1,15.4,6.1,0.9,1.0,1593.9036481677854,7,19.39512526299623,B
124,106.1,109.6,0.44079999999999997,0.33510000000000006,0.7809,43.5,14.4,3.2,0.3,0.4,1468.1182400394612,-1,14.660057093288728,107.2,115.0,0.4584,0.3849,0.7757000000000002,41.2,14.9,5.1,0.2,0.25,1442.360148984692,-4,15.265380611724629,B
125,115.77777777777777,109.88888888888889,0.47255555555555556,0.386,0.8118888888888889,46.888888888888886,16.333333333333332,5.888888888888889,0.5555555555555556,0.75,1522.144099840912,1,19.420696954782027,110.8,117.5,0.4319,0.3665,0.7956,42.8,12.8,6.3,0.4,0.0,1466.9870443480938,-2,18.748651077124308,A
126,101.77777777777777,111.66666666666667,0.4261111111111111,0.31233333333333335,0.7233333333333333,45.0,12.88888888888889,5.777777777777778,0.3333333333333333,0.2,1448.6837491239387,1,15.251996897761613,106.11111111111111,117.88888888888889,0.4443333333333333,0.33877777777777784,0.8455555555555555,41.333333333333336,14.666666666666666,1.7777777777777777,0.1111111111111111,0.0,1425.6495074838097,-2,13.814512358142478,A
127,112.5,112.25,0.443125,0.36237500000000006,0.725875,48.75,16.125,6.75,0.375,0.25,1491.1888175435856,-3,15.451611189577875,109.5,112.125,0.4295,0.3005,0.755125,48.125,14.625,4.125,0.5,0.75,1483.9813408744026,-4,14.975790186760143,A
128,116.7,107.7,0.48710000000000003,0.3533,0.7790999999999999,46.6,13.8,6.3,0.9,0.75,1575.8355674173913,3,16.514150890436486,109.77777777777777,108.66666666666667,0.46288888888888885,0.35755555555555557,0.7373333333333333,43.55555555555556,15.555555555555555,5.444444444444445,0.4444444444444444,0.0,1503.9369230995303,-3,14.736014981010793,A
129,106.25,112.125,0.42424999999999996,0.339,0.6880000000000001,42.25,14.0,6.625,0.375,0.75,1469.441788868222,2,16.158213626532003,107.9,102.7,0.49689999999999995,0.3838,0.7099,41.0,13.6,5.5,0.7,0.75,1537.1659354473402,3,17.947594912405012,A
130,111.44444444444444,101.88888888888889,0.4655555555555555,0.30655555555555564,0.7627777777777777,48.77777777777778,14.222222222222221,5.333333333333333,0.8888888888888888,1.0,1568.1327751066165,4,17.61834737067453,103.88888888888889,99.77777777777777,0.4223333333333333,0.35177777777777774,0.749,48.22222222222222,13.777777777777779,5.0,0.6666666666666666,0.6,1534.6446672561797,-1,15.033265252723467,A
131,112.125,110.75,0.44637499999999997,0.308625,0.68975,47.0,14.625,6.0,0.5,0.5,1508.7059386118124,4,17.94064788537456,118.88888888888889,120.55555555555556,0.4795555555555555,0.3538888888888889,0.73,46.44444444444444,14.444444444444445,5.444444444444445,0.4444444444444444,0.2,1485.4446998473106,-5,18.18494871627338,A
132,109.9,111.3,0.46180000000000004,0.3747,0.7154999999999999,43.2,15.8,4.6,0.4,0.2,1486.875501652869,1,15.964976117755993,102.66666666666667,114.88888888888889,0.4606666666666668,0.33266666666666667,0.7821111111111112,41.44444444444444,18.77777777777778,2.7777777777777777,0.2222222222222222,0.4,1425.0591916509118,1,15.97522088821752,A
133,121.88888888888889,106.11111111111111,0.4815555555555555,0.37555555555555564,0.7867777777777776,54.44444444444444,16.333333333333332,6.666666666666667,0.8888888888888888,0.6666666666666666,1598.4144500101163,1,20.192194829553195,117.2,107.8,0.46790000000000004,0.35929999999999995,0.86,51.9,15.2,4.8,0.7,0.6666666666666666,1561.8082366187034,1,17.79464530347256,B
134,111.33333333333333,120.66666666666667,0.4433333333333333,0.30466666666666664,0.7976666666666667,40.666666666666664,14.88888888888889,7.111111111111111,0.2222222222222222,0.2,1443.99940528899,1,17.964521657144523,110.77777777777777,116.77777777777777,0.453111111111111,0.34488888888888886,0.7357777777777778,43.22222222222222,16.77777777777778,4.666666666666667,0.2222222222222222,0.5,1451.2150724340233,-6,15.358684826883099,B
135,110.77777777777777,120.22222222222223,0.45366666666666666,0.35744444444444445,0.7237777777777779,44.111111111111114,18.88888888888889,5.888888888888889,0.3333333333333333,0.2,1439.6776642202483,1,17.274423445545594,115.7,108.1,0.4694,0.36160000000000003,0.8299,45.1,12.7,6.8,0.5,0.6,1536.4616588719343,1,18.498748272341484,B
136,118.9,120.0,0.49399999999999994,0.35209999999999997,0.7088,44.4,15.4,6.4,0.4,0.4,1490.1849474693115,-1,17.5960690703591,110.9,118.3,0.4361,0.3587,0.7867,42.0,12.8,6.9,0.36363636363636365,0.0,1458.1013342491103,-3,21.71798603463015,A
137,101.8,110.5,0.4283,0.3135,0.7377,44.5,13.1,5.7,0.4,0.3333333333333333,1453.1140999013487,2,13.613136403805527,110.11111111111111,113.0,0.42733333333333334,0.302,0.7426666666666667,49.44444444444444,15.11111111111111,4.0,0.4444444444444444,0.25,1477.1294411828794,-5,12.494939343371739,B
138,105.5,116.3,0.45119999999999993,0.34840000000000004,0.8276999999999999,41.4,15.0,1.8,0.1,0.2,1421.2191567063996,-3,15.555441982304822,113.22222222222223,111.33333333333333,0.45055555555555554,0.3154444444444444,0.692,46.333333333333336,14.333333333333334,5.666666666666667,0.5555555555555556,0.5,1515.7898979787087,5,14.536913250472082,B
139,113.33333333333333,112.55555555555556,0.44377777777777777,0.36511111111111116,0.7168888888888889,48.888888888888886,16.22222222222222,6.888888888888889,0.4444444444444444,0.5,1498.0407172351088,1,14.851644529687656,113.44444444444444,111.44444444444444,0.46311111111111114,0.364,0.8368888888888888,45.333333333333336,11.555555555555555,4.0,0.6666666666666666,0.6666666666666666,1514.304633768651,-1,13.890682118042948,A
140,109.9,110.2,0.4608,0.3476,0.7294999999999999,43.2,15.2,5.3,0.4,0.0,1494.7146142022561,-4,18.100308644220895,111.6,115.1,0.4553999999999999,0.3544999999999999,0.7585,43.9,16.9,4.8,0.3,0.0,1466.6059673026798,1,14.637104708443363,A
141,106.2,104.2,0.4843,0.3739,0.7228,39.2,13.2,5.1,0.6363636363636364,0.6,1529.1921502368639,-1,17.567415401815918,114.1,113.7,0.4438000000000001,0.34940000000000004,0.8093,50.0,16.5,5.7,0.5454545454545454,0.0,1495.2368441961244,-1,17.778188483177466,B
142,109.9,119.5,0.4565,0.3417,0.7292000000000002,43.4,19.2,6.2,0.3,0.5,1432.23315172416,-1,16.081226473267854,105.0,110.5,0.434,0.3256,0.7932,45.1,14.6,3.2,0.2727272727272727,0.2,1463.6858836150832,-2,15.076031163399625,B
143,118.7,119.3,0.4960000000000001,0.3968,0.641,45.8,15.2,4.8,0.6,0.6666666666666666,1508.1077627979628,-1,17.22842489370153,117.5,108.4,0.4952,0.3503,0.8119999999999999,46.6,14.3,5.9,0.9090909090909091,0.8,1585.0578763146655,4,21.720820736154288,B
144,103.66666666666667,102.11111111111111,0.4527777777777778,0.3758888888888889,0.7576666666666667,37.44444444444444,12.88888888888889,3.6666666666666665,0.5555555555555556,1.0,1511.7337421286184,-2,15.604204696001144,111.8,102.4,0.4646,0.3141000000000001,0.7578999999999999,48.6,14.1,5.2,0.9,0.75,1576.1255329145392,5,17.243543751768026,A
145,118.6,120.7,0.48040000000000005,0.34950000000000003,0.7403,46.3,15.1,5.4,0.4,0.75,1478.3607404804143,-6,17.950307720362794,108.0,113.8,0.4601,0.37829999999999997,0.7740000000000001,42.1,15.6,5.4,0.2727272727272727,0.4,1446.79250540907,1,16.390256291865647,A
146,120.0,107.3,0.47689999999999994,0.3761000000000001,0.7955999999999999,53.2,15.9,6.1,0.8,0.5,1583.088879344834,-1,19.85394264901638,125.0,110.7,0.5261,0.4375,0.8201,45.9,14.6,5.8,0.9090909090909091,1.0,1604.4996449982373,8,19.499797474292908,A
147,104.2,101.3,0.43069999999999997,0.34559999999999996,0.7574,47.4,13.6,5.4,0.6,0.5,1526.651909448257,-2,15.192572794915337,100.6,113.8,0.4492000000000001,0.33540000000000003,0.7889,42.2,18.9,2.8,0.2,0.3333333333333333,1411.3118327790278,-1,16.348302692088943,A
148,116.2,109.8,0.4742,0.3926,0.8216000000000001,46.5,15.9,5.7,0.6,0.4,1531.0298099398956,2,18.92760945138262,116.2,106.2,0.4766000000000001,0.36369999999999997,0.8294,51.6,14.7,4.1,0.7272727272727273,0.7142857142857143,1577.1338072839858,2,19.29767083571534,B
149,111.4,108.8,0.44719999999999993,0.30979999999999996,0.692,46.1,14.1,6.0,0.6,0.6,1522.4350184033067,6,16.27951394779679,105.33333333333333,110.11111111111111,0.42677777777777776,0.3367777777777778,0.7157777777777778,41.888888888888886,14.333333333333334,6.555555555555555,0.4444444444444444,0.8,1477.4155740786982,3,15.898821435110253,A
150,115.8,107.0,0.4736999999999999,0.36140000000000005,0.8219000000000001,45.3,13.7,6.3,0.5454545454545454,0.4,1543.9061713680226,2,19.432605786288054,111.4,112.3,0.44210000000000005,0.34740000000000004,0.8010999999999999,48.8,16.9,5.7,0.5833333333333334,1.0,1503.9598585548363,1,15.805959069235534,B
151,110.2,120.5,0.4415,0.3056,0.7929,39.8,14.4,7.0,0.2,0.16666666666666666,1428.6085104203335,-1,16.41130465551319,101.0,110.7,0.4328,0.31880000000000003,0.7542,43.4,14.0,5.8,0.36363636363636365,0.2857142857142857,1445.4295532392182,-1,16.790077236616995,B
152,111.5,110.1,0.43810000000000004,0.35990000000000005,0.7173999999999999,50.0,15.9,7.3,0.5,0.6,1506.9630972726393,2,14.3585164733844,105.5,102.4,0.4800000000000001,0.3664,0.7229999999999999,39.2,12.7,5.4,0.5833333333333334,0.6666666666666666,1520.469135878152,-2,17.763524833238403,B
