,PTS_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,PTS_B,FG_PCT_B,FG3_PCT_B,FT_PCT_B,REB_B,TOV_A,BLK_B,WINNER
1030,110.2,0.45940000000000003,0.31289999999999996,0.7575,46.2,14.0,5.0,112.4,0.44689999999999996,0.33340000000000003,0.7445999999999999,45.2,13.7,4.3,A
1031,105.5,0.4519,0.3596,0.7034999999999999,46.0,16.4,4.7,112.5,0.46790000000000004,0.33440000000000003,0.7586,38.1,15.2,3.4,A
1032,105.9,0.43290000000000006,0.34519999999999995,0.7449000000000001,43.4,12.5,3.4,106.2,0.4457,0.3484999999999999,0.8032,43.6,12.0,5.6,B
1033,104.4,0.4436,0.34890000000000004,0.6706000000000001,48.1,12.9,4.8,114.3,0.47759999999999997,0.3617,0.6858,47.7,16.2,5.7,A
1034,115.7,0.48710000000000003,0.4271,0.8173999999999999,44.8,16.5,3.4,110.5,0.493,0.3752,0.7581,46.5,15.1,5.5,A
1035,108.1,0.44849999999999995,0.3246,0.7587000000000002,49.5,13.6,7.0,112.8,0.4915999999999999,0.3538,0.6524,45.4,15.3,5.0,A
1036,113.1,0.4519,0.3621,0.7736999999999999,44.5,13.1,3.5,113.9,0.46229999999999993,0.382,0.7327999999999999,47.1,19.4,5.4,A
1037,115.7,0.48440000000000005,0.39249999999999996,0.7605999999999999,44.6,15.2,4.2,117.1,0.45269999999999994,0.3809,0.7440000000000001,43.3,12.6,5.3,A
1038,114.8,0.4615,0.3463,0.7735,44.7,12.3,5.2,112.6,0.44329999999999997,0.3482,0.7962,47.7,13.7,5.8,B
1039,116.7,0.48460000000000003,0.3648,0.7813000000000001,47.0,14.0,6.1,110.7,0.441,0.367,0.7743,45.4,12.8,5.5,A
1040,116.7,0.48460000000000003,0.3648,0.7813000000000001,47.0,14.0,6.1,117.2,0.4596,0.3609000000000001,0.8119,45.8,12.7,5.3,A
1041,104.4,0.4436,0.34890000000000004,0.6706000000000001,48.1,12.9,4.8,113.8,0.5149999999999999,0.4293,0.7815,45.4,12.0,5.0,A
1042,94.1,0.44959999999999994,0.3398,0.7598,41.4,15.0,4.9,115.4,0.4774999999999999,0.3362,0.7753,38.9,15.2,3.7,A
1043,108.7,0.46320000000000006,0.373,0.7083999999999999,48.2,16.5,4.9,105.2,0.4231000000000001,0.36129999999999995,0.7666999999999999,42.9,12.7,3.3,A
1044,97.4,0.41780000000000006,0.34480000000000005,0.7857999999999999,44.2,15.3,5.2,110.2,0.45940000000000003,0.31289999999999996,0.7575,46.2,14.0,5.0,A
1045,100.2,0.4377999999999999,0.3241,0.7581,43.0,12.9,2.9,110.6,0.4561,0.32730000000000004,0.7612,48.9,13.4,6.8,A
1046,112.4,0.44689999999999996,0.33340000000000003,0.7445999999999999,45.2,13.7,4.3,106.7,0.43870000000000003,0.36850000000000005,0.7993,43.9,13.2,4.8,B
1047,106.2,0.4457,0.3484999999999999,0.8032,43.6,12.0,5.6,114.3,0.47759999999999997,0.3617,0.6858,47.7,16.2,5.7,A
1048,97.4,0.46530000000000005,0.33060000000000006,0.7868,38.8,14.0,6.5,113.5,0.44980000000000003,0.365,0.7677000000000002,44.8,13.1,3.9,A
1049,112.6,0.44329999999999997,0.3482,0.7962,47.7,13.7,5.8,110.5,0.493,0.3752,0.7581,46.5,15.1,5.5,A
1050,112.2,0.46460000000000007,0.3438,0.8139,43.8,14.6,6.1,103.7,0.4434000000000001,0.34270000000000006,0.7355,45.5,16.9,5.2,B
1051,108.7,0.46320000000000006,0.373,0.7083999999999999,48.2,16.5,4.9,113.3,0.46159999999999995,0.3774,0.7186,48.1,19.0,5.4,B
1052,117.7,0.4555999999999999,0.37590000000000007,0.7390000000000001,43.6,12.2,5.4,112.4,0.44689999999999996,0.33340000000000003,0.7445999999999999,45.2,13.7,4.3,A
1053,115.6,0.4579,0.3358,0.7723,45.6,12.2,5.5,112.0,0.4548,0.3718,0.764,44.7,13.4,5.0,B
1054,107.8,0.45729999999999993,0.3470000000000001,0.797,45.8,14.6,5.0,115.4,0.4774999999999999,0.3362,0.7753,38.9,15.2,3.7,A
1055,114.1,0.49399999999999994,0.34409999999999996,0.6523999999999999,45.8,15.5,4.8,116.0,0.48360000000000003,0.3854,0.7692,44.1,15.1,4.0,B
1056,105.2,0.4231000000000001,0.36129999999999995,0.7666999999999999,42.9,12.7,3.3,107.8,0.45729999999999993,0.3470000000000001,0.797,45.8,14.6,5.0,B
1057,97.4,0.46530000000000005,0.33060000000000006,0.7868,38.8,14.0,6.5,96.5,0.4175,0.3332,0.7775,44.7,15.6,5.2,B
1058,115.7,0.48710000000000003,0.4271,0.8173999999999999,44.8,16.5,3.4,100.2,0.4377999999999999,0.3241,0.7581,43.0,12.9,2.9,A
1059,113.5,0.44980000000000003,0.365,0.7677000000000002,44.8,13.1,3.9,114.7,0.5151,0.42119999999999996,0.7861999999999999,45.1,11.6,5.2,A
1060,110.6,0.4561,0.32730000000000004,0.7612,48.9,13.4,6.8,102.7,0.4412,0.34890000000000004,0.6773999999999999,47.6,13.8,4.8,A
1061,112.4,0.4699999999999999,0.3473,0.6807,47.3,15.5,5.7,105.8,0.4412,0.3417,0.8074999999999999,44.3,12.1,5.3,A
1062,112.8,0.44989999999999997,0.34069999999999995,0.7379,44.9,14.7,4.2,114.2,0.45619999999999994,0.354,0.787,47.2,13.5,6.1,A
1063,108.7,0.46320000000000006,0.373,0.7083999999999999,48.2,16.5,4.9,95.3,0.45260000000000006,0.3498,0.7844,42.1,15.1,4.9,A
1064,109.2,0.45400000000000007,0.383,0.7895999999999999,45.4,13.9,4.6,103.7,0.4434000000000001,0.34270000000000006,0.7355,45.5,16.9,5.2,A
1065,113.3,0.46159999999999995,0.3774,0.7186,48.1,19.0,5.4,114.5,0.4711,0.35530000000000006,0.7565000000000001,46.6,13.5,5.1,A
1066,114.5,0.4678999999999999,0.3498,0.8149,43.6,14.3,5.9,117.7,0.4555999999999999,0.37590000000000007,0.7390000000000001,43.6,12.2,5.4,B
1067,114.9,0.45579999999999987,0.3557,0.8290999999999998,42.9,13.4,5.6,112.0,0.4548,0.3718,0.764,44.7,13.4,5.0,B
1068,102.7,0.4412,0.34890000000000004,0.6773999999999999,47.6,13.8,4.8,115.4,0.4774999999999999,0.3362,0.7753,38.9,15.2,3.7,A
1069,97.6,0.46160000000000007,0.32130000000000003,0.756,39.3,13.6,6.5,115.6,0.4579,0.3358,0.7723,45.6,12.2,5.5,B
1070,114.2,0.45619999999999994,0.354,0.787,47.2,13.5,6.1,103.7,0.4434000000000001,0.34270000000000006,0.7355,45.5,16.9,5.2,A
1071,114.1,0.49399999999999994,0.34409999999999996,0.6523999999999999,45.8,15.5,4.8,117.7,0.4555999999999999,0.37590000000000007,0.7390000000000001,43.6,12.2,5.4,A
1072,115.7,0.48710000000000003,0.4271,0.8173999999999999,44.8,16.5,3.4,105.2,0.4231000000000001,0.36129999999999995,0.7666999999999999,42.9,12.7,3.3,A
1073,114.9,0.45579999999999987,0.3557,0.8290999999999998,42.9,13.4,5.6,114.7,0.5151,0.42119999999999996,0.7861999999999999,45.1,11.6,5.2,B
1074,100.2,0.4377999999999999,0.3241,0.7581,43.0,12.9,2.9,110.6,0.4561,0.32730000000000004,0.7612,48.9,13.4,6.8,B
1075,107.8,0.45729999999999993,0.3470000000000001,0.797,45.8,14.6,5.0,111.2,0.4891,0.37099999999999994,0.7532000000000001,45.4,13.8,5.4,B
1076,105.8,0.4412,0.3417,0.8074999999999999,44.3,12.1,5.3,112.6,0.4559,0.38230000000000003,0.7697,45.1,13.0,4.7,B
1077,111.0,0.45730000000000004,0.33690000000000003,0.7542,46.2,13.4,4.4,113.7,0.4447,0.3779,0.7743,45.2,13.8,3.8,B
1078,97.5,0.4184,0.3376,0.7743,44.8,15.2,5.0,114.8,0.47509999999999997,0.36100000000000004,0.7605000000000001,47.3,14.2,5.3,A
1079,116.0,0.48360000000000003,0.3854,0.7692,44.1,15.1,4.0,112.2,0.4605,0.38380000000000003,0.795,46.6,14.4,4.7,B
1080,114.5,0.4678999999999999,0.3498,0.8149,43.6,14.3,5.9,108.7,0.46320000000000006,0.373,0.7083999999999999,48.2,16.5,4.9,B
1081,97.6,0.46160000000000007,0.32130000000000003,0.756,39.3,13.6,6.5,113.2,0.4664,0.34209999999999996,0.6862999999999999,48.0,14.7,5.4,A
1082,115.4,0.4774999999999999,0.3362,0.7753,38.9,15.2,3.7,114.1,0.49399999999999994,0.34409999999999996,0.6523999999999999,45.8,15.5,4.8,B
1083,114.9,0.45579999999999987,0.3557,0.8290999999999998,42.9,13.4,5.6,100.2,0.4377999999999999,0.3241,0.7581,43.0,12.9,2.9,A
1084,97.5,0.4184,0.3376,0.7743,44.8,15.2,5.0,102.7,0.4412,0.34890000000000004,0.6773999999999999,47.6,13.8,4.8,A
1085,111.9,0.4718,0.3226,0.7448,47.4,13.3,7.0,113.7,0.4447,0.3779,0.7743,45.2,13.8,3.8,A
1086,111.6,0.44509999999999994,0.34219999999999995,0.74,46.2,16.2,4.0,114.4,0.4358000000000001,0.3592,0.7452,45.1,12.4,5.2,B
1087,108.6,0.465,0.35940000000000005,0.7813999999999999,45.6,14.6,4.4,103.3,0.43260000000000004,0.3362,0.7593,45.2,16.8,4.9,A
1088,117.1,0.4890999999999999,0.4191,0.8037999999999998,44.5,16.2,2.9,116.2,0.45829999999999993,0.3399,0.7742999999999999,45.3,11.3,5.8,A
1089,114.7,0.5151,0.42119999999999996,0.7861999999999999,45.1,11.6,5.2,112.6,0.4559,0.38230000000000003,0.7697,45.1,13.0,4.7,B
1090,105.7,0.44400000000000006,0.32839999999999997,0.8039,44.5,12.2,5.3,94.8,0.44980000000000003,0.3562,0.7468999999999999,41.3,13.5,4.6,A
1091,113.1,0.4654000000000001,0.3496,0.7508999999999999,46.4,13.3,4.8,113.5,0.46180000000000004,0.3823,0.7182,48.3,18.9,4.8,B
1092,112.2,0.4605,0.38380000000000003,0.795,46.6,14.4,4.7,94.8,0.44980000000000003,0.3562,0.7468999999999999,41.3,13.5,4.6,A
1093,117.3,0.473,0.3452,0.8149,43.3,14.5,5.7,115.4,0.4774999999999999,0.3362,0.7753,38.9,15.2,3.7,B
1094,113.0,0.48180000000000006,0.3387,0.6561999999999999,48.1,15.9,5.2,109.0,0.4552999999999999,0.3735,0.7244,48.0,14.9,4.9,B
1095,114.2,0.45619999999999994,0.354,0.787,47.2,13.5,6.1,97.6,0.46160000000000007,0.32130000000000003,0.756,39.3,13.6,6.5,A
1096,111.2,0.4891,0.37099999999999994,0.7532000000000001,45.4,13.8,5.4,114.1,0.46340000000000003,0.32789999999999997,0.6922,50.1,14.5,5.5,B
1097,115.6,0.47430000000000005,0.3639,0.7614,48.0,14.3,5.3,115.9,0.4827000000000001,0.387,0.7594,44.7,14.4,4.4,A
1098,114.7,0.5151,0.42119999999999996,0.7861999999999999,45.1,11.6,5.2,98.1,0.43579999999999997,0.3366,0.7617,40.1,12.9,2.8,A
1099,105.3,0.421,0.352,0.7532,43.1,11.9,3.4,105.7,0.44400000000000006,0.32839999999999997,0.8039,44.5,12.2,5.3,B
1100,113.7,0.4447,0.3779,0.7743,45.2,13.8,3.8,108.6,0.465,0.35940000000000005,0.7813999999999999,45.6,14.6,4.4,A
1101,103.9,0.44770000000000004,0.3681,0.677,47.3,13.4,4.4,114.9,0.45169999999999993,0.367,0.7622,46.6,15.1,4.0,A
1102,102.7,0.4295,0.33799999999999997,0.7517,44.5,16.4,4.2,101.1,0.4403,0.3513,0.7665,44.7,14.9,5.7,A
1103,111.9,0.4718,0.3226,0.7448,47.4,13.3,7.0,117.1,0.4890999999999999,0.4191,0.8037999999999998,44.5,16.2,2.9,A
1104,114.4,0.4358000000000001,0.3592,0.7452,45.1,12.4,5.2,113.1,0.4654000000000001,0.3496,0.7508999999999999,46.4,13.3,4.8,B
1105,113.0,0.48180000000000006,0.3387,0.6561999999999999,48.1,15.9,5.2,110.2,0.45030000000000003,0.36900000000000005,0.7649999999999999,45.5,13.7,4.5,A
1106,111.2,0.4891,0.37099999999999994,0.7532000000000001,45.4,13.8,5.4,113.4,0.46979999999999994,0.36679999999999996,0.8158000000000001,41.2,13.6,6.3,B
1107,109.0,0.4552999999999999,0.3735,0.7244,48.0,14.9,4.9,114.3,0.4736999999999999,0.3377,0.7767999999999999,39.6,14.7,3.5,A
1108,112.6,0.4577,0.3813,0.7083000000000002,48.9,18.2,5.2,112.2,0.4605,0.38380000000000003,0.795,46.6,14.4,4.7,B
1109,113.4,0.4521,0.3294,0.7678999999999998,44.8,11.7,5.6,118.3,0.4606,0.36869999999999997,0.8111,47.9,13.1,5.6,A
1110,110.5,0.47400000000000003,0.3703,0.7704000000000001,46.2,14.5,4.3,114.1,0.46340000000000003,0.32789999999999997,0.6922,50.1,14.5,5.5,A
1111,105.1,0.4404,0.3163,0.7990000000000002,43.6,12.1,5.6,97.3,0.4534999999999999,0.3435,0.7588,42.0,13.5,4.4,A
1112,103.9,0.44770000000000004,0.3681,0.677,47.3,13.4,4.4,106.6,0.41479999999999995,0.341,0.7432,44.4,11.3,3.1,A
1113,97.8,0.46630000000000005,0.3102,0.775,38.6,13.5,6.0,117.7,0.4806,0.36049999999999993,0.8089999999999999,40.7,14.6,5.9,A
1114,115.9,0.4827000000000001,0.387,0.7594,44.7,14.4,4.4,111.9,0.46519999999999995,0.36479999999999996,0.8076000000000001,41.8,12.7,5.8,A
1115,97.0,0.4346,0.35290000000000005,0.7653,39.0,12.6,2.7,120.5,0.5045999999999999,0.4285,0.8110999999999999,44.6,16.5,3.5,B
1116,114.6,0.4408,0.37270000000000003,0.7756000000000001,45.7,13.5,4.1,113.2,0.4389,0.3670000000000001,0.7319000000000001,44.2,11.9,5.2,A
1117,112.2,0.4605,0.38380000000000003,0.795,46.6,14.4,4.7,102.7,0.4295,0.33799999999999997,0.7517,44.5,16.4,4.2,B
1118,101.1,0.4403,0.3513,0.7665,44.7,14.9,5.7,111.8,0.49450000000000005,0.36310000000000003,0.7488000000000001,44.0,13.5,5.3,A
1119,115.6,0.47430000000000005,0.3639,0.7614,48.0,14.3,5.3,113.4,0.4521,0.3294,0.7678999999999998,44.8,11.7,5.6,A
1120,110.2,0.45030000000000003,0.36900000000000005,0.7649999999999999,45.5,13.7,4.5,118.3,0.4606,0.36869999999999997,0.8111,47.9,13.1,5.6,B
1121,114.7,0.5126,0.42379999999999995,0.7969999999999999,44.8,11.8,4.5,113.2,0.4389,0.3670000000000001,0.7319000000000001,44.2,11.9,5.2,B
1122,120.5,0.5045999999999999,0.4285,0.8110999999999999,44.6,16.5,3.5,97.8,0.46630000000000005,0.3102,0.775,38.6,13.5,6.0,A
1123,113.0,0.45929999999999993,0.3733,0.7144,47.6,17.9,5.0,116.6,0.485,0.332,0.7495,48.5,13.4,7.2,A
1124,110.5,0.47400000000000003,0.3703,0.7704000000000001,46.2,14.5,4.3,113.4,0.4622,0.3276,0.7994,41.1,15.0,3.4,B
1125,112.9,0.4486,0.36629999999999996,0.7585,46.2,15.1,3.7,114.2,0.4593,0.319,0.7099,51.0,14.4,5.4,A
1126,113.1,0.4654000000000001,0.3496,0.7508999999999999,46.4,13.3,4.8,111.4,0.47240000000000004,0.32720000000000005,0.6645,48.4,16.0,5.3,B
1127,97.3,0.4534999999999999,0.3435,0.7588,42.0,13.5,4.4,106.6,0.41479999999999995,0.341,0.7432,44.4,11.3,3.1,B
1128,117.7,0.4806,0.36049999999999993,0.8089999999999999,40.7,14.6,5.9,97.0,0.4346,0.35290000000000005,0.7653,39.0,12.6,2.7,A
1129,114.3,0.47590000000000005,0.38970000000000005,0.7677999999999999,44.7,15.4,4.3,116.6,0.485,0.332,0.7495,48.5,13.4,7.2,B
1130,107.0,0.4584,0.3627,0.6907,49.1,13.8,4.8,111.9,0.46519999999999995,0.36479999999999996,0.8076000000000001,41.8,12.7,5.8,B
1131,109.6,0.45389999999999997,0.36350000000000005,0.7394000000000001,47.5,14.3,5.4,110.2,0.45030000000000003,0.36900000000000005,0.7649999999999999,45.5,13.7,4.5,A
1132,111.8,0.49450000000000005,0.36310000000000003,0.7488000000000001,44.0,13.5,5.3,102.7,0.4295,0.33799999999999997,0.7517,44.5,16.4,4.2,A
1133,111.1,0.44530000000000003,0.35479999999999995,0.7470000000000001,47.8,15.8,3.9,116.1,0.48040000000000005,0.362,0.754,48.0,13.7,5.3,A
1134,110.3,0.45260000000000006,0.3647,0.7901999999999999,47.8,14.8,4.8,115.5,0.4631,0.344,0.7680999999999998,46.1,11.7,5.4,A
1135,105.1,0.4404,0.3163,0.7990000000000002,43.6,12.1,5.6,101.7,0.4465,0.3513,0.7407999999999999,43.9,14.4,5.8,A
1136,118.3,0.4606,0.36869999999999997,0.8111,47.9,13.1,5.6,110.5,0.47400000000000003,0.3703,0.7704000000000001,46.2,14.5,4.3,A
1137,116.2,0.5181,0.4223,0.7953000000000001,45.0,12.0,4.3,113.0,0.45929999999999993,0.3733,0.7144,47.6,17.9,5.0,A
1138,113.2,0.4389,0.3670000000000001,0.7319000000000001,44.2,11.9,5.2,114.2,0.43929999999999997,0.37179999999999996,0.7708999999999999,46.1,13.3,4.4,B
1139,114.2,0.4593,0.319,0.7099,51.0,14.4,5.4,111.4,0.47240000000000004,0.32720000000000005,0.6645,48.4,16.0,5.3,A
1140,117.7,0.4806,0.36049999999999993,0.8089999999999999,40.7,14.6,5.9,111.7,0.47000000000000003,0.37270000000000003,0.7245999999999999,47.5,14.5,5.6,B
1141,105.2,0.4365,0.3034,0.7939,43.7,11.5,5.8,114.3,0.47590000000000005,0.38970000000000005,0.7677999999999999,44.7,15.4,4.3,A
1142,120.5,0.5045999999999999,0.4285,0.8110999999999999,44.6,16.5,3.5,114.2,0.43929999999999997,0.37179999999999996,0.7708999999999999,46.1,13.3,4.4,B
1143,101.7,0.4465,0.3513,0.7407999999999999,43.9,14.4,5.8,106.6,0.41479999999999995,0.341,0.7432,44.4,11.3,3.1,A
1144,107.0,0.4584,0.3627,0.6907,49.1,13.8,4.8,111.9,0.46519999999999995,0.36479999999999996,0.8076000000000001,41.8,12.7,5.8,B
1145,111.8,0.49450000000000005,0.36310000000000003,0.7488000000000001,44.0,13.5,5.3,101.9,0.42829999999999996,0.34869999999999995,0.7603,44.1,16.2,3.7,A
1146,97.2,0.4538000000000001,0.32100000000000006,0.7806,39.9,14.7,5.7,108.2,0.4435999999999999,0.3468,0.7781,49.2,14.6,4.6,B
1147,115.5,0.4631,0.344,0.7680999999999998,46.1,11.7,5.4,111.1,0.44530000000000003,0.35479999999999995,0.7470000000000001,47.8,15.8,3.9,A
1148,116.1,0.48040000000000005,0.362,0.754,48.0,13.7,5.3,113.0,0.45929999999999993,0.3733,0.7144,47.6,17.9,5.0,B
1149,116.2,0.5181,0.4223,0.7953000000000001,45.0,12.0,4.3,112.3,0.46950000000000003,0.3741,0.7671,46.8,13.9,4.3,B
1150,97.5,0.45710000000000006,0.3617,0.7464000000000001,42.4,14.0,4.0,113.4,0.4622,0.3276,0.7994,41.1,15.0,3.4,A
1151,114.6,0.47700000000000004,0.3793,0.7571,45.2,13.0,5.2,110.7,0.4568,0.3691,0.7530999999999999,45.9,13.5,3.9,B
1152,116.1,0.48040000000000005,0.362,0.754,48.0,13.7,5.3,116.8,0.4917999999999999,0.3405,0.7524,47.0,13.9,6.8,B
1153,109.0,0.46080000000000004,0.31930000000000003,0.6641,48.9,15.9,5.1,118.0,0.46529999999999994,0.3759,0.8218,46.6,12.7,6.4,B
1154,96.3,0.42889999999999995,0.3493,0.7783999999999999,39.1,13.4,3.0,113.5,0.4394,0.39360000000000006,0.72,43.8,11.8,4.5,B
1155,96.3,0.42889999999999995,0.3493,0.7783999999999999,39.1,13.4,3.0,118.0,0.46529999999999994,0.3759,0.8218,46.6,12.7,6.4,B
1156,114.6,0.47700000000000004,0.3793,0.7571,45.2,13.0,5.2,116.2,0.48019999999999996,0.3672,0.8132999999999999,39.9,15.4,5.8,B
1157,120.7,0.49689999999999995,0.41289999999999993,0.8211999999999999,45.5,14.7,3.6,109.0,0.46080000000000004,0.31930000000000003,0.6641,48.9,15.9,5.1,B
1158,110.9,0.4513,0.36669999999999997,0.7153,50.2,18.2,4.7,101.7,0.4364,0.3345,0.7282,44.5,13.4,5.5,B
1159,116.5,0.4521,0.3862,0.7664,45.6,13.1,4.0,106.6,0.41479999999999995,0.341,0.7432,44.4,11.3,3.1,A
1160,113.5,0.4394,0.39360000000000006,0.72,43.8,11.8,4.5,111.7,0.47000000000000003,0.37270000000000003,0.7245999999999999,47.5,14.5,5.6,B
1161,113.1,0.4742,0.375,0.817,41.7,12.7,5.6,111.0,0.496,0.3466,0.7363000000000002,43.7,14.2,5.5,A
1162,111.1,0.44530000000000003,0.35479999999999995,0.7470000000000001,47.8,15.8,3.9,97.2,0.4538000000000001,0.32100000000000006,0.7806,39.9,14.7,5.7,B
1163,112.7,0.4662,0.3658,0.7595000000000001,46.6,13.3,4.0,108.2,0.4435999999999999,0.3468,0.7781,49.2,14.6,4.6,A
1164,113.1,0.45920000000000005,0.3414,0.7527999999999999,45.3,12.0,5.6,105.2,0.45009999999999994,0.33890000000000003,0.6740999999999999,48.2,13.5,4.7,A
1165,108.7,0.4485,0.33490000000000003,0.8237000000000002,42.7,11.8,5.8,110.7,0.4568,0.3691,0.7530999999999999,45.9,13.5,3.9,B
1166,112.2,0.4549,0.31270000000000003,0.8112,41.5,14.2,3.7,115.8,0.5162000000000001,0.4182,0.7825,44.3,12.2,3.9,B
1167,102.2,0.43339999999999995,0.3368,0.7627,43.3,15.9,3.7,111.9,0.45420000000000005,0.32089999999999996,0.6913,50.2,13.9,5.5,B
1168,97.5,0.45710000000000006,0.3617,0.7464000000000001,42.4,14.0,4.0,116.1,0.48040000000000005,0.362,0.754,48.0,13.7,5.3,B
1169,109.6,0.4629,0.3695,0.7767000000000001,45.3,16.4,4.3,117.5,0.48869999999999997,0.3405,0.7669999999999999,47.9,13.9,6.4,A
1170,118.0,0.46529999999999994,0.3759,0.8218,46.6,12.7,6.4,120.7,0.49689999999999995,0.41289999999999993,0.8211999999999999,45.5,14.7,3.6,A
1171,108.7,0.4577,0.3144,0.6706000000000001,48.5,15.9,4.9,112.2,0.4729,0.3819,0.72,46.9,13.6,5.8,A
1172,104.1,0.4072,0.3361,0.7602,44.6,11.4,2.5,112.2,0.4549,0.31270000000000003,0.8112,41.5,14.2,3.7,A
1173,102.2,0.43499999999999994,0.3309,0.7444000000000001,45.8,13.7,5.3,113.1,0.4742,0.375,0.817,41.7,12.7,5.6,A
1174,115.8,0.5162000000000001,0.4182,0.7825,44.3,12.2,3.9,96.3,0.42889999999999995,0.3493,0.7783999999999999,39.1,13.4,3.0,A
1175,116.5,0.4521,0.3862,0.7664,45.6,13.1,4.0,116.2,0.48019999999999996,0.3672,0.8132999999999999,39.9,15.4,5.8,A
1176,110.7,0.4568,0.3691,0.7530999999999999,45.9,13.5,3.9,102.2,0.43339999999999995,0.3368,0.7627,43.3,15.9,3.7,A
1177,109.4,0.44399999999999995,0.34,0.7571,50.0,14.0,4.7,112.7,0.4662,0.3658,0.7595000000000001,46.6,13.3,4.0,A
1178,117.5,0.48869999999999997,0.3405,0.7669999999999999,47.9,13.9,6.4,110.9,0.4513,0.36669999999999997,0.7153,50.2,18.2,4.7,A
1179,109.6,0.4629,0.3695,0.7767000000000001,45.3,16.4,4.3,111.0,0.496,0.3466,0.7363000000000002,43.7,14.2,5.5,A
1180,113.9,0.44869999999999993,0.39970000000000006,0.7121000000000001,45.7,12.5,4.5,116.4,0.4920000000000001,0.3785,0.7496,45.4,13.3,5.1,B
1181,111.9,0.45420000000000005,0.32089999999999996,0.6913,50.2,13.9,5.5,113.1,0.45920000000000005,0.3414,0.7527999999999999,45.3,12.0,5.6,A
1182,108.7,0.4485,0.33490000000000003,0.8237000000000002,42.7,11.8,5.8,105.2,0.45009999999999994,0.33890000000000003,0.6740999999999999,48.2,13.5,4.7,A
1183,108.7,0.4405,0.3458,0.7420000000000001,48.5,16.5,4.6,97.4,0.45309999999999995,0.3263000000000001,0.7861,39.4,14.9,6.0,A
1184,108.7,0.4577,0.3144,0.6706000000000001,48.5,15.9,4.9,109.4,0.44399999999999995,0.34,0.7571,50.0,14.0,4.7,B
1185,97.5,0.45710000000000006,0.3617,0.7464000000000001,42.4,14.0,4.0,103.7,0.40540000000000004,0.3298,0.7825,44.1,11.4,2.5,B
1186,98.6,0.44099999999999995,0.3747,0.7885000000000001,37.5,13.8,2.8,110.6,0.4457,0.36550000000000005,0.7726,45.1,13.3,3.9,B
1187,104.9,0.45410000000000006,0.33609999999999995,0.6644999999999999,46.3,12.2,5.1,116.5,0.4801,0.3728,0.747,48.1,14.6,4.6,A
1188,102.2,0.43339999999999995,0.3368,0.7627,43.3,15.9,3.7,97.4,0.45309999999999995,0.3263000000000001,0.7861,39.4,14.9,6.0,A
1189,113.5,0.47090000000000004,0.3658,0.7487999999999999,47.2,14.0,3.8,112.2,0.4729,0.3819,0.72,46.9,13.6,5.8,B
1190,108.7,0.4405,0.3458,0.7420000000000001,48.5,16.5,4.6,116.6,0.48860000000000003,0.3665,0.8103999999999999,38.0,15.6,5.9,A
1191,109.2,0.45389999999999997,0.3429000000000001,0.8216000000000001,42.3,12.8,5.6,112.7,0.4577,0.34959999999999997,0.7499999999999999,44.6,12.3,5.6,A
1192,113.1,0.4742,0.375,0.817,41.7,12.7,5.6,112.7,0.4615,0.324,0.8228,41.2,14.4,3.9,A
1193,116.5,0.4521,0.3862,0.7664,45.6,13.1,4.0,110.4,0.4548000000000001,0.3203,0.7013999999999999,47.9,13.7,5.4,B
1194,119.2,0.4728,0.36829999999999996,0.8161999999999999,47.3,13.3,6.9,116.4,0.4920000000000001,0.3785,0.7496,45.4,13.3,5.1,A
1195,116.5,0.4801,0.3728,0.747,48.1,14.6,4.6,97.5,0.45710000000000006,0.3617,0.7464000000000001,42.4,14.0,4.0,A
1196,115.8,0.5162000000000001,0.4182,0.7825,44.3,12.2,3.9,108.7,0.4405,0.3458,0.7420000000000001,48.5,16.5,4.6,A
1197,99.3,0.4298,0.3269,0.7590999999999999,42.2,15.7,3.7,103.7,0.40540000000000004,0.3298,0.7825,44.1,11.4,2.5,A
1198,104.9,0.45410000000000006,0.33609999999999995,0.6644999999999999,46.3,12.2,5.1,111.6,0.46230000000000004,0.3708,0.7736,46.2,17.0,5.0,B
1199,120.8,0.4978999999999999,0.4226,0.8222999999999999,46.3,14.5,4.6,112.2,0.4729,0.3819,0.72,46.9,13.6,5.8,A
1200,113.9,0.44869999999999993,0.39970000000000006,0.7121000000000001,45.7,12.5,4.5,112.8,0.4603999999999999,0.35100000000000003,0.792,50.1,14.2,4.8,B
1201,116.8,0.48649999999999993,0.3307,0.7703,48.0,13.8,6.6,110.4,0.4548000000000001,0.3203,0.7013999999999999,47.9,13.7,5.4,B
1202,107.8,0.4396,0.3488,0.7150000000000001,50.1,19.1,4.9,114.0,0.5069000000000001,0.3637,0.7386,41.1,13.7,4.2,B
1203,113.5,0.47090000000000004,0.3658,0.7487999999999999,47.2,14.0,3.8,112.7,0.4577,0.34959999999999997,0.7499999999999999,44.6,12.3,5.6,A
1204,103.5,0.4422,0.3461,0.7476999999999999,45.2,14.0,5.2,110.6,0.4457,0.36550000000000005,0.7726,45.1,13.3,3.9,A
1205,97.4,0.45309999999999995,0.3263000000000001,0.7861,39.4,14.9,6.0,119.2,0.4728,0.36829999999999996,0.8161999999999999,47.3,13.3,6.9,A
