,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,H/A_A,ELO_A,PTS_B,PTS_CON_B,FG_PCT_B,FG3_PCT_B,FT_PCT_B,REB_B,TOV_B,BLK_B,H/A_B,ELO_B,SCORE_A,SCORE_B
12877,90.1,88.3,0.42639999999999995,0.32399999999999995,0.7604,43.6,15.3,5.9,0.5,1338.8943996319672,91.4,102.6,0.4234000000000001,0.3024,0.7195,42.2,13.9,3.3,0.3,1536.875350132068,110,109
12878,93.4,82.9,0.44699999999999995,0.33100000000000007,0.7779999999999999,46.4,16.5,4.8,0.9,1597.3858667094712,98.3,104.5,0.47669999999999996,0.35519999999999996,0.7546,42.1,15.1,6.1,0.2,1494.6682096648462,126,111
12879,100.8,96.4,0.4741000000000001,0.371,0.7662,37.6,12.4,3.9,0.6,1475.9743167533945,108.5,105.7,0.4686,0.3741,0.7588999999999999,44.9,14.8,5.9,0.4,1587.5008042823697,104,114
12880,99.0,99.9,0.42299999999999993,0.32820000000000005,0.8177,41.6,15.7,4.4,0.8,1360.117724534987,96.9,105.2,0.42490000000000006,0.2597,0.6429,48.1,15.6,6.0,0.5,1489.024925166904,122,125
12881,94.8,95.5,0.4428000000000001,0.34620000000000006,0.7189,43.8,14.0,4.8,0.7,1465.2133341527842,96.6,106.8,0.4304,0.43479999999999996,0.7669000000000001,39.7,11.2,4.1,0.5,1452.752877991866,110,123
12882,105.9,100.4,0.4635000000000001,0.3127,0.7335,44.2,13.2,5.9,0.5,1508.1616384546726,104.6,98.4,0.4747,0.3566,0.6998,45.8,11.8,5.1,0.5,1391.2242222994118,112,106
12883,99.1,88.5,0.4431000000000001,0.38780000000000003,0.7712999999999999,43.1,13.9,5.2,0.6,1652.6742077173344,108.3,99.0,0.5052,0.39819999999999994,0.7981999999999999,44.5,14.2,5.8,0.9,1540.6092285538252,120,117
12884,98.7,98.4,0.4666,0.41580000000000006,0.7869,41.6,13.5,4.6,0.4,1596.8886124277342,104.0,96.3,0.4614,0.3573,0.7917,46.0,13.7,5.5,0.7,1610.7359381017961,147,148
12885,103.0,109.3,0.43620000000000003,0.3255,0.7494999999999999,44.3,15.6,4.6,0.3,1622.6025245166597,111.3,105.7,0.45039999999999997,0.35950000000000004,0.8284,48.5,12.9,5.2,0.6,1620.5505006191765,115,130
12886,102.3,99.6,0.4615,0.32549999999999996,0.6795000000000002,44.8,13.6,5.5,0.5,1587.4013698200763,105.6,96.3,0.47230000000000005,0.3457,0.7202,48.7,16.9,5.4,0.7,1674.9139502966582,118,112
12887,96.0,105.5,0.4197,0.2842,0.7796,44.9,15.4,5.3,0.1,1623.007960938279,90.1,88.3,0.42639999999999995,0.32399999999999995,0.7604,43.6,15.3,5.9,0.5,1346.1714271004278,116,126
12888,95.1,99.1,0.4187,0.4236,0.7226999999999999,46.8,14.1,3.9,0.5,1302.0199761384663,103.2,97.7,0.46770000000000006,0.3302,0.7062999999999999,46.1,12.4,4.7,0.6,1386.447010571322,112,107
12889,102.9,101.2,0.4978000000000001,0.37450000000000006,0.7452000000000002,36.8,13.6,2.6,0.8,1459.6739912237297,96.9,105.2,0.42490000000000006,0.2597,0.6429,48.1,15.6,6.0,0.5,1492.294339910104,96,119
12890,100.8,96.4,0.4741000000000001,0.371,0.7662,37.6,12.4,3.9,0.6,1469.4042722996905,98.7,98.4,0.4666,0.41580000000000006,0.7869,41.6,13.5,4.6,0.5,1593.0502310124884,109,125
12891,91.0,102.2,0.42380000000000007,0.3311,0.7203,42.2,14.6,5.1,0.2,1687.3538405985666,112.0,103.5,0.4666,0.37970000000000004,0.772,47.1,14.1,4.0,0.4,1520.4252349188175,140,128
12892,100.9,101.0,0.4175,0.3156,0.7538999999999999,44.8,13.2,5.4,0.5,1259.80114943986,99.0,99.9,0.42299999999999993,0.32820000000000005,0.8177,41.6,15.7,4.4,0.8,1356.848309791787,112,120
12893,92.6,95.6,0.429,0.34069999999999995,0.7645,38.9,14.0,4.2,0.4,1467.145424003821,97.0,106.2,0.43999999999999995,0.4048,0.7561000000000001,39.0,11.0,3.7,0.5,1465.5726995144971,117,115
12894,94.8,95.5,0.4428000000000001,0.34620000000000006,0.7189,43.8,14.0,4.8,0.3,1452.393512630153,94.4,84.2,0.4525,0.32110000000000005,0.7898,45.7,16.6,4.8,0.5,1606.252377598186,112,119
12895,107.1,105.8,0.46640000000000004,0.3626,0.7656,47.9,15.8,4.9,0.3,1485.974349725322,100.4,95.9,0.44849999999999995,0.3269,0.7948000000000002,45.9,14.6,5.7,0.7,1614.5743195170419,119,116
12896,97.3,105.7,0.4732,0.37299999999999994,0.7585000000000001,40.9,14.4,5.7,0.4,1485.8016987761314,100.7,111.3,0.43339999999999995,0.3148,0.7596999999999999,43.7,16.3,5.4,0.2,1460.1448609569659,128,115
12897,96.9,96.6,0.4617,0.3905,0.7329000000000001,41.5,13.5,4.0,0.5,1271.8361830217473,109.4,98.4,0.5183,0.417,0.8045,43.3,14.4,5.5,0.9,1537.0783696164156,130,118
12898,105.9,100.4,0.4635000000000001,0.3127,0.7335,44.2,13.2,5.9,0.5,1512.9388501827625,111.9,106.8,0.4826,0.398,0.7605000000000001,45.3,14.7,6.1,0.5,1594.0708487360737,96,123
12899,91.4,102.6,0.4234000000000001,0.3024,0.7195,42.2,13.9,3.3,0.2,1529.5983226636074,97.9,89.0,0.4391,0.39790000000000003,0.7496,42.5,13.6,5.1,0.6,1656.205066654744,113,98
12900,91.0,102.2,0.42380000000000007,0.3311,0.7203,42.2,14.6,5.1,0.2,1693.0345701423805,90.1,88.3,0.42639999999999995,0.32399999999999995,0.7604,43.6,15.3,5.9,0.5,1368.3284979785224,117,106
12901,92.6,95.6,0.429,0.34069999999999995,0.7645,38.9,14.0,4.2,0.7,1471.9493721168951,109.4,98.4,0.5183,0.417,0.8045,43.3,14.4,5.5,0.9,1512.8092412322499,101,85
12902,103.0,101.0,0.47409999999999997,0.369,0.7372,38.4,11.7,3.4,0.5,1460.9810369383158,108.5,102.6,0.4647,0.34049999999999997,0.7266,44.2,13.1,5.4,0.9,1498.2774765389947,112,121
12903,111.3,105.7,0.45039999999999997,0.35950000000000004,0.8284,48.5,12.9,5.2,0.6,1634.115748301515,95.1,99.1,0.4187,0.4236,0.7226999999999999,46.8,14.1,3.9,0.5,1311.3657855899396,123,110
12904,99.0,99.9,0.42299999999999993,0.32820000000000005,0.8177,41.6,15.7,4.4,0.2,1362.979498999646,102.3,99.6,0.4615,0.32549999999999996,0.6795000000000002,44.8,13.6,5.5,0.7,1597.7673823976027,111,119
12905,104.4,100.9,0.4305,0.31930000000000003,0.7516,46.0,13.2,5.6,0.5,1253.669960232001,102.9,101.2,0.4978000000000001,0.37450000000000006,0.7452000000000002,36.8,13.6,2.6,0.8,1443.7136382615804,124,121
12906,94.4,84.2,0.4525,0.32110000000000005,0.7898,45.7,16.6,4.8,0.5,1610.6269987104724,96.9,105.2,0.42490000000000006,0.2597,0.6429,48.1,15.6,6.0,0.3,1508.2546928722534,109,113
12907,107.1,105.8,0.46640000000000004,0.3626,0.7656,47.9,15.8,4.9,0.3,1494.412836962665,112.0,103.5,0.4666,0.37970000000000004,0.772,47.1,14.1,4.0,0.5,1514.7445053750037,105,112
12908,106.7,98.3,0.47350000000000003,0.3361,0.7398999999999999,47.9,16.9,5.3,0.7,1664.5479377191318,97.0,106.2,0.43999999999999995,0.4048,0.7561000000000001,39.0,11.0,3.7,0.5,1460.768751401423,121,110
12909,102.2,95.4,0.4670000000000001,0.3274,0.7123999999999999,45.5,12.4,5.3,0.5,1377.1012011198486,102.6,113.3,0.43889999999999996,0.30589999999999995,0.7937,43.3,16.3,5.7,0.2,1449.0235307037442,110,105
12910,97.3,105.7,0.4732,0.37299999999999994,0.7585000000000001,40.9,14.4,5.7,0.4,1496.923029029353,101.9,106.9,0.4459000000000001,0.32199999999999995,0.7136,44.9,16.2,4.8,0.4,1609.0372768343213,110,111
12911,96.9,96.6,0.4617,0.3905,0.7329000000000001,41.5,13.5,4.0,0.5,1296.105311405913,93.0,106.2,0.4215000000000001,0.2969,0.7355999999999999,42.5,14.2,3.6,0.2,1549.8087198782596,108,103
12912,100.4,95.9,0.44849999999999995,0.3269,0.7948000000000002,45.9,14.6,5.7,0.7,1606.135832279699,111.9,106.8,0.4826,0.398,0.7605000000000001,45.3,14.7,6.1,0.5,1608.7322223798415,112,121
12913,94.5,103.8,0.40840000000000004,0.2717,0.7798,46.4,14.7,5.1,0.1,1600.8508900601844,97.9,89.0,0.4391,0.39790000000000003,0.7496,42.5,13.6,5.1,0.6,1635.994669440092,95,118
12914,96.9,105.2,0.42490000000000006,0.2597,0.6429,48.1,15.6,6.0,0.5,1517.116159561094,109.4,98.4,0.5183,0.417,0.8045,43.3,14.4,5.5,0.7,1496.5741990136419,93,105
12915,97.5,105.3,0.4746,0.3675,0.7594000000000001,41.1,14.8,6.0,0.2,1494.3708516317529,102.6,113.3,0.43889999999999996,0.30589999999999995,0.7937,43.3,16.3,5.7,0.2,1440.0324876657091,119,125
12916,95.6,97.0,0.44749999999999995,0.34430000000000005,0.7388000000000001,43.3,13.5,5.0,0.7,1448.0188915178667,92.6,95.6,0.429,0.34069999999999995,0.7645,38.9,14.0,4.2,0.7,1488.184414335503,125,116
12917,111.1,104.6,0.4542,0.3726,0.8160000000000001,48.8,13.8,5.2,0.6,1636.7440925117864,94.5,103.8,0.40840000000000004,0.2717,0.7798,46.4,14.7,5.1,0.4,1585.0483108577607,97,92
12918,102.5,103.1,0.49049999999999994,0.36920000000000003,0.7805000000000001,36.0,13.7,2.5,0.8,1433.8356353465792,106.7,98.3,0.47350000000000003,0.3361,0.7398999999999999,47.9,16.9,5.3,0.7,1669.022545032652,126,125
12919,108.5,102.6,0.4647,0.34049999999999997,0.7266,44.2,13.1,5.4,0.5,1506.7185389970193,100.4,100.8,0.4774,0.4182,0.7775000000000001,41.5,13.6,4.4,0.5,1601.4734663738632,105,111
12920,95.8,84.5,0.4567,0.3325,0.7864000000000001,45.4,15.4,5.1,0.5,1601.7655320216318,103.0,101.0,0.47409999999999997,0.369,0.7372,38.4,11.7,3.4,0.6,1452.5399744802912,101,110
12921,97.3,100.1,0.4229,0.3278,0.844,40.2,15.1,4.6,0.7,1359.836179969045,111.2,102.6,0.46399999999999986,0.3924,0.7738,45.2,13.2,4.1,0.4,1522.5387465890194,131,123
12922,108.2,105.3,0.47940000000000005,0.3631,0.776,48.1,15.6,4.7,0.6,1486.618595748649,87.7,99.3,0.4183,0.32539999999999997,0.7011999999999999,42.2,14.9,4.8,0.2,1695.3707986487973,140,141
12923,100.7,101.0,0.45709999999999995,0.32080000000000003,0.6747000000000001,43.7,14.7,5.8,0.6,1600.9107014282038,97.0,106.2,0.43999999999999995,0.4048,0.7561000000000001,39.0,11.0,3.7,0.5,1456.2941440879029,118,113
12924,102.2,95.4,0.4670000000000001,0.3274,0.7123999999999999,45.5,12.4,5.3,0.5,1386.0922441578837,93.4,93.0,0.4203,0.33099999999999996,0.7574,45.0,15.6,6.2,0.6,1365.9922694721056,107,109
12925,97.0,98.2,0.44980000000000003,0.35609999999999997,0.7566,43.7,13.6,3.8,0.5,1310.4372069867932,94.7,99.6,0.4157,0.39970000000000006,0.7186,47.0,13.8,3.7,0.3,1308.737441379668,118,125
12926,106.7,98.3,0.47350000000000003,0.3361,0.7398999999999999,47.9,16.9,5.3,0.7,1661.108923080934,93.0,106.2,0.4215000000000001,0.2969,0.7355999999999999,42.5,14.2,3.6,0.2,1535.4768242973794,96,103
12927,102.3,100.9,0.49379999999999996,0.36960000000000004,0.7893,36.3,14.0,3.2,0.5,1441.7492572982974,100.7,101.0,0.45709999999999995,0.32080000000000003,0.6747000000000001,43.7,14.7,5.8,0.7,1604.7346488696335,118,121
12928,111.2,102.6,0.46399999999999986,0.3924,0.7738,45.2,13.2,4.1,0.4,1507.5413022558891,95.8,84.5,0.4567,0.3325,0.7864000000000001,45.4,15.4,5.1,0.9,1586.2365377370802,115,122
12929,111.9,106.8,0.4826,0.398,0.7605000000000001,45.3,14.7,6.1,0.5,1618.373286614369,100.4,100.8,0.4774,0.4182,0.7775000000000001,41.5,13.6,4.4,0.4,1606.748204753104,104,111
12930,100.4,105.5,0.4439,0.2941,0.7003999999999999,44.5,16.5,4.9,0.4,1611.5894542319215,101.9,96.6,0.4535,0.3189,0.8203000000000001,45.8,15.0,6.0,0.7,1596.4947680451714,108,104
12931,103.0,113.2,0.43889999999999996,0.3355,0.7990999999999999,44.2,16.9,5.7,0.2,1449.3707788256033,87.7,99.3,0.4183,0.32539999999999997,0.7011999999999999,42.2,14.9,4.8,0.2,1696.9721653278111,120,131
12932,103.6,101.8,0.42939999999999995,0.3238,0.7494999999999999,45.0,12.4,4.6,0.7,1263.547963147002,97.5,105.3,0.4746,0.3675,0.7594000000000001,41.1,14.8,6.0,0.2,1485.0325604718587,116,130
12933,97.5,97.1,0.45199999999999996,0.37059999999999993,0.7616999999999999,39.0,14.2,4.1,0.7,1476.9699371081374,96.5,104.5,0.44939999999999997,0.4129999999999999,0.7577,37.1,11.2,3.9,0.3,1452.4701966464731,112,123
12934,95.6,97.0,0.44749999999999995,0.34430000000000005,0.7388000000000001,43.3,13.5,5.0,0.7,1459.2333687452324,95.8,105.3,0.41109999999999997,0.2771,0.7674999999999998,45.9,13.9,5.0,0.4,1579.288586675115,96,107
12935,93.4,93.0,0.4203,0.33099999999999996,0.7574,45.0,15.6,6.2,0.6,1371.186886639453,97.3,100.1,0.4229,0.3278,0.844,40.2,15.1,4.6,0.7,1374.8336243021752,168,161
12936,108.2,100.5,0.4625,0.32719999999999994,0.7599,43.8,13.6,5.3,0.5,1501.4438006177786,108.2,105.3,0.47940000000000005,0.3631,0.776,48.1,15.6,4.7,0.6,1485.0172290696353,116,109
12937,97.9,89.0,0.4391,0.39790000000000003,0.7496,42.5,13.6,5.1,0.6,1651.7972486425156,110.4,103.4,0.45810000000000006,0.3865,0.8245999999999999,47.5,13.2,5.4,0.7,1642.503816694432,119,117
12938,106.7,98.3,0.47350000000000003,0.3361,0.7398999999999999,47.9,16.9,5.3,0.7,1648.514284613787,100.4,105.5,0.4439,0.2941,0.7003999999999999,44.5,16.5,4.9,0.3,1617.5670431337012,120,117
12939,107.8,98.6,0.5142,0.41319999999999996,0.8012,42.8,13.8,5.2,0.7,1509.1035003627667,101.9,96.6,0.4535,0.3189,0.8203000000000001,45.8,15.0,6.0,0.7,1590.5171791433918,116,102
12940,103.0,113.2,0.43889999999999996,0.3355,0.7990999999999999,44.2,16.9,5.7,0.2,1445.8078455759464,103.6,101.8,0.42939999999999995,0.3238,0.7494999999999999,45.0,12.4,4.6,0.7,1258.7754101610399,109,118
12941,96.1,104.8,0.4232,0.27640000000000003,0.6491,47.6,16.4,5.5,0.5,1504.5868582119692,96.0,99.7,0.42210000000000003,0.36850000000000005,0.7129,47.5,13.4,3.6,0.5,1317.2028749720846,129,93
12942,97.5,97.1,0.45199999999999996,0.37059999999999993,0.7616999999999999,39.0,14.2,4.1,0.4,1464.9477474151931,102.3,100.9,0.49379999999999996,0.36960000000000004,0.7893,36.3,14.0,3.2,0.8,1438.9671728551934,88,117
12943,87.7,99.3,0.4183,0.32539999999999997,0.7011999999999999,42.2,14.9,4.8,0.2,1700.535098577468,102.0,99.3,0.4850999999999999,0.4133,0.7697,42.0,14.1,4.2,0.5,1615.5239678895464,111,115
12944,92.2,107.1,0.41240000000000004,0.29879999999999995,0.7277999999999999,42.3,14.1,3.9,0.2,1548.0714627645264,95.8,84.5,0.4567,0.3325,0.7864000000000001,45.4,15.4,5.1,0.9,1592.3884177369716,117,112
12945,99.3,94.5,0.46159999999999995,0.32060000000000005,0.7125999999999999,44.6,12.5,6.3,0.6,1380.8976269905363,104.0,101.9,0.47939999999999994,0.3815,0.7199,38.9,12.2,3.3,0.6,1468.0689687648428,111,81
12946,112.9,106.5,0.479,0.3903,0.7572999999999999,46.9,14.4,6.3,0.4,1609.5975234779264,97.5,105.3,0.4746,0.3675,0.7594000000000001,41.1,14.8,6.0,0.2,1489.8051134578209,112,120
12947,95.2,90.8,0.42889999999999995,0.3409,0.7670999999999999,46.5,14.9,6.4,0.6,1379.712823151823,97.3,100.1,0.4229,0.3278,0.844,40.2,15.1,4.6,0.2,1366.3076877898052,118,123
12948,95.8,105.3,0.41109999999999997,0.2771,0.7674999999999998,45.9,13.9,5.0,0.4,1585.9954009239893,101.4,101.6,0.4559,0.32359999999999994,0.6642,43.6,14.5,5.7,0.6,1607.5167333127374,104,115
12949,108.2,100.5,0.4625,0.32719999999999994,0.7599,43.8,13.6,5.3,0.9,1509.3551452219351,97.0,98.2,0.44980000000000003,0.35609999999999997,0.7566,43.7,13.6,3.8,0.5,1301.9717733943767,128,107
12950,96.0,99.7,0.42210000000000003,0.36850000000000005,0.7129,47.5,13.4,3.6,0.5,1306.1728279692431,92.2,107.1,0.41240000000000004,0.29879999999999995,0.7277999999999999,42.3,14.1,3.9,0.2,1556.293137718287,107,93
12951,96.1,104.8,0.4232,0.27640000000000003,0.6491,47.6,16.4,5.5,0.2,1515.6169052148107,95.8,87.9,0.4377,0.3968,0.7422000000000001,42.3,13.1,4.9,0.6,1656.4651930663963,112,107
12952,96.5,104.5,0.44939999999999997,0.4129999999999999,0.7577,37.1,11.2,3.9,0.5,1464.4923863394174,112.4,103.7,0.4586,0.3788,0.8318,48.9,12.8,5.2,0.7,1637.8358722705514,108,118
12953,108.1,102.2,0.4585,0.3758,0.7622000000000001,45.2,13.7,4.2,0.4,1501.3894222559977,94.6,96.4,0.4481,0.362,0.7379,42.7,13.6,5.6,0.3,1452.5265544963581,121,135
12954,99.3,94.5,0.46159999999999995,0.32060000000000005,0.7125999999999999,44.6,12.5,6.3,0.6,1410.1782214419477,102.9,100.1,0.4542,0.31429999999999997,0.8117000000000001,45.0,15.6,5.9,0.7,1573.5933620513456,95,99
12955,112.9,106.5,0.479,0.3903,0.7572999999999999,46.9,14.4,6.3,0.4,1596.2245963753842,107.8,98.6,0.5142,0.41319999999999996,0.8012,42.8,13.8,5.2,0.7,1526.0273174548129,103,104
12956,103.0,113.2,0.43889999999999996,0.3355,0.7990999999999999,44.2,16.9,5.7,0.2,1428.7328644475945,107.6,102.1,0.4568,0.3308,0.7693000000000001,43.6,13.6,5.3,0.5,1516.1167233926396,105,113
12957,103.6,101.8,0.42939999999999995,0.3238,0.7494999999999999,45.0,12.4,4.6,0.7,1275.8503912893918,88.8,100.3,0.43079999999999996,0.34509999999999996,0.6911,41.9,15.9,5.0,0.1,1692.1212132660025,114,105
12958,97.5,97.1,0.45199999999999996,0.37059999999999993,0.7616999999999999,39.0,14.2,4.1,0.7,1441.5355038336954,106.4,106.8,0.4875999999999999,0.3954,0.7085999999999999,37.5,11.5,3.3,0.6,1438.7883743134314,127,88
12959,97.3,100.1,0.4229,0.3278,0.844,40.2,15.1,4.6,0.2,1373.6956819388306,101.9,99.8,0.4920999999999999,0.3458,0.7638999999999999,37.0,14.1,3.6,0.8,1462.3794164366911,113,114
12960,95.2,104.2,0.4593,0.3675,0.7544000000000001,41.1,15.2,5.5,0.2,1503.1780405603631,98.7,98.8,0.4683999999999999,0.4022,0.769,41.9,14.2,4.8,0.5,1623.9378532010119,115,112
12961,97.0,98.2,0.44980000000000003,0.35609999999999997,0.7566,43.7,13.6,3.8,0.5,1295.2101952236721,106.4,104.1,0.4707,0.3836,0.7746,47.3,14.8,4.5,0.6,1477.1058844654788,108,115
12962,92.2,107.1,0.41240000000000004,0.29879999999999995,0.7277999999999999,42.3,14.1,3.9,0.2,1530.2957419040197,97.1,105.4,0.43789999999999996,0.27959999999999996,0.6853,43.8,17.1,4.8,0.3,1612.5961563683559,106,114
12963,95.8,105.3,0.41109999999999997,0.2771,0.7674999999999998,45.9,13.9,5.0,0.1,1575.8400904783584,106.2,100.7,0.47280000000000005,0.3524,0.7407999999999999,44.7,15.6,5.1,0.7,1653.4851713791322,128,95
12964,95.9,84.6,0.449,0.3378,0.7979,46.1,14.9,5.7,1.0,1584.166742783211,95.2,90.8,0.42889999999999995,0.3409,0.7670999999999999,46.5,14.9,6.4,0.5,1372.3248290027975,105,96
12965,102.9,100.1,0.4542,0.31429999999999997,0.8117000000000001,45.0,15.6,5.9,0.7,1576.7340385819582,106.2,99.9,0.45410000000000006,0.36529999999999996,0.752,46.0,13.4,4.4,0.6,1486.13439604187,120,131
12966,95.8,87.9,0.4377,0.3968,0.7422000000000001,42.3,13.1,4.9,0.7,1645.484242860295,101.4,101.6,0.4559,0.32359999999999994,0.6642,43.6,14.5,5.7,0.6,1617.6720437583683,95,107
12967,99.3,94.5,0.46159999999999995,0.32060000000000005,0.7125999999999999,44.6,12.5,6.3,0.6,1407.037544911335,112.4,103.7,0.4586,0.3788,0.8318,48.9,12.8,5.2,0.7,1642.7456892911366,120,111
12968,103.8,112.7,0.4483,0.3576,0.8037999999999998,41.8,15.7,5.1,0.2,1422.337236798255,113.8,108.5,0.476,0.3824,0.7396999999999999,47.4,14.0,6.1,0.4,1591.0885460357833,99,115
12969,95.2,90.8,0.42889999999999995,0.3409,0.7670999999999999,46.5,14.9,6.4,0.6,1368.5288994974003,97.1,105.4,0.43789999999999996,0.27959999999999996,0.6853,43.8,17.1,4.8,0.4,1619.1336748929418,108,107
12970,97.0,98.2,0.44980000000000003,0.35609999999999997,0.7566,43.7,13.6,3.8,0.5,1291.3944020176425,104.6,103.3,0.43170000000000003,0.3272,0.7558,45.3,11.6,4.2,0.7,1302.6020367163585,96,107
12971,97.5,97.1,0.45199999999999996,0.37059999999999993,0.7616999999999999,39.0,14.2,4.1,0.7,1467.7859855908516,96.0,99.7,0.42210000000000003,0.36850000000000005,0.7129,47.5,13.4,3.6,0.3,1332.1702237835104,113,107
12972,95.0,105.4,0.42469999999999997,0.2633,0.635,47.0,16.4,5.3,0.2,1526.597855420912,106.2,99.9,0.45410000000000006,0.36529999999999996,0.752,46.0,13.4,4.4,0.4,1501.0336943270815,131,114
12973,97.3,100.1,0.4229,0.3278,0.844,40.2,15.1,4.6,0.7,1370.8645041168345,107.6,96.4,0.524,0.441,0.7788999999999999,43.9,14.9,5.6,0.9,1531.1633677944137,104,111
12974,105.3,103.7,0.46849999999999997,0.36299999999999993,0.7782,46.6,16.0,4.5,0.6,1480.9216776715084,96.7,105.2,0.4083,0.2835,0.7895999999999999,45.7,12.9,4.7,0.1,1606.3283041502827,109,111
12975,101.9,99.8,0.4920999999999999,0.3458,0.7638999999999999,37.0,14.1,3.6,0.6,1465.2105942586873,98.1,106.6,0.4605,0.4042,0.7583,36.0,11.6,4.2,0.4,1459.5825693188322,91,84
12976,106.4,106.8,0.4875999999999999,0.3954,0.7085999999999999,37.5,11.5,3.3,0.6,1412.5378925562752,96.6,98.1,0.4593,0.3793,0.7231,41.6,13.6,5.1,0.3,1467.7815807104857,123,132
12977,98.7,98.8,0.4683999999999999,0.4022,0.769,41.9,14.2,4.8,0.3,1615.6810522884953,95.2,104.2,0.4593,0.3675,0.7544000000000001,41.1,15.2,5.5,0.4,1511.4348414728797,114,104
12978,104.3,99.6,0.4556,0.33579999999999993,0.8086,44.3,16.1,5.9,0.7,1561.8347402967468,112.4,103.7,0.4586,0.3788,0.8318,48.9,12.8,5.2,0.7,1623.6663840719511,129,121
12979,97.0,86.4,0.44989999999999997,0.3599,0.7961,47.2,15.2,5.3,0.5,1587.9626722886082,87.5,99.6,0.4234,0.3509999999999999,0.6911,41.3,14.7,5.0,0.1,1665.3695678390359,98,117
12980,113.8,108.5,0.476,0.3824,0.7396999999999999,47.4,14.0,6.1,0.4,1597.891146641923,106.2,102.8,0.46530000000000005,0.36350000000000005,0.7508,43.6,15.4,4.2,0.6,1622.996957707208,105,122
12981,95.0,105.4,0.42469999999999997,0.2633,0.635,47.0,16.4,5.3,0.5,1539.897519460569,97.5,92.3,0.4305,0.352,0.7569,47.5,15.1,6.5,0.7,1376.707160128429,112,104
12982,104.3,99.6,0.4556,0.33579999999999993,0.8086,44.3,16.1,5.9,0.7,1573.0687041620786,110.0,101.7,0.47589999999999993,0.33869999999999995,0.7584,43.2,13.5,5.6,0.9,1522.5123510419792,110,118
12983,105.4,104.6,0.48230000000000006,0.37250000000000005,0.7158,37.5,11.1,3.5,0.7,1404.685888245449,93.4,106.8,0.4165,0.29919999999999997,0.7469,43.5,14.9,4.1,0.3,1523.7582233794337,106,111
12984,105.4,101.2,0.47169999999999995,0.3470999999999999,0.6927000000000001,45.0,15.5,5.6,0.7,1630.523698999429,97.1,105.4,0.43789999999999996,0.27959999999999996,0.6853,43.8,17.1,4.8,0.4,1610.9554142619131,107,91
12985,103.6,102.5,0.4901,0.3435,0.7817,37.6,14.6,3.4,0.8,1473.4499971810096,98.1,100.8,0.4265,0.3819,0.7177999999999999,47.3,13.4,3.4,0.3,1327.786904278642,126,110
12986,98.1,106.6,0.4605,0.4042,0.7583,36.0,11.6,4.2,0.4,1451.3431663965098,98.5,97.9,0.46180000000000004,0.3738,0.7090000000000001,42.7,13.4,6.1,0.7,1475.633585021312,112,111
12987,99.4,94.5,0.45859999999999995,0.35740000000000005,0.7196999999999999,45.3,12.2,6.2,0.6,1426.1168501305206,98.7,98.8,0.4683999999999999,0.4022,0.769,41.9,14.2,4.8,0.3,1622.4689521967478,114,104
12988,97.9,91.2,0.4446,0.3982,0.7497999999999999,42.6,13.1,4.7,0.6,1632.6325876192343,93.5,101.0,0.45309999999999995,0.3931,0.7687,40.8,14.4,5.8,0.4,1504.6469415646272,127,104
12989,96.7,105.2,0.4083,0.2835,0.7895999999999999,45.7,12.9,4.7,0.1,1609.199998674477,105.9,113.5,0.4547,0.36039999999999994,0.8106,42.6,16.6,5.0,0.2,1415.5346361921154,120,107
12990,94.5,98.4,0.43229999999999996,0.3351999999999999,0.7315,44.2,13.9,3.6,0.4,1280.832816453576,105.3,103.7,0.46849999999999997,0.36299999999999993,0.7782,46.6,16.0,4.5,0.3,1478.0499831473142,94,102
12991,104.6,103.3,0.43170000000000003,0.3272,0.7558,45.3,11.6,4.2,0.5,1313.163622280425,112.9,105.3,0.45969999999999994,0.3733,0.8341000000000001,48.8,12.9,4.6,0.7,1612.4324202066193,120,127
12992,99.6,104.9,0.4715000000000001,0.4319,0.7445999999999999,36.2,11.3,4.6,0.3,1455.752892919163,87.5,99.6,0.4234,0.3509999999999999,0.6911,41.3,14.7,5.0,0.1,1676.9929775841265,114,131
12993,97.6,99.9,0.43410000000000004,0.3255,0.8542,38.8,15.0,4.1,0.8,1366.6232666659134,98.4,94.3,0.4609,0.3588,0.7775000000000001,39.4,14.3,4.2,0.5,1472.1693050957201,112,114
12994,98.5,97.9,0.46180000000000004,0.3738,0.7090000000000001,42.7,13.4,6.1,0.7,1471.2238584986587,106.2,99.9,0.45410000000000006,0.36529999999999996,0.752,46.0,13.4,4.4,0.6,1487.7340302874247,130,135
12995,97.0,86.4,0.44989999999999997,0.3599,0.7961,47.2,15.2,5.3,0.5,1576.3392625435176,95.6,105.9,0.4332,0.2627,0.6850999999999999,42.9,16.7,4.6,0.3,1597.8922994191437,89,106
12996,104.6,103.3,0.43170000000000003,0.3272,0.7558,45.3,11.6,4.2,0.5,1311.1066822106443,106.2,102.8,0.46530000000000005,0.36350000000000005,0.7508,43.6,15.4,4.2,0.6,1636.3202451080829,115,111
12997,107.6,96.4,0.524,0.441,0.7788999999999999,43.9,14.9,5.6,0.7,1535.4046052453348,87.5,99.6,0.4234,0.3509999999999999,0.6911,41.3,14.7,5.0,0.1,1682.435064693458,121,114
