,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,STREAK_A,PTS_B,PTS_CON_B,FG_PCT_B,FG3_PCT_B,FT_PCT_B,REB_B,TOV_B,BLK_B,SEASON_B_PCT,H/A_B,ELO_B,STREAK_B,WINNER
3102,110.0,102.7,0.4476,0.3550999999999999,0.7647999999999999,49.8,13.5,5.8,0.5333333333333333,0.3,1598.3882466461826,4,114.5,113.3,0.4699,0.38930000000000003,0.7876000000000001,45.1,14.4,5.3,0.5581395348837209,0.5,1516.4903308452665,-3,A
3103,118.0,111.4,0.4546,0.3759,0.8285000000000002,42.7,13.5,4.8,0.5813953488372093,0.9,1617.2381744686377,1,111.3,112.2,0.4544,0.3531,0.7941,48.1,16.5,5.4,0.4888888888888889,0.5,1469.7573826790376,1,B
3104,101.1,110.7,0.4286,0.3338,0.7929999999999999,41.7,15.0,3.1,0.42857142857142855,0.3,1436.8498933160852,-1,104.5,105.8,0.44609999999999994,0.3379,0.775,46.5,13.0,5.2,0.4418604651162791,0.3,1415.1057471538368,2,A
3105,102.3,119.0,0.43529999999999996,0.37540000000000007,0.8421000000000001,39.1,14.5,2.4,0.20454545454545456,0.2,1324.4569094979229,1,114.8,107.0,0.47939999999999994,0.35559999999999997,0.8283999999999999,48.7,13.7,5.5,0.5777777777777777,0.7,1569.8509268434054,-2,B
3106,106.8,107.8,0.4351,0.3519,0.7441000000000001,48.0,16.8,4.4,0.46511627906976744,0.7,1475.768481620334,-1,113.8,109.9,0.4888,0.4166,0.7966,43.9,13.4,4.4,0.5555555555555556,0.3,1578.7198517515687,-2,B
3107,97.4,105.4,0.4577,0.2899,0.7445999999999999,40.4,15.1,5.4,0.4418604651162791,0.4,1412.6080332151564,-2,121.5,106.8,0.5015999999999999,0.3638,0.7617,46.1,12.9,5.9,0.7209302325581395,0.7,1662.4901118924056,2,B
3108,118.2,109.6,0.5095000000000001,0.3706,0.7615,43.2,13.0,3.5,0.6744186046511628,0.9,1609.157208812955,2,118.2,113.9,0.491,0.364,0.7444999999999999,46.6,16.4,5.3,0.6444444444444445,0.6,1589.7000874472108,2,B
3109,113.4,113.0,0.4786,0.36960000000000004,0.7547999999999999,46.3,12.8,4.0,0.6744186046511628,0.9,1578.3505578016554,-1,100.7,114.1,0.4418000000000001,0.3572,0.7767999999999999,41.0,13.2,3.6,0.22727272727272727,0.3,1285.647022668563,-8,A
3110,112.8,111.0,0.4641,0.4018,0.7212,46.6,13.7,4.5,0.5227272727272727,0.4,1475.809315664065,3,107.4,112.7,0.4417999999999999,0.3548,0.7610999999999999,46.2,13.2,4.3,0.46511627906976744,0.6,1461.946624830269,1,B
3111,114.5,112.8,0.4692,0.3747,0.7756,42.4,14.5,4.3,0.4090909090909091,0.7,1468.6133662923967,-1,102.9,115.3,0.4093,0.33999999999999997,0.7870000000000001,42.7,12.2,3.3,0.23255813953488372,0.2,1300.1586001935068,-4,A
3112,108.8,118.3,0.4683,0.3517,0.764,37.3,15.3,6.1,0.24444444444444444,0.3,1317.0930991899525,-1,112.9,112.8,0.45289999999999997,0.33720000000000006,0.8023,45.1,13.4,6.1,0.717391304347826,0.8,1629.724070088758,-1,B
3113,104.3,107.7,0.4332,0.2814,0.6525000000000001,50.5,15.6,4.9,0.5333333333333333,0.4,1489.5782019394455,1,117.1,116.1,0.4587,0.3371,0.7222999999999999,46.7,12.3,4.1,0.6046511627906976,0.7,1565.0785343793727,-1,A
3114,112.4,105.8,0.48250000000000004,0.3824,0.8128,42.6,13.2,5.9,0.5909090909090909,0.8,1595.9074197549794,1,98.0,107.8,0.4466,0.2995,0.7375999999999999,41.8,15.3,5.4,0.4318181818181818,0.1,1409.290642197588,-3,A
3115,112.7,114.4,0.46579999999999994,0.3919,0.7693000000000001,44.2,14.1,4.8,0.5454545454545454,0.5,1504.6753744291013,-4,129.3,115.1,0.5119,0.4323,0.7842,49.3,12.9,7.0,0.6888888888888889,0.9,1628.903449219627,6,B
3116,104.4,109.1,0.4488,0.3392,0.7424000000000001,44.2,12.7,4.7,0.4318181818181818,0.6,1408.621033071667,-1,112.4,113.2,0.45730000000000004,0.35710000000000003,0.7992,48.1,16.2,5.0,0.5,0.6,1478.6356670676225,2,B
3117,105.2,105.4,0.4664,0.3482,0.6759999999999999,43.8,13.0,5.5,0.5,0.6,1498.1261042237509,-1,104.3,109.7,0.43899999999999995,0.3488,0.7812999999999999,42.0,14.1,2.9,0.4418604651162791,0.3,1443.334607398255,1,B
3118,121.6,115.1,0.5013,0.38180000000000003,0.8107,45.3,13.3,5.4,0.4666666666666667,0.2,1540.5495485657946,-1,117.2,106.7,0.48930000000000007,0.3818,0.8291999999999999,48.2,12.8,5.7,0.5869565217391305,0.7,1574.6461976524145,1,B
3119,104.8,122.4,0.44719999999999993,0.376,0.8462999999999999,37.9,13.1,2.8,0.2,0.2,1319.6616386889139,-1,113.2,102.2,0.4603999999999999,0.35699999999999993,0.7718,50.2,13.2,6.4,0.5434782608695652,0.8,1610.2032030623477,5,B
3120,114.4,109.8,0.49329999999999996,0.4303,0.8249000000000001,43.7,13.3,4.7,0.5652173913043478,0.4,1582.8805093940682,1,112.8,114.5,0.44699999999999995,0.3394,0.7619,45.2,12.1,6.2,0.4772727272727273,0.6,1509.823529844178,-1,A
3121,118.8,113.8,0.4939,0.3798,0.7521,47.0,16.9,5.2,0.6521739130434783,0.7,1609.6749473574005,3,118.1,119.7,0.4444,0.34279999999999994,0.7198,46.2,12.1,4.1,0.5909090909090909,0.5,1551.670923019551,-2,B
3122,104.1,104.6,0.4652,0.34130000000000005,0.6523,44.8,13.7,5.5,0.4883720930232558,0.5,1489.614955143274,-2,101.8,115.7,0.44799999999999995,0.3668,0.7779,41.0,13.4,3.4,0.2222222222222222,0.2,1280.103790065185,-9,A
3123,121.4,107.3,0.504,0.3647,0.7670999999999999,45.4,13.0,5.6,0.7272727272727273,0.7,1665.807502909974,3,105.0,110.1,0.45169999999999993,0.34850000000000003,0.7293,44.6,12.7,4.9,0.4222222222222222,0.6,1404.955235398713,-2,A
3124,119.5,114.6,0.44980000000000003,0.36879999999999996,0.8367000000000001,41.9,13.2,5.2,0.5681818181818182,0.8,1608.3598900800528,-1,107.4,108.7,0.4423,0.2922,0.6744000000000001,51.8,16.3,5.2,0.5434782608695652,0.4,1502.9858132992672,2,A
3125,103.4,108.1,0.43929999999999997,0.3624,0.7733,41.1,14.0,2.9,0.45454545454545453,0.4,1451.8457564787318,2,110.6,110.8,0.4638,0.4006,0.6863999999999999,46.0,14.0,4.3,0.5111111111111111,0.4,1459.1865633463656,-1,B
3126,105.7,106.9,0.4307,0.3407,0.7494000000000001,48.3,16.6,4.1,0.45454545454545453,0.2,1471.6078239778344,-2,117.3,112.7,0.5054000000000001,0.37160000000000004,0.7532,41.5,12.5,3.2,0.6590909090909091,0.8,1589.1823489027654,-1,B
3127,111.5,116.4,0.46080000000000004,0.358,0.7249999999999999,49.0,19.5,4.1,0.3181818181818182,0.6,1378.1091691536817,1,113.4,107.1,0.48369999999999996,0.38270000000000004,0.8012,44.2,13.2,6.4,0.6,0.4,1599.3333778960296,2,B
3128,105.3,122.1,0.4502999999999999,0.3701,0.8367999999999999,37.4,13.1,2.9,0.1956521739130435,0.1,1316.0548657738502,-2,114.7,111.7,0.47540000000000004,0.36819999999999997,0.7528999999999999,46.8,11.4,3.9,0.6818181818181818,0.9,1583.8937904050335,1,B
3129,109.5,117.6,0.46790000000000004,0.3506999999999999,0.7479999999999999,38.5,15.2,6.2,0.2391304347826087,0.3,1315.9962121471892,-2,108.8,113.5,0.44559999999999994,0.3504,0.7773,45.9,13.6,3.9,0.4772727272727273,0.7,1478.5693771479685,2,B
3130,99.3,108.8,0.4438,0.31829999999999997,0.7448,42.1,14.5,5.7,0.4222222222222222,0.1,1405.864684056538,-4,115.3,112.1,0.4734,0.3269000000000001,0.7950999999999999,44.9,13.7,5.9,0.723404255319149,0.9,1630.8209571315213,1,B
3131,113.8,110.0,0.49269999999999997,0.45000000000000007,0.8139000000000001,42.9,13.3,4.7,0.574468085106383,0.8,1587.0678532737086,2,110.3,114.9,0.45830000000000004,0.3763,0.7552000000000001,44.1,14.5,4.8,0.5333333333333333,0.4,1495.5743400766837,-5,B
3132,115.5,110.5,0.49939999999999996,0.35680000000000006,0.7596999999999999,42.1,11.9,3.3,0.6666666666666666,0.8,1596.35031133475,1,109.7,112.0,0.4479,0.3556,0.7832999999999999,47.1,13.8,4.3,0.4888888888888889,0.3,1486.7370579774795,3,A
3133,112.1,113.8,0.44610000000000005,0.3319,0.7908,44.9,11.9,5.6,0.4666666666666667,0.6,1505.6361859645376,-2,109.2,118.9,0.4589,0.34609999999999996,0.7625,37.4,14.7,6.4,0.23404255319148937,0.3,1307.8285313176782,-3,A
3134,120.8,112.6,0.5054000000000001,0.39559999999999995,0.7535000000000001,48.1,17.7,5.7,0.6382978723404256,0.6,1603.7698021564352,-1,122.5,117.6,0.4486,0.37079999999999996,0.8387,41.9,13.2,4.9,0.5777777777777777,0.4,1612.47588612877,1,A
3135,129.6,113.5,0.5182,0.4271000000000001,0.8146000000000001,47.7,12.4,6.9,0.6956521739130435,0.9,1638.0044835720446,7,108.7,111.1,0.44639999999999996,0.2851,0.6944,52.4,16.5,5.1,0.5319148936170213,0.5,1498.8698172505499,-1,A
3136,102.2,114.0,0.4053000000000001,0.3518,0.7995000000000001,43.4,12.5,3.3,0.22727272727272727,0.2,1298.1999876772156,-5,119.5,120.7,0.4455,0.3578,0.7416,46.8,12.0,4.5,0.6,0.6,1557.5760682205164,1,B
3137,109.5,108.8,0.4603,0.4024000000000001,0.6835999999999999,45.4,13.9,4.3,0.5217391304347826,0.4,1463.88873850837,1,115.4,114.7,0.4629,0.3836,0.7808999999999999,47.4,15.9,4.5,0.5106382978723404,0.9,1482.3014647405764,3,B
3138,104.0,105.5,0.46950000000000003,0.3496,0.6382,44.9,14.7,5.6,0.5,0.5,1494.6908957376813,1,113.6,105.6,0.4791,0.38780000000000003,0.8231999999999999,44.5,13.5,6.4,0.6086956521739131,0.8,1602.70696042181,3,B
3139,104.7,123.4,0.45179999999999987,0.38289999999999996,0.8421,35.8,13.3,2.8,0.19148936170212766,0.2,1310.9710357471295,-3,102.0,118.2,0.44049999999999995,0.3748,0.7827,40.7,13.8,2.9,0.21739130434782608,0.3,1275.0278494707777,-10,B
3140,105.1,107.7,0.42700000000000005,0.3291,0.7521000000000001,47.8,15.5,4.2,0.4444444444444444,0.2,1464.43986154585,-3,120.3,106.6,0.5103,0.36349999999999993,0.7595999999999999,46.1,13.2,5.8,0.7333333333333333,0.8,1668.935985066319,4,B
3141,117.1,108.4,0.4769000000000001,0.35969999999999996,0.834,47.6,11.4,5.8,0.5957446808510638,0.3,1586.9927326904328,2,111.8,102.4,0.4574,0.34769999999999995,0.7865,49.0,13.4,6.3,0.5531914893617021,0.8,1613.8099759774113,6,A
3142,105.8,109.4,0.4577,0.3637,0.7222999999999999,43.0,12.4,4.7,0.41304347826086957,0.2,1401.8267532423679,-3,110.9,116.9,0.46040000000000003,0.36029999999999995,0.7579,48.6,20.2,4.3,0.3111111111111111,0.5,1374.7355866279013,-1,A
3143,103.7,106.3,0.44519999999999993,0.36050000000000004,0.7730999999999999,41.4,14.3,2.9,0.4444444444444444,0.3,1447.1435813167275,-1,115.1,112.2,0.4669,0.37329999999999997,0.7687000000000002,44.4,14.3,4.1,0.4222222222222222,0.7,1470.5719788086878,1,B
3144,121.4,116.7,0.5043,0.3964,0.8107,44.5,13.4,5.6,0.45652173913043476,0.2,1528.2030135277762,-2,98.2,109.4,0.44000000000000006,0.3287999999999999,0.7615,42.4,16.1,5.6,0.41304347826086957,0.3,1398.0898729600665,-5,A
3145,109.7,117.3,0.4619,0.34229999999999994,0.7446,37.4,14.9,6.6,0.22916666666666666,0.4,1305.8047174160015,-4,112.4,114.8,0.44860000000000005,0.3236,0.7901999999999999,44.5,12.5,5.0,0.4782608695652174,0.4,1507.6599998662143,1,B
3146,109.5,112.2,0.4603,0.38370000000000004,0.7346,44.2,13.9,4.8,0.5434782608695652,0.5,1507.8924352219894,1,105.5,107.1,0.42650000000000005,0.3273,0.7343999999999999,47.7,13.7,5.0,0.43478260869565216,0.6,1460.238175590059,-4,B
3147,108.1,109.8,0.46390000000000003,0.4091,0.6631,43.8,14.0,4.3,0.5106382978723404,0.3,1443.9782166783205,-1,117.7,112.2,0.48530000000000006,0.3468,0.7926,43.4,13.7,5.9,0.7291666666666666,0.9,1638.5957682279927,2,B
3148,120.0,121.4,0.45499999999999996,0.3845,0.7545,47.1,12.9,4.4,0.6086956521739131,0.6,1562.2040830064336,2,116.7,108.0,0.48360000000000003,0.376,0.8206,46.4,10.6,5.7,0.6041666666666666,0.4,1594.7383943850446,3,A
3149,121.0,110.6,0.506,0.3842,0.7656,48.1,16.9,6.4,0.6458333333333334,0.6,1625.2386999418702,1,111.3,109.2,0.4896000000000001,0.4383,0.7779,43.7,14.0,5.1,0.5625,0.5,1574.7497581284028,-1,A
3150,103.5,117.5,0.4466,0.38980000000000004,0.7711,41.3,13.8,2.9,0.23404255319148937,0.2,1290.9947905066292,1,110.4,117.5,0.4625,0.3497,0.7591,47.7,19.9,4.1,0.30434782608695654,0.4,1360.466962237446,-2,B
3151,120.5,119.6,0.4403,0.3531,0.8423,41.1,13.0,5.1,0.5652173913043478,0.3,1591.006988343335,-1,103.6,115.8,0.41400000000000003,0.35459999999999997,0.7935,41.3,12.3,3.3,0.2222222222222222,0.1,1293.5719728912984,-6,A
3152,116.2,111.2,0.46480000000000005,0.3778,0.7956,49.0,16.1,4.6,0.5208333333333334,0.9,1502.2119865706259,4,106.8,111.3,0.4502999999999999,0.3593,0.7405999999999999,43.4,12.2,4.6,0.425531914893617,0.2,1416.095377632823,1,A
3153,104.3,122.1,0.44210000000000005,0.3631999999999999,0.8264999999999999,37.4,13.4,2.9,0.1875,0.1,1295.004094711278,-4,112.8,105.3,0.46929999999999994,0.38780000000000003,0.8264999999999999,44.8,13.8,6.2,0.6170212765957447,0.9,1608.5465053524176,4,B
3154,103.5,104.9,0.47029999999999994,0.3477,0.6485000000000001,43.5,14.7,5.5,0.4888888888888889,0.6,1488.8513508070737,-1,108.0,110.9,0.45039999999999997,0.39150000000000007,0.7399000000000001,44.2,13.4,5.2,0.5319148936170213,0.4,1497.1666539258142,-1,B
3155,115.6,111.1,0.48530000000000006,0.3734,0.7695,45.8,11.7,3.5,0.6888888888888889,0.4,1588.9776204317543,2,110.6,101.1,0.4537,0.34080000000000005,0.7878,49.5,14.5,6.7,0.5416666666666666,0.7,1606.0643142827996,-1,B
3156,117.5,111.1,0.47440000000000004,0.3518,0.7898,43.5,14.3,5.8,0.7346938775510204,0.4,1644.3263380220892,3,115.0,111.2,0.48549999999999993,0.3824,0.7897000000000001,42.9,11.5,3.5,0.6739130434782609,0.8,1608.5930534335848,2,B
3157,97.3,109.8,0.43130000000000007,0.3323,0.7346,41.5,16.1,5.2,0.40425531914893614,0.3,1388.5639523560615,-6,106.7,114.0,0.4387,0.3441,0.7604,46.9,14.6,4.8,0.4782608695652174,0.2,1474.4943158786446,-1,B
3158,121.5,114.4,0.5124,0.39890000000000003,0.8033999999999999,45.0,13.8,5.8,0.46808510638297873,0.6,1537.7289341317812,1,102.3,107.0,0.44209999999999994,0.3529,0.7918,41.2,15.1,2.9,0.43478260869565216,0.2,1435.3685732881443,-2,B
3159,112.8,111.6,0.44610000000000005,0.32719999999999994,0.7759999999999999,47.0,13.3,4.2,0.48936170212765956,0.5,1515.9736739778139,2,109.8,113.4,0.4548,0.2842,0.6929000000000001,51.2,16.3,4.6,0.5208333333333334,0.4,1490.055408041271,-2,A
3160,106.1,115.9,0.45909999999999995,0.33049999999999996,0.7169000000000001,37.1,14.8,7.2,0.22448979591836735,0.3,1297.491043304402,-5,117.2,109.2,0.4857,0.37479999999999997,0.8167,46.6,11.4,5.5,0.5918367346938775,0.4,1583.8113279152383,-1,B
3161,116.0,110.8,0.47250000000000003,0.3781,0.7632000000000001,44.9,14.6,4.1,0.43478260869565216,0.8,1482.3469868372713,2,131.1,114.1,0.5192,0.4223,0.8061999999999999,48.5,12.4,7.1,0.7021276595744681,0.9,1646.8188927813235,8,B
3162,121.6,122.8,0.46749999999999997,0.40970000000000006,0.7688,44.4,12.9,4.3,0.6170212765957447,0.6,1573.13114947624,3,118.6,112.8,0.5069,0.3702,0.7573,45.5,13.5,6.5,0.4583333333333333,0.3,1528.8677770789623,-1,A
3163,105.2,118.4,0.449,0.3856,0.7938000000000001,41.8,14.2,3.5,0.22916666666666666,0.1,1278.539161576446,-1,107.0,109.7,0.4521,0.38160000000000005,0.7285,44.0,12.1,4.8,0.5416666666666666,0.5,1508.449373087319,1,B
3164,105.0,116.0,0.4226,0.3494,0.808,41.8,13.2,3.4,0.21739130434782608,0.2,1292.0099006087771,-7,115.0,110.1,0.46210000000000007,0.3575,0.7977000000000001,49.2,16.8,4.3,0.5306122448979592,0.9,1506.691498864103,5,B
3165,114.8,110.8,0.46720000000000006,0.3787,0.7471,44.3,14.4,3.7,0.425531914893617,0.1,1477.861262838515,-1,107.5,110.7,0.4452999999999999,0.35839999999999994,0.7701,44.1,12.4,5.0,0.4166666666666667,0.5,1411.6158653393459,-1,A
3166,105.5,122.7,0.4468,0.35409999999999997,0.8023999999999999,37.9,14.2,3.2,0.1836734693877551,0.2,1291.3044593105778,-5,101.7,106.8,0.46609999999999996,0.3247,0.6311,42.8,14.8,5.5,0.4782608695652174,0.5,1477.568631645569,-2,B
3167,117.4,109.6,0.47090000000000004,0.3626,0.7888,44.1,14.2,5.7,0.72,0.3,1637.148613528871,-1,118.4,117.2,0.4358999999999999,0.3392,0.8329000000000001,40.7,13.2,5.6,0.574468085106383,0.8,1592.5690606258563,1,B
3168,114.6,110.6,0.44159999999999994,0.3271,0.7926,49.1,13.2,4.3,0.5,0.6,1528.1815122299868,3,110.3,102.8,0.4457,0.3421,0.7717999999999998,48.8,14.7,6.5,0.5510204081632653,0.8,1613.3179054638829,1,B
3169,110.1,112.5,0.4563,0.36530000000000007,0.7641,46.0,14.1,4.7,0.48936170212765956,0.3,1482.299884932486,1,119.8,107.4,0.497,0.364,0.7850999999999999,46.9,13.4,5.9,0.7391304347826086,0.9,1673.13767102211,5,B
3170,101.6,105.4,0.4349,0.34219999999999995,0.7802,41.7,14.2,3.0,0.44680851063829785,0.3,1444.2297303409632,1,103.9,108.5,0.4271000000000001,0.31670000000000004,0.7144999999999999,46.8,13.8,5.2,0.44680851063829785,0.6,1470.9639568862342,1,B
3171,105.6,115.8,0.4467999999999999,0.3173,0.7206000000000001,38.5,14.7,6.7,0.22,0.3,1294.1140175614912,-6,114.7,111.2,0.4869,0.3671,0.7794999999999999,45.4,11.9,4.1,0.6739130434782609,0.9,1581.724029250671,-1,B
3172,98.0,110.7,0.433,0.34049999999999997,0.753,41.3,15.8,5.0,0.3958333333333333,0.2,1380.75838330222,-7,107.3,110.1,0.45899999999999996,0.40049999999999997,0.6690999999999999,44.8,14.6,4.7,0.5,0.3,1438.247646884224,-2,B
3173,130.5,115.0,0.5212,0.40729999999999994,0.8154,49.1,12.4,6.9,0.7083333333333334,0.9,1651.3046167800799,9,113.7,106.3,0.47779999999999995,0.3891,0.836,43.8,13.9,6.3,0.625,1.0,1612.2461407531177,5,A
3174,112.7,116.2,0.4704,0.35490000000000005,0.7737999999999999,47.8,20.2,3.7,0.3191489361702128,0.5,1372.9225911676292,1,118.2,109.7,0.4868,0.3889,0.8416999999999998,47.2,12.2,6.1,0.6,0.8,1587.188353658149,1,B
3175,120.0,109.9,0.5024,0.3856,0.7683,47.9,16.3,6.6,0.6530612244897959,0.6,1629.212786657548,2,115.6,109.7,0.4908,0.37289999999999995,0.7837999999999999,46.5,12.3,3.6,0.6808510638297872,0.9,1588.3729799691407,1,B
3176,114.4,111.0,0.4789999999999999,0.37120000000000003,0.8013,43.8,11.1,3.6,0.6808510638297872,0.7,1615.770777926803,3,98.8,109.8,0.4377,0.3312,0.7555999999999999,41.5,15.3,5.2,0.3877551020408163,0.2,1376.289987877954,-8,B
3177,118.1,112.4,0.5025000000000001,0.35450000000000004,0.7535999999999998,45.6,13.5,6.6,0.4489795918367347,0.6,1522.3458506311122,-2,110.8,110.7,0.49160000000000004,0.4383,0.7746000000000001,42.9,14.2,5.7,0.5510204081632653,0.5,1570.7756714127252,-2,B
3178,112.6,113.3,0.4939,0.4523,0.7757000000000001,43.7,13.5,5.7,0.56,0.7,1580.42640617211,1,112.9,110.1,0.4648,0.3964,0.7565000000000002,43.3,14.6,3.6,0.4375,0.2,1482.7358358510285,1,A
3179,109.1,113.5,0.4615,0.2831,0.6822,49.6,16.6,4.4,0.5102040816326531,0.3,1477.847569789098,-3,103.8,117.1,0.43709999999999993,0.30060000000000003,0.7234,38.4,14.8,7.0,0.21568627450980393,0.2,1287.4650668430215,-7,A
3180,105.1,119.4,0.44939999999999997,0.35100000000000003,0.8014999999999999,38.7,13.5,3.1,0.18,0.1,1287.8724727894692,-6,103.7,117.1,0.4366,0.37129999999999996,0.8086,42.7,13.5,3.8,0.22448979591836735,0.1,1276.0397712885378,-2,A
3181,100.2,105.3,0.46449999999999997,0.3328,0.6271,42.7,14.5,5.3,0.48936170212765956,0.6,1481.0006181666777,1,105.2,114.0,0.4279,0.3283,0.7916000000000001,41.6,12.5,4.4,0.2127659574468085,0.0,1288.0215396476806,-8,A
3182,107.0,110.2,0.4554,0.38330000000000003,0.7261,43.7,12.9,4.7,0.5510204081632653,0.4,1510.9487633752271,2,104.9,107.0,0.4523,0.3813,0.667,45.4,15.7,5.2,0.5102040816326531,0.3,1442.71604230849,1,A
3183,107.0,109.6,0.45339999999999997,0.3506,0.7644,43.9,12.8,4.7,0.40816326530612246,0.2,1406.7412923268323,-2,120.4,118.1,0.43459999999999993,0.3267,0.8375,40.7,13.2,5.6,0.5833333333333334,0.8,1598.2190209485368,2,B
3184,117.0,110.1,0.4681,0.35629999999999995,0.8026,45.0,15.2,5.2,0.7058823529411765,0.3,1631.4986532061905,-2,105.2,107.2,0.43420000000000003,0.3306,0.7007999999999999,46.2,13.4,5.6,0.4583333333333333,0.6,1477.32484882686,2,A
3185,112.8,110.9,0.43220000000000003,0.3233,0.8043999999999999,48.7,13.6,4.6,0.4897959183673469,0.6,1523.6829810687084,-1,109.9,102.5,0.4374999999999999,0.34130000000000005,0.7696999999999999,49.3,14.6,6.7,0.56,0.4,1617.8164366251613,2,B
3186,122.7,123.5,0.47440000000000004,0.4215,0.7303000000000001,45.2,13.2,3.9,0.625,0.6,1579.65307592409,4,116.2,106.1,0.48810000000000003,0.34839999999999993,0.8007,46.1,13.2,5.7,0.7446808510638298,0.8,1677.3601622245149,6,A
3187,115.0,110.0,0.457,0.3466,0.7735000000000001,50.7,16.8,4.3,0.54,0.6,1510.6798598251996,6,113.2,108.3,0.46869999999999995,0.3891,0.8460000000000001,44.4,13.9,6.5,0.6122448979591837,0.9,1606.7999493659959,-1,B
3188,112.6,113.8,0.4726,0.3572,0.7802,48.3,19.2,4.1,0.3125,0.4,1369.1736089508008,-1,106.4,110.1,0.45150000000000007,0.37450000000000006,0.7335,44.4,13.8,3.7,0.56,0.4,1520.779884930319,3,A
3189,128.6,112.6,0.5138,0.40590000000000004,0.8074,49.7,12.4,7.0,0.7142857142857143,0.9,1656.7508081672017,10,112.8,110.0,0.46950000000000003,0.37240000000000006,0.8140000000000001,43.8,11.6,3.8,0.6666666666666666,0.8,1604.723088035358,-1,A
3190,104.1,113.1,0.42560000000000003,0.3145,0.7944,41.1,12.7,4.4,0.20833333333333334,0.1,1283.8441712840638,-9,109.0,111.0,0.4487,0.35300000000000004,0.7513,46.6,14.1,4.5,0.4791666666666667,0.7,1478.0773937300812,-1,B
3191,99.9,108.7,0.44159999999999994,0.33,0.7402000000000001,41.5,14.9,5.0,0.4,0.3,1387.337677769399,1,116.9,108.2,0.49460000000000004,0.3821,0.774,47.0,12.0,3.7,0.6875,0.3,1604.606925088464,2,B
3192,102.5,117.6,0.426,0.28750000000000003,0.7289000000000001,38.7,14.5,7.2,0.21153846153846154,0.1,1281.8729851298642,-8,113.9,114.5,0.4965,0.4643999999999999,0.7801,44.8,14.2,5.6,0.5686274509803921,0.8,1588.6771904392658,2,B
3193,120.4,112.5,0.4972,0.4013999999999999,0.7757,47.1,16.5,6.3,0.64,0.5,1612.9788415382245,-1,112.1,112.9,0.47750000000000004,0.3039,0.6881999999999999,48.9,16.3,5.0,0.52,0.4,1483.4396515022554,1,A
3194,103.8,115.8,0.4343,0.367,0.8177,43.0,13.1,4.2,0.22,0.3,1270.690122449317,-3,113.7,111.2,0.4443,0.35000000000000003,0.7775000000000001,51.7,17.5,4.5,0.5294117647058824,0.9,1504.5236041540516,-1,B
3195,124.7,123.1,0.47800000000000004,0.43149999999999994,0.7231,46.3,12.9,4.6,0.6326530612244898,0.6,1590.3402274134035,5,107.3,108.8,0.45680000000000004,0.3441,0.7482,44.9,12.7,5.0,0.4,0.4,1403.6982886801534,-3,A
3196,113.9,111.8,0.4668,0.4077,0.7500000000000002,42.4,14.3,3.4,0.42857142857142855,0.2,1474.4850515838727,-1,104.0,117.2,0.43790000000000007,0.3444,0.8012,40.4,12.7,3.1,0.19607843137254902,0.1,1293.22212162869,1,B
3197,118.2,116.6,0.4321,0.31320000000000003,0.8295,41.2,13.0,6.0,0.5918367346938775,0.8,1601.2620245952157,3,116.2,115.2,0.49140000000000006,0.3285,0.7382000000000001,45.3,12.8,6.5,0.44,0.3,1512.6951158717272,-3,B
3198,115.8,105.6,0.4816000000000001,0.3510999999999999,0.7870999999999999,47.2,13.0,6.0,0.7291666666666666,0.7,1666.6730107352014,-1,101.0,104.1,0.4267,0.3457,0.7738,42.6,14.2,2.8,0.4375,0.4,1437.8688384003374,-1,A
3199,107.2,108.9,0.4399,0.3322,0.7032,45.6,13.0,5.5,0.4489795918367347,0.2,1474.4221201876553,-1,101.4,112.0,0.4282,0.3152,0.7769,40.1,13.1,4.6,0.20408163265306123,0.0,1279.6930572648348,-10,A
3200,107.2,108.9,0.4418,0.3574,0.7556999999999999,47.1,13.6,5.4,0.4897959183673469,0.3,1482.2285077493102,1,110.9,107.9,0.4569000000000001,0.3778,0.8485000000000001,44.8,14.3,7.4,0.62,0.9,1612.956205037144,1,B
3201,104.3,115.6,0.43810000000000004,0.35819999999999996,0.8019000000000001,44.3,13.7,4.7,0.21568627450980393,0.3,1268.2415109757467,-4,102.6,104.4,0.4753,0.3545,0.6604,43.3,14.7,5.1,0.5,0.6,1485.1779865302944,2,A
3202,112.2,102.2,0.44909999999999994,0.34199999999999997,0.7720999999999999,48.3,14.0,6.6,0.5686274509803921,0.5,1626.6137439683669,3,119.1,110.7,0.4897,0.3901,0.8626999999999999,46.8,12.6,6.3,0.6078431372549019,0.8,1590.9373358749774,2,B
3203,104.6,109.7,0.4462,0.3741,0.6987,44.1,16.0,5.4,0.5,0.7,1432.884920753398,-1,114.3,117.4,0.47590000000000005,0.3449,0.7895,46.8,19.4,4.5,0.32653061224489793,0.4,1380.470866823304,1,A
3204,113.1,114.8,0.4342,0.3361,0.82,47.2,13.8,4.1,0.48,0.5,1514.8856737255028,-2,99.5,109.6,0.4453999999999999,0.33390000000000003,0.7386,40.5,16.0,4.9,0.39215686274509803,0.1,1385.217494950825,-1,A
3205,112.3,111.1,0.4664,0.3889,0.819,43.2,11.7,3.9,0.6530612244897959,0.6,1585.9905338769836,-2,113.6,113.6,0.4715,0.414,0.7421,40.5,14.0,2.7,0.42,0.7,1464.8139921790864,-2,B
