,GAME_DATE,TEAM_A_ID,TEAM_B_ID,TEAM_A,TEAM_B,TEAM_A_PTS,TEAM_B_PTS,TEAM_A_ODDS,TEAM_B_ODDS
11402,2018-01-07 22:00:00,1610612742,1610612752,Dallas Mavericks,New York Knicks,96,100,1.47,2.81
11403,2018-01-08 18:30:00,1610612748,1610612762,Miami Heat,Utah Jazz,103,102,1.60,2.45
11404,2018-01-08 01:00:00,1610612758,1610612743,Sacramento Kings,Denver Nuggets,106,98,3.76,1.30
11405,2018-01-08 00:00:00,1610612750,1610612740,Minnesota Timberwolves,New Orleans Pelicans,116,98,1.84,2.03
11406,2018-01-07 23:00:00,1610612764,1610612749,Washington Wizards,Milwaukee Bucks,103,110,1.63,2.38
11407,2018-01-08 22:30:00,1610612751,1610612761,Brooklyn Nets,Toronto Raptors,113,114,3.53,1.32
11408,2018-01-08 22:00:00,1610612754,1610612749,Indiana Pacers,Milwaukee Bucks,109,96,1.82,2.06
11409,2018-01-09 00:30:00,1610612747,1610612737,Los Angeles Lakers,Atlanta Hawks,132,113,1.62,2.39
11410,2018-01-09 00:00:00,1610612757,1610612759,Portland Trail Blazers,San Antonio Spurs,111,110,1.87,1.99
11411,2018-01-08 23:00:00,1610612756,1610612760,Phoenix Suns,Oklahoma City Thunder,114,100,4.00,1.27
11412,2018-01-09 22:30:00,1610612761,1610612748,Toronto Raptors,Miami Heat,89,90,1.56,2.55
11413,2018-01-10 01:30:00,1610612744,1610612743,Golden State Warriors,Denver Nuggets,124,114,1.17,5.51
11414,2018-01-10 01:30:00,1610612746,1610612737,Los Angeles Clippers,Atlanta Hawks,108,107,1.55,2.59
11415,2018-01-10 01:00:00,1610612758,1610612759,Sacramento Kings,San Antonio Spurs,100,107,2.82,1.47
11416,2018-01-09 23:00:00,1610612741,1610612745,Chicago Bulls,Houston Rockets,107,116,2.99,1.43
11417,2018-01-09 23:00:00,1610612750,1610612739,Minnesota Timberwolves,Cleveland Cavaliers,127,99,1.95,1.90
11418,2018-01-09 23:00:00,1610612740,1610612765,New Orleans Pelicans,Detroit Pistons,112,109,1.41,3.03
11419,2018-01-10 22:30:00,1610612751,1610612765,Brooklyn Nets,Detroit Pistons,80,114,2.13,1.77
11420,2018-01-10 22:30:00,1610612752,1610612741,New York Knicks,Chicago Bulls,119,122,1.50,2.73
11421,2018-01-10 22:00:00,1610612766,1610612742,Charlotte Hornets,Dallas Mavericks,111,115,1.37,3.29
11422,2018-01-10 22:00:00,1610612754,1610612748,Indiana Pacers,Miami Heat,106,114,1.51,2.67
11423,2018-01-10 22:00:00,1610612764,1610612762,Washington Wizards,Utah Jazz,104,107,1.29,3.84
11424,2018-01-11 01:30:00,1610612747,1610612758,Los Angeles Lakers,Sacramento Kings,99,86,1.29,3.86
11425,2018-01-10 23:30:00,1610612742,1610612753,Dallas Mavericks,Orlando Magic,114,99,1.34,3.43
11426,2018-01-10 23:00:00,1610612760,1610612757,Oklahoma City Thunder,Portland Trail Blazers,106,117,1.28,3.90
11427,2018-01-11 18:00:00,1610612755,1610612738,Philadelphia 76ers,Boston Celtics,103,114,2.11,1.78
11428,2018-01-11 01:30:00,1610612744,1610612746,Golden State Warriors,Los Angeles Clippers,106,125,1.11,7.33
11429,2018-01-11 00:00:00,1610612743,1610612737,Denver Nuggets,Atlanta Hawks,97,110,1.22,4.56
11430,2018-01-10 23:00:00,1610612745,1610612757,Houston Rockets,Portland Trail Blazers,121,112,1.35,3.42
11431,2018-01-10 23:00:00,1610612763,1610612740,Memphis Grizzlies,New Orleans Pelicans,105,102,1.91,1.95
11432,2018-01-10 23:00:00,1610612749,1610612753,Milwaukee Bucks,Orlando Magic,110,103,1.16,5.60
11433,2018-01-10 23:00:00,1610612750,1610612760,Minnesota Timberwolves,Oklahoma City Thunder,104,88,1.53,2.63
11434,2018-01-12 22:30:00,1610612737,1610612751,Atlanta Hawks,Brooklyn Nets,105,110,1.65,2.34
11435,2018-01-12 22:00:00,1610612766,1610612762,Charlotte Hornets,Utah Jazz,99,88,1.54,2.61
11436,2018-01-12 22:00:00,1610612754,1610612739,Indiana Pacers,Cleveland Cavaliers,97,95,2.04,1.82
11437,2018-01-12 22:00:00,1610612764,1610612753,Washington Wizards,Orlando Magic,125,119,1.15,6.11
11438,2018-01-13 01:30:00,1610612747,1610612759,Los Angeles Lakers,San Antonio Spurs,93,81,2.17,1.73
11439,2018-01-13 01:00:00,1610612758,1610612746,Sacramento Kings,Los Angeles Clippers,115,121,2.46,1.59
11440,2018-01-12 23:00:00,1610612761,1610612739,Toronto Raptors,Cleveland Cavaliers,133,99,2.21,1.71
11441,2018-01-13 22:30:00,1610612761,1610612744,Toronto Raptors,Golden State Warriors,125,127,2.92,1.44
11442,2018-01-13 22:00:00,1610612764,1610612751,Washington Wizards,Brooklyn Nets,119,113,1.21,4.73
11443,2018-01-14 20:00:00,1610612766,1610612760,Charlotte Hornets,Oklahoma City Thunder,91,101,2.12,1.77
11444,2018-01-14 18:30:00,1610612746,1610612758,Los Angeles Clippers,Sacramento Kings,126,105,1.35,3.37
11445,2018-01-14 17:00:00,1610612742,1610612747,Dallas Mavericks,Los Angeles Lakers,101,107,1.54,2.61
11446,2018-01-14 01:30:00,1610612756,1610612745,Phoenix Suns,Houston Rockets,95,112,3.39,1.35
11447,2018-01-14 00:00:00,1610612743,1610612763,Denver Nuggets,Memphis Grizzlies,87,78,1.38,3.25
11448,2018-01-13 23:00:00,1610612749,1610612744,Milwaukee Bucks,Golden State Warriors,94,108,2.67,1.51
11449,2018-01-13 23:00:00,1610612750,1610612752,Minnesota Timberwolves,New York Knicks,118,108,1.24,4.38
11450,2018-01-13 23:00:00,1610612740,1610612757,New Orleans Pelicans,Portland Trail Blazers,119,113,1.60,2.45
11451,2018-01-14 18:30:00,1610612752,1610612740,New York Knicks,New Orleans Pelicans,118,123,2.15,1.75
11452,2018-01-14 16:00:00,1610612748,1610612749,Miami Heat,Milwaukee Bucks,97,79,1.80,2.08
11453,2018-01-13 23:30:00,1610612759,1610612743,San Antonio Spurs,Denver Nuggets,112,80,1.32,3.61
11454,2018-01-13 23:00:00,1610612741,1610612765,Chicago Bulls,Detroit Pistons,107,105,1.99,1.87
11455,2018-01-15 20:30:00,1610612763,1610612747,Memphis Grizzlies,Los Angeles Lakers,123,114,1.61,2.43
11456,2018-01-15 18:30:00,1610612741,1610612748,Chicago Bulls,Miami Heat,119,111,1.84,2.03
11457,2018-01-15 18:00:00,1610612737,1610612759,Atlanta Hawks,San Antonio Spurs,102,99,2.96,1.44
11458,2018-01-15 18:00:00,1610612751,1610612752,Brooklyn Nets,New York Knicks,104,119,1.62,2.40
11459,2018-01-15 17:00:00,1610612764,1610612749,Washington Wizards,Milwaukee Bucks,95,104,1.47,2.81
11460,2018-01-15 16:00:00,1610612755,1610612761,Philadelphia 76ers,Toronto Raptors,117,111,2.09,1.79
11461,2018-01-15 15:30:00,1610612765,1610612766,Detroit Pistons,Charlotte Hornets,107,118,1.69,2.24
11462,2018-01-15 00:00:00,1610612750,1610612757,Minnesota Timberwolves,Portland Trail Blazers,120,103,1.41,3.10
11463,2018-01-14 23:00:00,1610612756,1610612754,Phoenix Suns,Indiana Pacers,97,120,2.40,1.63
11464,2018-01-16 22:30:00,1610612738,1610612740,Boston Celtics,New Orleans Pelicans,113,116,1.45,2.91
11465,2018-01-16 22:00:00,1610612753,1610612750,Orlando Magic,Minnesota Timberwolves,108,102,4.09,1.26
11466,2018-01-17 01:30:00,1610612746,1610612745,Los Angeles Clippers,Houston Rockets,113,102,2.68,1.51
11467,2018-01-17 00:00:00,1610612762,1610612754,Utah Jazz,Indiana Pacers,94,109,1.51,2.71
11468,2018-01-16 23:00:00,1610612739,1610612744,Cleveland Cavaliers,Golden State Warriors,108,118,2.98,1.42
11469,2018-01-16 23:00:00,1610612760,1610612758,Oklahoma City Thunder,Sacramento Kings,95,88,1.11,7.47
11470,2018-01-17 22:30:00,1610612737,1610612740,Atlanta Hawks,New Orleans Pelicans,94,93,2.19,1.72
11471,2018-01-17 22:30:00,1610612751,1610612759,Brooklyn Nets,San Antonio Spurs,95,100,2.69,1.51
11472,2018-01-17 22:30:00,1610612761,1610612765,Toronto Raptors,Detroit Pistons,96,91,1.26,4.15
11473,2018-01-17 22:00:00,1610612766,1610612764,Charlotte Hornets,Washington Wizards,133,109,1.79,2.10
11474,2018-01-18 01:00:00,1610612757,1610612756,Portland Trail Blazers,Phoenix Suns,118,111,1.16,5.73
11475,2018-01-18 00:00:00,1610612743,1610612742,Denver Nuggets,Dallas Mavericks,105,102,1.41,3.07
11476,2018-01-18 22:00:00,1610612738,1610612755,Boston Celtics,Philadelphia 76ers,80,89,1.67,2.28
11477,2018-01-18 22:00:00,1610612739,1610612753,Cleveland Cavaliers,Orlando Magic,104,103,1.12,6.88
11478,2018-01-19 01:30:00,1610612746,1610612743,Los Angeles Clippers,Denver Nuggets,109,104,1.57,2.53
11479,2018-01-19 01:00:00,1610612758,1610612762,Sacramento Kings,Utah Jazz,105,120,2.51,1.57
11480,2018-01-18 23:00:00,1610612741,1610612744,Chicago Bulls,Golden State Warriors,112,119,4.10,1.26
11481,2018-01-18 23:00:00,1610612763,1610612752,Memphis Grizzlies,New York Knicks,105,99,2.19,1.73
11482,2018-01-18 23:00:00,1610612749,1610612748,Milwaukee Bucks,Miami Heat,101,106,1.54,2.63
11483,2018-01-18 23:00:00,1610612760,1610612747,Oklahoma City Thunder,Los Angeles Lakers,114,90,1.20,4.85
11484,2018-01-19 22:30:00,1610612751,1610612748,Brooklyn Nets,Miami Heat,101,95,2.34,1.65
11485,2018-01-19 22:00:00,1610612761,1610612759,Toronto Raptors,San Antonio Spurs,86,83,1.41,3.06
11486,2018-01-20 01:00:00,1610612757,1610612754,Portland Trail Blazers,Indiana Pacers,100,86,1.53,2.63
11487,2018-01-20 00:30:00,1610612745,1610612750,Houston Rockets,Minnesota Timberwolves,116,98,1.50,2.72
11488,2018-01-20 22:30:00,1610612755,1610612749,Philadelphia 76ers,Milwaukee Bucks,116,94,1.32,3.58
11489,2018-01-20 22:00:00,1610612766,1610612748,Charlotte Hornets,Miami Heat,105,106,1.35,3.36
11490,2018-01-20 22:00:00,1610612740,1610612763,New Orleans Pelicans,Memphis Grizzlies,111,104,1.24,4.32
11491,2018-01-21 20:00:00,1610612737,1610612741,Atlanta Hawks,Chicago Bulls,97,113,1.78,2.11
11492,2018-01-21 18:30:00,1610612739,1610612760,Cleveland Cavaliers,Oklahoma City Thunder,124,148,1.68,2.27
11493,2018-01-21 01:30:00,1610612747,1610612754,Los Angeles Lakers,Indiana Pacers,99,86,2.12,1.77
11494,2018-01-21 01:30:00,1610612762,1610612752,Utah Jazz,New York Knicks,115,117,1.45,2.88
11495,2018-01-21 00:00:00,1610612743,1610612756,Denver Nuggets,Phoenix Suns,100,108,1.22,4.58
11496,2018-01-20 23:00:00,1610612765,1610612764,Detroit Pistons,Washington Wizards,112,122,1.90,1.96
11497,2018-01-20 23:00:00,1610612763,1610612758,Memphis Grizzlies,Sacramento Kings,106,88,1.41,3.09
11498,2018-01-21 22:00:00,1610612759,1610612754,San Antonio Spurs,Indiana Pacers,86,94,1.42,3.01
11499,2018-01-22 19:00:00,1610612765,1610612751,Detroit Pistons,Brooklyn Nets,100,101,1.41,3.04
11500,2018-01-22 18:30:00,1610612747,1610612752,Los Angeles Lakers,New York Knicks,127,107,2.11,1.79
11501,2018-01-22 16:00:00,1610612738,1610612753,Boston Celtics,Orlando Magic,95,103,1.15,5.84
11502,2018-01-22 01:00:00,1610612757,1610612742,Portland Trail Blazers,Dallas Mavericks,117,108,1.47,2.82
11503,2018-01-22 00:00:00,1610612750,1610612761,Minnesota Timberwolves,Toronto Raptors,115,109,2.00,1.87
11504,2018-01-22 00:00:00,1610612762,1610612746,Utah Jazz,Los Angeles Clippers,125,113,1.72,2.21
11505,2018-01-21 23:30:00,1610612745,1610612744,Houston Rockets,Golden State Warriors,116,108,2.24,1.69
11506,2018-01-22 22:30:00,1610612737,1610612762,Atlanta Hawks,Utah Jazz,104,90,2.26,1.68
11507,2018-01-22 22:00:00,1610612766,1610612758,Charlotte Hornets,Sacramento Kings,112,107,1.17,5.61
11508,2018-01-23 22:00:00,1610612753,1610612758,Orlando Magic,Sacramento Kings,99,105,1.32,3.57
11509,2018-01-24 01:30:00,1610612746,1610612750,Los Angeles Clippers,Minnesota Timberwolves,118,126,1.78,2.11
11510,2018-01-24 00:00:00,1610612743,1610612757,Denver Nuggets,Portland Trail Blazers,104,101,1.65,2.34
11511,2018-01-23 23:30:00,1610612742,1610612764,Dallas Mavericks,Washington Wizards,98,75,2.11,1.78
11512,2018-01-23 23:00:00,1610612745,1610612748,Houston Rockets,Miami Heat,99,90,1.15,6.05
11513,2018-01-23 23:00:00,1610612763,1610612755,Memphis Grizzlies,Philadelphia 76ers,105,101,2.34,1.65
11514,2018-01-23 23:00:00,1610612749,1610612756,Milwaukee Bucks,Phoenix Suns,109,105,1.46,2.85
11515,2018-01-23 23:00:00,1610612740,1610612741,New Orleans Pelicans,Chicago Bulls,132,128,1.37,3.27
11516,2018-01-24 22:30:00,1610612737,1610612761,Atlanta Hawks,Toronto Raptors,93,108,3.27,1.37
11517,2018-01-24 22:00:00,1610612766,1610612740,Charlotte Hornets,New Orleans Pelicans,96,101,1.76,2.14
11518,2018-01-24 22:00:00,1610612765,1610612762,Detroit Pistons,Utah Jazz,95,98,1.73,2.19
11519,2018-01-24 22:00:00,1610612754,1610612756,Indiana Pacers,Phoenix Suns,116,101,1.37,3.31
11520,2018-01-24 22:00:00,1610612755,1610612741,Philadelphia 76ers,Chicago Bulls,115,101,1.43,2.97
11521,2018-01-25 01:30:00,1610612744,1610612752,Golden State Warriors,New York Knicks,123,112,1.05,12.13
11522,2018-01-25 01:30:00,1610612747,1610612738,Los Angeles Lakers,Boston Celtics,108,107,2.77,1.47
11523,2018-01-24 23:00:00,1610612760,1610612751,Oklahoma City Thunder,Brooklyn Nets,109,108,1.18,5.23
11524,2018-01-24 23:00:00,1610612759,1610612739,San Antonio Spurs,Cleveland Cavaliers,114,102,2.19,1.72
11525,2018-01-25 22:30:00,1610612748,1610612758,Miami Heat,Sacramento Kings,88,89,1.22,4.68
11526,2018-01-26 01:30:00,1610612746,1610612738,Los Angeles Clippers,Boston Celtics,102,113,1.62,2.41
11527,2018-01-26 01:00:00,1610612757,1610612750,Portland Trail Blazers,Minnesota Timberwolves,123,114,1.65,2.34
11528,2018-01-25 23:00:00,1610612742,1610612745,Dallas Mavericks,Houston Rockets,97,104,3.32,1.36
11529,2018-01-25 23:00:00,1610612763,1610612759,Memphis Grizzlies,San Antonio Spurs,85,108,2.02,1.84
11530,2018-01-26 22:00:00,1610612766,1610612737,Charlotte Hornets,Atlanta Hawks,121,110,1.34,3.41
11531,2018-01-27 01:30:00,1610612744,1610612750,Golden State Warriors,Minnesota Timberwolves,126,113,1.12,7.24
11532,2018-01-27 00:00:00,1610612743,1610612752,Denver Nuggets,New York Knicks,130,118,1.36,3.32
11533,2018-01-26 23:00:00,1610612760,1610612764,Oklahoma City Thunder,Washington Wizards,121,112,1.47,2.81
11534,2018-01-26 22:30:00,1610612739,1610612754,Cleveland Cavaliers,Indiana Pacers,115,108,1.37,3.25
11535,2018-01-26 22:30:00,1610612761,1610612762,Toronto Raptors,Utah Jazz,93,97,1.26,4.12
11536,2018-01-27 22:30:00,1610612737,1610612764,Atlanta Hawks,Washington Wizards,104,129,2.41,1.62
11537,2018-01-27 22:30:00,1610612748,1610612766,Miami Heat,Charlotte Hornets,95,91,1.58,2.50
11538,2018-01-27 22:00:00,1610612754,1610612753,Indiana Pacers,Orlando Magic,114,112,1.38,3.23
11539,2018-01-28 20:00:00,1610612765,1610612760,Detroit Pistons,Oklahoma City Thunder,108,121,2.41,1.61
11540,2018-01-28 00:00:00,1610612756,1610612752,Phoenix Suns,New York Knicks,85,107,1.98,1.88
11541,2018-01-27 23:30:00,1610612742,1610612757,Dallas Mavericks,Portland Trail Blazers,93,107,2.00,1.86
11542,2018-01-27 23:30:00,1610612759,1610612755,San Antonio Spurs,Philadelphia 76ers,78,97,1.59,2.46
11543,2018-01-27 23:00:00,1610612741,1610612747,Chicago Bulls,Los Angeles Lakers,103,108,1.57,2.52
11544,2018-01-27 23:00:00,1610612763,1610612746,Memphis Grizzlies,Los Angeles Clippers,100,109,2.59,1.55
11545,2018-01-27 23:00:00,1610612749,1610612751,Milwaukee Bucks,Brooklyn Nets,116,91,1.39,3.17
11546,2018-01-27 23:00:00,1610612740,1610612745,New Orleans Pelicans,Houston Rockets,115,113,2.61,1.53
11547,2018-01-28 22:00:00,1610612759,1610612758,San Antonio Spurs,Sacramento Kings,113,98,1.13,6.69
11548,2018-01-28 21:00:00,1610612739,1610612765,Cleveland Cavaliers,Detroit Pistons,121,104,1.30,3.78
11549,2018-01-28 21:00:00,1610612760,1610612755,Oklahoma City Thunder,Philadelphia 76ers,122,112,1.63,2.37
11550,2018-01-28 21:00:00,1610612761,1610612747,Toronto Raptors,Los Angeles Lakers,123,111,1.17,5.60
11551,2018-01-29 19:00:00,1610612740,1610612746,New Orleans Pelicans,Los Angeles Clippers,103,112,1.77,2.12
11552,2018-01-29 18:30:00,1610612741,1610612749,Chicago Bulls,Milwaukee Bucks,96,110,2.17,1.74
11553,2018-01-29 18:30:00,1610612745,1610612756,Houston Rockets,Phoenix Suns,113,102,1.07,10.29
11554,2018-01-29 00:00:00,1610612743,1610612742,Denver Nuggets,Dallas Mavericks,91,89,1.29,3.84
11555,2018-01-29 00:00:00,1610612750,1610612751,Minnesota Timberwolves,Brooklyn Nets,111,97,1.13,6.50
11556,2018-01-28 23:30:00,1610612744,1610612738,Golden State Warriors,Boston Celtics,109,105,1.15,6.04
11557,2018-01-29 22:30:00,1610612737,1610612750,Atlanta Hawks,Minnesota Timberwolves,105,100,3.28,1.37
11558,2018-01-29 22:00:00,1610612754,1610612766,Indiana Pacers,Charlotte Hornets,105,96,1.79,2.10
11559,2018-01-30 22:30:00,1610612752,1610612751,New York Knicks,Brooklyn Nets,111,95,1.43,2.95
11560,2018-01-30 22:30:00,1610612761,1610612750,Toronto Raptors,Minnesota Timberwolves,109,104,1.38,3.23
11561,2018-01-30 22:00:00,1610612764,1610612760,Washington Wizards,Oklahoma City Thunder,102,96,2.40,1.62
11562,2018-01-31 00:00:00,1610612743,1610612738,Denver Nuggets,Boston Celtics,110,111,1.81,2.07
11563,2018-01-30 23:30:00,1610612742,1610612748,Dallas Mavericks,Miami Heat,88,95,2.14,1.76
11564,2018-01-30 23:00:00,1610612763,1610612756,Memphis Grizzlies,Phoenix Suns,120,109,1.27,4.05
11565,2018-01-30 23:00:00,1610612749,1610612755,Milwaukee Bucks,Philadelphia 76ers,107,95,1.38,3.24
11566,2018-01-31 22:30:00,1610612737,1610612766,Atlanta Hawks,Charlotte Hornets,110,123,2.24,1.69
11567,2018-01-31 22:30:00,1610612751,1610612755,Brooklyn Nets,Philadelphia 76ers,116,108,3.59,1.32
11568,2018-01-31 22:30:00,1610612739,1610612748,Cleveland Cavaliers,Miami Heat,91,89,1.72,2.21
11569,2018-01-31 22:00:00,1610612754,1610612763,Indiana Pacers,Memphis Grizzlies,105,101,1.27,4.04
11570,2018-01-31 22:00:00,1610612753,1610612747,Orlando Magic,Los Angeles Lakers,127,105,2.31,1.66
11571,2018-02-01 01:30:00,1610612746,1610612757,Los Angeles Clippers,Portland Trail Blazers,96,104,2.22,1.71
11572,2018-02-01 00:00:00,1610612762,1610612744,Utah Jazz,Golden State Warriors,129,99,3.92,1.28
11573,2018-01-31 23:30:00,1610612759,1610612743,San Antonio Spurs,Denver Nuggets,106,104,1.36,3.38
11574,2018-01-31 23:00:00,1610612765,1610612739,Detroit Pistons,Cleveland Cavaliers,125,114,3.26,1.37
11575,2018-01-31 23:00:00,1610612745,1610612753,Houston Rockets,Orlando Magic,114,107,1.10,8.10
11576,2018-01-31 23:00:00,1610612740,1610612758,New Orleans Pelicans,Sacramento Kings,103,114,1.24,4.38
11577,2018-02-01 22:00:00,1610612765,1610612763,Detroit Pistons,Memphis Grizzlies,104,102,1.26,4.15
11578,2018-02-01 22:00:00,1610612764,1610612761,Washington Wizards,Toronto Raptors,122,119,2.51,1.57
11579,2018-02-02 01:30:00,1610612756,1610612742,Phoenix Suns,Dallas Mavericks,102,88,2.25,1.70
11580,2018-02-02 01:00:00,1610612757,1610612741,Portland Trail Blazers,Chicago Bulls,124,108,1.28,3.94
11581,2018-02-01 23:00:00,1610612738,1610612752,Boston Celtics,New York Knicks,103,73,1.44,2.93
11582,2018-02-01 23:00:00,1610612750,1610612749,Minnesota Timberwolves,Milwaukee Bucks,108,89,1.40,3.10
11583,2018-02-01 23:00:00,1610612759,1610612745,San Antonio Spurs,Houston Rockets,91,102,2.17,1.74
11584,2018-02-02 22:30:00,1610612738,1610612737,Boston Celtics,Atlanta Hawks,119,110,1.35,3.42
11585,2018-02-02 22:30:00,1610612751,1610612747,Brooklyn Nets,Los Angeles Lakers,99,102,1.87,1.99
11586,2018-02-02 22:30:00,1610612761,1610612757,Toronto Raptors,Portland Trail Blazers,130,105,1.51,2.67
11587,2018-02-02 22:00:00,1610612766,1610612754,Charlotte Hornets,Indiana Pacers,133,126,1.63,2.41
11588,2018-02-03 01:30:00,1610612743,1610612760,Denver Nuggets,Oklahoma City Thunder,127,124,2.06,1.81
11589,2018-02-03 22:00:00,1610612765,1610612748,Detroit Pistons,Miami Heat,111,107,1.55,2.58
11590,2018-02-03 22:00:00,1610612754,1610612755,Indiana Pacers,Philadelphia 76ers,100,92,1.87,1.99
11591,2018-02-03 22:00:00,1610612753,1610612764,Orlando Magic,Washington Wizards,98,115,2.56,1.56
11592,2018-02-04 18:30:00,1610612746,1610612741,Los Angeles Clippers,Chicago Bulls,113,103,1.27,3.96
11593,2018-02-04 01:30:00,1610612758,1610612744,Sacramento Kings,Golden State Warriors,104,119,9.04,1.08
11594,2018-02-04 00:00:00,1610612760,1610612740,Oklahoma City Thunder,New Orleans Pelicans,100,114,1.40,3.10
11595,2018-02-04 00:00:00,1610612756,1610612762,Phoenix Suns,Utah Jazz,97,129,3.02,1.42
11596,2018-02-03 23:00:00,1610612749,1610612752,Milwaukee Bucks,New York Knicks,92,90,1.53,2.64
11597,2018-02-03 23:00:00,1610612755,1610612748,Philadelphia 76ers,Miami Heat,103,97,1.57,2.51
11598,2018-02-04 18:00:00,1610612756,1610612766,Phoenix Suns,Charlotte Hornets,110,115,3.17,1.39
11599,2018-02-04 17:00:00,1610612760,1610612747,Oklahoma City Thunder,Los Angeles Lakers,104,108,1.20,4.82
11600,2018-02-04 15:00:00,1610612738,1610612757,Boston Celtics,Portland Trail Blazers,97,96,2.06,1.81
11601,2018-02-04 15:00:00,1610612751,1610612749,Brooklyn Nets,Milwaukee Bucks,94,109,2.65,1.52
11602,2018-02-04 15:00:00,1610612752,1610612737,New York Knicks,Atlanta Hawks,96,99,1.44,2.94
11603,2018-02-04 15:00:00,1610612761,1610612763,Toronto Raptors,Memphis Grizzlies,101,86,1.14,6.30
11604,2018-02-04 01:00:00,1610612758,1610612742,Sacramento Kings,Dallas Mavericks,99,106,2.59,1.55
11605,2018-02-04 00:00:00,1610612743,1610612744,Denver Nuggets,Golden State Warriors,115,108,2.74,1.48
11606,2018-02-04 00:00:00,1610612750,1610612740,Minnesota Timberwolves,New Orleans Pelicans,118,107,1.27,3.98
11607,2018-02-04 00:00:00,1610612759,1610612762,San Antonio Spurs,Utah Jazz,111,120,1.38,3.22
11608,2018-02-03 23:30:00,1610612739,1610612745,Cleveland Cavaliers,Houston Rockets,88,120,2.41,1.62
11609,2018-02-05 22:30:00,1610612748,1610612753,Miami Heat,Orlando Magic,109,111,1.25,4.18
11610,2018-02-05 22:00:00,1610612765,1610612757,Detroit Pistons,Portland Trail Blazers,111,91,1.73,2.19
11611,2018-02-05 22:00:00,1610612754,1610612764,Indiana Pacers,Washington Wizards,102,111,2.29,1.67
11612,2018-02-06 22:30:00,1610612737,1610612763,Atlanta Hawks,Memphis Grizzlies,108,82,1.66,2.31
11613,2018-02-06 22:30:00,1610612751,1610612745,Brooklyn Nets,Houston Rockets,113,123,6.10,1.15
11614,2018-02-06 22:30:00,1610612752,1610612749,New York Knicks,Milwaukee Bucks,89,103,1.85,2.01
11615,2018-02-06 22:30:00,1610612761,1610612738,Toronto Raptors,Boston Celtics,111,91,1.47,2.80
11616,2018-02-06 22:00:00,1610612753,1610612739,Orlando Magic,Cleveland Cavaliers,116,98,3.44,1.34
11617,2018-02-07 01:30:00,1610612746,1610612742,Los Angeles Clippers,Dallas Mavericks,104,101,1.39,3.17
11618,2018-02-07 01:00:00,1610612758,1610612741,Sacramento Kings,Chicago Bulls,104,98,1.77,2.13
11619,2018-02-07 00:00:00,1610612743,1610612766,Denver Nuggets,Charlotte Hornets,121,104,1.56,2.53
11620,2018-02-06 23:00:00,1610612740,1610612762,New Orleans Pelicans,Utah Jazz,109,133,1.92,1.93
11621,2018-02-07 22:30:00,1610612748,1610612745,Miami Heat,Houston Rockets,101,109,2.64,1.52
11622,2018-02-07 22:00:00,1610612765,1610612751,Detroit Pistons,Brooklyn Nets,115,106,1.21,4.74
11623,2018-02-08 01:30:00,1610612744,1610612760,Golden State Warriors,Oklahoma City Thunder,105,125,1.18,5.24
11624,2018-02-08 01:30:00,1610612747,1610612756,Los Angeles Lakers,Phoenix Suns,112,93,1.29,3.83
11625,2018-02-07 23:00:00,1610612755,1610612764,Philadelphia 76ers,Washington Wizards,115,102,1.38,3.21
11626,2018-02-08 22:30:00,1610612761,1610612752,Toronto Raptors,New York Knicks,113,88,1.08,9.17
11627,2018-02-08 22:00:00,1610612753,1610612737,Orlando Magic,Atlanta Hawks,100,98,2.08,1.80
11628,2018-02-09 01:30:00,1610612756,1610612759,Phoenix Suns,San Antonio Spurs,81,129,5.75,1.16
11629,2018-02-08 23:00:00,1610612739,1610612750,Cleveland Cavaliers,Minnesota Timberwolves,140,138,2.35,1.64
11630,2018-02-08 23:00:00,1610612763,1610612762,Memphis Grizzlies,Utah Jazz,88,92,3.26,1.37
11631,2018-02-09 01:30:00,1610612744,1610612742,Golden State Warriors,Dallas Mavericks,121,103,1.08,9.48
11632,2018-02-09 01:00:00,1610612757,1610612766,Portland Trail Blazers,Charlotte Hornets,109,103,1.65,2.34
11633,2018-02-08 23:00:00,1610612764,1610612738,Washington Wizards,Boston Celtics,104,110,2.10,1.79
11634,2018-02-09 22:30:00,1610612737,1610612739,Atlanta Hawks,Cleveland Cavaliers,107,123,2.12,1.77
11635,2018-02-09 22:30:00,1610612738,1610612754,Boston Celtics,Indiana Pacers,91,97,1.58,2.50
11636,2018-02-09 22:00:00,1610612765,1610612746,Detroit Pistons,Los Angeles Clippers,95,108,1.64,2.36
11637,2018-02-09 22:00:00,1610612755,1610612740,Philadelphia 76ers,New Orleans Pelicans,100,82,1.43,2.99
11638,2018-02-10 01:30:00,1610612747,1610612760,Los Angeles Lakers,Oklahoma City Thunder,106,81,1.85,2.02
11639,2018-02-10 22:00:00,1610612753,1610612749,Orlando Magic,Milwaukee Bucks,104,111,2.75,1.49
11640,2018-02-10 22:00:00,1610612755,1610612746,Philadelphia 76ers,Los Angeles Clippers,112,98,1.52,2.66
11641,2018-02-10 21:00:00,1610612751,1610612740,Brooklyn Nets,New Orleans Pelicans,128,138,2.17,1.74
11642,2018-02-11 01:30:00,1610612758,1610612757,Sacramento Kings,Portland Trail Blazers,100,118,2.72,1.49
11643,2018-02-11 00:30:00,1610612741,1610612750,Chicago Bulls,Minnesota Timberwolves,114,113,3.56,1.33
