,TEAM_ABBV,TEAM_ID,DATE,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,STREAK_A,PER_A,WINNER
1743,BKN,1610612751,2019-03-04,127,88,0.565,0.415,0.737,48,13,1,0.49230769230769234,0.5,1447.1182507020276,-3,16.720329713940966,1
1744,ATL,1610612737,2019-03-04,113,114,0.418,0.37,0.8,42,14,2,0.34375,0.6,1384.664798597247,1,16.251914731298765,0
1745,MIA,1610612748,2019-03-04,114,113,0.557,0.391,0.708,40,19,7,0.45161290322580644,0.4,1460.4380312464064,1,15.315257618047058,1
1746,NOP,1610612740,2019-03-04,115,112,0.479,0.45,0.778,44,8,5,0.4461538461538462,0.5,1490.7954321024022,2,19.052304856860268,1
1747,UTA,1610612762,2019-03-04,112,115,0.467,0.368,0.857,47,18,6,0.5806451612903226,0.8,1604.868489973382,4,19.049050602347975,0
1748,SAC,1610612758,2019-03-04,115,108,0.47,0.379,0.788,43,14,3,0.5,0.7,1479.5030727748642,-3,16.98634764940982,1
1749,NYK,1610612752,2019-03-04,108,115,0.459,0.414,0.643,48,18,5,0.20634920634920634,0.2,1304.0232036690702,-2,14.562809949943986,0
1750,PHI,1610612755,2019-03-05,114,106,0.472,0.393,0.905,50,11,4,0.6349206349206349,0.5,1593.7026906088083,-1,17.440540586034324,1
1751,ORL,1610612753,2019-03-05,106,114,0.452,0.406,0.75,44,12,2,0.46153846153846156,0.5,1533.1286351917377,-1,19.18291069932287,0
1752,GSW,1610612744,2019-03-05,95,128,0.4,0.229,0.826,45,22,2,0.6984126984126984,0.8,1642.1341191063475,1,21.779481015808837,0
1753,BOS,1610612738,2019-03-05,128,95,0.51,0.412,0.941,46,11,5,0.59375,0.4,1566.1565868832645,-1,18.16316506902083,1
1754,IND,1610612754,2019-03-05,105,96,0.452,0.44,0.75,50,12,9,0.640625,0.7,1575.5207345950853,-1,19.797686175369048,1
1755,CHI,1610612741,2019-03-05,96,105,0.387,0.16,0.833,49,10,7,0.28125,0.6,1385.5627881994137,-1,18.691204306512983,0
1756,OKC,1610612760,2019-03-05,120,131,0.447,0.391,0.581,45,12,8,0.6190476190476191,0.5,1565.364986955474,1,22.16850995620798,0
1757,MIN,1610612750,2019-03-05,131,120,0.528,0.5,0.743,52,10,2,0.4603174603174603,0.6,1478.1588456294974,-3,20.161126082479026,1
1758,HOU,1610612745,2019-03-05,107,95,0.447,0.441,0.889,43,10,6,0.6031746031746031,0.7,1595.5227799131496,5,19.782852370475517,1
1759,TOR,1610612761,2019-03-05,95,107,0.416,0.281,0.75,47,13,5,0.71875,0.8,1625.7155730412253,-1,21.94542733527951,0
1760,MEM,1610612763,2019-03-05,120,111,0.533,0.481,0.75,34,17,5,0.38461538461538464,0.4,1414.5950509589843,-1,16.027880548257144,1
1761,POR,1610612757,2019-03-05,111,120,0.532,0.31,0.857,36,20,4,0.6190476190476191,0.6,1625.0588145486654,1,21.790114062230003,0
1762,LAL,1610612747,2019-03-06,99,115,0.476,0.226,0.522,41,12,4,0.46875,0.4,1416.931911866835,-3,11.057954082950818,0
1763,DEN,1610612743,2019-03-06,115,99,0.459,0.31,0.706,55,8,3,0.6666666666666666,0.4,1580.6396058454334,-3,18.965908106747193,1
1764,CHI,1610612741,2019-03-06,108,107,0.441,0.261,0.741,47,13,3,0.27692307692307694,0.2,1381.3216476736663,-2,18.079326727617566,1
1765,PHI,1610612755,2019-03-06,107,108,0.46,0.333,0.792,46,15,5,0.640625,0.7,1600.8676939849852,1,18.263627108638627,0
1766,PHX,1610612756,2019-03-06,107,96,0.481,0.414,0.773,31,13,9,0.2153846153846154,0.4,1316.0628601121637,2,18.552510761926634,1
1767,NYK,1610612752,2019-03-06,96,107,0.455,0.4,0.8,46,22,7,0.203125,0.1,1300.0845253333573,-3,18.832088927761795,0
1768,BKN,1610612751,2019-03-06,113,107,0.473,0.364,0.577,50,14,7,0.5,0.5,1473.0710541664953,1,18.28931221728711,1
1769,CLE,1610612739,2019-03-06,107,113,0.402,0.421,0.724,47,18,3,0.25,0.3,1327.3561707274257,1,19.800923867887946,0
1770,DET,1610612765,2019-03-06,131,114,0.538,0.424,0.773,42,5,3,0.5,0.7,1523.3076690179025,2,18.638432125279287,1
1771,MIN,1610612750,2019-03-06,114,131,0.488,0.444,0.952,37,13,5,0.46875,0.2,1492.9062969090996,1,22.71003195928384,0
1772,SAS,1610612759,2019-03-06,111,104,0.494,0.303,0.722,49,16,9,0.5538461538461539,0.2,1520.476681731368,3,17.329429905945705,1
1773,ATL,1610612737,2019-03-06,104,111,0.391,0.302,0.792,47,14,2,0.3384615384615385,0.3,1381.672097741645,-1,16.8921621101255,0
1774,SAC,1610612758,2019-03-06,109,111,0.5,0.448,0.727,40,18,4,0.5079365079365079,0.7,1483.4417511105771,1,17.504056410527152,0
1775,BOS,1610612738,2019-03-06,111,109,0.506,0.394,0.857,35,18,1,0.6,0.5,1596.487375973253,1,16.267846846386462,1
1776,CHA,1610612766,2019-03-06,84,91,0.366,0.389,0.667,40,21,4,0.4603174603174603,0.5,1460.0087696460637,-1,18.38407952461463,0
1777,MIA,1610612748,2019-03-06,91,84,0.422,0.346,0.545,51,18,7,0.4603174603174603,0.4,1463.4307321020083,2,16.750919276965348,1
1778,WAS,1610612764,2019-03-06,132,123,0.538,0.364,0.8,49,13,2,0.4126984126984127,0.5,1464.7558197371861,1,20.245322260239757,1
1779,DAL,1610612742,2019-03-06,123,132,0.484,0.366,0.643,39,7,2,0.42857142857142855,0.3,1415.345089300904,-2,15.682635599553846,0
1780,NOP,1610612740,2019-03-06,104,114,0.461,0.375,0.65,41,18,4,0.45454545454545453,0.4,1498.8977844559895,3,16.22936996466925,0
1781,UTA,1610612762,2019-03-06,114,104,0.523,0.267,0.636,45,20,8,0.5714285714285714,0.5,1596.7661376197948,-1,18.63295405325787,1
1782,OKC,1610612760,2019-03-07,129,121,0.457,0.296,0.781,58,16,5,0.609375,0.5,1550.6175356758717,-1,16.138806470515696,1
1783,POR,1610612757,2019-03-07,121,129,0.394,0.22,0.809,51,14,8,0.609375,0.9,1607.0205132513743,-1,19.32846639364707,0
1784,IND,1610612754,2019-03-07,98,117,0.389,0.378,0.7,40,11,7,0.6461538461538462,0.4,1579.7618751208327,1,18.922025139517938,0
1785,MIL,1610612749,2019-03-07,117,98,0.5,0.4,0.81,52,13,10,0.75,0.8,1661.0507232316322,-2,23.379836816210048,1
1786,DEN,1610612743,2019-03-08,105,122,0.379,0.364,0.771,46,19,3,0.671875,0.5,1587.6111922005325,1,16.572033618721722,0
1787,GSW,1610612744,2019-03-08,122,105,0.536,0.514,0.667,43,17,10,0.6875,0.7,1611.803330016359,-1,22.952108911833477,1
1788,CHI,1610612741,2019-03-08,104,112,0.512,0.294,0.652,35,16,4,0.2878787878787879,0.3,1388.9673102082409,1,19.976079101912173,0
1789,DET,1610612765,2019-03-08,112,104,0.542,0.333,0.619,41,17,9,0.5079365079365079,0.5,1536.3592884238271,3,19.745049066971962,1
1790,OKC,1610612760,2019-03-08,110,118,0.402,0.25,0.654,52,11,7,0.6153846153846154,0.5,1561.656060502916,1,18.31262829666866,0
1791,LAC,1610612746,2019-03-08,118,110,0.453,0.36,0.674,53,10,4,0.5606060606060606,0.4,1516.0790106215654,3,20.807125531085745,1
1792,DAL,1610612742,2019-03-08,106,111,0.472,0.294,0.75,42,14,3,0.421875,0.2,1407.3041505901924,-3,16.3470961798429,0
1793,ORL,1610612753,2019-03-08,111,106,0.483,0.483,0.722,48,16,5,0.45454545454545453,0.5,1525.9636318155608,-2,20.142844688716192,1
1794,HOU,1610612745,2019-03-08,107,91,0.494,0.317,0.667,43,17,0,0.609375,0.7,1608.480653308367,6,18.746703689329642,1
1795,PHI,1610612755,2019-03-08,91,107,0.368,0.115,0.783,59,18,4,0.6307692307692307,0.7,1593.2220314504107,-1,18.947935851428735,0
1796,CLE,1610612739,2019-03-08,110,126,0.481,0.442,0.813,28,15,1,0.24615384615384617,0.3,1323.17616663863,-1,17.961975555187916,0
1797,MIA,1610612748,2019-03-08,126,110,0.57,0.48,0.727,45,12,5,0.46875,0.4,1471.7378989255844,3,18.28189036456917,1
1798,CHA,1610612766,2019-03-08,112,111,0.417,0.341,0.9,52,14,8,0.453125,0.4,1451.7016028224875,-2,17.69840609940443,1
1799,WAS,1610612764,2019-03-08,111,112,0.465,0.333,0.846,46,14,5,0.421875,0.3,1472.7967584478977,2,20.56553614849374,0
1800,UTA,1610612762,2019-03-08,104,114,0.427,0.375,0.667,41,13,10,0.578125,0.6,1603.7486782321803,1,18.874533267684836,0
1801,MEM,1610612763,2019-03-08,114,104,0.511,0.409,0.867,43,11,5,0.3939393939393939,0.5,1432.6333522562754,1,15.210274166256237,1
1802,NOP,1610612740,2019-03-08,104,127,0.41,0.256,0.615,51,17,0,0.44776119402985076,0.3,1491.915243843604,-1,14.71554309926407,0
1803,TOR,1610612761,2019-03-08,127,104,0.535,0.351,0.889,51,16,12,0.7076923076923077,0.6,1612.757699646008,-2,16.545838235509127,1
1804,BOS,1610612738,2019-03-09,120,107,0.516,0.368,0.714,43,13,5,0.6060606060606061,0.6,1599.5255539920847,2,19.444606620895144,1
1805,LAL,1610612747,2019-03-09,107,120,0.484,0.185,0.778,43,12,4,0.46153846153846156,0.4,1409.9603255117358,-4,10.932118512088838,0
1806,NYK,1610612752,2019-03-09,94,102,0.372,0.286,0.667,58,10,5,0.2,0.2,1289.7118000182707,-4,17.403476781878165,0
1807,SAC,1610612758,2019-03-09,102,94,0.379,0.333,0.818,53,7,3,0.5,0.3,1480.4035730917453,-1,18.283297573274236,1
1808,POR,1610612757,2019-03-09,127,120,0.5,0.448,0.778,52,17,7,0.6,0.8,1595.98198842433,-2,20.540319587581582,1
1809,PHX,1610612756,2019-03-09,120,127,0.417,0.333,0.862,43,8,5,0.22727272727272727,0.1,1326.4355854272503,3,17.60224293370796,0
1810,MIL,1610612749,2019-03-09,131,114,0.489,0.386,0.867,55,13,2,0.7538461538461538,0.8,1672.4827585871028,1,22.623227978538974,1
1811,CHA,1610612766,2019-03-09,114,131,0.473,0.385,0.786,35,13,2,0.46153846153846156,0.4,1456.0622144068604,1,16.783584152866112,0
1812,BKN,1610612751,2019-03-09,114,112,0.384,0.341,0.611,54,14,3,0.5074626865671642,0.4,1477.251058255291,2,18.33011478812751,1
1813,ATL,1610612737,2019-03-09,112,114,0.371,0.195,0.813,57,10,2,0.3333333333333333,0.3,1376.9739395208671,-2,17.124894587175003,0
1814,MIN,1610612750,2019-03-09,135,130,0.447,0.333,0.875,55,10,3,0.46153846153846156,0.7,1479.854677503175,-1,21.28044877330658,1
1815,WAS,1610612764,2019-03-09,130,135,0.48,0.364,0.75,50,19,5,0.4153846153846154,0.2,1468.4361468635248,-1,19.428454429038265,0
1816,IND,1610612754,2019-03-10,89,106,0.373,0.313,0.595,44,14,4,0.6363636363636364,0.4,1568.329839765362,-1,17.767468760969756,0
1817,PHI,1610612755,2019-03-10,106,89,0.437,0.304,0.767,52,13,3,0.6212121212121212,0.6,1579.9425733308597,-2,19.326509545426386,1
1818,GSW,1610612744,2019-03-10,111,115,0.442,0.233,0.773,49,17,6,0.6923076923076923,0.7,1625.1737694887331,1,21.581832920054172,0
1819,PHX,1610612756,2019-03-10,115,111,0.488,0.4,0.778,48,17,4,0.22388059701492538,0.1,1324.0154957753384,-1,19.27247548188701,1
1820,SAS,1610612759,2019-03-10,121,114,0.49,0.414,0.733,46,5,3,0.5606060606060606,0.8,1525.174839952146,4,17.06104129115888,1
1821,MIL,1610612749,2019-03-10,114,121,0.471,0.389,0.72,45,10,2,0.7575757575757576,0.8,1678.0620132900233,2,21.485920870218738,0
1822,MIA,1610612748,2019-03-10,104,125,0.457,0.296,0.571,36,14,0,0.47692307692307695,0.4,1479.2354446115426,4,16.99758646660365,0
1823,TOR,1610612761,2019-03-10,125,104,0.568,0.525,0.769,44,21,8,0.7121212121212122,0.6,1623.7232617068994,1,15.771456912288546,1
1824,DET,1610612765,2019-03-10,131,108,0.538,0.543,0.636,44,8,1,0.515625,0.7,1541.228331636456,4,22.34765694147296,1
1825,CHI,1610612741,2019-03-10,108,131,0.5,0.5,0.654,37,10,5,0.2835820895522388,0.6,1384.098266995612,-1,15.080370992267634,0
1826,HOU,1610612745,2019-03-10,94,93,0.364,0.308,0.636,41,13,4,0.6153846153846154,0.7,1621.760111427918,7,18.51478495778922,1
1827,DAL,1610612742,2019-03-10,93,94,0.413,0.281,0.815,51,17,9,0.4153846153846154,0.5,1402.9904498293852,-4,15.852217328256371,0
1828,ATL,1610612737,2019-03-10,128,116,0.49,0.459,0.833,56,10,5,0.3283582089552239,0.3,1373.7572261983514,-3,16.207048350392288,1
1829,NOP,1610612740,2019-03-10,116,128,0.446,0.439,1.0,42,8,9,0.4411764705882353,0.5,1480.9496817827126,-2,14.224680235517807,0
1830,MIN,1610612750,2019-03-10,103,92,0.447,0.3,0.769,40,11,10,0.4696969696969697,0.7,1486.5992412920082,1,15.792513651205795,1
1831,NYK,1610612752,2019-03-10,92,103,0.43,0.4,0.571,43,19,8,0.19696969696969696,0.1,1285.7703533066415,-5,17.378746265812364,0
1832,MEM,1610612763,2019-03-10,105,97,0.415,0.29,0.903,45,12,6,0.40298507462686567,0.6,1450.1419433225406,2,20.680701521175315,1
1833,ORL,1610612753,2019-03-10,97,105,0.356,0.316,0.852,53,14,4,0.4626865671641791,0.5,1530.277332576368,1,18.63082801923796,0
1834,BKN,1610612751,2019-03-11,103,75,0.494,0.355,0.636,53,17,4,0.5147058823529411,0.5,1480.4677715778066,3,16.916183887925342,1
1835,DET,1610612765,2019-03-11,75,103,0.278,0.235,0.813,49,13,3,0.5230769230769231,0.6,1550.4774948253348,5,20.68607491930922,0
1836,LAC,1610612746,2019-03-11,140,115,0.616,0.464,0.84,47,20,1,0.5671641791044776,0.5,1526.7309594393626,4,17.657485326208487,1
1837,BOS,1610612738,2019-03-11,115,140,0.484,0.389,0.684,29,13,4,0.6119402985074627,0.7,1604.8747351368497,3,18.344922784676722,0
1838,CLE,1610612739,2019-03-11,126,101,0.468,0.439,0.952,51,15,1,0.24242424242424243,0.5,1315.678620952672,-2,16.003854370936473,1
1839,TOR,1610612761,2019-03-11,101,126,0.476,0.282,0.588,43,20,3,0.7164179104477612,0.6,1632.9377935785485,2,21.566889663653114,0
1840,CHA,1610612766,2019-03-11,106,118,0.427,0.39,0.933,39,12,4,0.45454545454545453,0.3,1450.48295970394,-1,15.375882367621788,0
1841,HOU,1610612745,2019-03-11,118,106,0.418,0.395,0.926,55,14,4,0.6212121212121212,0.7,1623.2811404173642,8,18.12601244112801,1
1842,UTA,1610612762,2019-03-11,89,98,0.364,0.302,0.706,48,14,6,0.5692307692307692,0.8,1586.2400871659152,-1,18.589537109867184,0
1843,OKC,1610612760,2019-03-11,98,89,0.456,0.318,0.704,48,16,5,0.6060606060606061,0.4,1551.004111685119,-1,17.628712902884452,1
1844,WAS,1610612764,2019-03-11,121,115,0.465,0.378,0.818,47,17,1,0.4090909090909091,0.6,1461.6915830746916,-2,19.19394323063777,1
1845,SAC,1610612758,2019-03-11,115,121,0.451,0.333,0.75,47,16,3,0.5076923076923077,0.4,1484.3450198033745,1,18.11888915170309,0
1846,PHI,1610612755,2019-03-12,106,99,0.494,0.348,0.824,60,22,7,0.6268656716417911,0.6,1593.9703298649742,1,17.19404775182013,1
1847,CLE,1610612739,2019-03-12,99,106,0.396,0.342,0.75,37,8,2,0.2537313432835821,0.2,1359.9383072550095,1,16.246027930039403,0
1848,CHI,1610612741,2019-03-12,107,123,0.462,0.407,1.0,44,16,0,0.27941176470588236,0.3,1374.8491038067332,-2,18.24223285457174,0
1849,LAL,1610612747,2019-03-12,123,107,0.547,0.394,0.8,41,14,5,0.45454545454545453,0.2,1404.6111443669708,-5,15.326209418155933,1
1850,LAC,1610612746,2019-03-12,104,125,0.4,0.6,0.704,51,12,3,0.5735294117647058,0.6,1551.7049008643555,5,20.09376577073658,0
1851,POR,1610612757,2019-03-12,125,104,0.49,0.387,0.731,50,12,3,0.6060606060606061,0.6,1598.4020780762419,1,21.03828260099891,1
1852,NYK,1610612752,2019-03-12,98,103,0.438,0.464,0.833,48,19,5,0.19402985074626866,0.1,1281.228232646241,-6,16.158754428695893,0
1853,IND,1610612754,2019-03-12,103,98,0.435,0.286,0.724,42,10,3,0.6268656716417911,0.7,1554.3020832312475,-2,17.318814205712904,1
1854,SAS,1610612759,2019-03-12,112,105,0.524,0.364,1.0,38,12,3,0.5671641791044776,0.3,1538.7251433359752,5,17.29885249368541,1
1855,DAL,1610612742,2019-03-12,105,112,0.463,0.359,0.577,38,14,2,0.4090909090909091,0.4,1401.469420839939,-5,16.94037296134491,0
1856,MIN,1610612750,2019-03-12,107,133,0.461,0.367,1.0,35,15,6,0.47761194029850745,0.1,1491.1413619524087,2,17.595303636035943,0
1857,DEN,1610612743,2019-03-12,133,107,0.6,0.6,0.867,36,14,6,0.6615384615384615,0.8,1574.2407527281584,-1,18.07797207618563,1
1858,NOP,1610612740,2019-03-12,113,130,0.43,0.213,0.688,50,15,4,0.43478260869565216,0.3,1464.4152469767398,-3,13.606445921986825,0
1859,MIL,1610612749,2019-03-12,130,113,0.495,0.278,0.857,52,13,4,0.746268656716418,0.7,1664.511709906194,-1,19.417662202468804,1
1860,UTA,1610612762,2019-03-13,114,97,0.467,0.364,0.72,52,12,4,0.5606060606060606,0.5,1575.2115692864422,-2,19.699943909773886,1
1861,PHX,1610612756,2019-03-13,97,114,0.439,0.368,0.783,35,12,3,0.23529411764705882,0.4,1338.1772646827867,1,20.387783267943327,0
1862,GSW,1610612744,2019-03-13,106,104,0.494,0.375,1.0,44,15,2,0.6818181818181818,0.7,1611.0120005812848,-1,19.419674216981253,1
1863,HOU,1610612745,2019-03-13,104,106,0.474,0.268,0.826,31,11,3,0.6268656716417911,0.8,1628.801224276662,9,19.838976189361855,0
1864,MIA,1610612748,2019-03-13,108,74,0.464,0.393,0.792,51,11,5,0.4696969696969697,0.4,1470.0209127398934,-1,14.127506534681679,1
1865,DET,1610612765,2019-03-13,74,108,0.351,0.216,0.667,37,18,7,0.5151515151515151,0.6,1524.064732276292,-1,21.494118000342244,0
1866,ATL,1610612737,2019-03-13,132,111,0.505,0.378,0.786,51,12,9,0.3382352941176471,0.4,1390.2916610043242,1,17.169383277584153,1
1867,MEM,1610612763,2019-03-13,111,132,0.427,0.35,0.808,35,14,6,0.4117647058823529,0.2,1462.0419059830451,3,19.32922644664317,0
1868,ORL,1610612753,2019-03-13,90,100,0.389,0.364,0.889,48,11,3,0.45588235294117646,0.5,1518.3773699158635,-1,17.958054236117903,0
1869,WAS,1610612764,2019-03-13,100,90,0.467,0.296,0.667,46,9,2,0.417910447761194,0.6,1470.0798036500394,1,19.93448727990592,1
1870,BKN,1610612751,2019-03-13,96,108,0.417,0.371,0.684,43,17,5,0.5217391304347826,0.5,1506.8805341268494,4,19.02625956658219,0
1871,OKC,1610612760,2019-03-13,108,96,0.427,0.393,0.789,51,12,6,0.6119402985074627,0.8,1562.0326295645918,1,17.223824372373006,1
1872,SAC,1610612758,2019-03-14,120,126,0.505,0.324,0.565,47,10,2,0.5,0.3,1475.9567992280267,-1,18.852476392410537,0
1873,BOS,1610612738,2019-03-14,126,120,0.505,0.321,0.731,52,13,2,0.6029411764705882,0.5,1579.9007937118567,-1,18.355841400705863,1
1874,CLE,1610612739,2019-03-14,91,120,0.407,0.226,0.933,43,16,4,0.25,0.2,1357.0141825448902,-1,17.563599327434513,0
1875,ORL,1610612753,2019-03-14,120,91,0.484,0.452,0.762,50,9,3,0.4492753623188406,0.6,1506.0917890825124,-2,18.297663028510293,1
1876,UTA,1610612762,2019-03-14,120,100,0.494,0.342,0.704,49,12,8,0.5671641791044776,0.7,1580.2231476677728,1,19.112721074575113,1
1877,MIN,1610612750,2019-03-14,100,120,0.462,0.208,0.733,38,11,2,0.47058823529411764,0.1,1476.9923940696142,-1,18.12905566456353,0
1878,IND,1610612754,2019-03-14,108,106,0.451,0.318,0.844,39,16,3,0.6323529411764706,0.8,1556.2882097427528,1,17.90872267829711,1
1879,OKC,1610612760,2019-03-14,106,108,0.442,0.467,0.8,44,18,5,0.6176470588235294,0.4,1571.4227582788153,2,19.349731584139928,0
1880,DEN,1610612743,2019-03-14,100,99,0.481,0.276,0.824,44,11,7,0.6666666666666666,0.8,1588.389720610953,1,19.596232079236888,1
1881,DAL,1610612742,2019-03-14,99,100,0.425,0.324,0.765,40,9,1,0.40298507462686567,0.2,1396.7370427497433,-6,17.793759115464088,0
1882,TOR,1610612761,2019-03-14,111,98,0.396,0.39,0.793,52,17,6,0.7058823529411765,0.7,1588.678107276211,-1,17.669921099024418,1
1883,LAL,1610612747,2019-03-14,98,111,0.447,0.226,0.625,46,21,3,0.4626865671641791,0.3,1417.1693727598904,1,12.490531374576872,0
1884,PHI,1610612755,2019-03-15,123,114,0.505,0.292,0.889,49,11,6,0.6323529411764706,0.6,1596.8944545750935,2,18.825879096221353,1
1885,SAC,1610612758,2019-03-15,114,123,0.457,0.333,0.792,40,9,2,0.4925373134328358,0.3,1470.8920334145266,-2,18.17161363937323,0
1886,SAS,1610612759,2019-03-15,109,83,0.534,0.333,0.8,45,10,6,0.5735294117647058,0.8,1543.4575214261708,6,19.203609085674934,1
1887,NYK,1610612752,2019-03-15,83,109,0.407,0.4,0.556,41,16,4,0.19117647058823528,0.1,1279.2421061347356,-7,16.629963395373796,0
1888,CHI,1610612741,2019-03-15,121,128,0.525,0.524,0.788,44,17,6,0.2753623188405797,0.6,1362.2908754138136,-3,18.176730344487595,0
1889,LAC,1610612746,2019-03-15,128,121,0.444,0.5,0.857,43,8,5,0.5652173913043478,0.6,1537.5503288290063,-1,21.202243083851748,1
1890,HOU,1610612745,2019-03-15,108,102,0.434,0.275,0.758,42,14,6,0.6176470588235294,0.7,1623.6488517383705,-1,19.15392064074396,1
1891,PHX,1610612756,2019-03-15,102,108,0.427,0.269,0.76,49,21,4,0.2318840579710145,0.2,1333.1656863014562,-1,18.50400368878421,0
1892,MIA,1610612748,2019-03-15,98,113,0.409,0.364,0.56,45,12,5,0.47761194029850745,0.5,1498.9288161319632,1,18.756777435632852,0
1893,MIL,1610612749,2019-03-15,113,98,0.477,0.364,0.708,52,15,9,0.75,0.7,1670.576162001152,1,21.6338107556678,1
1894,DET,1610612765,2019-03-15,111,97,0.43,0.436,0.625,50,15,4,0.5074626865671642,0.8,1495.1568288842223,-2,19.69696729179001,1
1895,LAL,1610612747,2019-03-15,97,111,0.419,0.24,0.731,47,14,4,0.45588235294117646,0.2,1411.319945364531,-1,13.037300329849057,0
1896,WAS,1610612764,2019-03-15,110,116,0.488,0.382,0.789,45,17,5,0.4264705882352941,0.6,1482.3653844833905,2,18.80221351526682,0
1897,CHA,1610612766,2019-03-15,116,110,0.455,0.452,0.833,46,12,7,0.44776119402985076,0.3,1444.9628758446422,-2,17.285672913884763,1
1898,POR,1610612757,2019-03-15,122,110,0.448,0.37,0.813,54,15,8,0.6119402985074627,0.6,1612.5566501115911,2,18.513832126964108,1
1899,NOP,1610612740,2019-03-15,110,122,0.479,0.267,0.48,45,11,6,0.42857142857142855,0.3,1458.350794881782,-4,15.363155026741403,0
1900,POR,1610612757,2019-03-16,103,108,0.416,0.25,0.857,51,9,2,0.6176470588235294,0.7,1618.5974127403083,3,20.380084556790745,0
1901,SAS,1610612759,2019-03-16,108,103,0.468,0.471,0.867,44,10,10,0.5797101449275363,0.9,1549.2952461461384,7,18.40166967763667,1
1902,BOS,1610612738,2019-03-16,129,120,0.473,0.361,0.757,46,14,7,0.6086956521739131,0.6,1584.9655595253569,1,18.349727516952882,1
1903,ATL,1610612737,2019-03-16,120,129,0.43,0.375,0.792,50,17,5,0.34782608695652173,0.5,1411.932415251951,2,22.660360797530885,0
1904,BKN,1610612751,2019-03-16,98,114,0.347,0.333,0.909,44,7,5,0.5142857142857142,0.4,1497.490405412626,-1,16.813994110621472,0
1905,UTA,1610612762,2019-03-16,114,98,0.429,0.361,0.742,65,15,7,0.5735294117647058,0.7,1590.985971486687,2,20.79304131945757,1
1906,DAL,1610612742,2019-03-16,121,116,0.517,0.471,0.813,40,5,5,0.39705882352941174,0.3,1394.9908290053168,-7,13.784724429558226,1
1907,CLE,1610612739,2019-03-16,116,121,0.465,0.395,0.955,33,6,0,0.2463768115942029,0.2,1345.664838972154,-2,18.031234342284698,0
1908,IND,1610612754,2019-03-16,100,102,0.453,0.25,0.703,41,11,2,0.6376811594202898,0.3,1561.3922181808045,2,18.478071693886235,0
1909,DEN,1610612743,2019-03-16,102,100,0.476,0.289,0.65,39,11,5,0.6716417910447762,0.8,1590.1359343553795,2,19.497122097384135,1
1910,MEM,1610612763,2019-03-16,128,135,0.533,0.364,0.769,40,10,3,0.4057971014492754,0.2,1440.4011517354184,-1,16.486448375091882,0
1911,WAS,1610612764,2019-03-16,135,128,0.506,0.486,0.837,45,13,7,0.42028985507246375,0.6,1473.5393115068334,-1,18.1725689746614,1
1912,OKC,1610612760,2019-03-16,88,110,0.323,0.317,0.565,52,16,5,0.6086956521739131,0.8,1566.3187498407635,-1,16.101915903731918,0
1913,GSW,1610612744,2019-03-16,110,88,0.47,0.429,0.773,53,17,6,0.6865671641791045,0.7,1616.1643731195763,1,19.475935400165927,1
1914,PHX,1610612756,2019-03-16,138,136,0.51,0.31,0.75,48,22,7,0.22857142857142856,0.2,1331.1811945272366,-2,16.135241236516904,1
1915,NOP,1610612740,2019-03-16,136,138,0.461,0.5,0.659,57,23,4,0.4225352112676056,0.3,1452.3100322530647,-5,18.89090013199662,0
1916,LAL,1610612747,2019-03-17,123,124,0.485,0.259,0.786,35,10,5,0.4492753623188406,0.2,1402.119981189338,-2,13.723178430398839,0
1917,NYK,1610612752,2019-03-17,124,123,0.579,0.462,0.828,45,24,5,0.18840579710144928,0.2,1273.404381414768,-8,14.190309662473654,1
1918,BKN,1610612751,2019-03-17,116,119,0.42,0.368,0.72,51,14,7,0.5070422535211268,0.3,1487.847514744463,-2,18.156864435090828,0
1919,LAC,1610612746,2019-03-17,119,116,0.433,0.387,0.821,54,14,6,0.5714285714285714,0.7,1541.493281303128,1,21.879445605806268,1
1920,ATL,1610612737,2019-03-17,91,101,0.418,0.229,0.7,50,18,3,0.34285714285714286,0.4,1407.3201204907082,-1,17.760587278093546,0
1921,ORL,1610612753,2019-03-17,101,91,0.388,0.243,0.788,55,15,3,0.45714285714285713,0.7,1517.4411326552486,1,16.031826629489707,1
1922,MIN,1610612750,2019-03-17,102,117,0.413,0.313,0.696,52,14,4,0.463768115942029,0.1,1466.2295702507,-2,20.65858820698514,0
1923,HOU,1610612745,2019-03-17,117,102,0.457,0.42,0.714,44,10,3,0.6231884057971014,0.7,1625.63334351259,1,17.191875341456573,1
1924,MIA,1610612748,2019-03-17,93,75,0.395,0.394,0.632,55,12,7,0.47058823529411764,0.5,1492.5057774757697,-1,16.78400637430373,1
1925,CHA,1610612766,2019-03-17,75,93,0.313,0.194,0.889,44,13,5,0.45588235294117646,0.3,1453.7889488211993,1,17.80093034786003,0
1926,TOR,1610612761,2019-03-17,107,110,0.476,0.5,0.786,38,12,2,0.7101449275362319,0.6,1594.5275346715705,1,19.738414634074232,0
1927,DET,1610612765,2019-03-17,110,107,0.47,0.296,0.889,44,10,3,0.5147058823529411,0.9,1504.3567930594152,1,18.737933964071452,1
1928,PHI,1610612755,2019-03-17,130,125,0.47,0.469,0.7,54,13,2,0.6376811594202898,0.6,1602.6636616062676,3,19.0458721127179,1
