,TEAM_ABBV,TEAM_ID,DATE,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,STREAK_A,PER_A,WINNER
187,NOH,1610612740,2010-11-19,108,101,0.459,0.28,0.767,43,10,9,0.9,1.0,1568.2652175256942,1,17.168894949563594,1
188,MIN,1610612750,2010-11-19,95,112,0.396,0.231,0.81,47,17,11,0.3076923076923077,0.6,1435.0367957890853,1,14.095818346138083,0
189,LAL,1610612747,2010-11-19,112,95,0.471,0.526,0.846,46,15,8,0.8333333333333334,0.8,1581.7031441229399,2,19.885542718754195,1
190,MEM,1610612763,2010-11-19,86,89,0.439,0.286,0.556,41,19,4,0.3333333333333333,0.3333333333333333,1466.3099023714794,-4,16.402774471606453,0
191,WAS,1610612764,2010-11-19,89,86,0.378,0.188,0.857,41,16,8,0.3,0.6,1447.4861535922034,-1,13.476506009156768,1
192,TOR,1610612761,2010-11-19,106,96,0.488,0.364,0.667,44,14,3,0.25,0.25,1455.1065427994495,1,14.306064411642895,1
193,HOU,1610612745,2010-11-19,96,106,0.436,0.4,0.909,37,17,6,0.2727272727272727,0.2857142857142857,1469.6630417044971,-2,15.92526228845573,0
194,CLE,1610612739,2010-11-20,92,116,0.475,0.5,0.611,38,17,6,0.45454545454545453,0.6,1476.4593765471725,-1,13.893199208082093,0
195,SAS,1610612759,2010-11-20,116,92,0.531,0.48,0.818,38,10,5,0.9090909090909091,0.8333333333333334,1577.0042643451432,9,17.105743540791515,1
196,NYK,1610612752,2010-11-20,124,115,0.461,0.458,0.843,32,11,6,0.38461538461538464,0.5,1471.3782752909824,2,19.287752126022962,1
197,LAC,1610612746,2010-11-20,115,124,0.544,0.467,0.759,38,20,6,0.07692307692307693,0.16666666666666666,1401.934732820962,-8,11.031154498713471,0
198,UTA,1610612762,2010-11-20,103,94,0.48,0.526,1.0,38,19,6,0.6153846153846154,0.7142857142857143,1516.9417973044851,-1,15.849624398014905,1
199,POR,1610612757,2010-11-20,94,103,0.38,0.182,0.909,48,18,5,0.6153846153846154,0.8,1520.05849734809,2,14.350915829407173,0
200,OKC,1610612760,2010-11-20,82,81,0.37,0.571,0.8,43,14,3,0.6666666666666666,0.8,1513.2595456776942,3,12.82989342906249,1
201,MIL,1610612749,2010-11-20,81,82,0.372,0.167,0.741,50,16,5,0.4166666666666667,0.5,1500.4123323770866,-2,12.724267851914144,0
202,IND,1610612754,2010-11-20,86,90,0.393,0.185,0.579,51,13,5,0.5,0.5,1513.7970934724494,1,16.280603513478468,0
203,ORL,1610612753,2010-11-20,90,86,0.449,0.429,0.679,42,16,5,0.7272727272727273,0.6666666666666666,1554.8389694656157,3,15.088577902987614,1
204,ATL,1610612737,2010-11-20,93,98,0.481,0.28,0.8,37,13,5,0.6666666666666666,0.5,1527.559823627503,2,17.532375657241914,0
205,DAL,1610612742,2010-11-20,98,93,0.476,0.462,0.875,40,13,2,0.6363636363636364,0.75,1534.6144034610454,-2,15.947248325978318,1
206,NJN,1610612751,2010-11-20,103,107,0.404,0.316,0.806,45,7,3,0.3333333333333333,0.3333333333333333,1466.5901891072053,-2,12.174259724191721,0
207,DEN,1610612743,2010-11-20,107,103,0.475,0.538,0.75,42,7,3,0.5,0.8,1503.3961323122376,-1,16.604124599573336,1
208,MEM,1610612763,2010-11-20,97,95,0.475,0.091,0.741,47,12,5,0.3076923076923077,0.3333333333333333,1460.3265840405309,-5,13.396087261451706,1
209,MIA,1610612748,2010-11-20,95,97,0.481,0.455,0.75,32,8,1,0.6666666666666666,0.5,1578.9684237066454,3,19.236710254339016,0
210,CHA,1610612766,2010-11-20,123,105,0.575,0.474,0.737,41,14,6,0.3333333333333333,0.2,1469.391346511674,-1,15.397164832825293,1
211,PHX,1610612756,2010-11-20,105,123,0.459,0.238,0.821,34,13,5,0.5,0.42857142857142855,1490.2952534065175,-2,14.150065021754706,0
212,GSW,1610612744,2010-11-21,89,117,0.352,0.15,0.846,43,17,5,0.5833333333333334,0.3333333333333333,1488.1635585753618,-1,12.94089482441093,0
213,LAL,1610612747,2010-11-21,117,89,0.557,0.409,0.8,46,19,11,0.8461538461538461,0.8571428571428571,1589.5853641135957,3,21.490923482989626,1
214,WAS,1610612764,2010-11-21,110,115,0.539,0.263,0.6,41,15,6,0.36363636363636365,0.0,1453.469471923152,1,13.861454788980113,0
215,DET,1610612765,2010-11-21,115,110,0.489,0.467,0.643,44,9,4,0.3333333333333333,0.4,1459.943803658297,-2,12.240855825298961,1
216,SAC,1610612758,2010-11-21,71,75,0.387,0.308,0.6,51,22,9,0.36363636363636365,0.2857142857142857,1454.4627692472734,1,13.936080276676515,0
217,NOH,1610612740,2010-11-21,75,71,0.322,0.333,0.938,49,15,6,0.9090909090909091,0.75,1574.231060859552,2,18.815656027250455,1
218,TOR,1610612761,2010-11-21,102,101,0.447,0.267,0.769,41,11,1,0.3076923076923077,0.4,1466.0459832020385,2,15.016976318895466,1
219,BOS,1610612738,2010-11-21,101,102,0.479,0.385,0.737,36,13,4,0.75,0.6666666666666666,1557.3281909239638,-1,16.16192787334451,0
220,GSW,1610612744,2010-11-22,89,106,0.402,0.231,0.813,38,10,5,0.5384615384615384,0.8333333333333334,1474.3875695095555,-2,14.461966200321095,0
221,DEN,1610612743,2010-11-22,106,89,0.467,0.571,0.923,47,17,2,0.5384615384615384,0.2857142857142857,1508.8912160773782,1,16.581449721409697,1
222,SAS,1610612759,2010-11-22,106,97,0.494,0.632,0.783,31,10,3,0.9166666666666666,0.8571428571428571,1589.386880537128,10,18.823846033321775,1
223,ORL,1610612753,2010-11-22,97,106,0.488,0.5,0.714,40,16,3,0.75,0.75,1560.242298398214,4,12.535002834015849,0
224,LAC,1610612746,2010-11-22,99,95,0.507,0.316,0.5,43,13,5,0.07142857142857142,0.14285714285714285,1394.5321945758794,-9,15.438607005464373,1
225,NOH,1610612740,2010-11-22,95,99,0.474,0.3,0.652,40,14,2,0.9166666666666666,0.8,1578.088161720192,3,18.32235017594534,0
226,HOU,1610612745,2010-11-22,116,123,0.49,0.231,0.8,51,15,3,0.25,0.25,1458.723601301908,-3,13.943279426779268,0
227,PHX,1610612756,2010-11-22,123,116,0.538,0.538,0.842,33,12,5,0.46153846153846156,0.375,1473.8748948691787,-3,16.421786982690918,1
228,IND,1610612754,2010-11-22,93,77,0.411,0.348,0.846,48,13,2,0.45454545454545453,0.5,1508.3937645398512,-1,14.29633287146744,1
229,MIA,1610612748,2010-11-22,77,93,0.387,0.2,0.658,39,22,10,0.6153846153846154,0.75,1571.8745536701394,-1,19.060166114188725,0
230,UTA,1610612762,2010-11-22,94,83,0.447,0.333,0.697,39,8,9,0.6428571428571429,0.5,1526.7874914260851,1,15.490611163745054,1
231,SAC,1610612758,2010-11-22,83,94,0.358,0.313,0.741,50,16,7,0.3333333333333333,0.5,1450.6056683866334,-1,12.523250448371314,0
232,ATL,1610612737,2010-11-22,76,99,0.346,0.375,0.824,30,12,1,0.6153846153846154,0.42857142857142855,1520.704012254279,-1,15.342572452474739,0
233,BOS,1610612738,2010-11-22,99,76,0.533,0.455,0.778,50,17,6,0.6923076923076923,0.5714285714285714,1551.8479206368893,-2,16.085931497255597,1
234,MIN,1610612750,2010-11-22,107,117,0.5,0.471,0.688,39,18,4,0.2857142857142857,0.125,1427.1545757984295,-1,15.177106465450725,0
235,OKC,1610612760,2010-11-22,117,107,0.548,0.385,0.8,38,16,6,0.6923076923076923,0.5714285714285714,1517.1124664110528,4,16.532886171792935,1
236,LAL,1610612747,2010-11-23,98,91,0.395,0.4,0.889,38,12,9,0.8571428571428571,0.875,1603.361353179402,4,19.669837753703273,1
237,CHI,1610612741,2010-11-23,91,98,0.395,0.2,0.731,46,13,7,0.6363636363636364,0.4,1534.9178804880114,1,17.62985363813542,0
238,CHA,1610612766,2010-11-23,107,110,0.489,0.4,0.722,42,19,3,0.38461538461538464,0.42857142857142855,1485.811705049013,1,14.076265280846867,0
239,NYK,1610612752,2010-11-23,110,107,0.521,0.4,0.96,31,20,9,0.42857142857142855,0.2,1478.780813536065,3,17.11671451174636,1
240,NJN,1610612751,2010-11-23,107,101,0.475,0.316,0.758,44,10,2,0.3076923076923077,0.3333333333333333,1461.0951053420647,-3,14.659947387907952,1
241,ATL,1610612737,2010-11-23,101,107,0.461,0.6,0.769,45,13,3,0.5714285714285714,0.8333333333333334,1504.6509779785456,-2,16.328991313537436,0
242,IND,1610612754,2010-11-23,100,89,0.438,0.444,0.857,44,13,6,0.5,0.42857142857142855,1525.8808976923701,1,14.48072013393995,1
243,CLE,1610612739,2010-11-23,89,100,0.422,0.429,0.727,47,12,6,0.4166666666666667,0.5,1464.0767603551876,-2,13.582329224437974,0
244,DET,1610612765,2010-11-23,84,88,0.425,0.375,0.731,46,15,3,0.38461538461538464,0.2857142857142857,1466.8144691339821,1,12.602751827876492,0
245,DAL,1610612742,2010-11-23,88,84,0.385,0.3,0.815,42,8,7,0.6666666666666666,0.5714285714285714,1541.4702148342694,1,16.383014850929012,1
246,WAS,1610612764,2010-11-23,116,114,0.439,0.435,0.769,45,16,7,0.3333333333333333,0.6666666666666666,1446.5988064474668,-1,15.952468908906045,1
247,PHI,1610612755,2010-11-23,114,116,0.462,0.462,0.71,48,15,6,0.23076923076923078,0.14285714285714285,1458.7466990853763,1,14.220608122793776,0
248,CHI,1610612741,2010-11-24,123,115,0.481,0.316,0.63,57,16,7,0.5833333333333334,0.3333333333333333,1528.4930761871012,-1,13.706540072468254,1
249,PHX,1610612756,2010-11-24,115,123,0.426,0.292,0.733,49,14,4,0.5,0.6,1481.8246608114157,1,16.767608502687757,0
250,BOS,1610612738,2010-11-24,89,83,0.449,0.417,0.609,33,10,5,0.7142857142857143,0.8333333333333334,1567.9009549126226,1,15.732525074677202,1
251,NJN,1610612751,2010-11-24,83,89,0.463,0.286,0.773,42,18,6,0.35714285714285715,0.2857142857142857,1470.1061797907603,1,15.132155286622389,0
252,ORL,1610612753,2010-11-24,104,95,0.514,0.316,0.667,42,13,2,0.6923076923076923,0.75,1551.5262992597322,-1,13.439008608219952,1
253,MIA,1610612748,2010-11-24,95,104,0.415,0.222,0.793,38,10,2,0.5714285714285714,0.4,1554.3874205176205,-2,17.650772230816035,0
254,HOU,1610612745,2010-11-24,111,101,0.484,0.5,0.765,43,15,6,0.23076923076923078,0.2,1450.773835359671,-4,13.338901295615576,1
255,GSW,1610612744,2010-11-24,101,111,0.467,0.263,0.667,38,11,2,0.5,0.2857142857142857,1461.5444722799612,-3,14.31899695720313,0
256,CLE,1610612739,2010-11-24,83,81,0.421,0.286,0.684,40,12,4,0.38461538461538464,0.3333333333333333,1455.4312304749585,-3,12.281833934164734,1
257,MIL,1610612749,2010-11-24,81,83,0.378,0.357,0.636,45,8,3,0.38461538461538464,0.3333333333333333,1496.559411643728,-3,12.429785024210396,0
258,NOH,1610612740,2010-11-24,87,105,0.42,0.211,0.781,36,18,2,0.8461538461538461,0.6666666666666666,1567.0867026601647,-1,17.848377701654144,0
259,UTA,1610612762,2010-11-24,105,87,0.488,0.429,1.0,38,12,3,0.6666666666666666,0.5714285714285714,1534.9263450702933,2,16.353138365001445,1
260,SAS,1610612759,2010-11-24,113,109,0.398,0.313,0.806,45,13,3,0.9230769230769231,1.0,1598.1028796756098,11,18.78780751805297,1
261,MIN,1610612750,2010-11-24,109,113,0.472,0.5,0.75,53,18,10,0.26666666666666666,0.5,1419.9257575304175,-2,15.710925555848375,0
262,PHI,1610612755,2010-11-24,90,106,0.432,0.333,0.842,39,13,5,0.21428571428571427,0.125,1453.6968843254003,-1,13.710124500276894,0
263,TOR,1610612761,2010-11-24,106,90,0.481,0.429,0.778,41,13,5,0.35714285714285715,0.5,1471.526253489113,3,14.50262735836867,1
264,MEM,1610612763,2010-11-24,105,84,0.523,0.2,0.765,43,8,4,0.35714285714285715,0.42857142857142855,1467.4204540770368,1,12.654238457390187,1
265,DET,1610612765,2010-11-24,84,105,0.4,0.3,0.85,41,14,5,0.35714285714285715,0.25,1462.1095237610089,-1,12.41195654986224,0
266,OKC,1610612760,2010-11-24,103,111,0.482,0.4,0.739,36,12,3,0.7142857142857143,0.625,1524.3412846790648,5,16.309985792085573,0
267,DAL,1610612742,2010-11-24,111,103,0.444,0.333,0.882,49,12,2,0.6923076923076923,0.8,1546.1751602072427,2,16.507059317589835,1
268,CHA,1610612766,2010-11-24,95,99,0.448,0.167,0.714,47,16,8,0.35714285714285715,0.3333333333333333,1480.0757054858059,-1,17.303696008993914,0
269,NYK,1610612752,2010-11-24,99,95,0.48,0.48,0.75,38,15,11,0.4666666666666667,0.5555555555555556,1484.516813099272,4,19.101641507431804,1
270,SAC,1610612758,2010-11-25,82,100,0.408,0.364,0.625,35,13,4,0.3076923076923077,0.4,1442.4668147424252,-2,12.763682200078462,0
271,LAC,1610612746,2010-11-25,100,82,0.507,0.154,0.778,45,17,4,0.13333333333333333,0.25,1405.5336536359066,1,15.723698505339424,1
272,WAS,1610612764,2010-11-25,96,116,0.386,0.235,0.923,38,12,6,0.38461538461538464,0.0,1451.6486212074428,1,16.220491104046566,0
273,ATL,1610612737,2010-11-25,116,96,0.477,0.389,0.926,49,14,6,0.5333333333333333,0.375,1495.63990352985,-3,14.139283606514171,1
274,SAS,1610612759,2010-11-26,94,103,0.449,0.368,0.926,36,18,1,0.9285714285714286,0.875,1601.0247080504555,12,18.720793590942712,0
275,DAL,1610612742,2010-11-26,103,94,0.527,0.313,0.645,39,14,3,0.7142857142857143,0.8333333333333334,1554.5385658833793,3,16.38421199381029,1
276,PHX,1610612756,2010-11-26,116,108,0.476,0.48,0.788,37,8,4,0.4666666666666667,0.5,1474.2407662747585,-1,15.859522560422898,1
277,LAC,1610612746,2010-11-26,108,116,0.506,0.458,0.684,39,16,7,0.1875,0.0,1422.889936372943,2,13.29596794248219,0
278,TOR,1610612761,2010-11-26,101,110,0.451,0.467,0.69,44,18,2,0.4,0.25,1484.6764583226943,4,12.158434275850238,0
279,BOS,1610612738,2010-11-26,110,101,0.539,0.308,0.8,35,12,8,0.7333333333333333,0.8571428571428571,1573.1056310562453,2,17.461697620912307,1
280,CLE,1610612739,2010-11-26,100,111,0.471,0.381,0.6,39,14,3,0.42857142857142855,0.42857142857142855,1461.0161758144623,1,12.974019402555745,0
281,ORL,1610612753,2010-11-26,111,100,0.556,0.452,0.607,33,13,3,0.7142857142857143,0.7777777777777778,1561.3627994373467,1,12.9615168248428,1
282,MIA,1610612748,2010-11-26,99,90,0.449,0.375,0.793,39,11,3,0.5333333333333333,0.6666666666666666,1544.550920340006,-3,17.108510953020087,1
283,PHI,1610612755,2010-11-26,90,99,0.473,0.4,0.571,40,14,1,0.2,0.1111111111111111,1440.546679491819,-2,14.368090776336118,0
284,DET,1610612765,2010-11-26,103,89,0.562,0.5,0.824,36,16,4,0.3333333333333333,0.5,1445.4915896715574,-2,12.013616847790761,1
285,MIL,1610612749,2010-11-26,89,103,0.386,0.143,0.731,46,9,6,0.35714285714285715,0.2857142857142857,1490.9744663042243,-4,12.812253902525791,0
286,NOH,1610612740,2010-11-26,97,78,0.515,0.571,0.7,48,17,2,0.7857142857142857,0.5714285714285714,1550.0110779884778,-2,15.452901472215718,1
287,POR,1610612757,2010-11-26,78,97,0.395,0.333,0.857,27,10,7,0.5714285714285714,0.6666666666666666,1510.21280322649,-1,15.410091715921732,0
288,UTA,1610612762,2010-11-26,102,96,0.494,0.412,0.895,42,10,3,0.6875,0.625,1552.0019697419802,3,16.678414755774398,1
289,LAL,1610612747,2010-11-26,96,102,0.418,0.267,0.839,38,6,2,0.8666666666666667,0.8333333333333334,1609.786157480312,5,19.370396899730586,0
290,OKC,1610612760,2010-11-26,110,106,0.389,0.211,0.878,57,12,6,0.6666666666666666,0.8333333333333334,1515.9778790029281,-1,17.057572197442408,1
291,IND,1610612754,2010-11-26,106,110,0.44,0.348,0.75,49,16,5,0.5384615384615384,0.5,1534.5264275725992,2,14.544410342686108,0
292,CHI,1610612741,2010-11-26,97,98,0.398,0.2,0.771,42,12,5,0.6153846153846154,0.42857142857142855,1536.0769707237584,1,15.737556210744854,0
293,DEN,1610612743,2010-11-26,98,97,0.468,0.333,0.8,41,20,7,0.5714285714285714,0.8333333333333334,1521.7343133069726,2,16.05750042805423,1
294,MEM,1610612763,2010-11-26,116,111,0.525,0.533,0.828,33,12,11,0.4,0.5,1484.0383881664882,2,14.613657821845813,1
295,GSW,1610612744,2010-11-26,111,116,0.488,0.45,0.87,44,17,5,0.4666666666666667,0.25,1450.7523618143541,-4,13.848831688274414,0
296,HOU,1610612745,2010-11-26,89,99,0.418,0.321,0.609,42,14,4,0.2857142857142857,0.25,1461.565945825278,1,14.8857961182927,0
297,CHA,1610612766,2010-11-26,99,89,0.459,0.353,0.75,46,11,6,0.3333333333333333,0.2857142857142857,1473.8542780445653,-2,15.191151189491144,1
298,PHI,1610612755,2010-11-27,102,86,0.512,0.385,0.611,45,5,5,0.1875,0.3333333333333333,1434.172946899889,-3,14.826382834682073,1
299,NJN,1610612751,2010-11-27,86,102,0.407,0.333,0.85,39,6,5,0.3333333333333333,0.25,1464.9015036471376,-1,13.248483776837077,0
300,NYK,1610612752,2010-11-27,90,99,0.473,0.267,0.842,44,12,4,0.5,0.3333333333333333,1490.7382405405126,5,17.96320329801743,0
301,ATL,1610612737,2010-11-27,99,90,0.438,0.385,0.786,44,6,2,0.5625,0.7142857142857143,1509.4704247497125,1,14.602152073184634,1
302,CLE,1610612739,2010-11-27,92,86,0.422,0.348,0.636,46,14,9,0.4,0.42857142857142855,1453.6878437955618,-1,12.036075320404581,1
303,MEM,1610612763,2010-11-27,86,92,0.424,0.429,0.727,42,15,6,0.4375,0.2857142857142857,1490.2385022411258,3,14.114395838125976,0
304,CHA,1610612766,2010-11-27,101,104,0.478,0.125,0.854,37,16,3,0.375,0.375,1483.7674551734235,1,12.471184551164017,0
305,MIL,1610612749,2010-11-27,104,101,0.458,0.385,0.824,32,14,2,0.3333333333333333,0.42857142857142855,1475.8897298841568,-5,13.245740088499687,1
306,MIA,1610612748,2010-11-27,95,106,0.413,0.333,0.8,43,15,5,0.5625,0.3333333333333333,1550.9246529319362,1,18.43309029330833,0
307,DAL,1610612742,2010-11-27,106,95,0.46,0.412,0.864,46,11,3,0.7333333333333333,0.625,1565.9930235209674,4,16.668037365269626,1
308,SAC,1610612758,2010-11-27,85,96,0.407,0.357,0.824,43,18,12,0.2857142857142857,0.25,1425.1105320053887,-3,12.35185675904913,0
309,CHI,1610612741,2010-11-27,96,85,0.429,0.273,0.818,44,12,5,0.5714285714285714,0.375,1531.8194471489737,-1,16.84359838917988,1
310,MIN,1610612750,2010-11-27,94,104,0.395,0.278,0.806,55,22,6,0.25,0.42857142857142855,1417.0039291555718,-3,16.476775084625352,0
311,GSW,1610612744,2010-11-27,104,94,0.506,0.667,0.706,32,11,3,0.4375,0.2222222222222222,1444.5522477397164,-5,16.033310186521078,1
312,WAS,1610612764,2010-11-27,99,100,0.45,0.438,0.741,47,13,7,0.35714285714285715,0.7142857142857143,1437.8180999875804,-1,13.412329667391012,0
313,ORL,1610612753,2010-11-27,100,99,0.462,0.381,0.741,38,13,4,0.7333333333333333,0.6,1568.6911314562471,2,13.906303667921817,1
314,LAL,1610612747,2010-11-28,92,95,0.386,0.304,0.81,45,14,5,0.8125,0.8888888888888888,1600.342525121085,-1,18.70279388253846,0
315,IND,1610612754,2010-11-28,95,92,0.432,0.174,0.789,48,14,6,0.5,0.6,1527.7643996636289,-1,16.27485034863495,1
316,POR,1610612757,2010-11-28,96,98,0.423,0.538,0.767,36,13,6,0.5333333333333333,0.5,1496.6398549368314,-2,14.286156656530475,0
317,NJN,1610612751,2010-11-28,98,96,0.525,0.5,0.829,33,16,5,0.3125,0.42857142857142855,1449.2171892907038,-2,15.383580507410965,1
318,UTA,1610612762,2010-11-28,109,97,0.586,0.381,0.76,28,11,8,0.7058823529411765,0.75,1561.4456021012074,4,16.195684213029075,1
319,LAC,1610612746,2010-11-28,97,109,0.458,0.421,0.767,39,18,3,0.17647058823529413,0.3333333333333333,1415.448554052926,-1,14.798898162786452,0
320,HOU,1610612745,2010-11-28,99,98,0.452,0.588,0.65,44,14,5,0.26666666666666666,0.3333333333333333,1451.6527686964198,-1,15.987370890346403,1
321,OKC,1610612760,2010-11-28,98,99,0.494,0.417,0.652,36,10,5,0.6875,0.8571428571428571,1522.7399069118985,1,18.024923222256984,0
322,DET,1610612765,2010-11-28,116,125,0.457,0.385,0.964,41,13,4,0.375,0.5714285714285714,1460.5763260916249,1,13.307147651450734,0
323,NYK,1610612752,2010-11-28,125,116,0.466,0.395,0.824,48,18,3,0.47058823529411764,0.6,1481.6646820678286,-1,19.393693590549002,1
324,DEN,1610612743,2010-11-28,138,133,0.518,0.533,0.692,49,10,7,0.6,0.8571428571428571,1525.9918368817573,3,13.522597913965871,1
325,PHX,1610612756,2010-11-28,133,138,0.51,0.406,0.667,42,6,5,0.5,0.4444444444444444,1481.6821485947755,1,17.773806734631588,0
326,NOH,1610612740,2010-11-28,95,109,0.5,0.455,0.75,34,12,6,0.8,1.0,1563.5840262781364,1,15.638374116178955,0
327,SAS,1610612759,2010-11-28,109,95,0.488,0.36,0.8,42,10,5,0.8666666666666667,1.0,1589.5702504128674,-1,18.877193648898018,1
328,ATL,1610612737,2010-11-28,96,78,0.468,0.444,0.7,44,11,5,0.5882352941176471,0.75,1518.5439832223965,2,14.815081915940784,1
329,TOR,1610612761,2010-11-28,78,96,0.4,0.083,0.81,41,15,3,0.375,0.5714285714285714,1477.850803224928,-1,13.427099964670171,0
330,WAS,1610612764,2010-11-29,94,105,0.417,0.176,0.724,39,13,5,0.3333333333333333,0.0,1435.475798021966,-2,15.000138532448847,0
331,MIA,1610612748,2010-11-29,105,94,0.459,0.333,0.786,45,17,6,0.5294117647058824,0.7,1540.516027123098,-1,13.643281270181392,1
332,MIL,1610612749,2010-11-29,88,109,0.347,0.435,0.765,26,12,2,0.375,0.25,1481.6433466248043,1,12.27364071537086,0
333,UTA,1610612762,2010-11-29,109,88,0.548,0.294,0.857,48,20,10,0.7222222222222222,0.6666666666666666,1567.7272742766706,5,16.46961598345049,1
334,HOU,1610612745,2010-11-29,91,101,0.358,0.391,0.857,39,13,5,0.3125,0.2222222222222222,1456.803230688371,1,13.442296415192406,0
335,DAL,1610612742,2010-11-29,101,91,0.494,0.375,0.895,47,15,5,0.75,0.6666666666666666,1576.4016493298057,5,16.04973516306578,1
336,OKC,1610612760,2010-11-29,95,89,0.378,0.35,0.897,56,18,9,0.6470588235294118,0.5555555555555556,1517.5894449199473,-1,18.898783674531597,1
337,NOH,1610612740,2010-11-29,89,95,0.439,0.429,0.647,36,13,4,0.75,0.625,1551.924913926549,-1,16.469619057328295,0
338,POR,1610612757,2010-11-30,79,88,0.37,0.278,0.824,45,16,3,0.5,0.4444444444444444,1490.9361504018652,-3,13.912334835053366,0
339,PHI,1610612755,2010-11-30,88,79,0.47,0.429,0.769,40,14,2,0.23529411764705882,0.42857142857142855,1449.8572612563228,1,14.449135601156891,1
340,SAS,1610612759,2010-11-30,118,98,0.462,0.333,0.871,50,11,3,0.875,1.0,1601.229362764455,1,19.09275459952785,1
341,GSW,1610612744,2010-11-30,98,118,0.471,0.278,0.611,44,16,4,0.47058823529411764,0.7142857142857143,1453.9025775056637,1,16.065531381674695,0
342,NJN,1610612751,2010-11-30,100,111,0.463,0.5,0.773,37,11,5,0.35294117647058826,0.2222222222222222,1454.92089382567,1,14.011515908122426,0
343,NYK,1610612752,2010-11-30,111,100,0.513,0.211,0.862,42,12,6,0.5,0.2857142857142857,1490.656718332746,1,19.22861087654482,1
344,ORL,1610612753,2010-11-30,90,79,0.466,0.417,0.667,41,13,3,0.75,0.8,1571.0334334218614,3,15.81517682181048,1
345,DET,1610612765,2010-11-30,79,90,0.427,0.25,0.917,36,15,5,0.35294117647058826,0.2222222222222222,1451.5842898267074,-1,12.250951892840362,0
346,BOS,1610612738,2010-11-30,106,87,0.506,0.385,0.565,49,13,8,0.75,0.625,1579.9312861540116,3,17.275455094001366,1
347,CLE,1610612739,2010-11-30,87,106,0.39,0.333,0.75,45,14,6,0.4375,0.5,1462.4884100196186,1,13.76484032617667,0
348,IND,1610612754,2010-11-30,107,98,0.456,0.316,0.853,41,13,6,0.5333333333333333,0.6666666666666666,1534.9217554084626,1,18.214248976709584,1
349,SAC,1610612758,2010-11-30,98,107,0.443,0.25,0.652,47,14,3,0.26666666666666666,0.2222222222222222,1417.9867785749902,-4,12.058871216744036,0
350,LAL,1610612747,2010-11-30,96,98,0.436,0.318,0.84,42,15,7,0.7647058823529411,0.7142857142857143,1593.1851693762512,-2,18.620142062942836,0
351,MEM,1610612763,2010-11-30,98,96,0.488,0.667,0.75,29,7,11,0.4117647058823529,0.5555555555555556,1481.437936017069,-1,13.543113458979967,1
