,TEAM_ABBV,TEAM_ID,DATE,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,STREAK_A,PER_A,WINNER
12653,BKN,1610612751,2019-01-18,117,115,0.454,0.413,0.667,41,11,5,0.5,0.6,1478.115697577583,2,16.299483376012734,1
12654,MIA,1610612748,2019-01-18,93,98,0.506,0.345,0.263,45,19,6,0.5,0.6,1498.010818443205,-1,15.621909853317984,0
12655,DET,1610612765,2019-01-18,98,93,0.427,0.394,0.833,42,12,2,0.4418604651162791,0.3,1443.1635590163935,1,16.25767479156167,1
12656,NOP,1610612740,2019-01-18,112,128,0.488,0.32,0.815,41,12,6,0.4666666666666667,0.2,1540.631668578924,-1,20.644921978145018,0
12657,POR,1610612757,2019-01-18,128,112,0.466,0.324,0.808,53,7,3,0.5869565217391305,0.7,1574.860384947521,1,22.421586142232066,1
12658,CLE,1610612739,2019-01-18,99,115,0.414,0.292,0.769,37,15,3,0.2,0.2,1319.6126180287006,-1,15.37032042036357,0
12659,UTA,1610612762,2019-01-18,115,99,0.518,0.351,0.933,48,19,5,0.5434782608695652,0.8,1610.3865156402244,5,16.507404558874324,1
12660,SAS,1610612759,2019-01-18,116,113,0.5,0.458,0.793,41,16,4,0.5652173913043478,0.4,1583.153986195875,1,19.32596427126632,1
12661,MIN,1610612750,2019-01-18,113,116,0.44,0.269,0.842,44,12,3,0.4772727272727273,0.6,1509.8669758752262,-1,15.688759377903398,0
12662,PHI,1610612755,2019-01-19,115,117,0.469,0.344,0.718,47,19,7,0.6521739130434783,0.7,1609.4002936086972,3,23.15192447490864,0
12663,OKC,1610612760,2019-01-19,117,115,0.441,0.387,0.885,45,10,6,0.5909090909090909,0.5,1551.9408366661776,-2,17.76713574028973,1
12664,MIA,1610612748,2019-01-19,117,103,0.57,0.406,0.609,46,17,6,0.4883720930232558,0.5,1489.498119867629,-2,16.499084552802096,1
12665,CHI,1610612741,2019-01-19,103,117,0.393,0.444,0.808,43,14,1,0.2222222222222222,0.2,1279.9332774750128,-9,16.325669497532456,0
12666,MIL,1610612749,2019-01-19,118,108,0.553,0.4,0.8,46,13,7,0.7272727272727273,0.7,1665.7102395135832,3,22.89141648863973,1
12667,ORL,1610612753,2019-01-19,108,118,0.473,0.438,0.667,32,9,3,0.4222222222222222,0.6,1404.8527724616597,-2,17.26259584427725,0
12668,HOU,1610612745,2019-01-19,138,134,0.42,0.368,0.806,39,12,4,0.5681818181818182,0.8,1608.636544985321,-1,16.954262377501344,1
12669,LAL,1610612747,2019-01-19,134,138,0.521,0.27,0.8,56,16,4,0.5434782608695652,0.4,1503.0049811963709,2,13.67553671528927,0
12670,DET,1610612765,2019-01-19,101,103,0.439,0.345,0.76,46,17,2,0.45454545454545453,0.4,1451.6762575919695,2,16.001468506763768,0
12671,SAC,1610612758,2019-01-19,103,101,0.449,0.4,0.722,39,13,5,0.5111111111111111,0.4,1459.2062197290138,-1,18.998161877784533,1
12672,DAL,1610612742,2019-01-19,99,111,0.42,0.243,0.8,44,13,4,0.45454545454545453,0.2,1471.6370134380918,-2,15.203929812587612,0
12673,IND,1610612754,2019-01-19,111,99,0.494,0.333,0.792,45,11,4,0.6590909090909091,0.8,1589.1120604788675,-1,21.19731924648946,1
12674,ATL,1610612737,2019-01-19,105,113,0.435,0.293,0.929,49,20,6,0.3181818181818182,0.6,1377.9404520953606,1,17.261885299951057,0
12675,BOS,1610612738,2019-01-19,113,105,0.443,0.375,0.92,43,15,8,0.6,0.4,1599.2941087304337,2,20.41462960975739,1
12676,CLE,1610612739,2019-01-19,102,124,0.486,0.345,0.846,28,14,1,0.1956521739130435,0.1,1316.010447672181,-2,15.79077748295049,0
12677,DEN,1610612743,2019-01-19,124,102,0.562,0.405,0.818,43,12,2,0.6818181818181818,0.9,1584.043665096232,1,20.77117938787593,1
12678,PHX,1610612756,2019-01-19,115,135,0.448,0.333,0.788,26,8,7,0.2391304347826087,0.3,1315.7891569833548,-2,17.54935490215744,0
12679,CHA,1610612766,2019-01-19,135,115,0.545,0.471,0.852,53,18,8,0.4772727272727273,0.7,1478.5069854679791,2,17.623190738724013,1
12680,MEM,1610612763,2019-01-19,90,119,0.425,0.345,0.8,42,26,3,0.4222222222222222,0.1,1405.9342888606454,-4,12.460010606073505,0
12681,TOR,1610612761,2019-01-19,119,90,0.489,0.472,0.875,37,12,8,0.723404255319149,0.9,1630.868227228096,1,16.589124831750787,1
12682,SAS,1610612759,2019-01-20,95,103,0.464,0.421,0.529,51,18,8,0.574468085106383,0.8,1587.337256338894,2,18.662188543792983,0
12683,LAC,1610612746,2019-01-20,103,95,0.459,0.524,0.583,41,12,2,0.5333333333333333,0.4,1495.8264143081813,-5,15.081588738523733,1
12684,IND,1610612754,2019-01-20,120,95,0.47,0.519,1.0,51,9,7,0.6666666666666666,0.8,1596.28326630672,1,20.86333873882652,1
12685,CHA,1610612766,2019-01-20,95,120,0.402,0.343,0.68,44,16,6,0.4888888888888889,0.3,1486.6689459662612,3,19.068517225957592,0
12686,MIN,1610612750,2019-01-20,116,114,0.429,0.25,0.8,45,17,4,0.4666666666666667,0.6,1505.6837057322073,-2,18.619242228523582,1
12687,PHX,1610612756,2019-01-20,114,116,0.465,0.308,0.688,38,16,5,0.23404255319148937,0.3,1307.6271964850728,-3,14.268247083820297,0
12688,PHI,1610612755,2019-01-21,121,93,0.489,0.348,0.818,55,13,14,0.6382978723404256,0.6,1603.5055680740113,-1,22.713587651163724,1
12689,HOU,1610612745,2019-01-21,93,121,0.36,0.262,0.769,38,12,6,0.5777777777777777,0.4,1612.7478126676758,1,15.350625916321386,0
12690,GSW,1610612744,2019-01-21,130,111,0.51,0.432,0.737,50,12,6,0.6956521739130435,0.9,1638.5166777421025,7,26.495657419528243,1
12691,LAL,1610612747,2019-01-21,111,130,0.5,0.25,0.579,42,15,4,0.5319148936170213,0.5,1498.893713514016,-1,15.40226903967988,0
12692,NYK,1610612752,2019-01-21,109,127,0.448,0.304,0.75,36,12,3,0.22727272727272727,0.2,1297.9120368290144,-5,9.31568620223078,0
12693,OKC,1610612760,2019-01-21,127,109,0.542,0.517,0.815,49,19,2,0.6,0.6,1557.8355622008635,1,20.115105570157066,1
12694,SAC,1610612758,2019-01-21,94,123,0.419,0.4,0.545,37,14,4,0.5217391304347826,0.4,1463.9050739233085,1,17.2965105345351,0
12695,BKN,1610612751,2019-01-21,123,94,0.5,0.371,0.833,56,17,4,0.5106382978723404,0.9,1481.7880400702593,3,16.378704383231362,1
12696,MIA,1610612748,2019-01-21,99,107,0.419,0.314,0.889,38,20,5,0.5,0.5,1494.5726668781313,1,17.27620101612986,0
12697,BOS,1610612738,2019-01-21,107,99,0.494,0.4,0.9,36,19,7,0.6086956521739131,0.8,1602.665430863587,3,20.89612484140715,1
12698,CLE,1610612739,2019-01-21,88,104,0.356,0.222,0.69,38,14,4,0.19148936170212766,0.2,1310.9319497032,-3,14.775533489792114,0
12699,CHI,1610612741,2019-01-21,104,88,0.474,0.5,0.773,50,18,2,0.21739130434782608,0.3,1274.8587304645105,-10,13.69864865169427,1
12700,DAL,1610612742,2019-01-21,106,116,0.414,0.35,0.588,48,11,11,0.4444444444444444,0.2,1464.4658076102394,-3,15.702698994260103,0
12701,MIL,1610612749,2019-01-21,116,106,0.462,0.375,0.909,51,15,7,0.7333333333333333,0.8,1668.8386343258294,4,23.966086199875544,1
12702,POR,1610612757,2019-01-21,109,104,0.5,0.444,0.733,44,11,9,0.5957446808510638,0.3,1587.2004987438427,2,21.8917395677359,1
12703,UTA,1610612762,2019-01-21,104,109,0.396,0.212,0.806,48,15,8,0.5531914893617021,0.8,1613.988685996744,6,18.82671529590794,0
12704,ORL,1610612753,2019-01-21,122,103,0.505,0.379,0.905,45,11,8,0.41304347826086957,0.2,1401.7243776494136,-3,17.414382416958095,1
12705,ATL,1610612737,2019-01-21,103,122,0.453,0.3,0.696,44,14,3,0.3111111111111111,0.5,1374.5691299622072,-1,17.759692688473915,0
12706,DET,1610612765,2019-01-21,87,101,0.403,0.324,0.778,40,18,3,0.4444444444444444,0.3,1446.9774033976748,-1,16.34826273486476,0
12707,WAS,1610612764,2019-01-21,101,87,0.456,0.348,0.778,45,16,6,0.4222222222222222,0.7,1470.459180309477,1,19.19947243172224,1
12708,NOP,1610612740,2019-01-21,105,85,0.527,0.346,0.692,50,19,7,0.45652173913043476,0.2,1528.2915547826024,-2,16.67104713132059,1
12709,MEM,1610612763,2019-01-21,85,105,0.375,0.257,0.588,35,12,1,0.41304347826086957,0.3,1398.1585753212444,-5,12.277102747839015,0
12710,PHX,1610612756,2019-01-22,91,118,0.425,0.206,0.556,34,14,9,0.22916666666666666,0.4,1305.605925123573,-4,13.580694379928824,0
12711,MIN,1610612750,2019-01-22,118,91,0.437,0.357,0.684,64,15,1,0.4782608695652174,0.4,1507.7049770937072,1,16.75689265371605,1
12712,LAC,1610612746,2019-01-22,98,106,0.363,0.278,0.759,41,8,4,0.5434782608695652,0.5,1508.1451499402442,1,19.024908896133443,0
12713,DAL,1610612742,2019-01-22,106,98,0.469,0.294,0.69,48,13,6,0.43478260869565216,0.6,1460.261485147229,-4,16.66691713442577,1
12714,SAC,1610612758,2019-01-22,105,120,0.451,0.333,0.727,43,14,7,0.5106382978723404,0.3,1443.954250545516,-1,18.632739581123143,0
12715,TOR,1610612761,2019-01-22,120,105,0.44,0.4,0.686,46,16,5,0.7291666666666666,0.9,1638.643940767497,2,18.488085322678337,1
12716,OKC,1610612760,2019-01-22,123,114,0.506,0.478,0.788,37,11,4,0.6086956521739131,0.6,1562.4500063954993,2,18.682522772948655,1
12717,POR,1610612757,2019-01-22,114,123,0.453,0.278,0.818,52,20,3,0.6041666666666666,0.4,1594.9453785894773,3,23.013692569734417,0
12718,PHI,1610612755,2019-01-23,122,120,0.505,0.472,0.786,42,12,5,0.6458333333333334,0.6,1625.0160564203636,1,22.162910962465382,1
12719,SAS,1610612759,2019-01-23,120,122,0.573,0.481,0.867,36,15,6,0.5625,0.5,1575.018520706831,-1,17.904106292255285,0
12720,CHI,1610612741,2019-01-23,101,121,0.443,0.308,0.852,37,15,6,0.23404255319148937,0.2,1290.8327420507076,1,16.358892640086705,0
12721,ATL,1610612737,2019-01-23,121,101,0.5,0.375,0.762,51,17,2,0.30434782608695654,0.4,1360.3040578136122,-2,17.8833167919174,1
12722,HOU,1610612745,2019-01-23,114,110,0.411,0.25,0.763,44,13,10,0.5652173913043478,0.3,1591.2373243213235,-1,17.396884298635875,1
12723,NYK,1610612752,2019-01-23,110,114,0.457,0.367,0.833,48,19,7,0.2222222222222222,0.1,1293.2975926343786,-6,10.720891217232998,0
12724,BKN,1610612751,2019-01-23,114,110,0.478,0.313,0.783,45,17,2,0.5208333333333334,0.9,1501.7388634480517,4,17.247280829295416,1
12725,ORL,1610612753,2019-01-23,110,114,0.427,0.324,0.821,42,13,11,0.425531914893617,0.2,1415.9894497980085,1,16.361434457869116,0
12726,CLE,1610612739,2019-01-23,103,123,0.437,0.433,0.7,44,21,4,0.1875,0.1,1294.9579381170029,-4,15.029621760823286,0
12727,BOS,1610612738,2019-01-23,123,103,0.523,0.48,0.913,43,14,5,0.6170212765957447,0.9,1608.5029687280871,4,16.814911362695238,1
12728,MIA,1610612748,2019-01-23,99,111,0.47,0.286,0.591,40,14,3,0.4888888888888889,0.6,1488.7351290136312,-1,16.489878568575232,0
12729,LAC,1610612746,2019-01-23,111,99,0.529,0.318,0.667,41,7,3,0.5319148936170213,0.4,1497.4112044744363,-1,15.165929434175775,1
12730,DEN,1610612743,2019-01-23,108,114,0.477,0.296,0.8,50,16,9,0.6888888888888889,0.4,1589.122163065213,2,18.826835421304697,0
12731,UTA,1610612762,2019-01-23,114,108,0.432,0.413,0.704,40,13,7,0.5416666666666666,0.7,1606.2438061511093,-1,19.241755090365793,1
12732,TOR,1610612761,2019-01-23,106,110,0.413,0.308,0.783,45,9,5,0.7346938775510204,0.4,1644.3724302911849,3,18.133891520510634,0
12733,IND,1610612754,2019-01-23,110,106,0.435,0.346,0.84,48,7,7,0.6739130434782609,0.8,1608.5259497168443,2,19.402646856893828,1
12734,MEM,1610612763,2019-01-23,107,118,0.469,0.29,0.917,38,11,3,0.40425531914893614,0.3,1388.6335302473572,-6,13.495974471554726,0
12735,CHA,1610612766,2019-01-23,118,107,0.532,0.4,0.774,37,9,2,0.4782608695652174,0.2,1474.4262625561369,-1,18.3615017372864,1
12736,NOP,1610612740,2019-01-23,94,98,0.462,0.273,0.444,49,12,9,0.46808510638297873,0.6,1537.8165998564896,1,17.28485089119226,0
12737,DET,1610612765,2019-01-23,98,94,0.404,0.333,0.684,49,9,3,0.43478260869565216,0.2,1435.2048197301049,-2,14.353906897688201,1
12738,MIN,1610612750,2019-01-24,120,105,0.431,0.303,0.88,55,14,3,0.48936170212765956,0.5,1516.0083742993593,2,16.37382067854975,1
12739,LAL,1610612747,2019-01-24,105,120,0.506,0.286,0.643,39,20,5,0.5208333333333334,0.4,1490.0994862394848,-2,14.052370443087431,0
12740,PHX,1610612756,2019-01-24,106,120,0.409,0.342,0.778,39,16,4,0.22448979591836735,0.3,1297.3025279179208,-5,13.315381958278333,0
12741,POR,1610612757,2019-01-24,120,106,0.468,0.462,1.0,53,17,8,0.5918367346938775,0.4,1584.0197718906043,-1,19.27073970514736,1
12742,WAS,1610612764,2019-01-24,118,126,0.463,0.357,0.714,36,10,2,0.43478260869565216,0.8,1482.231763977047,2,17.70395917692291,0
12743,GSW,1610612744,2019-01-24,126,118,0.568,0.35,0.905,50,15,6,0.7021276595744681,0.9,1647.3109050166338,8,26.770356427148663,1
12744,OKC,1610612760,2019-01-24,122,116,0.495,0.438,0.5,57,14,2,0.6170212765957447,0.6,1573.3756130943723,3,19.677245160592914,1
12745,NOP,1610612740,2019-01-24,116,122,0.485,0.278,0.667,42,12,6,0.4583333333333333,0.3,1528.9489251016278,-1,13.217083986372675,0
12746,CHI,1610612741,2019-01-25,101,106,0.392,0.286,0.917,49,11,5,0.22916666666666666,0.1,1278.3770682981474,-1,17.059453137808987,0
12747,LAC,1610612746,2019-01-25,106,101,0.463,0.381,0.759,50,16,4,0.5416666666666666,0.5,1508.6786972624632,1,16.699762946431683,1
12748,NYK,1610612752,2019-01-25,99,109,0.425,0.258,0.654,33,8,11,0.21739130434782608,0.2,1291.7398691198043,-7,11.918478115583955,0
12749,BKN,1610612751,2019-01-25,109,99,0.405,0.273,0.681,60,20,2,0.5306122448979592,0.9,1506.2254945539357,5,15.087235297455939,1
12750,WAS,1610612764,2019-01-25,95,91,0.443,0.556,0.833,38,12,1,0.425531914893617,0.1,1477.7592482147618,-1,17.989480307160125,1
12751,ORL,1610612753,2019-01-25,91,95,0.452,0.212,0.667,52,16,4,0.4166666666666667,0.5,1411.5028186921245,-1,16.362373063255273,0
12752,CLE,1610612739,2019-01-25,94,100,0.435,0.333,0.769,42,13,2,0.1836734693877551,0.2,1291.2583568306304,-5,15.798887624955324,0
12753,MIA,1610612748,2019-01-25,100,94,0.468,0.391,0.68,47,14,4,0.4782608695652174,0.5,1477.4676362256043,-2,17.16758043305117,1
12754,TOR,1610612761,2019-01-25,119,121,0.484,0.389,0.944,47,21,1,0.72,0.3,1637.1919376279861,-1,22.019347796858987,0
12755,HOU,1610612745,2019-01-25,121,119,0.451,0.217,0.879,40,12,5,0.574468085106383,0.8,1592.7950478358978,1,19.095206235465763,1
12756,MIN,1610612750,2019-01-25,102,106,0.422,0.308,0.857,50,15,5,0.5,0.6,1528.2166563278013,3,16.804938590036276,0
12757,UTA,1610612762,2019-01-25,106,102,0.394,0.325,0.76,47,11,8,0.5510204081632653,0.8,1613.4964317833137,1,18.79211385097023,1
12758,CHA,1610612766,2019-01-25,99,108,0.4,0.256,0.68,53,17,2,0.48936170212765956,0.3,1482.2364781925546,1,17.19176038226512,0
12759,MIL,1610612749,2019-01-25,108,99,0.461,0.194,0.87,46,12,6,0.7391304347826086,0.9,1673.0429567888398,5,23.855515378782073,1
12760,DET,1610612765,2019-01-25,101,106,0.412,0.316,0.76,46,13,0,0.44680851063829785,0.3,1444.0724944849667,1,16.082779312641748,0
12761,DAL,1610612742,2019-01-25,106,101,0.457,0.389,0.6,43,10,6,0.44680851063829785,0.6,1470.995430613037,1,16.696325541871403,1
12762,PHX,1610612756,2019-01-25,95,132,0.421,0.233,0.923,35,16,7,0.22,0.3,1293.9328394898887,-6,13.670712488869569,0
12763,DEN,1610612743,2019-01-25,132,95,0.5,0.417,0.793,57,12,1,0.6739130434782609,0.9,1581.8695374330086,-1,17.119387326089456,1
12764,MEM,1610612763,2019-01-25,96,99,0.425,0.3,0.815,44,16,5,0.3958333333333333,0.2,1380.8233146109394,-7,16.40308301435758,0
12765,SAC,1610612758,2019-01-25,99,96,0.407,0.364,0.765,49,19,5,0.5,0.3,1438.2257610218282,-2,18.1544499024168,1
12766,GSW,1610612744,2019-01-26,115,111,0.446,0.364,0.853,53,15,7,0.7083333333333334,0.9,1651.783420778919,9,26.52665600767237,1
12767,BOS,1610612738,2019-01-26,111,115,0.414,0.375,0.933,49,14,4,0.625,1.0,1612.2025500144596,5,19.577196358171104,0
12768,ATL,1610612737,2019-01-26,111,120,0.457,0.364,0.75,36,11,7,0.3191489361702128,0.5,1372.7597315661724,1,18.81878344807177,0
12769,POR,1610612757,2019-01-26,120,111,0.5,0.367,0.9,47,19,7,0.6,0.8,1587.3894603186363,1,18.426266112926136,1
12770,PHI,1610612755,2019-01-26,110,126,0.418,0.389,0.741,41,12,2,0.6530612244897959,0.6,1628.998081090345,2,19.240264341720117,0
12771,DEN,1610612743,2019-01-26,126,110,0.511,0.333,0.759,51,11,4,0.6808510638297872,0.9,1588.5065859822068,1,20.954082198224167,1
12772,IND,1610612754,2019-01-26,103,106,0.432,0.333,0.833,40,18,5,0.6808510638297872,0.7,1615.706442380043,3,21.004466025039076,0
12773,MEM,1610612763,2019-01-26,106,103,0.488,0.321,0.679,36,14,5,0.3877551020408163,0.2,1376.3533226774016,-8,10.686782132296528,1
12774,NOP,1610612740,2019-01-26,114,126,0.469,0.259,0.708,41,8,6,0.4489795918367347,0.6,1522.4312750405413,-2,14.933861570349366,0
12775,SAS,1610612759,2019-01-26,126,114,0.516,0.458,0.84,51,10,3,0.5510204081632653,0.5,1571.0364960368495,-2,16.314724868331908,1
12776,SAS,1610612759,2019-01-27,132,119,0.57,0.471,0.857,49,16,4,0.56,0.7,1580.6803815583535,1,17.912328743074543,1
12777,WAS,1610612764,2019-01-27,119,132,0.449,0.391,0.724,32,9,0,0.4375,0.2,1482.6335964339119,1,19.184052623723044,0
12778,LAL,1610612747,2019-01-27,116,102,0.528,0.435,0.667,41,18,10,0.5102040816326531,0.3,1477.8912042110428,-3,17.52877453993612,1
12779,PHX,1610612756,2019-01-27,102,116,0.4,0.269,0.844,40,16,9,0.21568627450980393,0.2,1287.2957909406905,-7,16.193697760199036,0
12780,CLE,1610612739,2019-01-27,104,101,0.424,0.382,0.867,52,8,3,0.18,0.1,1287.8254310915281,-6,15.197968309751882,1
12781,CHI,1610612741,2019-01-27,101,104,0.443,0.346,0.824,47,10,8,0.22448979591836735,0.1,1275.8827823978932,-2,14.349072545247124,0
12782,MIA,1610612748,2019-01-27,106,97,0.464,0.364,0.889,47,16,5,0.48936170212765956,0.6,1480.9005619647066,1,15.06089259183695,1
12783,NYK,1610612752,2019-01-27,97,106,0.429,0.269,0.75,38,11,3,0.2127659574468085,0.0,1287.7474866857383,-8,14.322989540671518,0
12784,LAC,1610612746,2019-01-27,122,108,0.477,0.379,0.931,52,19,1,0.5510204081632653,0.4,1511.1729831627174,2,16.529317667503683,1
12785,SAC,1610612758,2019-01-27,108,122,0.398,0.222,0.867,44,12,6,0.5102040816326531,0.3,1442.695752955366,1,16.872596893290996,0
12786,ORL,1610612753,2019-01-27,98,103,0.402,0.286,0.588,56,15,4,0.40816326530612246,0.2,1406.6284704729744,-2,17.396886930276303,0
12787,HOU,1610612745,2019-01-27,103,98,0.475,0.333,0.714,39,13,7,0.5833333333333334,0.8,1598.4415609549344,2,21.107165063252932,1
12788,TOR,1610612761,2019-01-27,123,120,0.446,0.5,0.842,44,8,5,0.7058823529411765,0.3,1631.5454245089495,-2,21.91786970816239,1
12789,DAL,1610612742,2019-01-27,120,123,0.489,0.306,0.676,43,11,2,0.4583333333333333,0.6,1477.3516629763815,2,15.759026952076104,0
12790,MIN,1610612750,2019-01-27,111,125,0.481,0.472,0.87,35,16,4,0.4897959183673469,0.6,1523.720910254808,-1,16.044819501289552,0
12791,UTA,1610612762,2019-01-27,125,111,0.535,0.385,0.72,36,9,5,0.56,0.4,1617.992177856307,2,19.817991149966495,1
12792,OKC,1610612760,2019-01-27,118,112,0.468,0.5,0.56,52,12,10,0.625,0.6,1579.8932631554587,4,20.261476772539048,1
12793,MIL,1610612749,2019-01-27,112,118,0.429,0.405,0.679,49,14,5,0.7446808510638298,0.8,1677.2661105060317,6,24.269884787517903,0
12794,BKN,1610612751,2019-01-28,104,112,0.379,0.382,0.813,48,17,5,0.54,0.6,1510.2178769880018,6,16.455922434623627,0
12795,BOS,1610612738,2019-01-28,112,104,0.45,0.325,0.9,52,18,16,0.6122448979591837,0.9,1606.7676650518138,-1,16.90768901005964,1
12796,ATL,1610612737,2019-01-28,123,118,0.506,0.294,0.862,44,19,6,0.3125,0.4,1369.017758786687,-1,17.671495772660585,1
12797,LAC,1610612746,2019-01-28,118,123,0.482,0.37,0.929,38,16,4,0.56,0.4,1520.994023969573,3,16.62334499827559,0
12798,GSW,1610612744,2019-01-28,132,100,0.541,0.419,0.813,48,14,7,0.7142857142857143,0.9,1657.2183057415648,10,28.027241892587778,1
12799,IND,1610612754,2019-01-28,100,132,0.426,0.4,0.8,38,15,5,0.6666666666666666,0.8,1604.6617821672914,-1,17.65933923388671,0
12800,NYK,1610612752,2019-01-28,92,101,0.4,0.304,0.654,46,10,6,0.20833333333333334,0.1,1283.5737684500762,-9,13.185729586452096,0
12801,CHA,1610612766,2019-01-28,101,92,0.415,0.324,0.75,51,10,10,0.4791666666666667,0.7,1478.0133244753627,-1,15.596124196763645,1
12802,MEM,1610612763,2019-01-28,92,95,0.449,0.281,0.684,42,20,7,0.4,0.3,1387.3979828901531,1,15.147629802482745,0
12803,DEN,1610612743,2019-01-28,95,92,0.44,0.222,0.929,37,15,2,0.6875,0.3,1604.7214879584826,2,20.19434525965608,1
12804,PHX,1610612756,2019-01-29,124,126,0.6,0.448,0.789,38,18,5,0.21153846153846154,0.1,1281.7096702051372,-8,17.09105523739903,0
12805,SAS,1610612759,2019-01-29,126,124,0.47,0.441,0.85,36,11,4,0.5686274509803921,0.8,1588.9182144205236,2,18.950176692617458,1
12806,PHI,1610612755,2019-01-29,121,105,0.452,0.417,0.786,44,12,6,0.64,0.5,1612.7831791140693,-1,21.91138219099915,1
12807,LAL,1610612747,2019-01-29,105,121,0.467,0.304,0.75,49,21,4,0.52,0.4,1483.4773249465961,1,13.36526790506321,0
12808,CHI,1610612741,2019-01-29,117,122,0.5,0.321,0.737,50,18,8,0.22,0.3,1270.5353500258834,-3,15.231094320831192,0
12809,BKN,1610612751,2019-01-29,122,117,0.447,0.286,0.7,43,8,2,0.5294117647058824,0.9,1504.073247693652,-1,15.712728721493711,1
12810,OKC,1610612760,2019-01-29,126,117,0.538,0.429,0.731,43,7,8,0.6326530612244898,0.6,1590.5698519976345,5,22.548353476339983,1
12811,ORL,1610612753,2019-01-29,117,126,0.431,0.341,0.833,53,12,5,0.4,0.4,1403.5905813316383,-3,17.49423469254519,0
12812,WAS,1610612764,2019-01-29,113,116,0.483,0.333,0.739,36,6,1,0.42857142857142855,0.2,1474.3957635717418,-1,19.562336844974595,0
12813,CLE,1610612739,2019-01-29,116,113,0.536,0.441,0.458,48,16,2,0.19607843137254902,0.1,1293.1728634635379,1,15.217868047410592,1
12814,HOU,1610612745,2019-01-29,116,121,0.396,0.339,0.708,45,12,5,0.5918367346938775,0.8,1601.4794500962705,3,20.296399280026662,0
12815,NOP,1610612740,2019-01-29,121,116,0.511,0.29,0.8,55,17,9,0.44,0.3,1512.7873895190373,-3,13.472159199509834,1
12816,MIL,1610612749,2019-01-29,115,105,0.54,0.406,0.8,39,11,6,0.7291666666666666,0.7,1666.589521663856,-1,17.97891197244023,1
12817,DET,1610612765,2019-01-29,105,115,0.472,0.324,0.75,39,12,3,0.4375,0.4,1437.716262121622,-1,16.15010241309646,0
12818,DAL,1610612742,2019-01-30,114,90,0.536,0.395,0.818,49,19,1,0.4489795918367347,0.2,1474.4492118066328,-1,16.76112483629762,1
12819,NYK,1610612752,2019-01-30,90,114,0.41,0.231,0.714,34,12,5,0.20408163265306123,0.0,1279.4269615476712,-10,15.746829758780597,0
12820,CHA,1610612766,2019-01-30,94,126,0.438,0.325,0.429,31,12,5,0.4897959183673469,0.3,1482.1601313777676,1,15.197785435808477,0
12821,BOS,1610612738,2019-01-30,126,94,0.556,0.414,0.875,53,12,7,0.62,0.9,1612.9122943461634,1,15.39428250947091,1
12822,CHI,1610612741,2019-01-30,105,89,0.513,0.421,0.81,40,13,3,0.21568627450980393,0.3,1268.0829424375574,-4,13.412771859262582,1
12823,MIA,1610612748,2019-01-30,89,105,0.382,0.286,0.692,47,15,2,0.5,0.6,1485.0742802003688,2,11.880469012627263,0
12824,UTA,1610612762,2019-01-30,105,132,0.447,0.324,0.857,36,17,4,0.5686274509803921,0.5,1626.7841717746307,3,20.841746793868023,0
12825,POR,1610612757,2019-01-30,132,105,0.533,0.5,0.87,46,15,5,0.6078431372549019,0.8,1591.1314330981218,2,20.09630054537108,1
12826,SAC,1610612758,2019-01-30,135,113,0.545,0.314,0.762,53,14,2,0.5,0.7,1432.8747121485105,-1,17.88034574488022,1
12827,ATL,1610612737,2019-01-30,113,135,0.442,0.348,0.84,36,21,3,0.32653061224489793,0.4,1380.325913251787,1,17.949384365722462,0
12828,MIN,1610612750,2019-01-30,99,97,0.389,0.229,0.773,41,13,3,0.48,0.5,1514.9289163364842,-2,15.787803926731762,1
12829,MEM,1610612763,2019-01-30,97,99,0.414,0.261,0.864,51,18,7,0.39215686274509803,0.1,1385.2783932170637,-1,15.752591066418983,0
12830,IND,1610612754,2019-01-30,89,107,0.393,0.29,0.778,39,17,3,0.6530612244897959,0.6,1585.969561376215,-2,17.208066173800752,0
12831,WAS,1610612764,2019-01-30,107,89,0.526,0.429,0.619,41,15,4,0.42,0.7,1464.725646895003,-2,14.36372265522263,1
12832,DEN,1610612743,2019-01-30,105,99,0.472,0.3,0.632,43,10,7,0.6938775510204082,0.4,1606.841077631572,3,20.487498379422824,1
12833,NOP,1610612740,2019-01-30,99,105,0.416,0.417,0.769,48,15,4,0.45098039215686275,0.5,1522.2549672388386,1,14.168496411363982,0
12834,GSW,1610612744,2019-01-31,104,113,0.466,0.289,0.688,37,15,7,0.72,0.6,1675.9105265326411,11,23.90351973855241,0
12835,PHI,1610612755,2019-01-31,113,104,0.466,0.324,0.792,49,19,5,0.6470588235294118,0.6,1620.9895462759616,1,26.87862611011878,1
12836,SAS,1610612759,2019-01-31,117,114,0.4,0.364,0.862,50,9,3,0.5769230769230769,0.8,1590.048734152587,3,18.55122396208787,1
12837,BKN,1610612751,2019-01-31,114,117,0.472,0.324,0.655,46,14,7,0.5384615384615384,0.5,1506.525655281978,1,16.25572685787743,0
12838,LAL,1610612747,2019-01-31,123,120,0.457,0.423,0.8,56,16,4,0.5098039215686274,0.4,1475.2709577847038,-1,17.904948535558685,1
