,TEAM_ABBV,TEAM_ID,DATE,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,ELO_OPP,STREAK_A,PER_A,ODDS_A,ODDS_OPP,WINNER
955,IND,1610612754,2021-04-27,112,133,0.465,0.333,0.786,38,13,12,0.48333333333333334,0.4,1484.1874003328326,1484.7078164394234,3,16.799467375781415,2.89,1.45,0
956,CHA,1610612766,2021-04-27,104,114,0.463,0.343,0.696,38,18,7,0.5,0.6,1481.5279170890744,1607.9386048508513,2,17.877995386282844,4.37,1.24,0
957,MIL,1610612749,2021-04-27,114,104,0.505,0.257,0.786,48,15,3,0.6166666666666667,0.6,1607.9386048508513,1481.5279170890744,-1,22.761742854774628,1.24,4.37,1
958,BKN,1610612751,2021-04-27,116,103,0.482,0.4,1.0,41,11,6,0.6721311475409836,0.4,1590.7275305734343,1483.6709472711416,2,24.19500932667406,1.5,2.68,1
959,TOR,1610612761,2021-04-27,103,116,0.396,0.349,0.842,47,13,3,0.4262295081967213,0.7,1483.6709472711416,1590.7275305734343,1,19.09980296253749,2.68,1.5,0
960,PHI,1610612755,2021-04-28,127,83,0.539,0.444,0.682,46,8,10,0.6557377049180327,0.6,1577.225971123741,1554.1721985220622,1,19.20264027527322,1.2,4.85,1
961,ATL,1610612737,2021-04-28,83,127,0.333,0.316,0.793,47,15,3,0.5483870967741935,0.5,1554.1721985220622,1577.225971123741,-1,16.484920176801438,4.85,1.2,0
962,CHI,1610612741,2021-04-28,94,113,0.459,0.345,0.6,43,14,4,0.4262295081967213,0.4,1463.4937246226432,1582.8527973565726,1,17.108022815813438,2.5,1.57,0
963,NYK,1610612752,2021-04-28,113,94,0.462,0.444,0.895,41,4,9,0.5483870967741935,0.7,1582.8527973565726,1463.4937246226432,-1,19.34818514636268,1.57,2.5,1
964,PHX,1610612756,2021-04-28,109,101,0.473,0.351,0.769,45,10,4,0.7049180327868853,0.9,1620.2671136858048,1636.7471213970641,1,17.95344736823622,1.55,2.58,1
965,LAC,1610612746,2021-04-28,101,109,0.513,0.387,0.778,36,15,0,0.6825396825396826,0.7,1636.7471213970641,1620.2671136858048,-1,20.293558785570216,2.58,1.55,0
966,CHA,1610612766,2021-04-28,111,120,0.425,0.371,0.75,33,11,5,0.4918032786885246,0.5,1475.3887563637154,1525.2209598486274,-1,17.966432947129235,3.07,1.41,0
967,BOS,1610612738,2021-04-28,120,111,0.478,0.375,0.773,54,14,8,0.5161290322580645,0.6,1525.2209598486274,1475.3887563637154,-3,18.18542446718958,1.41,3.07,1
968,CLE,1610612739,2021-04-28,104,109,0.402,0.273,0.75,45,13,3,0.3442622950819672,0.3,1371.7443649740176,1316.7624515489947,-3,16.51849600169194,1.6,2.44,0
969,ORL,1610612753,2021-04-28,109,104,0.506,0.345,0.65,49,15,7,0.29508196721311475,0.3,1316.7624515489947,1371.7443649740176,-6,16.882666668792794,2.44,1.6,1
970,SAS,1610612759,2021-04-28,111,116,0.466,0.313,0.792,40,9,3,0.5166666666666667,0.6,1505.7891298863028,1502.9791527277296,3,17.54976807764553,2.66,1.51,0
971,MIA,1610612748,2021-04-28,116,111,0.506,0.36,0.875,48,13,1,0.5161290322580645,0.6,1502.9791527277296,1505.7891298863028,-1,20.821868769672342,1.51,2.66,1
972,SAC,1610612758,2021-04-28,105,154,0.483,0.333,0.824,24,13,6,0.4098360655737705,0.5,1417.044833830403,1644.9773858902931,1,16.382750988043984,4.19,1.25,0
973,UTA,1610612762,2021-04-28,154,105,0.64,0.585,0.952,47,14,9,0.7213114754098361,0.5,1644.9773858902931,1417.044833830403,-2,19.14085960833452,1.25,4.19,1
974,DEN,1610612743,2021-04-28,114,112,0.506,0.313,0.783,38,18,8,0.6557377049180327,0.9,1608.9095663898074,1507.2766335438214,2,21.920398035937275,1.59,2.45,1
975,NOP,1610612740,2021-04-28,112,114,0.494,0.4,0.737,42,21,5,0.4426229508196721,0.5,1507.2766335438214,1608.9095663898074,1,21.641136430312187,2.45,1.59,0
976,LAL,1610612747,2021-04-28,107,116,0.438,0.294,0.619,41,10,8,0.5901639344262295,0.5,1544.5558806070349,1475.3535187325406,1,18.442861127173405,1.89,1.96,0
977,WAS,1610612764,2021-04-28,116,107,0.522,0.333,0.762,50,14,4,0.4426229508196721,0.7,1475.3535187325406,1544.5558806070349,-1,20.352192548223446,1.96,1.89,1
978,MEM,1610612763,2021-04-28,109,130,0.42,0.281,0.867,44,11,6,0.5166666666666667,0.5,1553.5544612526396,1501.6229701716668,-1,24.116251100385853,1.82,2.05,0
979,POR,1610612757,2021-04-28,130,109,0.489,0.375,0.893,51,10,6,0.5409836065573771,0.6,1501.6229701716668,1553.5544612526396,1,16.731605858634857,2.05,1.82,1
980,DET,1610612765,2021-04-29,105,115,0.507,0.345,0.676,39,18,5,0.3064516129032258,0.5,1410.9111777766718,1564.619856172453,1,12.390296602515745,3.55,1.32,0
981,DAL,1610612742,2021-04-29,115,105,0.449,0.433,0.957,35,12,2,0.5573770491803278,0.7,1564.619856172453,1410.9111777766718,1,13.443232028968842,1.32,3.55,1
982,BKN,1610612751,2021-04-29,130,113,0.528,0.343,0.857,50,14,5,0.6774193548387096,0.5,1598.6420936561801,1467.2722466005891,3,20.355234330939883,1.47,2.82,1
983,IND,1610612754,2021-04-29,113,130,0.427,0.282,0.952,38,10,6,0.47540983606557374,0.4,1467.2722466005891,1598.6420936561801,-1,16.160857253136346,2.82,1.47,0
984,TOR,1610612761,2021-04-29,111,121,0.482,0.5,0.833,36,16,6,0.41935483870967744,0.1,1475.7563841883957,1612.1070084917005,-1,18.308318526128744,2.63,1.53,0
985,DEN,1610612743,2021-04-29,121,111,0.473,0.343,0.808,47,11,7,0.6612903225806451,0.9,1612.1070084917005,1475.7563841883957,3,20.296751505004558,1.53,2.63,1
986,GSW,1610612744,2021-04-29,114,126,0.494,0.395,0.714,34,10,7,0.5,0.3,1495.1492612093807,1393.2940758189427,-1,19.522467853264487,1.56,2.52,0
987,MIN,1610612750,2021-04-29,126,114,0.457,0.488,0.69,57,14,2,0.30158730158730157,0.6,1393.2940758189427,1495.1492612093807,3,18.81099666982557,2.52,1.56,1
988,OKC,1610612760,2021-04-29,95,109,0.382,0.282,0.8,53,22,4,0.3387096774193548,0.1,1296.08310635538,1504.0791914419283,1,14.43473532238502,4.5,1.23,0
989,NOP,1610612740,2021-04-29,109,95,0.446,0.172,0.737,56,12,6,0.43548387096774194,0.5,1504.0791914419283,1296.08310635538,-1,22.456475541134758,1.23,4.5,1
990,ATL,1610612737,2021-04-30,104,126,0.439,0.357,0.786,46,18,8,0.5396825396825397,0.5,1527.5706019629313,1603.8275676828719,-2,17.64085577028662,3.55,1.32,0
991,PHI,1610612755,2021-04-30,126,104,0.465,0.357,0.846,50,9,6,0.6612903225806451,0.6,1603.8275676828719,1527.5706019629313,2,21.158855952957833,1.32,3.55,1
992,SAC,1610612758,2021-04-30,110,106,0.453,0.364,0.909,37,17,3,0.4032258064516129,0.3,1405.7560926758308,1532.2258900663346,-1,16.923248498302886,6.02,1.15,1
993,LAL,1610612747,2021-04-30,106,110,0.506,0.25,0.714,43,21,12,0.5806451612903226,0.5,1532.2258900663346,1405.7560926758308,-1,23.902862263099884,1.15,6.02,0
994,CHI,1610612741,2021-04-30,98,108,0.385,0.303,0.667,50,10,5,0.41935483870967744,0.5,1453.8347418032026,1594.7084712241785,-1,14.835018020040485,2.06,1.8,0
995,MIL,1610612749,2021-04-30,108,98,0.467,0.36,0.75,51,11,5,0.6129032258064516,0.6,1594.7084712241785,1453.8347418032026,-1,21.44493720820809,1.8,2.06,1
996,UTA,1610612762,2021-04-30,100,121,0.438,0.359,0.889,36,14,5,0.7258064516129032,0.6,1656.2661270448652,1629.9038135886408,1,18.11534696517957,2.44,1.61,0
997,PHX,1610612756,2021-04-30,121,100,0.545,0.333,0.737,44,11,7,0.7096774193548387,0.9,1629.9038135886408,1656.2661270448652,2,17.39032908315736,1.61,2.44,1
998,BKN,1610612751,2021-04-30,109,128,0.421,0.317,0.842,42,8,3,0.6825396825396826,0.9,1607.1108141462691,1521.9286254553674,4,18.787397299630378,2.3,1.67,0
999,POR,1610612757,2021-04-30,128,109,0.516,0.444,0.9,50,10,2,0.5483870967741935,0.7,1521.9286254553674,1607.1108141462691,2,18.066764397261476,1.67,2.3,1
1000,BOS,1610612738,2021-04-30,143,140,0.467,0.474,0.75,52,13,7,0.5238095238095238,0.7,1533.2481643983745,1498.6788552003834,1,21.165580677680367,1.52,2.65,1
1001,SAS,1610612759,2021-04-30,140,143,0.533,0.458,0.816,43,11,1,0.5081967213114754,0.6,1498.6788552003834,1533.2481643983745,-1,18.14336649643316,2.65,1.52,0
1002,CLE,1610612739,2021-04-30,93,122,0.415,0.212,0.643,46,25,4,0.3387096774193548,0.3,1363.227924362933,1487.6835092732408,-4,16.160777501813115,3.17,1.38,0
1003,WAS,1610612764,2021-04-30,122,93,0.5,0.444,0.846,46,14,3,0.45161290322580644,0.5,1487.6835092732408,1363.227924362933,1,21.461136879746398,1.38,3.17,1
1004,DEN,1610612743,2021-05-01,110,104,0.488,0.375,0.952,44,11,4,0.6666666666666666,0.7,1617.9693718405672,1627.1104214942281,4,22.044609237889105,2.84,1.46,1
1005,LAC,1610612746,2021-05-01,104,110,0.434,0.412,0.75,39,6,3,0.671875,0.8,1627.1104214942281,1617.9693718405672,-2,23.943528771466905,1.46,2.84,0
1006,MEM,1610612763,2021-05-01,111,112,0.458,0.345,0.619,55,17,10,0.5161290322580645,0.6,1539.0752365190458,1319.4524616099725,1,21.073708134869566,1.13,6.37,0
1007,ORL,1610612753,2021-05-01,112,111,0.447,0.44,0.893,37,11,5,0.30158730158730157,0.1,1319.4524616099725,1539.0752365190458,-1,13.844664520698801,6.37,1.13,1
1008,HOU,1610612745,2021-05-01,87,113,0.36,0.214,0.636,49,20,3,0.25396825396825395,0.2,1317.6243345223454,1478.8696949724208,1,16.822966976827225,4.14,1.26,0
1009,GSW,1610612744,2021-05-01,113,87,0.464,0.391,0.708,50,17,8,0.49206349206349204,0.3,1478.8696949724208,1317.6243345223454,-2,20.664905567326308,1.26,4.14,1
1010,CLE,1610612739,2021-05-01,107,124,0.5,0.5,0.765,39,19,4,0.3333333333333333,0.2,1350.4934396926137,1510.089427413649,-5,15.938440213451306,6.26,1.14,0
1011,MIA,1610612748,2021-05-01,124,107,0.54,0.5,0.8,37,8,1,0.5238095238095238,0.4,1510.089427413649,1350.4934396926137,1,18.52728105092747,1.14,6.26,1
1012,UTA,1610612762,2021-05-01,106,102,0.474,0.415,0.833,49,21,3,0.7142857142857143,0.8,1637.6423052354007,1469.894020839529,-1,19.145652088488088,1.37,3.28,1
1013,TOR,1610612761,2021-05-01,102,106,0.447,0.364,0.667,39,10,3,0.4126984126984127,0.1,1469.894020839529,1637.6423052354007,-2,18.51006452218822,3.28,1.37,0
1014,ATL,1610612737,2021-05-01,108,97,0.5,0.389,0.769,44,15,5,0.53125,0.8,1514.6323977773238,1448.095412921579,-3,22.6144992157,1.28,3.91,1
1015,CHI,1610612741,2021-05-01,97,108,0.471,0.25,0.647,39,13,0,0.4126984126984127,0.4,1448.095412921579,1514.6323977773238,-2,15.336055968986816,3.91,1.28,0
1016,DAL,1610612742,2021-05-01,125,124,0.54,0.447,0.636,36,11,4,0.5645161290322581,0.5,1570.020025606879,1500.41799394356,2,17.87876005044275,1.53,2.62,1
1017,WAS,1610612764,2021-05-01,124,125,0.516,0.316,0.774,46,11,3,0.4603174603174603,0.6,1500.41799394356,1570.020025606879,2,19.467363665505452,2.62,1.53,0
1018,MIN,1610612750,2021-05-01,136,140,0.453,0.313,0.781,51,16,5,0.3125,0.7,1409.5736420559026,1509.1945922511288,4,18.179330809640504,2.39,1.62,0
1019,NOP,1610612740,2021-05-01,140,136,0.511,0.389,0.696,52,21,5,0.4444444444444444,0.5,1509.1945922511288,1409.5736420559026,1,21.985236239192606,1.62,2.39,1
1020,CHA,1610612766,2021-05-01,107,94,0.483,0.378,0.45,54,14,15,0.4838709677419355,0.5,1467.3615518139684,1405.5110083422458,-2,19.747449365196278,1.3,3.74,1
1021,DET,1610612765,2021-05-01,94,107,0.385,0.351,0.647,43,13,7,0.30158730158730157,0.2,1405.5110083422458,1467.3615518139684,-1,17.727496629292908,3.74,1.3,0
1022,IND,1610612754,2021-05-01,152,95,0.655,0.636,0.773,53,17,11,0.46774193548387094,0.6,1458.8035261105001,1290.9677055461796,-2,17.938050314536245,1.3,3.75,1
1023,OKC,1610612760,2021-05-01,95,152,0.342,0.211,0.478,48,14,4,0.3333333333333333,0.1,1290.9677055461796,1458.8035261105001,-1,6.169264105528958,3.75,1.3,0
1024,SAS,1610612759,2021-05-02,111,113,0.448,0.387,0.765,48,14,5,0.5,0.3,1493.7781975620226,1616.7657718684793,-2,12.516703926936968,5.13,1.19,0
1025,PHI,1610612755,2021-05-02,113,111,0.447,0.367,0.72,49,13,9,0.6666666666666666,0.5,1616.7657718684793,1493.7781975620226,3,22.016631438891118,1.19,5.13,1
1026,TOR,1610612761,2021-05-02,121,114,0.447,0.395,0.71,49,13,4,0.40625,0.1,1466.818807758767,1522.7357880089387,-3,15.551753854958022,4.79,1.21,1
1027,LAL,1610612747,2021-05-02,114,121,0.482,0.379,0.677,44,14,6,0.5714285714285714,0.4,1522.7357880089387,1466.818807758767,-2,20.269153967484183,1.21,4.79,0
1028,POR,1610612757,2021-05-02,129,119,0.518,0.5,0.846,36,10,5,0.5555555555555556,0.7,1542.9704089559507,1538.1488220367353,3,18.96288425541373,1.88,1.98,1
1029,BOS,1610612738,2021-05-02,119,129,0.483,0.513,0.867,45,18,6,0.53125,0.7,1538.1488220367353,1542.9704089559507,2,21.24204396575285,1.98,1.88,0
1030,HOU,1610612745,2021-05-02,97,122,0.43,0.229,0.656,47,18,5,0.25,0.2,1307.7291245527692,1592.5117801760132,-1,18.885593827219537,5.37,1.17,0
1031,NYK,1610612752,2021-05-02,122,97,0.523,0.514,0.875,38,13,1,0.5555555555555556,0.5,1592.5117801760132,1307.7291245527692,1,20.45649623696823,1.17,5.37,1
1032,BKN,1610612751,2021-05-02,114,117,0.427,0.405,0.882,53,16,1,0.671875,0.5,1586.0690306456859,1600.4478001058021,-1,23.27657230434993,2.19,1.73,0
1033,MIL,1610612749,2021-05-02,117,114,0.49,0.405,0.5,45,10,11,0.6190476190476191,0.5,1600.4478001058021,1586.0690306456859,1,25.515942361374893,1.73,2.19,1
1034,SAC,1610612758,2021-05-02,111,99,0.556,0.393,0.625,38,20,1,0.4126984126984127,0.4,1415.2461947332267,1573.091834965349,1,18.506209996894807,3.32,1.36,1
1035,DAL,1610612742,2021-05-02,99,111,0.42,0.171,0.806,40,17,4,0.5714285714285714,0.6,1573.091834965349,1415.2461947332267,3,18.33607254578362,1.36,3.32,0
1036,MIA,1610612748,2021-05-02,121,111,0.511,0.289,0.741,42,11,6,0.53125,0.5,1517.4989429287427,1476.9799242103143,2,21.820075125201914,1.47,2.81,1
1037,CHA,1610612766,2021-05-02,111,121,0.494,0.424,0.773,39,15,1,0.49206349206349204,0.5,1476.9799242103143,1517.4989429287427,1,20.166610400664446,2.81,1.47,0
1038,OKC,1610612760,2021-05-02,120,123,0.489,0.433,0.708,47,15,3,0.328125,0.1,1273.8229040260226,1648.5276353981053,-2,14.934878175196053,9.29,1.07,0
1039,PHX,1610612756,2021-05-02,123,120,0.536,0.387,0.778,39,11,7,0.7142857142857143,0.6,1648.5276353981053,1273.8229040260226,3,20.70754339344535,1.07,9.29,1
1040,DEN,1610612743,2021-05-03,89,93,0.439,0.25,0.688,41,13,7,0.671875,0.7,1625.9639647765903,1512.5238081786636,5,21.194273782331948,1.58,2.51,0
1041,LAL,1610612747,2021-05-03,93,89,0.438,0.433,0.696,43,20,8,0.5625,0.3,1512.5238081786636,1625.9639647765903,-3,18.229087412808852,2.51,1.58,1
1042,PHI,1610612755,2021-05-03,106,94,0.533,0.393,0.714,44,18,6,0.671875,0.5,1619.6695516082468,1439.6186296378355,4,21.84872639685037,1.32,3.63,1
1043,CHI,1610612741,2021-05-03,94,106,0.414,0.324,0.786,40,15,2,0.40625,0.4,1439.6186296378355,1619.6695516082468,-3,16.28659882636481,3.63,1.32,0
1044,ORL,1610612753,2021-05-03,119,112,0.511,0.435,0.76,48,11,3,0.3125,0.4,1327.0994374658617,1395.8926359458999,1,9.96666658635534,2.06,1.81,1
1045,DET,1610612765,2021-05-03,112,119,0.473,0.314,0.722,42,11,4,0.296875,0.5,1395.8926359458999,1327.0994374658617,-2,15.090956880378393,1.81,2.06,0
1046,UTA,1610612762,2021-05-03,110,99,0.5,0.306,0.688,50,16,5,0.71875,0.8,1640.7175183161628,1490.874417822255,1,18.833051904319316,1.31,3.61,1
1047,SAS,1610612759,2021-05-03,99,110,0.467,0.278,1.0,37,13,4,0.49206349206349204,0.6,1490.874417822255,1640.7175183161628,-3,15.787802865509704,3.61,1.31,0
1048,ATL,1610612737,2021-05-03,123,114,0.524,0.488,0.833,49,11,3,0.5384615384615384,0.8,1523.1091810610674,1553.164597170103,1,21.666802489087015,1.74,2.17,1
1049,POR,1610612757,2021-05-03,114,123,0.453,0.415,0.786,39,8,4,0.5625,0.7,1553.164597170103,1523.1091810610674,4,19.908522704828076,2.17,1.74,0
1050,IND,1610612754,2021-05-03,141,154,0.495,0.519,0.84,45,17,6,0.47619047619047616,0.7,1475.948327630657,1497.34618458509,1,20.542577139150517,2.6,1.54,0
1051,WAS,1610612764,2021-05-03,154,141,0.612,0.409,0.792,44,17,7,0.453125,0.7,1497.34618458509,1475.948327630657,-1,19.553527109351155,1.54,2.6,1
1052,NYK,1610612752,2021-05-03,118,104,0.506,0.519,0.778,45,10,8,0.5625,0.5,1597.5882060936024,1531.4282606631566,2,21.502325062141296,2.5,1.58,1
1053,MEM,1610612763,2021-05-03,104,118,0.395,0.39,0.833,46,12,4,0.5079365079365079,0.5,1531.4282606631566,1597.5882060936024,-1,21.596595097972674,1.58,2.5,0
1054,PHX,1610612756,2021-05-04,134,118,0.524,0.387,0.923,48,7,11,0.71875,0.7,1649.4195554115618,1343.08392417752,4,19.982277108074676,1.12,6.96,1
1055,CLE,1610612739,2021-05-04,118,134,0.456,0.448,0.852,42,18,3,0.328125,0.2,1343.08392417752,1649.4195554115618,-6,16.792019144242644,6.96,1.12,0
1056,DAL,1610612742,2021-05-04,127,113,0.529,0.458,0.722,44,13,4,0.5625,0.7,1554.1078740200617,1526.3836581230123,-1,18.341298345739105,1.92,1.93,1
1057,MIA,1610612748,2021-05-04,113,127,0.464,0.439,0.81,39,12,2,0.5384615384615384,0.7,1526.3836581230123,1554.1078740200617,3,19.232797453653323,1.93,1.92,0
1058,DET,1610612765,2021-05-04,99,102,0.459,0.281,0.6,46,13,3,0.2923076923076923,0.5,1385.2498314338725,1468.0952090160447,-3,11.697085380749872,2.57,1.55,0
1059,CHA,1610612766,2021-05-04,102,99,0.409,0.258,0.75,51,8,5,0.484375,0.4,1468.0952090160447,1385.2498314338725,-1,16.162585964395866,1.55,2.57,1
1060,BKN,1610612751,2021-05-04,118,124,0.488,0.465,0.615,39,13,6,0.6615384615384615,0.5,1580.7705996864645,1605.7462310650235,-2,24.460866756265236,2.11,1.78,0
1061,MIL,1610612749,2021-05-04,124,118,0.449,0.378,0.815,55,13,3,0.625,0.5,1605.7462310650235,1580.7705996864645,2,24.553165322621005,1.78,2.11,1
1062,NOP,1610612740,2021-05-04,108,103,0.402,0.4,0.818,57,12,3,0.4461538461538462,0.4,1498.709938847812,1503.472117562113,-1,20.716931265832688,1.81,2.07,1
1063,GSW,1610612744,2021-05-04,103,108,0.419,0.377,0.714,48,18,9,0.5076923076923077,0.5,1503.472117562113,1498.709938847812,2,18.702391784642714,2.07,1.81,0
1064,BOS,1610612738,2021-05-05,132,96,0.531,0.467,0.75,45,11,9,0.5230769230769231,0.5,1527.954633822583,1337.742241977889,-1,20.622255595108285,1.12,6.97,1
1065,ORL,1610612753,2021-05-05,96,132,0.388,0.24,0.857,45,19,7,0.3230769230769231,0.1,1337.742241977889,1527.954633822583,2,14.96543899197072,6.97,1.12,0
1066,PHI,1610612755,2021-05-05,135,115,0.532,0.429,0.909,47,10,6,0.676923076923077,0.6,1624.995866050284,1302.65269863518,5,21.543664726734242,1.07,9.41,1
1067,HOU,1610612745,2021-05-05,115,135,0.452,0.378,0.778,38,13,5,0.24615384615384617,0.2,1302.65269863518,1624.995866050284,-2,13.86078074916913,9.41,1.07,0
1068,CLE,1610612739,2021-05-05,105,141,0.402,0.342,0.692,42,9,3,0.3230769230769231,0.1,1339.778614910641,1542.330319942963,-7,16.08897807440576,6.51,1.13,0
1069,POR,1610612757,2021-05-05,141,105,0.576,0.485,0.76,54,10,9,0.5538461538461539,0.6,1542.330319942963,1339.778614910641,-1,20.269191679524486,1.13,6.51,1
1070,MIL,1610612749,2021-05-05,135,134,0.539,0.486,0.75,45,20,6,0.6307692307692307,0.5,1612.783435707131,1508.651763424347,3,23.03692650534586,1.58,2.48,1
1071,WAS,1610612764,2021-05-05,134,135,0.49,0.364,0.744,43,7,6,0.46153846153846156,0.6,1508.651763424347,1612.783435707131,1,21.01695539966238,2.48,1.58,0
1072,IND,1610612754,2021-05-05,93,104,0.434,0.36,0.706,48,22,6,0.46875,0.3,1464.6427487914,1437.4031702491238,-1,20.751548612005454,1.4,3.07,0
1073,SAC,1610612758,2021-05-05,104,93,0.453,0.25,0.714,48,12,7,0.4307692307692308,0.4,1437.4031702491238,1464.6427487914,3,18.584508045299817,3.07,1.4,1
1074,UTA,1610612762,2021-05-05,126,94,0.557,0.439,0.714,53,18,2,0.7230769230769231,0.8,1646.5542641549325,1485.0376719834853,2,16.728546329708585,1.38,3.22,1
1075,SAS,1610612759,2021-05-05,94,126,0.402,0.304,0.65,35,7,5,0.484375,0.6,1485.0376719834853,1646.5542641549325,-4,13.217938527037006,3.22,1.38,0
1076,ATL,1610612737,2021-05-05,135,103,0.631,0.5,0.889,46,11,6,0.5454545454545454,0.8,1533.9434582882075,1652.7248646784408,2,23.55347085325082,1.95,1.91,1
1077,PHX,1610612756,2021-05-05,103,135,0.418,0.375,0.862,30,10,3,0.7230769230769231,0.7,1652.7248646784408,1533.9434582882075,5,21.577893386019973,1.91,1.95,0
1078,DEN,1610612743,2021-05-05,113,97,0.381,0.308,0.818,63,15,7,0.6615384615384615,0.9,1616.8147109415104,1607.5050255390322,-1,20.057007477470787,1.62,2.4,1
1079,NYK,1610612752,2021-05-05,97,113,0.384,0.371,0.667,42,15,10,0.5692307692307692,0.6,1607.5050255390322,1616.8147109415104,3,21.360832656969873,2.4,1.62,0
1080,MIN,1610612750,2021-05-05,135,139,0.521,0.487,0.818,41,14,5,0.3076923076923077,0.6,1405.3510828391034,1521.5114412177268,-1,17.815701027845186,2.39,1.62,0
1081,MEM,1610612763,2021-05-05,139,135,0.536,0.483,0.75,46,14,4,0.5,0.5,1521.5114412177268,1405.3510828391034,-2,18.243005044212563,1.62,2.39,1
1082,OKC,1610612760,2021-05-06,97,118,0.409,0.231,0.8,39,10,1,0.3181818181818182,0.2,1269.7579694419564,1496.3110072300935,-4,12.899331951217293,8.23,1.09,0
1083,GSW,1610612744,2021-05-06,118,97,0.488,0.404,0.833,49,14,1,0.5,0.6,1496.3110072300935,1269.7579694419564,-1,19.143613159458813,1.09,8.23,1
1084,LAL,1610612747,2021-05-06,94,118,0.379,0.278,0.621,34,11,6,0.5692307692307692,0.4,1521.6730620137434,1622.9857451685755,1,11.721277203363883,4.05,1.27,0
1085,LAC,1610612746,2021-05-06,118,94,0.532,0.419,0.885,48,22,5,0.6666666666666666,0.8,1622.9857451685755,1521.6730620137434,1,22.016091869547747,1.27,4.05,1
1086,DET,1610612765,2021-05-06,111,97,0.53,0.393,0.857,39,12,6,0.2878787878787879,0.4,1381.2337541930995,1525.4323914239424,-4,17.64728359262578,4.51,1.23,1
1087,MEM,1610612763,2021-05-06,97,111,0.427,0.27,0.647,42,15,5,0.5076923076923077,0.5,1525.4323914239424,1381.2337541930995,1,22.409502641385785,1.23,4.51,0
1088,IND,1610612754,2021-05-06,133,126,0.621,0.4,0.895,36,15,4,0.46153846153846156,0.3,1452.505342960194,1567.6048683387078,-2,19.255670147548535,3.05,1.41,1
1089,ATL,1610612737,2021-05-06,126,133,0.511,0.405,0.833,34,12,6,0.5522388059701493,0.4,1567.6048683387078,1452.505342960194,3,23.992185236722918,1.41,3.05,0
1090,BKN,1610612751,2021-05-06,109,113,0.432,0.351,0.933,51,13,4,0.6515151515151515,0.4,1573.733395044357,1565.6885595261194,-3,22.92066284044644,1.68,2.26,0
1091,DAL,1610612742,2021-05-06,113,109,0.449,0.441,0.692,51,12,3,0.5692307692307692,0.5,1565.6885595261194,1573.733395044357,1,20.443971845554298,2.26,1.68,1
1092,CHI,1610612741,2021-05-06,120,99,0.505,0.486,0.588,56,17,8,0.4,0.3,1434.2923151957984,1472.1112862568177,-4,19.05651742563683,1.56,2.55,1
1093,CHA,1610612766,2021-05-06,99,120,0.422,0.457,0.389,45,15,3,0.49230769230769234,0.4,1472.1112862568177,1434.2923151957984,1,16.71566984697484,2.55,1.56,0
1094,TOR,1610612761,2021-05-06,129,131,0.448,0.368,0.778,50,13,5,0.4090909090909091,0.6,1473.1608709786717,1506.0066132128798,-1,16.8029431662286,2.11,1.78,0
1095,WAS,1610612764,2021-05-06,131,129,0.436,0.433,0.837,47,15,6,0.45454545454545453,0.6,1506.0066132128798,1473.1608709786717,-1,22.40143046771518,1.78,2.11,1
1096,PHI,1610612755,2021-05-07,109,107,0.447,0.429,0.818,51,17,6,0.6818181818181818,0.7,1628.5176318937702,1505.8710491798315,6,22.6996441936674,1.15,6.26,1
1097,NOP,1610612740,2021-05-07,107,109,0.406,0.25,0.727,52,11,6,0.45454545454545453,0.5,1505.8710491798315,1628.5176318937702,1,15.647549098808982,6.26,1.15,0
1098,BOS,1610612738,2021-05-07,99,121,0.407,0.282,0.783,47,14,8,0.5303030303030303,0.6,1538.8298038665355,1453.6634973819228,1,19.312401468862323,1.57,2.51,0
1099,CHI,1610612741,2021-05-07,121,99,0.434,0.45,0.944,52,9,4,0.4090909090909091,0.3,1453.6634973819228,1538.8298038665355,1,18.745062853063946,2.51,1.57,1
1100,NYK,1610612752,2021-05-07,105,128,0.452,0.344,0.783,41,13,4,0.5606060606060606,0.6,1593.924202568957,1619.0634546279405,-1,21.13071868260216,3.25,1.37,0
1101,PHX,1610612756,2021-05-07,128,105,0.467,0.439,0.96,45,7,3,0.7121212121212122,0.9,1619.0634546279405,1593.924202568957,-1,22.165374554774075,1.37,3.25,1
1102,MIA,1610612748,2021-05-07,121,112,0.506,0.406,0.741,37,14,2,0.5303030303030303,0.7,1514.8029726169545,1401.4301326328878,-1,22.418528124504213,1.31,3.71,1
1103,MIN,1610612750,2021-05-07,112,121,0.482,0.27,0.667,41,16,4,0.30303030303030304,0.3,1401.4301326328878,1514.8029726169545,-2,21.197302769504198,3.71,1.31,0
1104,LAL,1610612747,2021-05-07,101,106,0.416,0.367,0.727,49,14,4,0.5606060606060606,0.4,1509.3325089891905,1552.5494194261412,-1,17.62167876645625,3.71,1.31,0
1105,POR,1610612757,2021-05-07,106,101,0.42,0.324,0.952,44,9,2,0.5606060606060606,0.2,1552.5494194261412,1509.3325089891905,1,21.290604527453205,1.31,3.71,1
1106,HOU,1610612745,2021-05-07,133,141,0.5,0.472,0.667,37,16,5,0.24242424242424243,0.2,1299.1309327916938,1615.4285859185984,-3,14.813892381595531,13.09,1.04,0
