,TEAM_ABBV,TEAM_ID,DATE,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,ELO_OPP,STREAK_A,PER_A,ODDS_A,ODDS_OPP,WINNER
628,OKC,1610612760,2020-01-29,120,100,0.5,0.441,0.85,45,13,5,0.5833333333333334,0.9,1569.8158388990753,1429.3932238013128,-1,21.29820486523728,1.75,2.14,1
629,SAC,1610612758,2020-01-29,100,120,0.462,0.231,0.636,39,14,2,0.3695652173913043,0.2,1429.3932238013128,1569.8158388990753,2,18.14200696153329,2.14,1.75,0
630,BOS,1610612738,2020-01-30,119,104,0.477,0.429,0.909,51,23,4,0.6739130434782609,0.6,1611.3428125110017,1332.5410979045248,1,17.502482947885095,1.1,7.86,1
631,GSW,1610612744,2020-01-30,104,119,0.429,0.308,0.867,30,17,6,0.20833333333333334,0.1,1332.5410979045248,1611.3428125110017,-4,16.217419830760484,7.86,1.1,0
632,SAC,1610612758,2020-01-30,124,103,0.5,0.512,0.833,47,12,8,0.3617021276595745,0.3,1420.31480854335,1605.0722128985328,-1,14.594885197545821,9.09,1.08,1
633,LAC,1610612746,2020-01-30,103,124,0.38,0.419,0.8,39,15,6,0.7021276595744681,0.7,1605.0722128985328,1420.31480854335,2,17.733267823703656,1.08,9.09,0
634,CLE,1610612739,2020-01-30,109,115,0.467,0.361,0.857,52,23,3,0.2708333333333333,0.2,1340.0537313376994,1629.7352778272018,-1,15.39469053212671,5.11,1.19,0
635,TOR,1610612761,2020-01-30,115,109,0.488,0.375,0.75,37,14,3,0.7021276595744681,0.8,1629.7352778272018,1340.0537313376994,8,20.604938667812057,1.19,5.11,1
636,ATL,1610612737,2020-01-30,127,117,0.483,0.314,0.865,48,16,4,0.25,0.4,1353.264226493576,1590.38491863752,-1,20.002483409887578,3.18,1.38,1
637,PHI,1610612755,2020-01-30,117,127,0.463,0.29,0.711,42,12,2,0.6458333333333334,0.3,1590.38491863752,1353.264226493576,2,21.45653411231242,1.38,3.18,0
638,CHA,1610612766,2020-01-30,107,121,0.434,0.3,0.632,38,9,4,0.3404255319148936,0.2,1367.4779305728816,1389.367626705356,1,14.685928142501462,2.41,1.61,0
639,WAS,1610612764,2020-01-30,121,107,0.477,0.378,0.926,57,20,6,0.32608695652173914,0.5,1389.367626705356,1367.4779305728816,-2,18.719996005140157,1.61,2.41,1
640,LAL,1610612747,2020-01-31,119,127,0.469,0.344,0.643,62,19,10,0.782608695652174,0.7,1631.1251657924056,1475.3204189973424,-1,19.419904776348528,1.1,7.53,0
641,POR,1610612757,2020-01-31,127,119,0.505,0.361,0.762,40,7,8,0.4375,0.4,1475.3204189973424,1631.1251657924056,2,21.915021652500972,7.53,1.1,1
642,PHX,1610612756,2020-01-31,107,111,0.474,0.375,0.897,40,20,6,0.425531914893617,0.3,1479.40070813152,1578.8942541570382,1,20.028893350007234,1.95,1.89,0
643,OKC,1610612760,2020-01-31,111,107,0.433,0.226,0.909,41,14,4,0.5918367346938775,0.9,1578.8942541570382,1479.40070813152,1,22.01727195174262,1.89,1.95,1
644,BKN,1610612751,2020-01-31,133,118,0.625,0.484,0.72,37,20,5,0.43478260869565216,0.3,1439.5110184651237,1433.43180210274,1,18.103911677535912,1.44,2.88,1
645,CHI,1610612741,2020-01-31,118,133,0.488,0.353,0.846,38,14,3,0.38,0.3,1433.43180210274,1439.5110184651237,-1,16.36262483846832,2.88,1.44,0
646,DAL,1610612742,2020-01-31,121,128,0.478,0.389,0.778,52,17,9,0.6170212765957447,0.6,1579.9803605401266,1551.3971734343002,-1,15.64633514668553,3.76,1.29,0
647,HOU,1610612745,2020-01-31,128,121,0.459,0.467,0.85,37,7,5,0.6170212765957447,0.6,1551.3971734343002,1579.9803605401266,-1,18.28208002278222,1.29,3.76,1
648,DET,1610612765,2020-01-31,92,105,0.354,0.306,0.735,45,17,6,0.3469387755102041,0.2,1406.6515288526346,1631.728528283504,-4,20.657574813341984,2.5,1.57,0
649,TOR,1610612761,2020-01-31,105,92,0.518,0.333,0.727,42,16,7,0.7083333333333334,0.9,1631.728528283504,1406.6515288526346,9,23.11486554678904,1.57,2.5,1
650,NOP,1610612740,2020-01-31,139,111,0.537,0.441,0.846,57,19,4,0.3958333333333333,0.5,1514.6366450088708,1532.2625208973923,2,21.43162748995131,1.31,3.57,1
651,MEM,1610612763,2020-01-31,111,139,0.469,0.194,0.577,34,11,8,0.5,0.5,1532.2625208973923,1514.6366450088708,4,22.082162056436523,3.57,1.31,0
652,PHI,1610612755,2020-02-01,95,116,0.369,0.212,0.839,47,14,3,0.6326530612244898,0.2,1569.9817224190938,1615.0260677694403,-1,19.59151820244646,1.89,1.96,0
653,BOS,1610612738,2020-02-01,116,95,0.475,0.267,0.78,42,11,2,0.6808510638297872,0.6,1615.0260677694403,1569.9817224190938,2,20.884227110158303,1.96,1.89,1
654,LAC,1610612746,2020-02-01,118,106,0.459,0.353,0.889,50,13,7,0.6875,0.6,1575.5054898122623,1382.1046465002278,-1,20.50325253613757,1.18,5.24,1
655,MIN,1610612750,2020-02-01,106,118,0.405,0.179,0.838,44,17,4,0.3191489361702128,0.2,1382.1046465002278,1575.5054898122623,-10,19.1002373043285,5.24,1.18,0
656,ORL,1610612753,2020-02-01,89,102,0.398,0.273,0.824,39,10,5,0.4375,0.5,1461.0551608635776,1565.8215655265878,-4,16.99827744918973,2.18,1.73,0
657,MIA,1610612748,2020-02-01,102,89,0.429,0.455,0.808,48,13,8,0.6808510638297872,0.4,1565.8215655265878,1461.0551608635776,-1,18.932489205228656,1.73,2.18,1
658,UTA,1610612762,2020-02-01,107,124,0.426,0.439,1.0,37,10,4,0.6666666666666666,0.7,1597.2236777319795,1490.0552532442705,-3,20.57284242184589,1.4,3.06,0
659,POR,1610612757,2020-02-01,124,107,0.511,0.517,0.833,51,12,5,0.4489795918367347,0.5,1490.0552532442705,1597.2236777319795,3,22.13650881760124,3.06,1.4,1
660,NYK,1610612752,2020-02-01,92,85,0.415,0.269,0.739,57,13,1,0.2653061224489796,0.3,1378.793840380872,1560.9805770670637,-2,12.88757337644224,5.84,1.15,1
661,IND,1610612754,2020-02-01,85,92,0.421,0.333,0.619,34,11,1,0.6458333333333334,0.8,1560.9805770670637,1378.793840380872,1,16.026909050824372,1.15,5.84,0
662,SAC,1610612758,2020-02-01,113,129,0.429,0.318,0.808,44,16,4,0.375,0.2,1449.8815316296204,1616.3903315454775,1,18.84340891874676,3.34,1.35,0
663,LAL,1610612747,2020-02-01,129,113,0.512,0.442,0.815,46,15,5,0.7659574468085106,0.6,1616.3903315454775,1449.8815316296204,-2,20.994009204859577,1.35,3.34,1
664,NOP,1610612740,2020-02-02,109,117,0.447,0.303,0.75,63,23,6,0.40816326530612246,0.7,1536.8017224433534,1560.7135235271996,3,21.941580649137446,2.74,1.49,0
665,HOU,1610612745,2020-02-02,117,109,0.39,0.314,0.864,43,8,3,0.625,0.7,1560.7135235271996,1536.8017224433534,1,19.04849050634036,1.49,2.74,1
666,CHI,1610612741,2020-02-02,102,129,0.389,0.313,0.654,41,16,0,0.37254901960784315,0.2,1420.2679126820235,1636.1911838115448,-2,18.093854732371693,5.03,1.19,0
667,TOR,1610612761,2020-02-02,129,102,0.56,0.471,0.826,46,15,5,0.7142857142857143,0.6,1636.1911838115448,1420.2679126820235,10,22.206914914152243,1.19,5.03,1
668,PHX,1610612756,2020-02-03,97,119,0.433,0.353,0.722,43,16,6,0.40816326530612246,0.6,1468.6899544671448,1443.424261179201,-2,18.686264779844723,2.15,1.74,0
669,BKN,1610612751,2020-02-03,119,97,0.483,0.441,0.857,44,17,5,0.4375,0.4,1443.424261179201,1468.6899544671448,-1,15.172752004920623,1.74,2.15,1
670,SAS,1610612759,2020-02-03,105,108,0.421,0.324,0.813,46,8,9,0.4583333333333333,0.5,1527.0915972122748,1580.48871368907,2,18.33928846854412,4.45,1.23,0
671,LAC,1610612746,2020-02-03,108,105,0.464,0.407,0.792,51,12,2,0.6938775510204082,0.6,1580.48871368907,1527.0915972122748,1,24.405202582428156,1.23,4.45,1
672,CLE,1610612739,2020-02-03,134,139,0.565,0.514,0.667,34,15,3,0.26,0.0,1321.713520776854,1393.3795993630704,-3,18.774247659528992,2.12,1.77,0
673,NYK,1610612752,2020-02-03,139,134,0.559,0.385,0.714,46,12,1,0.28,0.4,1393.3795993630704,1321.713520776854,1,14.670690470302368,1.77,2.12,1
674,MIA,1610612748,2020-02-03,137,106,0.565,0.5,0.833,35,3,1,0.6875,0.8,1573.8175106814672,1555.7326069376475,1,18.744842725714136,1.71,2.2,1
675,PHI,1610612755,2020-02-03,106,137,0.434,0.342,0.84,44,14,1,0.62,0.2,1555.7326069376475,1573.8175106814672,-2,22.71347959818773,2.2,1.71,0
676,BOS,1610612738,2020-02-03,123,115,0.533,0.414,0.882,44,15,5,0.6875,0.6,1629.2751832508866,1366.0685080273818,3,16.653775586051065,1.41,3.03,1
677,ATL,1610612737,2020-02-03,115,123,0.5,0.4,0.905,32,17,6,0.26,0.5,1366.0685080273818,1629.2751832508866,-1,16.303841546106398,3.03,1.41,0
678,SAC,1610612758,2020-02-03,113,109,0.507,0.519,0.742,34,17,7,0.3673469387755102,0.2,1443.0041750268492,1377.1214226234201,-1,15.90030893879782,1.9,1.95,1
679,MIN,1610612750,2020-02-03,109,113,0.435,0.342,0.786,45,16,6,0.3125,0.2,1377.1214226234201,1443.0041750268492,-11,18.93711479557799,1.95,1.9,0
680,ORL,1610612753,2020-02-03,112,100,0.538,0.471,0.588,37,10,3,0.42857142857142855,0.4,1453.0592157086983,1346.3285368284394,-5,16.355346180921348,1.5,2.71,1
681,CHA,1610612766,2020-02-03,100,112,0.461,0.29,0.643,46,12,2,0.32653061224489793,0.3,1346.3285368284394,1453.0592157086983,-2,13.590169691323446,2.71,1.5,0
682,MEM,1610612763,2020-02-03,96,82,0.467,0.118,0.833,47,11,12,0.4897959183673469,0.8,1510.0974434629097,1414.3606437140413,-1,19.881276635940115,1.22,4.61,1
683,DET,1610612765,2020-02-03,82,96,0.347,0.308,0.667,51,16,2,0.35294117647058826,0.4,1414.3606437140413,1510.0974434629097,1,16.66645158743888,4.61,1.22,0
684,LAL,1610612747,2020-02-04,129,102,0.588,0.429,0.68,58,14,4,0.7708333333333334,0.6,1623.2676881482487,1522.5476051698383,1,22.761859084344554,1.16,5.75,1
685,SAS,1610612759,2020-02-04,102,129,0.44,0.481,0.6,28,6,2,0.4489795918367347,0.4,1522.5476051698383,1623.2676881482487,-1,17.999923084430513,5.75,1.16,0
686,POR,1610612757,2020-02-04,99,127,0.396,0.29,0.818,36,9,6,0.46,0.4,1510.8670777800132,1571.212630427475,4,22.65895583868879,2.57,1.55,0
687,DEN,1610612743,2020-02-04,127,99,0.511,0.5,0.72,50,14,7,0.68,0.7,1571.212630427475,1510.8670777800132,-1,17.433951358600883,1.55,2.57,1
688,NOP,1610612740,2020-02-04,108,120,0.384,0.286,0.75,49,17,6,0.4,0.6,1528.5050100591639,1697.1685062958782,-1,21.49774808397147,3.14,1.39,0
689,MIL,1610612749,2020-02-04,120,108,0.471,0.306,0.765,53,17,7,0.8571428571428571,0.8,1697.1685062958782,1528.5050100591639,1,23.729040415361066,1.39,3.14,1
690,BOS,1610612738,2020-02-05,116,100,0.535,0.565,0.688,41,13,6,0.6938775510204082,0.7,1631.9778800285967,1460.5864803203403,4,21.748367648160077,1.43,2.93,1
691,ORL,1610612753,2020-02-05,100,116,0.427,0.419,0.767,39,17,6,0.44,0.5,1460.5864803203403,1631.9778800285967,1,16.214770522468328,2.93,1.43,0
692,LAC,1610612746,2020-02-05,128,111,0.506,0.444,0.737,51,14,5,0.7,0.7,1585.0327057315064,1594.7436606531635,2,23.714325770527214,1.37,3.22,1
693,MIA,1610612748,2020-02-05,111,128,0.43,0.381,0.714,46,9,2,0.6938775510204082,0.4,1594.7436606531635,1585.0327057315064,2,18.738085758271716,3.22,1.37,0
694,DEN,1610612743,2020-02-05,98,95,0.433,0.233,0.722,52,11,5,0.6862745098039216,0.6,1587.6412915185588,1576.4118531962367,1,18.03505436880414,4.8,1.2,1
695,UTA,1610612762,2020-02-05,95,98,0.419,0.359,0.643,46,14,1,0.6530612244897959,0.9,1576.4118531962367,1587.6412915185588,-4,20.83576401037017,1.2,4.8,0
696,DAL,1610612742,2020-02-05,107,121,0.362,0.395,0.917,42,9,6,0.62,0.5,1586.8865709560293,1518.833057734653,2,17.24716014130042,1.55,2.55,0
697,MEM,1610612763,2020-02-05,121,107,0.528,0.48,0.75,52,11,4,0.5,0.5,1518.833057734653,1586.8865709560293,1,20.907040884554863,2.55,1.55,1
698,MIN,1610612750,2020-02-05,120,127,0.495,0.257,0.75,33,17,7,0.30612244897959184,0.3,1372.2394568729617,1363.3658112496717,-12,17.14448684708879,1.55,2.55,0
699,ATL,1610612737,2020-02-05,127,120,0.524,0.406,0.933,44,21,4,0.2549019607843137,0.2,1363.3658112496717,1372.2394568729617,-2,17.9079401869859,2.55,1.55,1
700,IND,1610612754,2020-02-05,118,119,0.524,0.487,0.813,42,19,5,0.62,0.6,1537.7711722606837,1643.9279880481588,-2,14.048950386276584,2.98,1.42,0
701,TOR,1610612761,2020-02-05,119,118,0.5,0.375,0.875,37,10,0,0.72,0.6,1643.9279880481588,1537.7711722606837,11,20.987214334794125,1.42,2.98,1
702,OKC,1610612760,2020-02-05,109,103,0.469,0.346,0.8,40,12,6,0.6,0.5,1583.119193015458,1316.4114928561123,2,22.098767643454497,1.09,8.01,1
703,CLE,1610612739,2020-02-05,103,109,0.461,0.395,0.545,45,20,2,0.2549019607843137,0.4,1316.4114928561123,1583.119193015458,-4,19.395971227602217,8.01,1.09,0
704,LAL,1610612747,2020-02-06,111,121,0.495,0.29,0.75,38,16,4,0.7755102040816326,0.7,1636.7288133157765,1573.784456350608,2,19.141270547077248,1.4,3.1,0
705,HOU,1610612745,2020-02-06,121,111,0.506,0.452,0.889,37,16,4,0.64,0.4,1573.784456350608,1636.7288133157765,3,17.21685885988334,3.1,1.4,1
706,CHI,1610612741,2020-02-06,119,125,0.495,0.448,0.609,40,16,1,0.36538461538461536,0.5,1412.5311084454095,1522.872120722871,-3,16.988906557307427,2.95,1.43,0
707,NOP,1610612740,2020-02-06,125,119,0.563,0.421,0.579,45,21,7,0.39215686274509803,0.7,1522.872120722871,1412.5311084454095,-2,19.373311872356908,1.43,2.95,1
708,ORL,1610612753,2020-02-06,103,105,0.453,0.29,0.867,39,21,9,0.43137254901960786,0.5,1453.871112735379,1398.681627283812,-1,15.796309766996323,1.61,2.39,0
709,NYK,1610612752,2020-02-06,105,103,0.467,0.3,0.684,39,14,5,0.29411764705882354,0.3,1398.681627283812,1453.871112735379,2,17.34016484124631,2.39,1.61,1
710,SAS,1610612759,2020-02-06,117,125,0.446,0.357,0.893,39,4,3,0.44,0.4,1509.0864800023105,1494.4384166889295,-2,17.915529670388956,2.33,1.64,0
711,POR,1610612757,2020-02-06,125,117,0.533,0.486,0.75,50,12,6,0.45098039215686275,0.5,1494.4384166889295,1509.0864800023105,-1,21.97980313202832,1.64,2.33,1
712,PHI,1610612755,2020-02-06,101,112,0.374,0.422,0.571,50,11,4,0.6078431372549019,0.2,1534.8064569659512,1702.801395632171,-3,20.395292731163398,4.57,1.22,0
713,MIL,1610612749,2020-02-06,112,101,0.468,0.324,0.667,60,14,8,0.86,0.9,1702.801395632171,1534.8064569659512,2,23.950957705826443,1.22,4.57,1
714,PHX,1610612756,2020-02-07,127,91,0.558,0.484,0.963,51,23,9,0.39215686274509803,0.3,1438.9288833125001,1586.670637876542,-4,15.57655816675584,2.15,1.74,1
715,HOU,1610612745,2020-02-07,91,127,0.341,0.229,0.846,29,16,5,0.6470588235294118,0.4,1586.670637876542,1438.9288833125001,4,19.40422275244762,1.74,2.15,0
716,ATL,1610612737,2020-02-07,107,112,0.407,0.333,0.923,46,14,8,0.2692307692307692,0.3,1372.0550789371637,1638.693247613558,1,14.907990771787832,7.07,1.11,0
717,BOS,1610612738,2020-02-07,112,107,0.43,0.432,0.815,47,13,8,0.7,0.7,1638.693247613558,1372.0550789371637,5,21.427067567347777,1.11,7.07,1
718,UTA,1610612762,2020-02-07,117,114,0.495,0.333,0.708,56,15,2,0.64,0.8,1571.0500354061069,1504.0124825247888,-5,19.23067169917719,1.16,5.64,1
719,POR,1610612757,2020-02-07,114,117,0.454,0.425,0.643,43,9,4,0.46153846153846156,0.4,1504.0124825247888,1571.0500354061069,1,19.820424986083378,5.64,1.16,0
720,TOR,1610612761,2020-02-07,115,106,0.477,0.447,0.824,39,16,3,0.7254901960784313,0.9,1646.549346267699,1535.1498140411434,12,20.491705519246306,1.96,1.88,1
721,IND,1610612754,2020-02-07,106,115,0.453,0.294,0.818,47,20,5,0.6078431372549019,0.6,1535.1498140411434,1646.549346267699,-3,15.42483028255738,1.88,1.96,0
722,SAC,1610612758,2020-02-07,105,97,0.488,0.432,0.5,36,14,3,0.38,0.3,1447.8861407773077,1579.569002595047,1,18.87059576394807,1.95,1.89,1
723,MIA,1610612748,2020-02-07,97,105,0.442,0.3,0.68,42,20,5,0.68,0.4,1579.569002595047,1447.8861407773077,-1,19.407165396528267,1.89,1.95,0
724,DAL,1610612742,2020-02-07,118,119,0.462,0.4,0.857,49,14,2,0.6078431372549019,0.6,1570.6535812702907,1399.1054205011249,-1,17.320164202280544,1.65,2.33,0
725,WAS,1610612764,2020-02-07,119,118,0.5,0.5,0.769,39,13,4,0.3469387755102041,0.6,1399.1054205011249,1570.6535812702907,-1,20.33152212949466,2.33,1.65,1
726,LAL,1610612747,2020-02-08,125,120,0.524,0.483,0.735,47,24,2,0.76,0.7,1623.8426317898425,1338.7024682203707,-1,19.3285375627881,1.08,8.6,1
727,GSW,1610612744,2020-02-08,120,125,0.517,0.406,0.652,33,18,6,0.23076923076923078,0.3,1338.7024682203707,1623.8426317898425,-1,10.401874307940771,8.6,1.08,0
728,PHX,1610612756,2020-02-08,108,117,0.437,0.281,1.0,41,14,4,0.40384615384615385,0.4,1478.6441914432187,1593.0031093086886,1,18.663278801864386,2.36,1.63,0
729,DEN,1610612743,2020-02-08,117,108,0.549,0.393,0.762,40,14,7,0.6923076923076923,0.7,1593.0031093086886,1478.6441914432187,2,19.251531760632698,1.63,2.36,1
730,ORL,1610612753,2020-02-08,95,111,0.378,0.25,0.786,46,9,6,0.4230769230769231,0.4,1448.0197604364253,1708.1492180126031,-2,15.593385473278207,4.14,1.25,0
731,MIL,1610612749,2020-02-08,111,95,0.452,0.385,0.75,62,16,5,0.8627450980392157,0.8,1708.1492180126031,1448.0197604364253,3,23.748667975288402,1.25,4.14,1
732,DET,1610612765,2020-02-08,92,95,0.493,0.448,0.688,28,16,7,0.35185185185185186,0.3,1412.1547551458625,1404.5329795827658,-1,16.791602620732387,2.03,1.83,0
733,NYK,1610612752,2020-02-08,95,92,0.447,0.364,0.647,47,15,6,0.3076923076923077,0.4,1404.5329795827658,1412.1547551458625,3,13.849243037613425,1.83,2.03,1
734,IND,1610612754,2020-02-08,117,124,0.53,0.346,0.741,37,14,9,0.5961538461538461,0.5,1528.9837639452344,1527.7939378584945,-4,17.01077936686984,1.49,2.72,0
735,NOP,1610612740,2020-02-08,124,117,0.463,0.395,0.84,53,15,2,0.40384615384615385,0.7,1527.7939378584945,1528.9837639452344,1,19.709524456752565,2.72,1.49,1
736,SAS,1610612759,2020-02-08,102,122,0.506,0.292,0.722,41,15,4,0.43137254901960786,0.4,1499.5124141664512,1461.7067567865045,-3,19.3246719872708,1.74,2.16,0
737,SAC,1610612758,2020-02-08,122,102,0.523,0.543,0.65,39,11,2,0.39215686274509803,0.4,1461.7067567865045,1499.5124141664512,2,16.692250698415155,2.16,1.74,1
738,LAC,1610612746,2020-02-08,115,142,0.477,0.346,0.828,43,15,5,0.7058823529411765,0.7,1600.2073637896228,1363.5501891854697,3,19.335155920609488,1.19,5.12,0
739,MIN,1610612750,2020-02-08,142,115,0.547,0.591,0.667,46,13,3,0.3,0.2,1363.5501891854697,1600.2073637896228,-13,12.297976328563935,5.12,1.19,1
740,CHA,1610612766,2020-02-08,100,116,0.437,0.306,0.722,39,11,4,0.3137254901960784,0.2,1334.0270517775784,1563.8268512422528,-4,13.58906593470055,2.29,1.66,0
741,DAL,1610612742,2020-02-08,116,100,0.506,0.486,1.0,46,12,6,0.5961538461538461,0.5,1563.8268512422528,1334.0270517775784,-2,17.267688038503557,1.66,2.29,1
742,BKN,1610612751,2020-02-08,118,119,0.446,0.364,0.833,46,9,5,0.46,0.2,1480.4531893774752,1652.715396363608,2,16.658700776450083,3.15,1.39,0
743,TOR,1610612761,2020-02-08,119,118,0.474,0.4,0.714,48,7,5,0.7307692307692307,0.6,1652.715396363608,1480.4531893774752,13,20.468732960738055,1.39,3.15,1
744,CHI,1610612741,2020-02-09,111,118,0.489,0.375,0.765,42,18,3,0.3584905660377358,0.2,1407.609291309786,1541.335916018182,-4,17.78190465745944,5.62,1.16,0
745,PHI,1610612755,2020-02-09,118,111,0.5,0.407,0.719,44,16,6,0.6037735849056604,0.9,1541.335916018182,1407.609291309786,1,19.657916688545136,1.16,5.62,1
746,UTA,1610612762,2020-02-09,114,113,0.488,0.395,0.833,48,16,4,0.6470588235294118,0.6,1575.3448065646528,1546.9553297458235,1,19.344163477122038,2.21,1.71,1
747,HOU,1610612745,2020-02-09,113,114,0.463,0.357,0.714,36,8,5,0.6346153846153846,0.7,1546.9553297458235,1575.3448065646528,-1,20.424188562247313,1.71,2.21,0
748,CLE,1610612739,2020-02-09,92,133,0.368,0.212,0.682,45,16,1,0.25,0.0,1314.1526551526974,1560.414440658424,-5,13.010806477116645,2.96,1.42,0
749,LAC,1610612746,2020-02-09,133,92,0.57,0.333,0.75,52,12,6,0.6923076923076923,0.6,1560.414440658424,1314.1526551526974,-1,17.686601726041562,1.42,2.96,1
750,MIA,1610612748,2020-02-09,109,115,0.398,0.408,0.786,49,13,5,0.6666666666666666,0.3,1565.7483865858503,1499.7177113662428,-2,15.633521077987387,2.73,1.49,0
751,POR,1610612757,2020-02-09,115,109,0.471,0.452,0.727,43,14,6,0.4528301886792453,0.6,1499.7177113662428,1565.7483865858503,-1,23.31528717201583,1.49,2.73,1
752,ATL,1610612737,2020-02-09,140,135,0.454,0.35,0.903,50,15,8,0.2641509433962264,0.5,1369.9985920818322,1410.2812692716202,-1,17.853215090481523,1.49,2.74,1
753,NYK,1610612752,2020-02-09,135,140,0.473,0.382,0.72,56,18,6,0.32075471698113206,0.4,1410.2812692716202,1369.9985920818322,4,16.000262653658414,2.74,1.49,0
754,MEM,1610612763,2020-02-09,106,99,0.422,0.156,0.6,62,15,4,0.5,0.5,1523.1887659877289,1405.9321505291628,-1,19.143455753785688,1.71,2.21,1
755,WAS,1610612764,2020-02-09,99,106,0.35,0.212,0.759,50,7,4,0.36,0.7,1405.9321505291628,1523.1887659877289,1,21.193674681290556,2.21,1.71,0
756,GSW,1610612744,2020-02-10,101,113,0.39,0.324,0.882,40,16,2,0.22641509433962265,0.2,1336.8427212612735,1556.0512358547433,-2,19.17979256117237,3.27,1.37,0
757,MIA,1610612748,2020-02-10,113,101,0.494,0.364,0.714,45,12,3,0.6538461538461539,0.3,1556.0512358547433,1336.8427212612735,-3,23.41521651122178,1.37,3.27,1
758,LAL,1610612747,2020-02-10,125,100,0.516,0.378,0.68,59,16,4,0.7647058823529411,0.7,1625.7023787489397,1472.5599910708331,1,19.722969110263833,1.1,7.63,1
759,PHX,1610612756,2020-02-10,100,125,0.421,0.355,0.806,29,13,2,0.39622641509433965,0.4,1472.5599910708331,1625.7023787489397,-1,16.5400212051072,7.63,1.1,0
760,ORL,1610612753,2020-02-10,135,126,0.526,0.474,0.773,45,11,5,0.41509433962264153,0.3,1443.7650799964626,1378.1096526991491,-3,15.946791264358913,1.25,4.14,1
761,ATL,1610612737,2020-02-10,126,135,0.534,0.432,0.941,31,12,5,0.2777777777777778,0.3,1378.1096526991491,1443.7650799964626,1,19.139877802055054,4.14,1.25,0
762,CHA,1610612766,2020-02-10,87,76,0.375,0.25,0.857,45,12,3,0.3076923076923077,0.2,1329.0311331698417,1406.4064654570082,-5,14.311901127044125,2.39,1.62,1
763,DET,1610612765,2020-02-10,76,87,0.354,0.2,0.846,52,21,5,0.34545454545454546,0.3,1406.4064654570082,1329.0311331698417,-2,15.316558901286731,1.62,2.39,0
764,MIL,1610612749,2020-02-10,123,111,0.448,0.429,0.826,55,13,5,0.8653846153846154,0.9,1712.4038984525657,1480.4286512677756,4,16.742494001141264,1.19,5.1,1
765,SAC,1610612758,2020-02-10,111,123,0.416,0.326,0.722,49,13,5,0.40384615384615385,0.4,1480.4286512677756,1712.4038984525657,3,19.372023854160354,5.1,1.19,0
766,BKN,1610612751,2020-02-10,106,105,0.402,0.324,0.75,53,10,7,0.45098039215686275,0.1,1478.5307083652308,1520.5341462948197,-1,18.989427481526487,3.24,1.37,1
767,IND,1610612754,2020-02-10,105,106,0.489,0.233,0.727,40,6,3,0.5849056603773585,0.4,1520.5341462948197,1478.5307083652308,-5,17.463615388683138,1.37,3.24,0
768,DAL,1610612742,2020-02-10,119,123,0.47,0.349,0.839,26,7,3,0.6037735849056604,0.4,1568.8227698499895,1578.9747384751936,1,18.466058464410327,1.91,1.94,0
769,UTA,1610612762,2020-02-10,123,119,0.59,0.429,0.762,45,21,2,0.6538461538461539,0.6,1578.9747384751936,1568.8227698499895,2,16.659791418354736,1.94,1.91,1
770,TOR,1610612761,2020-02-10,137,126,0.573,0.515,0.783,41,20,4,0.7358490566037735,0.7,1654.6378773758524,1403.3431123166686,14,17.49584505889372,1.26,4.08,1
771,MIN,1610612750,2020-02-10,126,137,0.453,0.45,0.857,38,23,4,0.3137254901960784,0.2,1403.3431123166686,1654.6378773758524,1,23.939672249792533,4.08,1.26,0
772,WAS,1610612764,2020-02-11,126,114,0.539,0.344,0.792,44,17,6,0.35294117647058826,0.7,1400.7423522701504,1402.7982937615268,-1,21.314956778442095,1.62,2.37,1
773,CHI,1610612741,2020-02-11,114,126,0.478,0.41,0.714,44,22,4,0.35185185185185186,0.2,1402.7982937615268,1400.7423522701504,-5,16.16311552554753,2.37,1.62,0
774,SAS,1610612759,2020-02-11,114,106,0.488,0.28,0.926,46,12,7,0.41509433962264153,0.3,1475.6252218809477,1586.1273284184988,-5,16.37320672316328,3.83,1.28,1
775,OKC,1610612760,2020-02-11,106,114,0.459,0.355,0.81,35,14,2,0.6037735849056604,0.5,1586.1273284184988,1475.6252218809477,-1,21.44058099567397,1.28,3.83,0
776,NOP,1610612740,2020-02-11,138,117,0.533,0.412,0.813,50,14,5,0.41509433962264153,0.5,1536.2435555089091,1509.41486209735,2,20.888382496437604,1.67,2.27,1
777,POR,1610612757,2020-02-11,117,138,0.473,0.241,0.786,40,15,3,0.46296296296296297,0.4,1509.41486209735,1536.2435555089091,1,22.956286148866507,2.27,1.67,0
778,NYK,1610612752,2020-02-12,96,114,0.409,0.13,0.724,52,22,3,0.3148148148148148,0.4,1402.1702086543032,1412.466707335723,-1,12.896919257415234,1.68,2.25,0
779,WAS,1610612764,2020-02-12,114,96,0.476,0.357,0.727,40,14,7,0.36538461538461536,0.2,1412.466707335723,1402.1702086543032,1,20.89277393161965,2.25,1.68,1
780,PHX,1610612756,2020-02-12,112,106,0.462,0.378,0.933,40,14,4,0.3888888888888889,0.4,1462.5563990398407,1332.4737624164604,-2,14.177841251602581,1.36,3.31,1
781,GSW,1610612744,2020-02-12,106,112,0.506,0.355,0.895,38,22,7,0.2222222222222222,0.2,1332.4737624164604,1462.5563990398407,-3,17.647102518143246,3.31,1.36,0
