,TEAM_ABBV,TEAM_ID,DATE,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,ELO_OPP,PER_A,WINNER
672,IND,1610612754,2018-12-14,113,101,0.442,0.4,0.875,47,7,2,0.6428571428571429,0.6,1576.148432304633,1552.101486738193,19.031143008570762,1
673,PHI,1610612755,2018-12-14,101,113,0.409,0.25,0.741,49,16,5,0.6551724137931034,0.8,1552.101486738193,1576.148432304633,17.588566210600987,0
674,WAS,1610612764,2018-12-14,118,125,0.544,0.379,0.563,26,9,3,0.39285714285714285,0.3,1436.9929680308658,1452.1415672571009,16.664600467672237,0
675,BKN,1610612751,2018-12-14,125,118,0.524,0.355,0.839,45,10,3,0.3793103448275862,0.2,1452.1415672571009,1436.9929680308658,16.394230672493837,1
676,BOS,1610612738,2018-12-14,129,108,0.484,0.487,0.9,47,22,9,0.6296296296296297,0.7,1588.128890103143,1366.1380670099795,20.44818673535877,1
677,ATL,1610612737,2018-12-14,108,129,0.419,0.421,0.625,44,24,5,0.2222222222222222,0.1,1366.1380670099795,1588.128890103143,15.012221230194253,0
678,CLE,1610612739,2018-12-14,102,114,0.402,0.361,0.905,50,16,2,0.25,0.4,1405.5915079066222,1608.1204943812909,15.344688161641546,0
679,MIL,1610612749,2018-12-14,114,102,0.426,0.293,0.786,53,11,6,0.6666666666666666,0.4,1608.1204943812909,1405.5915079066222,15.553098428935142,1
680,TOR,1610612761,2018-12-14,122,128,0.551,0.581,0.857,37,17,4,0.7666666666666667,0.8,1634.6573311212578,1495.209732438013,20.519456739737382,0
681,POR,1610612757,2018-12-14,128,122,0.511,0.481,0.905,38,8,4,0.5357142857142857,0.7,1495.209732438013,1634.6573311212578,17.935417463687003,1
682,SAC,1610612758,2018-12-14,125,130,0.469,0.341,0.8,42,13,3,0.5555555555555556,0.6,1505.141981602383,1564.200125476321,19.103206721152482,0
683,GSW,1610612744,2018-12-14,130,125,0.458,0.375,0.75,60,18,0,0.6551724137931034,0.4,1564.200125476321,1505.141981602383,21.14018765176563,1
684,DEN,1610612743,2018-12-14,109,98,0.506,0.324,0.933,48,20,6,0.6666666666666666,0.7,1580.649640948736,1581.8349095758674,14.461252758052662,1
685,OKC,1610612760,2018-12-14,98,109,0.411,0.368,0.586,43,13,4,0.6538461538461539,0.6,1581.8349095758674,1580.649640948736,19.413000412588886,0
686,CHA,1610612766,2018-12-14,124,126,0.471,0.417,0.8,51,16,5,0.5185185185185185,0.7,1523.7185412245115,1388.4371875096579,17.14580146592108,0
687,NYK,1610612752,2018-12-14,126,124,0.48,0.353,0.645,46,10,8,0.27586206896551724,0.2,1388.4371875096579,1523.7185412245115,12.33334286980577,1
688,MEM,1610612763,2018-12-14,97,100,0.422,0.276,0.76,34,8,5,0.5925925925925926,0.6,1528.6106524376883,1464.3830366319191,14.988715224519442,0
689,MIA,1610612748,2018-12-14,100,97,0.439,0.385,0.722,50,17,8,0.4074074074074074,0.5,1464.3830366319191,1528.6106524376883,16.05606841613861,1
690,CHI,1610612741,2018-12-15,98,93,0.43,0.207,0.857,40,9,8,0.20689655172413793,0.1,1344.4941149501503,1504.7274684233416,10.456544326824536,1
691,SAS,1610612759,2018-12-15,93,98,0.438,0.333,0.846,41,15,5,0.5172413793103449,0.7,1504.7274684233416,1344.4941149501503,18.828579731395305,0
692,MIN,1610612750,2018-12-15,99,107,0.406,0.2,0.737,41,11,4,0.4642857142857143,0.2,1509.6832504031222,1341.1089484544596,19.547843253339607,0
693,PHX,1610612756,2018-12-15,107,99,0.456,0.321,0.8,51,16,7,0.1724137931034483,0.2,1341.1089484544596,1509.6832504031222,16.497486498136073,1
694,UTA,1610612762,2018-12-15,89,96,0.315,0.241,0.929,42,10,4,0.4827586206896552,0.4,1516.1961524050694,1465.3176336949173,20.76952886808995,0
695,ORL,1610612753,2018-12-15,96,89,0.472,0.458,0.85,48,22,10,0.4642857142857143,0.6,1465.3176336949173,1516.1961524050694,16.02397869171862,1
696,BOS,1610612738,2018-12-15,104,113,0.415,0.273,0.739,44,14,4,0.6428571428571429,0.6,1594.4011170425056,1479.2047157800002,21.136729006137816,0
697,DET,1610612765,2018-12-15,113,104,0.488,0.333,0.714,48,20,7,0.5,0.6,1479.2047157800002,1594.4011170425056,13.726061189260097,1
698,CHA,1610612766,2018-12-15,100,128,0.424,0.241,0.833,38,18,6,0.5,0.6,1516.291099610615,1534.016833826165,16.639049006056002,0
699,LAL,1610612747,2018-12-15,128,100,0.533,0.412,0.667,52,16,6,0.6071428571428571,0.5,1534.016833826165,1516.291099610615,17.25802971633549,1
700,LAC,1610612746,2018-12-15,104,110,0.507,0.52,0.682,44,26,4,0.6071428571428571,0.6,1489.3735334534751,1570.775492831109,15.640959023497066,0
701,OKC,1610612760,2018-12-15,110,104,0.467,0.409,0.708,40,12,7,0.6296296296296297,0.9,1570.775492831109,1489.3735334534751,20.897831342950937,1
702,MEM,1610612763,2018-12-15,97,105,0.533,0.217,0.706,35,15,6,0.5714285714285714,0.5,1521.6399900815,1504.219537856924,13.036833368904567,0
703,HOU,1610612745,2018-12-15,105,97,0.479,0.351,0.88,36,14,2,0.48148148148148145,0.2,1504.219537856924,1521.6399900815,18.590988165251396,1
704,BKN,1610612751,2018-12-16,144,127,0.557,0.4,0.909,39,13,3,0.4,0.2,1460.0914144665423,1359.865840070617,15.908839005614126,1
705,ATL,1610612737,2018-12-16,127,144,0.553,0.483,0.76,33,14,5,0.21428571428571427,0.1,1359.865840070617,1460.0914144665423,15.388025778624586,0
706,CLE,1610612739,2018-12-16,105,128,0.466,0.4,0.647,33,12,0,0.2413793103448276,0.4,1400.8328548419822,1541.4738120438963,15.35831477998244,0
707,PHI,1610612755,2018-12-16,128,105,0.56,0.407,0.75,48,11,9,0.6333333333333333,0.5,1541.4738120438963,1400.8328548419822,18.572845026532292,1
708,NYK,1610612752,2018-12-16,99,110,0.416,0.313,0.682,44,17,1,0.3,0.3,1395.8646291235543,1586.7761069989297,15.416353954907924,0
709,IND,1610612754,2018-12-16,110,99,0.46,0.353,0.783,45,13,4,0.6551724137931034,0.7,1586.7761069989297,1395.8646291235543,18.695811678668445,1
710,SAC,1610612758,2018-12-16,120,113,0.469,0.29,0.905,47,9,7,0.5357142857142857,0.5,1499.5534873767815,1529.473947041808,20.177112565191,1
711,DAL,1610612742,2018-12-16,113,120,0.417,0.257,0.774,53,14,5,0.5555555555555556,1.0,1529.473947041808,1499.5534873767815,16.136967900760617,0
712,TOR,1610612761,2018-12-16,86,95,0.398,0.2,0.643,51,12,4,0.7419354838709677,0.7,1622.636533964985,1591.7090576934945,15.873341126511473,0
713,DEN,1610612743,2018-12-16,95,86,0.424,0.333,0.813,44,9,4,0.6785714285714286,0.7,1591.7090576934945,1622.636533964985,17.39659479437735,1
714,WAS,1610612764,2018-12-16,128,110,0.509,0.419,0.7,51,17,5,0.3793103448275862,0.7,1429.0431208214243,1553.4789768552264,16.244555836245134,1
715,LAL,1610612747,2018-12-16,110,128,0.484,0.306,0.611,43,22,6,0.6206896551724138,0.6,1553.4789768552264,1429.0431208214243,17.56419285279011,0
716,MIA,1610612748,2018-12-16,102,96,0.418,0.286,0.696,57,19,4,0.42857142857142855,0.6,1471.3536989881075,1529.9773110123838,18.1474060045,1
717,NOP,1610612740,2018-12-16,96,102,0.407,0.361,0.765,38,11,5,0.5,0.7,1529.9773110123838,1471.3536989881075,18.39245159390861,0
718,GSW,1610612744,2018-12-17,110,93,0.435,0.387,0.889,42,10,5,0.6666666666666666,0.7,1569.7886197019227,1511.971073352681,21.15646628361414,1
719,MEM,1610612763,2018-12-17,93,110,0.456,0.28,0.778,41,16,4,0.5517241379310345,0.5,1511.971073352681,1569.7886197019227,14.223319152384818,0
720,PHI,1610612755,2018-12-17,96,123,0.408,0.297,0.714,41,11,5,0.6451612903225806,0.6,1551.4775104285054,1493.1758509990323,20.990306348783584,0
721,SAS,1610612759,2018-12-17,123,96,0.563,0.391,0.941,45,7,9,0.5,0.7,1493.1758509990323,1551.4775104285054,19.32966193785496,1
722,NYK,1610612752,2018-12-17,110,128,0.404,0.257,0.724,50,11,0,0.2903225806451613,0.3,1391.0897124591897,1356.3302764173627,14.295639672407733,0
723,PHX,1610612756,2018-12-17,128,110,0.522,0.333,0.852,44,7,5,0.2,0.1,1356.3302764173627,1391.0897124591897,15.094417023441983,1
724,LAC,1610612746,2018-12-17,127,131,0.506,0.37,0.846,37,12,1,0.5862068965517241,0.8,1483.7840892732643,1507.2305295942858,15.869482661347519,0
725,POR,1610612757,2018-12-17,131,127,0.547,0.5,0.871,33,11,4,0.5517241379310345,0.2,1507.2305295942858,1483.7840892732643,17.27185489794259,1
726,UTA,1610612762,2018-12-17,97,102,0.39,0.286,0.742,52,24,4,0.4666666666666667,0.4,1506.1512990079627,1513.888454585743,18.006494710664644,0
727,HOU,1610612745,2018-12-17,102,97,0.372,0.324,0.839,39,17,7,0.5,0.7,1513.888454585743,1506.1512990079627,19.469955015051728,1
728,MIL,1610612749,2018-12-17,107,104,0.5,0.36,0.667,37,11,10,0.6785714285714286,0.4,1612.8791474459308,1493.3568456934822,20.823111154585984,1
729,DET,1610612765,2018-12-17,104,107,0.443,0.4,0.8,45,16,2,0.5185185185185185,0.7,1493.3568456934822,1612.8791474459308,14.183030831272315,0
730,MIN,1610612750,2018-12-17,132,105,0.5,0.37,0.867,58,11,7,0.4482758620689655,0.7,1494.461922440219,1508.9129892372512,15.394215340199544,1
731,SAC,1610612758,2018-12-17,105,132,0.422,0.368,0.652,38,15,4,0.5517241379310345,0.5,1508.9129892372512,1494.461922440219,17.554950757410356,0
732,CHI,1610612741,2018-12-17,96,121,0.447,0.364,0.75,41,25,7,0.23333333333333334,0.1,1356.0457323744597,1576.3649370113199,12.026921782788024,0
733,OKC,1610612760,2018-12-17,121,96,0.483,0.381,0.818,49,20,2,0.6428571428571429,0.9,1576.3649370113199,1356.0457323744597,20.792058023522266,1
734,BKN,1610612751,2018-12-18,115,110,0.484,0.412,0.684,40,12,4,0.41935483870967744,0.3,1469.8448911883274,1530.7531306287071,15.742091549904531,1
735,LAL,1610612747,2018-12-18,110,115,0.467,0.325,0.565,48,14,4,0.6,0.5,1530.7531306287071,1469.8448911883274,19.009364124582007,0
736,CLE,1610612739,2018-12-18,92,91,0.418,0.194,0.769,51,12,5,0.23333333333333334,0.2,1390.829156457373,1591.5510236632942,12.192630402002354,1
737,IND,1610612754,2018-12-18,91,92,0.398,0.182,0.619,52,9,9,0.6666666666666666,0.8,1591.5510236632942,1390.829156457373,20.189198735468725,0
738,ATL,1610612737,2018-12-18,118,110,0.468,0.375,0.821,49,24,5,0.20689655172413793,0.3,1350.1123633488319,1451.7689670479435,17.981053745944298,1
739,WAS,1610612764,2018-12-18,110,118,0.434,0.325,0.694,37,15,1,0.4,0.3,1451.7689670479435,1350.1123633488319,15.29295087235424,0
740,DAL,1610612742,2018-12-18,118,126,0.465,0.405,0.767,33,8,1,0.5357142857142857,0.2,1520.1144451813384,1602.5759448660308,15.971326142082486,0
741,DEN,1610612743,2018-12-18,126,118,0.556,0.414,0.778,47,16,3,0.6896551724137931,0.7,1602.5759448660308,1520.1144451813384,18.615055266635476,1
742,NYK,1610612752,2018-12-19,109,131,0.43,0.323,0.806,35,8,2,0.28125,0.3,1373.861453881715,1526.6935684886523,16.102578648337666,0
743,PHI,1610612755,2018-12-19,131,109,0.534,0.5,0.88,51,10,4,0.625,0.7,1526.6935684886523,1373.861453881715,19.328690242190504,1
744,CHI,1610612741,2018-12-19,93,96,0.44,0.316,0.7,39,9,5,0.22580645161290322,0.3,1348.8886235464634,1478.5265159426406,12.111819206387597,0
745,BKN,1610612751,2018-12-19,96,93,0.459,0.32,0.8,45,14,2,0.4375,0.6,1478.5265159426406,1348.8886235464634,18.05981770548287,1
746,PHX,1610612756,2018-12-19,111,103,0.427,0.407,0.818,56,17,6,0.22580645161290322,0.2,1373.5585349948374,1580.2489871290236,14.523273649989036,1
747,BOS,1610612738,2018-12-19,103,111,0.447,0.385,0.857,37,16,15,0.6206896551724138,0.8,1580.2489871290236,1373.5585349948374,21.50231808400248,0
748,SAS,1610612759,2018-12-19,129,90,0.649,0.632,0.81,45,11,4,0.5161290322580645,0.2,1517.9597929388854,1475.362487092024,20.213095599015478,1
749,ORL,1610612753,2018-12-19,90,129,0.382,0.387,0.588,33,13,3,0.4827586206896552,0.6,1475.362487092024,1517.9597929388854,13.54607017999032,0
750,WAS,1610612764,2018-12-19,118,136,0.536,0.333,0.783,31,11,2,0.3870967741935484,0.3,1439.0740074048638,1520.7268108753906,18.90437959394191,0
751,HOU,1610612745,2018-12-19,136,118,0.553,0.473,0.762,41,17,2,0.5172413793103449,0.8,1520.7268108753906,1439.0740074048638,16.973519500372216,1
752,POR,1610612757,2018-12-19,99,92,0.467,0.423,0.9,43,21,4,0.5666666666666667,0.8,1513.0201525398038,1500.279640574019,16.06830775431791,1
753,MEM,1610612763,2018-12-19,92,99,0.423,0.333,0.895,36,14,10,0.5333333333333333,0.5,1500.279640574019,1513.0201525398038,14.372795133324052,0
754,NOP,1610612740,2018-12-19,115,123,0.467,0.452,0.667,41,15,7,0.4838709677419355,0.3,1520.5079627929624,1616.2925769901356,16.904568460700354,0
755,MIL,1610612749,2018-12-19,123,115,0.506,0.394,0.8,48,14,3,0.6896551724137931,0.7,1616.2925769901356,1520.5079627929624,20.262013103031446,1
756,GSW,1610612744,2018-12-19,103,108,0.4,0.323,0.944,48,12,9,0.6774193548387096,0.4,1581.4800524805848,1499.312942718315,21.97400171471541,0
757,UTA,1610612762,2018-12-19,108,103,0.398,0.381,0.818,52,16,6,0.45161290322580644,0.5,1499.312942718315,1581.4800524805848,19.378051771717686,1
758,SAC,1610612758,2018-12-19,113,132,0.419,0.382,0.667,43,13,5,0.5333333333333333,0.5,1487.5641593857704,1583.5220458393162,19.92046349170019,0
759,OKC,1610612760,2018-12-19,132,113,0.5,0.406,0.63,66,18,6,0.6551724137931034,0.5,1583.5220458393162,1487.5641593857704,17.98105784979052,1
760,MIN,1610612750,2018-12-19,123,129,0.437,0.273,0.828,49,7,4,0.4666666666666667,0.7,1515.8107522916998,1489.9434161492775,19.08870087016409,0
761,DET,1610612765,2018-12-19,129,123,0.489,0.417,0.607,44,13,2,0.5,0.3,1489.9434161492775,1515.8107522916998,17.165318702468944,1
762,CLE,1610612739,2018-12-19,99,110,0.482,0.435,0.583,35,9,6,0.25806451612903225,0.3,1398.1529815043164,1496.8289565815537,13.431125885269916,0
763,CHA,1610612766,2018-12-19,110,99,0.511,0.4,0.667,51,13,5,0.4827586206896552,0.6,1496.8289565815537,1398.1529815043164,16.606941926501264,1
764,IND,1610612754,2018-12-19,96,99,0.475,0.45,0.688,49,23,7,0.6451612903225806,0.6,1584.227198616351,1611.7696467924486,18.87610564181021,0
765,TOR,1610612761,2018-12-19,99,96,0.409,0.233,0.762,43,9,9,0.71875,0.6,1611.7696467924486,1584.227198616351,18.15418088581592,1
766,LAC,1610612746,2018-12-20,125,121,0.566,0.3,0.806,40,12,5,0.5666666666666667,0.7,1477.9944663277463,1513.5814520620884,17.158978795936395,1
767,DAL,1610612742,2018-12-20,121,125,0.467,0.357,0.758,45,12,0,0.5172413793103449,0.2,1513.5814520620884,1477.9944663277463,19.708609883402637,0
768,HOU,1610612745,2018-12-20,99,101,0.354,0.333,0.767,41,8,3,0.5333333333333333,0.3,1531.724018505069,1480.8230472075288,18.597564277916497,0
769,MIA,1610612748,2018-12-20,101,99,0.387,0.231,0.588,61,9,4,0.4482758620689655,0.3,1480.8230472075288,1531.724018505069,17.725704428094517,1
770,SAS,1610612759,2018-12-21,124,98,0.529,0.576,0.722,50,16,3,0.53125,0.7,1540.4753294137304,1507.3278224233047,19.14021599177047,1
771,MIN,1610612750,2018-12-21,98,124,0.398,0.286,0.839,39,12,5,0.45161290322580644,0.2,1507.3278224233047,1540.4753294137304,17.009497964831272,0
772,NOP,1610612740,2018-12-21,104,112,0.431,0.296,0.5,53,13,6,0.46875,0.3,1514.3426204984382,1522.071505874394,20.914622694491527,0
773,LAL,1610612747,2018-12-21,112,104,0.467,0.25,0.72,48,13,4,0.5806451612903226,0.9,1522.071505874394,1514.3426204984382,18.403320015793433,1
774,ORL,1610612753,2018-12-21,80,90,0.326,0.242,0.667,47,9,5,0.4666666666666667,0.5,1452.846950617179,1345.6302445580852,15.602707146614504,0
775,CHI,1610612741,2018-12-21,90,80,0.44,0.294,0.731,50,10,6,0.21875,0.3,1345.6302445580852,1452.846950617179,11.95497291665134,1
776,ATL,1610612737,2018-12-21,114,107,0.473,0.345,0.75,54,16,1,0.23333333333333334,0.1,1362.8073229919116,1364.7113510370596,16.020366483873424,1
777,NYK,1610612752,2018-12-21,107,114,0.488,0.296,0.708,35,13,3,0.2727272727272727,0.2,1364.7113510370596,1362.8073229919116,16.97965240802977,0
778,IND,1610612754,2018-12-21,114,106,0.537,0.423,0.833,29,12,8,0.625,0.5,1579.1898366311552,1481.7848949310187,19.1116005482489,1
779,BKN,1610612751,2018-12-21,106,114,0.458,0.516,0.706,41,22,3,0.45454545454545453,0.4,1481.7848949310187,1579.1898366311552,18.713023453542657,0
780,BOS,1610612738,2018-12-21,107,120,0.385,0.294,0.75,36,5,3,0.6,0.7,1563.5684984815744,1622.4579192846597,21.04984301307052,0
781,MIL,1610612749,2018-12-21,120,107,0.513,0.4,0.786,55,21,6,0.7,0.5,1622.4579192846597,1563.5684984815744,18.253374434934557,1
782,POR,1610612757,2018-12-21,90,120,0.402,0.313,0.556,42,14,6,0.5806451612903226,0.8,1521.0427880847017,1508.5943826657126,19.66601825635448,0
783,UTA,1610612762,2018-12-21,120,90,0.553,0.516,0.588,42,15,6,0.46875,0.3,1508.5943826657126,1521.0427880847017,18.669955683514246,1
784,SAC,1610612758,2018-12-21,102,99,0.375,0.366,0.724,42,10,5,0.5161290322580645,0.5,1476.8378481809914,1492.257005029121,19.827822158850214,1
785,MEM,1610612763,2018-12-21,99,102,0.463,0.5,0.9,44,18,8,0.5161290322580645,0.5,1492.257005029121,1476.8378481809914,14.801936055804301,0
786,CHA,1610612766,2018-12-21,98,86,0.44,0.5,0.714,43,18,5,0.5,0.6,1504.2116252722374,1498.4263460176726,15.790023453559098,1
787,DET,1610612765,2018-12-21,86,98,0.39,0.235,0.636,41,16,5,0.5172413793103449,0.4,1498.4263460176726,1504.2116252722374,18.065201830518987,0
788,TOR,1610612761,2018-12-21,126,110,0.527,0.29,0.808,44,9,5,0.7272727272727273,0.6,1616.8070087776443,1390.7703128136327,15.660771828749835,1
789,CLE,1610612739,2018-12-21,110,126,0.476,0.375,0.767,40,11,5,0.25,0.3,1390.7703128136327,1616.8070087776443,14.399651134127826,0
790,TOR,1610612761,2018-12-22,101,126,0.389,0.25,0.895,41,15,2,0.7352941176470589,0.7,1621.9018778867464,1535.8436713333076,14.53392456042697,0
791,PHI,1610612755,2018-12-22,126,101,0.541,0.333,0.743,53,13,7,0.6363636363636364,0.7,1535.8436713333076,1621.9018778867464,19.86723102569708,1
792,DAL,1610612742,2018-12-22,116,120,0.457,0.359,0.643,46,14,3,0.5,0.2,1506.407304701505,1572.1986125331873,17.179947344792048,0
793,GSW,1610612744,2018-12-22,120,116,0.459,0.349,0.938,54,13,7,0.65625,0.7,1572.1986125331873,1506.407304701505,19.125066384736485,1
794,DEN,1610612743,2018-12-22,111,132,0.423,0.29,0.8,37,9,5,0.7,0.5,1609.1089379852808,1485.1686136883297,15.125827231556661,0
795,LAC,1610612746,2018-12-22,132,111,0.576,0.5,0.941,56,18,5,0.5806451612903226,0.7,1485.1686136883297,1609.1089379852808,13.888879046763178,1
796,SAS,1610612759,2018-12-22,101,108,0.477,0.417,0.636,43,9,9,0.5454545454545454,0.3,1557.8566441023004,1525.954338568415,20.435319145490713,0
797,HOU,1610612745,2018-12-22,108,101,0.389,0.352,0.714,58,9,3,0.5161290322580645,0.9,1525.954338568415,1557.8566441023004,15.811781954319867,1
798,MIL,1610612749,2018-12-22,87,94,0.369,0.209,0.727,48,16,9,0.7096774193548387,0.6,1632.1948290480125,1486.5927271441826,20.30624800318039,0
799,MIA,1610612748,2018-12-22,94,87,0.382,0.313,0.696,57,12,3,0.4666666666666667,0.3,1486.5927271441826,1632.1948290480125,14.42373118283988,1
800,OKC,1610612760,2018-12-22,107,106,0.472,0.36,0.636,51,17,5,0.6666666666666666,0.5,1594.2483570440952,1531.4702933419578,22.246185304617672,1
801,UTA,1610612762,2018-12-22,106,107,0.452,0.324,0.611,44,13,4,0.48484848484848486,0.6,1531.4702933419578,1594.2483570440952,19.577038089950506,0
802,PHX,1610612756,2018-12-22,146,149,0.478,0.314,0.758,50,15,7,0.25,0.3,1390.2390236422866,1428.0767997751855,18.276405622005136,0
803,WAS,1610612764,2018-12-22,149,146,0.505,0.361,0.889,53,22,5,0.375,0.7,1428.0767997751855,1390.2390236422866,17.913378839540897,1
804,LAC,1610612746,2018-12-23,127,129,0.538,0.783,0.793,42,17,1,0.59375,0.5,1510.4217593342082,1577.0824434536078,17.644887908273866,0
805,GSW,1610612744,2018-12-23,129,127,0.452,0.35,0.861,46,7,7,0.6666666666666666,0.8,1577.0824434536078,1510.4217593342082,18.942229629022865,1
806,LAL,1610612747,2018-12-23,99,107,0.493,0.333,0.682,41,16,8,0.59375,0.9,1530.894323589876,1486.345519720403,17.30244936433822,0
807,MEM,1610612763,2018-12-23,107,99,0.467,0.538,0.643,43,12,7,0.5,0.4,1486.345519720403,1530.894323589876,16.08033852252207,1
808,BKN,1610612751,2018-12-23,111,103,0.471,0.37,0.636,49,17,4,0.4411764705882353,0.4,1475.6633622414306,1385.4013009278176,17.916043121304632,1
809,PHX,1610612756,2018-12-23,103,111,0.483,0.176,0.875,41,13,5,0.24242424242424243,0.3,1385.4013009278176,1475.6633622414306,17.44158765433367,0
810,BOS,1610612738,2018-12-23,119,103,0.5,0.333,0.8,47,14,4,0.5806451612903226,0.6,1553.8315887182216,1515.601385058071,21.24228293221546,1
811,CHA,1610612766,2018-12-23,103,119,0.432,0.25,0.731,37,11,5,0.5161290322580645,0.2,1515.601385058071,1553.8315887182216,17.245353293610783,0
812,MIA,1610612748,2018-12-23,115,91,0.506,0.516,0.684,39,12,3,0.4838709677419355,0.6,1499.8867351692252,1438.1000249827014,16.423463822709586,1
813,ORL,1610612753,2018-12-23,91,115,0.414,0.357,0.719,40,19,5,0.45161290322580644,0.6,1438.1000249827014,1499.8867351692252,14.442278100534264,0
814,CHI,1610612741,2018-12-23,112,92,0.551,0.5,0.882,43,15,3,0.24242424242424243,0.1,1360.3771701925627,1385.6754437045306,11.391154042731404,1
815,CLE,1610612739,2018-12-23,92,112,0.452,0.304,0.643,31,12,2,0.24242424242424243,0.3,1385.6754437045306,1360.3771701925627,14.308832423639188,0
816,DET,1610612765,2018-12-23,95,98,0.41,0.345,0.63,41,16,9,0.5,0.6,1487.036586231839,1371.2790954294694,16.01097861621553,0
817,ATL,1610612737,2018-12-23,98,95,0.396,0.261,0.8,54,16,9,0.25806451612903225,0.2,1371.2790954294694,1487.036586231839,13.648586545198071,1
