,TEAM_ABBV,TEAM_ID,DATE,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,ELO_OPP,PER_A,WINNER
21586,SAC,1610612758,2018-02-22,107,110,0.462,0.444,0.733,44,9,4,0.3157894736842105,0.2,1352.772108044878,1555.637195197145,14.477959603242125,0
21587,OKC,1610612760,2018-02-22,110,107,0.442,0.4,0.833,49,11,7,0.559322033898305,0.5,1555.637195197145,1352.772108044878,21.850761961574037,1
21588,BKN,1610612751,2018-02-22,96,111,0.387,0.326,0.714,41,10,8,0.3220338983050847,0.3,1365.4278404307881,1489.1730805159646,15.269878386590813,0
21589,CHA,1610612766,2018-02-22,111,96,0.483,0.524,0.8,54,15,6,0.42105263157894735,0.5,1489.1730805159646,1365.4278404307881,16.29885935660796,1
21590,LAL,1610612747,2018-02-23,124,102,0.516,0.394,0.75,62,16,6,0.40350877192982454,0.8,1449.9895367633517,1435.2598768690027,16.13539745418529,1
21591,DAL,1610612742,2018-02-23,102,124,0.407,0.452,0.818,29,11,8,0.3103448275862069,0.3,1435.2598768690027,1449.9895367633517,14.976607169066229,0
21592,LAC,1610612746,2018-02-23,128,117,0.517,0.438,0.75,51,18,8,0.5263157894736842,0.7,1561.105837598638,1315.1577809808525,18.47297401638378,1
21593,PHX,1610612756,2018-02-23,117,128,0.437,0.29,0.581,48,12,5,0.3050847457627119,0.3,1315.1577809808525,1561.105837598638,15.458295786141194,0
21594,HOU,1610612745,2018-02-23,120,102,0.482,0.368,0.867,50,12,2,0.7719298245614035,0.9,1705.3452101684095,1571.6933838347386,19.115308447835428,1
21595,MIN,1610612750,2018-02-23,102,120,0.426,0.385,0.75,43,11,3,0.5901639344262295,0.1,1571.6933838347386,1705.3452101684095,19.369330383195834,0
21596,DET,1610612765,2018-02-23,98,110,0.435,0.303,0.667,45,13,4,0.49122807017543857,0.6,1471.0065901428343,1557.4232120850065,18.49720953541563,0
21597,BOS,1610612738,2018-02-23,110,98,0.482,0.436,0.611,42,11,5,0.6779661016949152,0.6,1557.4232120850065,1471.0065901428343,18.734478657443294,1
21598,UTA,1610612762,2018-02-23,81,100,0.423,0.24,0.818,43,20,6,0.5172413793103449,0.6,1601.854957735116,1536.7590567006794,19.095845073334807,0
21599,POR,1610612757,2018-02-23,100,81,0.448,0.375,0.929,41,12,5,0.5517241379310345,0.3,1536.7590567006794,1601.854957735116,17.463096831405803,1
21600,ATL,1610612737,2018-02-23,93,116,0.451,0.226,0.632,40,22,7,0.3050847457627119,0.2,1404.7707973271533,1539.7128815906974,13.48805115299791,0
21601,IND,1610612754,2018-02-23,116,93,0.475,0.321,0.846,57,17,3,0.5689655172413793,0.8,1539.7128815906974,1404.7707973271533,15.7323022531681,1
21602,DEN,1610612743,2018-02-23,122,119,0.495,0.375,0.737,52,11,3,0.5517241379310345,0.8,1556.2582839855575,1545.8543601164374,20.00435908065914,1
21603,SAS,1610612759,2018-02-23,119,122,0.506,0.313,0.718,38,7,4,0.5932203389830508,0.4,1545.8543601164374,1556.2582839855575,18.7738764083901,0
21604,CHA,1610612766,2018-02-23,122,105,0.489,0.436,0.85,41,9,5,0.43103448275862066,0.5,1497.2360712951822,1543.0836178006969,17.570047498502635,1
21605,WAS,1610612764,2018-02-23,105,122,0.494,0.36,0.941,36,14,0,0.5862068965517241,0.6,1543.0836178006969,1497.2360712951822,19.273513952892106,0
21606,MIL,1610612749,2018-02-23,122,119,0.478,0.5,0.852,51,21,3,0.5614035087719298,0.5,1522.211917034357,1691.8044573687196,17.698763479047525,1
21607,TOR,1610612761,2018-02-23,119,122,0.478,0.265,0.923,37,12,8,0.7192982456140351,0.9,1691.8044573687196,1522.211917034357,21.99088124857503,0
21608,MEM,1610612763,2018-02-23,89,112,0.393,0.375,0.778,37,23,4,0.32142857142857145,0.6,1390.686039726885,1517.6380523030002,13.280614022024137,0
21609,CLE,1610612739,2018-02-23,112,89,0.46,0.379,0.955,46,18,9,0.5964912280701754,0.4,1517.6380523030002,1390.686039726885,18.594631736107498,1
21610,NOP,1610612740,2018-02-23,124,123,0.444,0.258,0.833,56,15,13,0.543859649122807,0.6,1525.932630946633,1499.6520862151224,16.946469720878866,1
21611,MIA,1610612748,2018-02-23,123,124,0.463,0.333,0.654,58,13,5,0.5172413793103449,0.3,1499.6520862151224,1525.932630946633,14.179681832152731,0
21612,ORL,1610612753,2018-02-24,105,116,0.447,0.419,0.842,33,13,5,0.3103448275862069,0.2,1383.581918314247,1574.6757517216383,18.949354295233015,0
21613,PHI,1610612755,2018-02-24,116,105,0.519,0.333,0.852,45,14,4,0.5535714285714286,0.9,1574.6757517216383,1383.581918314247,17.28760075736382,1
21614,GSW,1610612744,2018-02-24,112,80,0.472,0.447,0.846,54,16,6,0.7627118644067796,0.8,1657.8243606961855,1557.9195901921082,21.16133520956409,1
21615,OKC,1610612760,2018-02-24,80,112,0.33,0.265,0.619,43,16,3,0.5666666666666667,0.6,1557.9195901921082,1657.8243606961855,18.464588349483964,0
21616,BOS,1610612738,2018-02-24,121,112,0.452,0.394,0.857,45,11,5,0.6833333333333333,0.7,1565.654381462657,1402.9641803793832,17.057029482709645,1
21617,NYK,1610612752,2018-02-24,112,121,0.469,0.222,0.8,49,14,4,0.4,0.3,1402.9641803793832,1565.654381462657,13.169745319541663,0
21618,POR,1610612757,2018-02-24,106,104,0.394,0.2,0.733,48,6,7,0.559322033898305,0.4,1556.5239730598746,1311.5634630841832,19.203966939829026,1
21619,PHX,1610612756,2018-02-24,104,106,0.448,0.423,0.714,51,16,10,0.3,0.2,1311.5634630841832,1556.5239730598746,15.875949126842945,0
21620,MIA,1610612748,2018-02-24,115,89,0.461,0.364,0.778,50,10,6,0.5084745762711864,0.6,1495.9922752117184,1380.0237805314937,14.885086514740376,1
21621,MEM,1610612763,2018-02-24,89,115,0.438,0.455,0.824,40,19,3,0.3157894736842105,0.1,1380.0237805314937,1495.9922752117184,13.329504312411927,0
21622,DAL,1610612742,2018-02-24,90,97,0.41,0.286,0.857,44,16,4,0.3050847457627119,0.2,1418.686889413597,1582.0900413759207,15.781564939215999,0
21623,UTA,1610612762,2018-02-24,97,90,0.4,0.281,0.769,44,12,3,0.5084745762711864,0.6,1582.0900413759207,1418.686889413597,19.298631459599545,1
21624,LAL,1610612747,2018-02-24,113,108,0.451,0.447,0.7,44,12,6,0.41379310344827586,0.3,1466.5625242187573,1350.4897130499148,16.51556367713405,1
21625,SAC,1610612758,2018-02-24,108,113,0.447,0.52,0.647,48,11,5,0.3103448275862069,0.2,1350.4897130499148,1466.5625242187573,14.986996830188911,0
21626,MIN,1610612750,2018-02-24,122,104,0.489,0.314,0.731,51,12,4,0.5806451612903226,0.9,1562.980501548205,1413.4802944639873,17.48188988171522,1
21627,CHI,1610612741,2018-02-24,104,122,0.467,0.261,0.7,42,15,9,0.3448275862068966,0.3,1413.4802944639873,1562.980501548205,14.74545312289322,0
21628,CLE,1610612739,2018-02-25,94,110,0.418,0.235,0.714,47,16,3,0.603448275862069,0.6,1528.3003114983915,1540.4758695361843,17.40249322423444,0
21629,SAS,1610612759,2018-02-25,110,94,0.442,0.474,0.781,44,10,9,0.5833333333333334,0.3,1540.4758695361843,1528.3003114983915,18.972143972088315,1
21630,MIL,1610612749,2018-02-25,121,123,0.458,0.28,0.897,44,14,3,0.5689655172413793,0.6,1531.6084265443594,1529.592441950037,17.810846839891788,0
21631,NOP,1610612740,2018-02-25,123,121,0.477,0.333,0.786,50,17,7,0.5517241379310345,0.6,1529.592441950037,1531.6084265443594,17.979587699389615,1
21632,DEN,1610612743,2018-02-25,114,119,0.484,0.345,0.667,36,13,6,0.559322033898305,0.8,1561.6367745658106,1714.058092454943,20.59133947364882,0
21633,HOU,1610612745,2018-02-25,119,114,0.506,0.429,0.813,42,19,3,0.7758620689655172,0.8,1714.058092454943,1561.6367745658106,20.26556050867173,1
21634,CHA,1610612766,2018-02-25,114,98,0.477,0.457,0.609,47,18,4,0.4406779661016949,0.6,1514.4361468972004,1462.7754207651838,19.104925756236973,1
21635,DET,1610612765,2018-02-25,98,114,0.494,0.222,0.714,41,17,2,0.4827586206896552,0.1,1462.7754207651838,1514.4361468972004,18.43192962063891,0
21636,PHI,1610612755,2018-02-25,94,109,0.36,0.273,0.742,43,16,3,0.5614035087719298,0.5,1579.446306037321,1525.8835421986787,19.562580844087176,0
21637,WAS,1610612764,2018-02-25,109,94,0.544,0.48,0.917,48,19,6,0.576271186440678,0.5,1525.8835421986787,1579.446306037321,18.783270499271705,1
21638,NYK,1610612752,2018-02-26,111,125,0.49,0.4,0.778,39,14,3,0.39344262295081966,0.2,1398.1133584807017,1673.1072861914015,11.750844880200152,0
21639,GSW,1610612744,2018-02-26,125,111,0.518,0.484,0.846,43,12,5,0.7666666666666667,0.6,1673.1072861914015,1398.1133584807017,23.253978778601052,1
21640,BKN,1610612751,2018-02-26,104,87,0.444,0.381,1.0,48,15,9,0.31666666666666665,0.2,1357.3648496515705,1405.3939393293465,17.34126853228743,1
21641,CHI,1610612741,2018-02-26,87,104,0.355,0.261,0.652,56,14,7,0.3389830508474576,0.3,1405.3939393293465,1357.3648496515705,12.544582118835306,0
21642,BOS,1610612738,2018-02-26,109,98,0.453,0.324,0.704,44,8,5,0.6885245901639344,0.4,1570.5052033613385,1367.788628105371,17.90548230423761,1
21643,MEM,1610612763,2018-02-26,98,109,0.436,0.217,0.781,40,10,2,0.3103448275862069,0.1,1367.788628105371,1570.5052033613385,12.962592652464705,0
21644,HOU,1610612745,2018-02-26,96,85,0.43,0.273,0.76,40,16,2,0.7796610169491526,0.8,1717.7427637689664,1586.2680565932562,18.689497075095712,1
21645,UTA,1610612762,2018-02-26,85,96,0.437,0.241,0.727,39,22,4,0.5166666666666667,0.6,1586.2680565932562,1717.7427637689664,18.76305829702029,0
21646,LAL,1610612747,2018-02-26,123,104,0.522,0.455,0.737,59,23,6,0.423728813559322,0.4,1470.927254591771,1394.4964709450724,18.300173936714643,1
21647,ATL,1610612737,2018-02-26,104,123,0.375,0.222,0.706,41,13,3,0.3,0.5,1394.4964709450724,1470.927254591771,15.586616762279759,0
21648,DAL,1610612742,2018-02-26,109,103,0.455,0.378,0.833,44,10,3,0.3,0.3,1414.5088741962616,1549.9872079727784,15.916657632268798,1
21649,IND,1610612754,2018-02-26,103,109,0.471,0.25,0.696,50,12,4,0.576271186440678,0.5,1549.9872079727784,1414.5088741962616,17.91652110294459,0
21650,SAC,1610612758,2018-02-26,100,118,0.476,0.364,0.923,31,15,3,0.3050847457627119,0.2,1346.124982676901,1571.0668566828458,15.223627358785022,0
21651,MIN,1610612750,2018-02-26,118,100,0.513,0.438,0.917,43,12,4,0.5873015873015873,0.1,1571.0668566828458,1346.124982676901,16.908201986513994,1
21652,TOR,1610612761,2018-02-26,123,94,0.525,0.447,0.957,47,18,7,0.7068965517241379,0.8,1682.407947858717,1451.2675609332457,21.361220333051854,1
21653,DET,1610612765,2018-02-26,94,123,0.383,0.318,0.75,42,13,3,0.4745762711864407,0.1,1451.2675609332457,1682.407947858717,17.50383899539289,0
21654,OKC,1610612760,2018-02-26,112,105,0.477,0.44,0.85,50,20,6,0.5573770491803278,0.6,1542.6366646968922,1378.8113639985645,19.940517421341323,1
21655,ORL,1610612753,2018-02-26,105,112,0.464,0.414,0.714,35,16,6,0.3050847457627119,0.2,1378.8113639985645,1542.6366646968922,17.886816908572936,0
21656,PHX,1610612756,2018-02-26,116,125,0.433,0.292,0.781,51,14,5,0.29508196721311475,0.1,1309.9779771587469,1534.4601934583636,15.03661359319834,0
21657,NOP,1610612740,2018-02-26,125,116,0.473,0.286,0.775,46,14,8,0.559322033898305,0.7,1534.4601934583636,1309.9779771587469,18.26540945742653,1
21658,BKN,1610612751,2018-02-27,123,129,0.537,0.375,0.767,36,13,0,0.32786885245901637,0.2,1374.6900642436628,1514.8650601447762,18.41072537750751,0
21659,CLE,1610612739,2018-02-27,129,123,0.515,0.5,0.63,55,11,1,0.5932203389830508,0.5,1514.8650601447762,1374.6900642436628,16.75536846955618,1
21660,PHI,1610612755,2018-02-27,101,102,0.417,0.387,0.826,44,23,3,0.5517241379310345,0.4,1563.2285923677787,1508.2274276378412,18.139214759153294,0
21661,MIA,1610612748,2018-02-27,102,101,0.439,0.333,0.75,37,16,9,0.5166666666666667,0.7,1508.2274276378412,1563.2285923677787,17.184771301273233,1
21662,SAC,1610612758,2018-02-27,99,116,0.443,0.318,0.933,36,12,4,0.3,0.4,1340.573898716791,1558.109458985311,16.001969941334607,0
21663,POR,1610612757,2018-02-27,116,99,0.524,0.441,0.765,47,18,2,0.5666666666666667,0.9,1558.109458985311,1340.573898716791,19.17106517402969,1
21664,MIL,1610612749,2018-02-27,104,107,0.455,0.385,0.857,40,17,9,0.559322033898305,0.6,1526.7406750360328,1542.101255868221,17.885546805163973,0
21665,WAS,1610612764,2018-02-27,107,104,0.477,0.35,0.727,40,13,6,0.5833333333333334,0.7,1542.101255868221,1526.7406750360328,18.218135908538216,1
21666,DEN,1610612743,2018-02-27,120,122,0.494,0.323,0.8,41,20,7,0.55,0.8,1557.9521032517873,1564.7001554953072,20.680837434324992,0
21667,LAC,1610612746,2018-02-27,122,120,0.517,0.269,0.742,43,19,7,0.5344827586206896,0.7,1564.7001554953072,1557.9521032517873,19.792632225339432,1
21668,CHI,1610612741,2018-02-27,103,118,0.481,0.375,0.762,44,21,5,0.3333333333333333,0.2,1388.0687247372541,1525.9440067291384,14.935972445985605,0
21669,CHA,1610612766,2018-02-27,118,103,0.537,0.429,0.714,35,14,8,0.45,0.6,1525.9440067291384,1388.0687247372541,18.2034607032471,1
21670,SAS,1610612759,2018-02-28,116,121,0.485,0.346,0.786,47,11,9,0.5901639344262295,0.6,1553.9111208897996,1538.016379812151,15.768633931626962,0
21671,NOP,1610612740,2018-02-28,121,116,0.505,0.346,0.8,43,12,3,0.5666666666666667,0.7,1538.016379812151,1553.9111208897996,17.25784117992541,1
21672,BOS,1610612738,2018-02-28,134,106,0.621,0.6,0.933,47,11,4,0.6935483870967742,0.4,1575.0040355439808,1533.4955812661801,19.39772089292672,1
21673,CHA,1610612766,2018-02-28,106,134,0.462,0.333,0.591,33,7,6,0.45901639344262296,0.5,1533.4955812661801,1575.0040355439808,17.91267830852132,0
21674,HOU,1610612745,2018-02-28,105,92,0.424,0.302,0.833,41,10,5,0.7833333333333333,0.8,1724.106099623862,1569.4127444093513,19.70270747739694,1
21675,LAC,1610612746,2018-02-28,92,105,0.456,0.304,0.684,39,18,2,0.5423728813559322,0.6,1569.4127444093513,1724.106099623862,21.22593398424612,0
21676,ORL,1610612753,2018-02-28,104,117,0.476,0.433,0.565,42,13,2,0.3,0.4,1374.6418924533336,1689.9361375680146,17.345352538863942,0
21677,TOR,1610612761,2018-02-28,117,104,0.542,0.4,0.625,42,12,7,0.711864406779661,0.6,1689.9361375680146,1374.6418924533336,21.543779279111067,1
21678,DET,1610612765,2018-02-28,110,87,0.442,0.31,0.773,57,11,0,0.4666666666666667,0.6,1443.7393712239482,1521.4619332757402,14.483854305474992,1
21679,MIL,1610612749,2018-02-28,87,110,0.384,0.333,0.821,35,13,3,0.55,0.6,1521.4619332757402,1443.7393712239482,17.1667677758701,0
21680,IND,1610612754,2018-02-28,102,107,0.422,0.344,0.75,43,24,5,0.5666666666666667,0.5,1538.0942780166467,1382.8246406889584,17.588594804719772,0
21681,ATL,1610612737,2018-02-28,107,102,0.437,0.31,0.815,49,21,11,0.29508196721311475,0.4,1382.8246406889584,1538.0942780166467,16.3644684376547,1
21682,DAL,1610612742,2018-02-28,110,111,0.484,0.361,0.6,36,17,1,0.3114754098360656,0.4,1426.4018041523932,1546.806136242123,16.424824590001613,0
21683,OKC,1610612760,2018-02-28,111,110,0.452,0.278,0.895,56,22,2,0.5645161290322581,0.6,1546.806136242123,1426.4018041523932,15.416831169047631,1
21684,WAS,1610612764,2018-02-28,101,109,0.4,0.344,0.857,51,18,4,0.5901639344262295,0.5,1547.3799976285136,1676.699550542328,19.421464155542044,0
21685,GSW,1610612744,2018-02-28,109,101,0.514,0.417,0.833,36,14,8,0.7704918032786885,0.6,1676.699550542328,1547.3799976285136,21.9080642679647,1
21686,PHX,1610612756,2018-02-28,110,102,0.458,0.286,0.737,47,16,6,0.2903225806451613,0.1,1306.4217908049595,1363.2897959227287,15.622176111741748,1
21687,MEM,1610612763,2018-02-28,102,110,0.379,0.419,0.821,48,20,8,0.3050847457627119,0.5,1363.2897959227287,1306.4217908049595,13.057819161723145,0
21688,CLE,1610612739,2018-03-01,97,108,0.414,0.281,0.696,45,10,6,0.6,0.6,1519.155751431091,1558.3368744105867,18.391442131107322,0
21689,PHI,1610612755,2018-03-01,108,97,0.444,0.333,0.667,54,10,5,0.5423728813559322,0.3,1558.3368744105867,1519.155751431091,18.512732455621997,1
21690,MIA,1610612748,2018-03-01,113,131,0.484,0.29,0.75,40,11,5,0.5245901639344263,0.7,1513.1191455950332,1482.599084847885,15.659102910516717,0
21691,LAL,1610612747,2018-03-01,131,113,0.595,0.552,0.808,36,14,5,0.43333333333333335,0.5,1482.599084847885,1513.1191455950332,18.64839121989343,1
21692,MIN,1610612750,2018-03-01,99,108,0.447,0.2,0.905,49,15,7,0.59375,0.2,1576.6179406429558,1563.6567354006904,17.296683524437245,0
21693,POR,1610612757,2018-03-01,108,99,0.391,0.3,0.771,48,8,6,0.5737704918032787,0.9,1563.6567354006904,1576.6179406429558,15.445724724797097,1
21694,SAC,1610612758,2018-03-01,116,111,0.515,0.429,0.833,44,15,6,0.29508196721311475,0.1,1335.0266223014116,1370.399372957348,14.414858380101052,1
21695,BKN,1610612751,2018-03-01,111,116,0.417,0.37,0.824,51,22,4,0.3225806451612903,0.2,1370.399372957348,1335.0266223014116,17.811451920143092,0
21696,PHI,1610612755,2018-03-02,110,99,0.506,0.375,0.76,46,12,5,0.55,1.0,1567.814620696788,1515.7592733467905,18.76092212030821,1
21697,CHA,1610612766,2018-03-02,99,110,0.42,0.458,0.625,39,10,0,0.45161290322580644,0.4,1515.7592733467905,1567.814620696788,18.34081356630059,0
21698,CHI,1610612741,2018-03-02,108,100,0.472,0.37,0.7,45,13,2,0.32786885245901637,0.4,1380.5171502002124,1423.943873997876,15.413314583837892,1
21699,DAL,1610612742,2018-03-02,100,108,0.417,0.448,0.81,46,17,4,0.3064516129032258,0.1,1423.943873997876,1380.5171502002124,16.40783995996229,0
21700,OKC,1610612760,2018-03-02,124,116,0.479,0.324,0.724,48,11,11,0.5714285714285714,0.6,1549.2640663966404,1317.4770170120696,15.820416174389322,1
21701,PHX,1610612756,2018-03-02,116,124,0.479,0.44,0.722,44,15,12,0.30158730158730157,0.1,1317.4770170120696,1549.2640663966404,17.184508200227217,0
21702,LAC,1610612746,2018-03-02,128,105,0.562,0.36,0.792,51,11,6,0.5333333333333333,0.6,1563.066741429388,1394.521094129775,16.695004343815462,1
21703,NYK,1610612752,2018-03-02,105,128,0.461,0.44,0.75,33,17,4,0.3870967741935484,0.2,1394.521094129775,1563.066741429388,15.482739569484435,0
21704,DET,1610612765,2018-03-02,106,115,0.435,0.414,0.583,43,14,1,0.47540983606557374,0.1,1467.2450561662658,1371.901437255592,17.235833943249286,0
21705,ORL,1610612753,2018-03-02,115,106,0.512,0.361,0.737,45,17,3,0.29508196721311475,0.4,1371.901437255592,1467.2450561662658,17.69332031731388,1
21706,IND,1610612754,2018-03-02,103,96,0.446,0.375,0.767,48,16,4,0.5573770491803278,0.4,1526.6890809498166,1497.9562483334225,18.12825490907615,1
21707,MIL,1610612749,2018-03-02,96,103,0.383,0.36,0.781,43,15,13,0.5409836065573771,0.5,1497.9562483334225,1526.6890809498166,18.70685736665032,0
21708,UTA,1610612762,2018-03-02,116,108,0.513,0.31,0.771,45,19,5,0.5081967213114754,0.6,1579.9047207383605,1566.4153655038494,17.985815718084847,1
21709,MIN,1610612750,2018-03-02,108,116,0.514,0.529,0.742,27,13,0,0.5846153846153846,0.2,1566.4153655038494,1579.9047207383605,15.545935151028035,0
21710,ATL,1610612737,2018-03-02,109,114,0.442,0.429,0.9,35,22,2,0.3064516129032258,0.5,1394.2298377557886,1681.999047903335,15.531224668623956,0
21711,GSW,1610612744,2018-03-02,114,109,0.532,0.355,0.864,35,18,5,0.7741935483870968,0.6,1681.999047903335,1394.2298377557886,21.774046551377303,1
21712,WAS,1610612764,2018-03-02,95,102,0.456,0.375,0.667,47,18,5,0.5806451612903226,0.5,1542.0805002675067,1692.6765927657561,18.215681126526245,0
21713,TOR,1610612761,2018-03-02,102,95,0.462,0.303,0.625,34,7,5,0.7166666666666667,0.7,1692.6765927657561,1542.0805002675067,22.76782883817111,1
21714,MEM,1610612763,2018-03-02,102,108,0.44,0.37,0.8,40,20,3,0.3,0.4,1352.2345697156186,1553.2395143377432,9.267610261556289,0
21715,DEN,1610612743,2018-03-02,108,102,0.548,0.273,0.846,37,24,3,0.5409836065573771,0.3,1553.2395143377432,1352.2345697156186,21.72355778708346,1
21716,LAL,1610612747,2018-03-03,116,112,0.435,0.441,0.778,46,15,4,0.4426229508196721,0.5,1499.578632952728,1546.457236659281,19.4696671206671,1
21717,SAS,1610612759,2018-03-03,112,116,0.449,0.233,0.85,50,16,5,0.5806451612903226,0.5,1546.457236659281,1499.578632952728,15.983142551281665,0
21718,MEM,1610612763,2018-03-03,100,107,0.409,0.273,0.692,46,10,3,0.29508196721311475,0.0,1349.0477116005986,1385.260286339205,9.163971304142574,0
21719,ORL,1610612753,2018-03-03,107,100,0.5,0.32,0.818,44,14,9,0.3064516129032258,0.4,1385.260286339205,1349.0477116005986,17.745327502104733,1
21720,BOS,1610612738,2018-03-03,120,123,0.484,0.542,0.905,38,13,3,0.6984126984126984,0.7,1592.7403434633704,1730.4521026038253,17.585100781178525,0
21721,HOU,1610612745,2018-03-03,123,120,0.448,0.388,0.867,40,11,5,0.7868852459016393,1.0,1730.4521026038253,1592.7403434633704,21.890532177723205,1
21722,DEN,1610612743,2018-03-03,126,117,0.547,0.543,0.867,35,9,3,0.5483870967741935,0.3,1556.4263724527632,1509.6780051448895,20.635091414541215,1
21723,CLE,1610612739,2018-03-03,117,126,0.523,0.375,0.762,41,9,2,0.5901639344262295,0.5,1509.6780051448895,1556.4263724527632,16.302657530962744,0
21724,DET,1610612765,2018-03-03,96,105,0.416,0.292,0.714,46,19,2,0.46774193548387094,0.1,1453.8862070826528,1496.1395974901902,16.593601288998542,0
21725,MIA,1610612748,2018-03-03,105,96,0.451,0.414,0.679,45,15,5,0.5161290322580645,0.6,1496.1395974901902,1453.8862070826528,13.888202916255473,1
21726,OKC,1610612760,2018-03-03,100,108,0.44,0.222,0.667,40,12,6,0.578125,0.6,1552.457191894183,1573.8593105397968,16.882294394914627,0
21727,POR,1610612757,2018-03-03,108,100,0.443,0.333,0.826,47,15,8,0.5806451612903226,0.9,1573.8593105397968,1552.457191894183,12.943677126896306,1
21728,UTA,1610612762,2018-03-03,98,91,0.415,0.344,0.655,52,13,7,0.5161290322580645,0.8,1588.5385283461949,1343.003752891143,17.978357454364644,1
21729,SAC,1610612758,2018-03-03,91,98,0.382,0.3,0.824,48,13,7,0.3064516129032258,0.2,1343.003752891143,1588.5385283461949,16.181196653715492,0
21730,LAC,1610612746,2018-03-04,123,120,0.524,0.37,0.833,40,10,6,0.5409836065573771,0.6,1571.818324881989,1362.4222423676167,17.609437602096126,1
21731,BKN,1610612751,2018-03-04,120,123,0.435,0.422,0.913,44,14,4,0.31746031746031744,0.1,1362.4222423676167,1571.818324881989,16.034094604727677,0
21732,MIL,1610612749,2018-03-04,118,110,0.495,0.435,0.636,38,15,4,0.532258064516129,0.5,1490.4110708718633,1576.8136591269522,16.208525568838912,1
21733,PHI,1610612755,2018-03-04,110,118,0.557,0.5,0.818,32,26,9,0.5573770491803278,0.3,1576.8136591269522,1490.4110708718633,18.20007492031658,0
21734,ATL,1610612737,2018-03-04,113,112,0.457,0.515,0.833,49,16,5,0.30158730158730157,0.4,1392.3966879964642,1314.2838915145269,11.531501076623522,1
21735,PHX,1610612756,2018-03-04,112,113,0.5,0.423,0.6,41,14,6,0.296875,0.2,1314.2838915145269,1392.3966879964642,16.44472259653036,0
21736,NOP,1610612740,2018-03-04,126,109,0.538,0.462,0.762,47,12,4,0.5737704918032787,0.7,1545.4702640426694,1413.3681794869615,19.16229930694883,1
21737,DAL,1610612742,2018-03-04,109,126,0.444,0.435,0.76,43,12,2,0.30158730158730157,0.4,1413.3681794869615,1545.4702640426694,16.881949686627664,0
21738,SAC,1610612758,2018-03-04,102,99,0.453,0.433,1.0,38,11,5,0.30158730158730157,0.2,1340.2516462604246,1385.7695106771741,15.146906040592173,1
21739,NYK,1610612752,2018-03-04,99,102,0.455,0.286,0.722,48,13,7,0.38095238095238093,0.2,1385.7695106771741,1340.2516462604246,14.710246437820626,0
21740,WAS,1610612764,2018-03-04,95,98,0.422,0.37,0.789,42,15,2,0.5714285714285714,0.5,1537.6371535783105,1534.2342584113758,15.731739421343978,0
21741,IND,1610612754,2018-03-04,98,95,0.442,0.32,0.917,43,16,0,0.5645161290322581,0.4,1534.2342584113758,1537.6371535783105,17.84944196133769,1
21742,CHA,1610612766,2018-03-04,98,103,0.376,0.238,0.829,46,9,4,0.4444444444444444,0.4,1506.7602349166264,1697.1199394549524,19.371715070521432,0
21743,TOR,1610612761,2018-03-04,103,98,0.422,0.293,0.778,50,15,8,0.7213114754098361,0.8,1697.1199394549524,1506.7602349166264,21.108222581607684,1
21744,SAS,1610612759,2018-03-05,100,98,0.461,0.273,0.774,36,12,4,0.5714285714285714,0.4,1539.0052054328173,1341.720891008077,18.679126025562553,1
21745,MEM,1610612763,2018-03-05,98,100,0.525,0.364,0.667,42,20,5,0.2903225806451613,0.0,1341.720891008077,1539.0052054328173,9.55503834171056,0
21746,LAL,1610612747,2018-03-05,103,108,0.391,0.297,0.774,47,11,7,0.45161290322580644,0.9,1507.0306641791917,1582.2366064129835,19.922317380765485,0
21747,POR,1610612757,2018-03-05,108,103,0.422,0.435,0.737,50,14,5,0.5873015873015873,0.5,1582.2366064129835,1507.0306641791917,16.506174614856764,1
21748,BOS,1610612738,2018-03-05,105,89,0.488,0.333,0.917,53,20,4,0.6875,0.6,1589.6021974006228,1391.0928447111269,15.411127425529477,1
21749,CHI,1610612741,2018-03-05,89,105,0.395,0.364,0.65,36,14,1,0.3387096774193548,0.4,1391.0928447111269,1589.6021974006228,16.368195261859228,0
21750,DET,1610612765,2018-03-05,90,112,0.391,0.353,0.667,40,12,6,0.4603174603174603,0.1,1445.6101103289566,1501.5500170112236,14.951013919817893,0
21751,CLE,1610612739,2018-03-05,112,90,0.489,0.364,0.824,53,14,2,0.5806451612903226,0.5,1501.5500170112236,1445.6101103289566,17.13348047029611,1
21752,PHX,1610612756,2018-03-05,103,125,0.483,0.417,0.5,40,18,2,0.2923076923076923,0.1,1311.3208626956389,1504.4156942438865,14.1370529444693,0
21753,MIA,1610612748,2018-03-05,125,103,0.511,0.333,0.826,51,10,6,0.5238095238095238,0.6,1504.4156942438865,1311.3208626956389,12.246281325752182,1
21754,ORL,1610612753,2018-03-05,80,94,0.341,0.324,0.786,36,15,4,0.31746031746031744,0.2,1392.5871069317268,1591.2906349769132,17.308196959920785,0
21755,UTA,1610612762,2018-03-05,94,80,0.493,0.323,0.667,48,16,7,0.5238095238095238,0.7,1591.2906349769132,1392.5871069317268,17.25781195929342,1
21756,IND,1610612754,2018-03-05,92,89,0.429,0.588,0.762,37,15,5,0.5714285714285714,0.8,1539.8950403378847,1502.5413303031871,17.781307515367523,1
